record_id,event_id,station_code,location_code,url,status,http_status,error_type,error_message,timestamp
IR-2004-0043__MLK__0,IR-2004-0043,MLK,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2004-0043&station=MLK&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2004-0043&station=MLK&data-type=ACC,2026-03-17T07:33:21.051233+00:00
IT-1976-0030__CRD__0,IT-1976-0030,CRD,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1976-0030&station=CRD&data-type=ACC,downloaded,200,,,2026-03-17T07:33:21.666496+00:00
IT-2013-0019__MCN__0,IT-2013-0019,MCN,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2013-0019&station=MCN&data-type=ACC,downloaded,200,,,2026-03-17T07:33:21.934068+00:00
EMSC-20161026_0000077__SPM__0,EMSC-20161026_0000077,SPM,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=SPM&data-type=ACC,downloaded,200,,,2026-03-17T07:33:22.167086+00:00
IT-1984-0004__LPD1__0,IT-1984-0004,LPD1,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1984-0004&station=LPD1&data-type=ACC,downloaded,200,,,2026-03-17T07:33:22.390385+00:00
EMSC-20160824_0000013__PGG__0,EMSC-20160824_0000013,PGG,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000013&station=PGG&data-type=ACC,downloaded,200,,,2026-03-17T07:33:22.719738+00:00
TK-2005-0036__2406__0,TK-2005-0036,2406,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-2005-0036&station=2406&data-type=ACC,downloaded,200,,,2026-03-17T07:33:22.972750+00:00
IT-2013-0019__PDM__0,IT-2013-0019,PDM,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2013-0019&station=PDM&data-type=ACC,downloaded,200,,,2026-03-17T07:33:23.195294+00:00
IT-2012-0004__BRR__0,IT-2012-0004,BRR,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0004&station=BRR&data-type=ACC,downloaded,200,,,2026-03-17T07:33:23.450285+00:00
EMSC-20160824_0000013__MTL1__0,EMSC-20160824_0000013,MTL1,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000013&station=MTL1&data-type=ACC,downloaded,200,,,2026-03-17T07:33:23.796655+00:00
IT-2013-0019__VAGA__0,IT-2013-0019,VAGA,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2013-0019&station=VAGA&data-type=ACC,downloaded,200,,,2026-03-17T07:33:24.121135+00:00
IT-2009-0140__RM10__0,IT-2009-0140,RM10,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0140&station=RM10&data-type=ACC,downloaded,200,,,2026-03-17T07:33:24.377142+00:00
IT-2013-0019__BSSO__0,IT-2013-0019,BSSO,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2013-0019&station=BSSO&data-type=ACC,downloaded,200,,,2026-03-17T07:33:24.665811+00:00
GR-1986-0011__KAL2__0,GR-1986-0011,KAL2,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=GR-1986-0011&station=KAL2&data-type=ACC,downloaded,200,,,2026-03-17T07:33:24.891630+00:00
EMSC-20161030_0000029__0CAN__0,EMSC-20161030_0000029,0CAN,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=0CAN&data-type=ACC,downloaded,200,,,2026-03-17T07:33:25.157227+00:00
IT-2009-0102__AQM__0,IT-2009-0102,AQM,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0102&station=AQM&data-type=ACC,downloaded,200,,,2026-03-17T07:33:25.402765+00:00
EMSC-20160824_0000013__NRC__0,EMSC-20160824_0000013,NRC,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000013&station=NRC&data-type=ACC,downloaded,200,,,2026-03-17T07:33:25.630123+00:00
IT-2009-0121__RM11__0,IT-2009-0121,RM11,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0121&station=RM11&data-type=ACC,downloaded,200,,,2026-03-17T07:33:25.841688+00:00
IT-2009-0121__AQG__0,IT-2009-0121,AQG,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0121&station=AQG&data-type=ACC,downloaded,200,,,2026-03-17T07:33:26.104511+00:00
IT-1997-0137__AQK__0,IT-1997-0137,AQK,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0137&station=AQK&data-type=ACC,downloaded,200,,,2026-03-17T07:33:26.357787+00:00
EMSC-20161030_0000029__NRN__0,EMSC-20161030_0000029,NRN,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=NRN&data-type=ACC,downloaded,200,,,2026-03-17T07:33:26.594202+00:00
EMSC-20161026_0000077__AMT__0,EMSC-20161026_0000077,AMT,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AMT&data-type=ACC,downloaded,200,,,2026-03-17T07:33:26.813963+00:00
EMSC-20161030_0000029__FOPC__0,EMSC-20161030_0000029,FOPC,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=FOPC&data-type=ACC,downloaded,200,,,2026-03-17T07:33:27.044010+00:00
IR-1990-0004__A6211__0,IR-1990-0004,A6211,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-1990-0004&station=A6211&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-1990-0004&station=A6211&data-type=ACC,2026-03-17T07:33:27.194231+00:00
TK-1999-0077__FAT__0,TK-1999-0077,FAT,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-1999-0077&station=FAT&data-type=ACC,downloaded,200,,,2026-03-17T07:33:27.958814+00:00
IT-2009-0121__GSA__0,IT-2009-0121,GSA,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0121&station=GSA&data-type=ACC,downloaded,200,,,2026-03-17T07:33:28.208663+00:00
EMSC-20161026_0000095__MCV__0,EMSC-20161026_0000095,MCV,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=MCV&data-type=ACC,downloaded,200,,,2026-03-17T07:33:28.434237+00:00
TK-1997-0003__3102__0,TK-1997-0003,3102,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-1997-0003&station=3102&data-type=ACC,downloaded,200,,,2026-03-17T07:33:28.694201+00:00
EMSC-20161030_0000029__ANB__0,EMSC-20161030_0000029,ANB,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=ANB&data-type=ACC,downloaded,200,,,2026-03-17T07:33:28.997811+00:00
EMSC-20160824_0000006__SCF__0,EMSC-20160824_0000006,SCF,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=SCF&data-type=ACC,downloaded,200,,,2026-03-17T07:33:29.302219+00:00
EMSC-20160824_0000006__SNI__0,EMSC-20160824_0000006,SNI,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=SNI&data-type=ACC,downloaded,200,,,2026-03-17T07:33:29.638880+00:00
EMSC-20161026_0000095__MURB__0,EMSC-20161026_0000095,MURB,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=MURB&data-type=ACC,downloaded,200,,,2026-03-17T07:33:29.980893+00:00
EMSC-20160824_0000006__COR1__0,EMSC-20160824_0000006,COR1,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=COR1&data-type=ACC,downloaded,200,,,2026-03-17T07:33:30.314565+00:00
EMSC-20160824_0000006__GAG1__0,EMSC-20160824_0000006,GAG1,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=GAG1&data-type=ACC,downloaded,200,,,2026-03-17T07:33:30.647035+00:00
EMSC-20131012_0000044__IMMV__0,EMSC-20131012_0000044,IMMV,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20131012_0000044&station=IMMV&data-type=ACC,downloaded,200,,,2026-03-17T07:33:31.161617+00:00
IR-1997-0025__RAZ__0,IR-1997-0025,RAZ,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-1997-0025&station=RAZ&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-1997-0025&station=RAZ&data-type=ACC,2026-03-17T07:33:31.318548+00:00
EMSC-20161026_0000077__AQU__0,EMSC-20161026_0000077,AQU,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=AQU&data-type=ACC,downloaded,200,,,2026-03-17T07:33:32.034002+00:00
IT-2012-0008__SMP__0,IT-2012-0008,SMP,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0008&station=SMP&data-type=ACC,downloaded,200,,,2026-03-17T07:33:32.298282+00:00
IT-2012-0008__CTL8__0,IT-2012-0008,CTL8,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0008&station=CTL8&data-type=ACC,downloaded,200,,,2026-03-17T07:33:32.627043+00:00
IT-2004-0109__AUP__0,IT-2004-0109,AUP,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2004-0109&station=AUP&data-type=ACC,downloaded,200,,,2026-03-17T07:33:32.895899+00:00
EMSC-20161026_0000077__LSS__0,EMSC-20161026_0000077,LSS,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=LSS&data-type=ACC,downloaded,200,,,2026-03-17T07:33:33.166075+00:00
EMSC-20161030_0000029__AQG__0,EMSC-20161030_0000029,AQG,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=AQG&data-type=ACC,downloaded,200,,,2026-03-17T07:33:33.442750+00:00
EMSC-20160824_0000013__AQF__0,EMSC-20160824_0000013,AQF,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000013&station=AQF&data-type=ACC,downloaded,200,,,2026-03-17T07:33:33.702268+00:00
IT-2009-0095__MI02__0,IT-2009-0095,MI02,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0095&station=MI02&data-type=ACC,downloaded,200,,,2026-03-17T07:33:33.959108+00:00
EMSC-20160824_0000013__MTR__0,EMSC-20160824_0000013,MTR,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000013&station=MTR&data-type=ACC,downloaded,200,,,2026-03-17T07:33:34.222709+00:00
EMSC-20161026_0000095__NRC__0,EMSC-20161026_0000095,NRC,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=NRC&data-type=ACC,downloaded,200,,,2026-03-17T07:33:34.451398+00:00
EMSC-20141107_0000035__AC11__0,EMSC-20141107_0000035,AC11,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20141107_0000035&station=AC11&data-type=ACC,downloaded,200,,,2026-03-17T07:33:36.754298+00:00
EMSC-20161030_0000029__PTL__0,EMSC-20161030_0000029,PTL,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=PTL&data-type=ACC,downloaded,200,,,2026-03-17T07:33:38.997925+00:00
TK-1999-0294__5401__0,TK-1999-0294,5401,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-1999-0294&station=5401&data-type=ACC,downloaded,200,,,2026-03-17T07:33:39.250561+00:00
EMSC-20160824_0000006__PIEI__0,EMSC-20160824_0000006,PIEI,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=PIEI&data-type=ACC,downloaded,200,,,2026-03-17T07:33:39.576927+00:00
IR-1999-0032__KVR__0,IR-1999-0032,KVR,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-1999-0032&station=KVR&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-1999-0032&station=KVR&data-type=ACC,2026-03-17T07:33:39.739850+00:00
EMSC-20161030_0000029__TLN__0,EMSC-20161030_0000029,TLN,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=TLN&data-type=ACC,downloaded,200,,,2026-03-17T07:33:39.878512+00:00
EMSC-20161026_0000077__MSCT__0,EMSC-20161026_0000077,MSCT,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=MSCT&data-type=ACC,downloaded,200,,,2026-03-17T07:33:40.141490+00:00
IR-2003-0041__MHN__0,IR-2003-0041,MHN,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2003-0041&station=MHN&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2003-0041&station=MHN&data-type=ACC,2026-03-17T07:33:40.245864+00:00
EMSC-20161026_0000095__PTI__0,EMSC-20161026_0000095,PTI,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=PTI&data-type=ACC,downloaded,200,,,2026-03-17T07:33:40.584699+00:00
IT-2008-0004__AUL__0,IT-2008-0004,AUL,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2008-0004&station=AUL&data-type=ACC,downloaded,200,,,2026-03-17T07:33:40.839257+00:00
EMSC-20161026_0000095__PCB__0,EMSC-20161026_0000095,PCB,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=PCB&data-type=ACC,downloaded,200,,,2026-03-17T07:33:40.891943+00:00
EMSC-20160824_0000006__FSS__0,EMSC-20160824_0000006,FSS,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=FSS&data-type=ACC,downloaded,200,,,2026-03-17T07:33:41.098248+00:00
IT-2009-0009__CSS__0,IT-2009-0009,CSS,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0009&station=CSS&data-type=ACC,downloaded,200,,,2026-03-17T07:33:41.411252+00:00
TK-2005-0054__1201__0,TK-2005-0054,1201,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-2005-0054&station=1201&data-type=ACC,downloaded,200,,,2026-03-17T07:33:41.429025+00:00
IT-2012-0008__PZS__0,IT-2012-0008,PZS,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0008&station=PZS&data-type=ACC,downloaded,200,,,2026-03-17T07:33:41.673738+00:00
GR-1995-0017__KAS1__0,GR-1995-0017,KAS1,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=GR-1995-0017&station=KAS1&data-type=ACC,downloaded,200,,,2026-03-17T07:33:41.862157+00:00
EMSC-20160824_0000013__CTD__0,EMSC-20160824_0000013,CTD,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000013&station=CTD&data-type=ACC,downloaded,200,,,2026-03-17T07:33:42.008010+00:00
EMSC-20160824_0000013__SDM__0,EMSC-20160824_0000013,SDM,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000013&station=SDM&data-type=ACC,downloaded,200,,,2026-03-17T07:33:42.199397+00:00
IR-2002-0035__A3335__0,IR-2002-0035,A3335,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2002-0035&station=A3335&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2002-0035&station=A3335&data-type=ACC,2026-03-17T07:33:42.236069+00:00
TK-1999-0294__1604__0,TK-1999-0294,1604,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-1999-0294&station=1604&data-type=ACC,downloaded,200,,,2026-03-17T07:33:42.647499+00:00
IT-2012-0061__PRA__0,IT-2012-0061,PRA,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0061&station=PRA&data-type=ACC,downloaded,200,,,2026-03-17T07:33:42.834529+00:00
TK-2005-0032__1208__0,TK-2005-0032,1208,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-2005-0032&station=1208&data-type=ACC,downloaded,200,,,2026-03-17T07:33:43.056928+00:00
SY-1996-0001__SUAN__0,SY-1996-0001,SUAN,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=SY-1996-0001&station=SUAN&data-type=ACC,downloaded,200,,,2026-03-17T07:33:43.197920+00:00
IT-2012-0008__SSU__0,IT-2012-0008,SSU,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0008&station=SSU&data-type=ACC,downloaded,200,,,2026-03-17T07:33:43.471784+00:00
EMSC-20161026_0000095__T1214__0,EMSC-20161026_0000095,T1214,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=T1214&data-type=ACC,downloaded,200,,,2026-03-17T07:33:43.551732+00:00
EMSC-20161030_0000029__AQV__0,EMSC-20161030_0000029,AQV,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=AQV&data-type=ACC,downloaded,200,,,2026-03-17T07:33:43.747520+00:00
IT-2009-0102__AQK__0,IT-2009-0102,AQK,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0102&station=AQK&data-type=ACC,downloaded,200,,,2026-03-17T07:34:00.307973+00:00
TK-2004-0089__2301__0,TK-2004-0089,2301,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-2004-0089&station=2301&data-type=ACC,downloaded,200,,,2026-03-17T07:34:01.218855+00:00
TK-1999-0415__5401__0,TK-1999-0415,5401,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-1999-0415&station=5401&data-type=ACC,downloaded,200,,,2026-03-17T07:34:01.549579+00:00
IT-2013-0005__FVZ__0,IT-2013-0005,FVZ,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2013-0005&station=FVZ&data-type=ACC,downloaded,200,,,2026-03-17T07:34:01.757682+00:00
IR-2004-0043__TEH24__0,IR-2004-0043,TEH24,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2004-0043&station=TEH24&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2004-0043&station=TEH24&data-type=ACC,2026-03-17T07:34:01.891079+00:00
EMSC-20161030_0000029__0MBT__0,EMSC-20161030_0000029,0MBT,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=0MBT&data-type=ACC,downloaded,200,,,2026-03-17T07:34:02.033841+00:00
IT-2013-0019__PTF__0,IT-2013-0019,PTF,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2013-0019&station=PTF&data-type=ACC,downloaded,200,,,2026-03-17T07:34:02.214584+00:00
EMSC-20161026_0000095__GNU__0,EMSC-20161026_0000095,GNU,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=GNU&data-type=ACC,downloaded,200,,,2026-03-17T07:34:02.400458+00:00
EMSC-20161026_0000077__PTL__0,EMSC-20161026_0000077,PTL,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=PTL&data-type=ACC,downloaded,200,,,2026-03-17T07:34:02.526477+00:00
EMSC-20161026_0000077__T1217__0,EMSC-20161026_0000077,T1217,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000077&station=T1217&data-type=ACC,downloaded,200,,,2026-03-17T07:34:02.674606+00:00
IT-2012-0008__BRR__0,IT-2012-0008,BRR,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0008&station=BRR&data-type=ACC,downloaded,200,,,2026-03-17T07:34:02.999963+00:00
SI-1998-0010__MOG__0,SI-1998-0010,MOG,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=SI-1998-0010&station=MOG&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=SI-1998-0010&station=MOG&data-type=ACC,2026-03-17T07:34:03.060606+00:00
IT-2013-0003__RNI2__0,IT-2013-0003,RNI2,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2013-0003&station=RNI2&data-type=ACC,downloaded,200,,,2026-03-17T07:34:03.087150+00:00
IT-1981-0001__FMC__0,IT-1981-0001,FMC,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1981-0001&station=FMC&data-type=ACC,downloaded,200,,,2026-03-17T07:34:03.367215+00:00
IT-2004-0181__GVD__0,IT-2004-0181,GVD,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2004-0181&station=GVD&data-type=ACC,downloaded,200,,,2026-03-17T07:34:03.494761+00:00
IR-2002-0035__HJB__0,IR-2002-0035,HJB,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2002-0035&station=HJB&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2002-0035&station=HJB&data-type=ACC,2026-03-17T07:34:03.565002+00:00
IT-2009-0095__AQP__0,IT-2009-0095,AQP,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0095&station=AQP&data-type=ACC,downloaded,200,,,2026-03-17T07:34:03.866126+00:00
IR-2004-0043__A6291__0,IR-2004-0043,A6291,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2004-0043&station=A6291&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2004-0043&station=A6291&data-type=ACC,2026-03-17T07:34:03.889030+00:00
IT-2009-0102__FMG__0,IT-2009-0102,FMG,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0102&station=FMG&data-type=ACC,downloaded,200,,,2026-03-17T07:34:04.249956+00:00
TK-1996-0032__0502__0,TK-1996-0032,0502,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-1996-0032&station=0502&data-type=ACC,downloaded,200,,,2026-03-17T07:34:04.407707+00:00
IT-2009-0140__RM06__0,IT-2009-0140,RM06,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0140&station=RM06&data-type=ACC,downloaded,200,,,2026-03-17T07:34:04.541382+00:00
IT-2009-0009__ANT__0,IT-2009-0009,ANT,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2009-0009&station=ANT&data-type=ACC,downloaded,200,,,2026-03-17T07:34:04.787980+00:00
IT-2012-0061__0MOR__0,IT-2012-0061,0MOR,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2012-0061&station=0MOR&data-type=ACC,downloaded,200,,,2026-03-17T07:34:04.910101+00:00
EMSC-20140126_0000046__MGNA__0,EMSC-20140126_0000046,MGNA,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20140126_0000046&station=MGNA&data-type=ACC,downloaded,200,,,2026-03-17T07:34:05.086098+00:00
ME-1979-0006__HRZ__0,ME-1979-0006,HRZ,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=ME-1979-0006&station=HRZ&data-type=ACC,downloaded,200,,,2026-03-17T07:34:05.166417+00:00
EMSC-20160824_0000006__SPO1__0,EMSC-20160824_0000006,SPO1,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=SPO1&data-type=ACC,downloaded,200,,,2026-03-17T07:34:05.389908+00:00
IR-2005-0044__DVR__0,IR-2005-0044,DVR,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2005-0044&station=DVR&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2005-0044&station=DVR&data-type=ACC,2026-03-17T07:34:05.396442+00:00
IT-2002-0047__SCV__0,IT-2002-0047,SCV,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-2002-0047&station=SCV&data-type=ACC,downloaded,200,,,2026-03-17T07:34:05.702401+00:00
IR-2002-0035__GTP__0,IR-2002-0035,GTP,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2002-0035&station=GTP&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2002-0035&station=GTP&data-type=ACC,2026-03-17T07:34:05.728954+00:00
IR-2002-0035__KNS__0,IR-2002-0035,KNS,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2002-0035&station=KNS&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-2002-0035&station=KNS&data-type=ACC,2026-03-17T07:34:05.902735+00:00
EMSC-20160824_0000006__FRT__0,EMSC-20160824_0000006,FRT,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=FRT&data-type=ACC,downloaded,200,,,2026-03-17T07:34:06.223958+00:00
IT-1997-0137__AQI__0,IT-1997-0137,AQI,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0137&station=AQI&data-type=ACC,downloaded,200,,,2026-03-17T07:34:06.422744+00:00
EMSC-20161030_0000029__SDM__0,EMSC-20161030_0000029,SDM,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=SDM&data-type=ACC,downloaded,200,,,2026-03-17T07:34:06.553947+00:00
EMSC-20161026_0000095__0MBT__0,EMSC-20161026_0000095,0MBT,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=0MBT&data-type=ACC,downloaded,200,,,2026-03-17T07:34:06.736228+00:00
IR-1997-0029__A6340__0,IR-1997-0029,A6340,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-1997-0029&station=A6340&data-type=ACC,failed,204,HTTPError,HTTP 204 for https://esm-db.eu/esmws/eventdata/1/query?eventid=IR-1997-0029&station=A6340&data-type=ACC,2026-03-17T07:34:06.894180+00:00
EMSC-20161030_0000029__BSS__0,EMSC-20161030_0000029,BSS,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161030_0000029&station=BSS&data-type=ACC,downloaded,200,,,2026-03-17T07:34:07.225040+00:00
EMSC-20131012_0000044__KTHA__0,EMSC-20131012_0000044,KTHA,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20131012_0000044&station=KTHA&data-type=ACC,downloaded,200,,,2026-03-17T07:34:07.288332+00:00
EMSC-20160824_0000006__ATCC__0,EMSC-20160824_0000006,ATCC,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20160824_0000006&station=ATCC&data-type=ACC,downloaded,200,,,2026-03-17T07:34:07.522008+00:00
EMSC-20161026_0000095__MCT__0,EMSC-20161026_0000095,MCT,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=MCT&data-type=ACC,downloaded,200,,,2026-03-17T07:34:07.781743+00:00
EMSC-20161026_0000095__T1217__0,EMSC-20161026_0000095,T1217,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=T1217&data-type=ACC,downloaded,200,,,2026-03-17T07:34:07.869747+00:00
EMSC-20161026_0000095__TRE1__0,EMSC-20161026_0000095,TRE1,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161026_0000095&station=TRE1&data-type=ACC,downloaded,200,,,2026-03-17T07:34:08.079806+00:00
TK-1996-0032__6002__0,TK-1996-0032,6002,0,https://esm-db.eu/esmws/eventdata/1/query?eventid=TK-1996-0032&station=6002&data-type=ACC,downloaded,200,,,2026-03-17T07:34:08.148944+00:00
