site,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
22,1000.0,0.10642540133317462,0.2645429443353665,0.17616240021009794,0.17531224331857959,0.0005475115351516146,0.023410672667532665,0.13320670750314617,0.13855990354679965,0.15341677343306562,0.1997685039393007,0.21664433902839308,0.2215337644631805,0.134405648491275,-0.10997957411662185
23,1000.0,0.09582231947799855,0.2573562110966417,0.18429749247837815,0.1850470462470878,0.0004856476270157718,0.022048441232353555,0.1342700416433422,0.14615812868286537,0.16449216200302244,0.20523176216681377,0.21928057673023366,0.22436337890487798,-0.33927388903847366,0.578526880604497
24,1000.0,0.11271156516867219,0.26663164850139187,0.18580314943668685,0.18626597037625248,0.0005384146469762037,0.023215374228661066,0.13969709579009523,0.14575037114801012,0.16328890610355165,0.20823153288675111,0.22318311977478386,0.23072354393322453,-0.017988269525086552,0.016076114952884524
25,1000.0,0.1343633458116641,0.2837781081121878,0.21017185927891652,0.211852147589205,0.0005533482973996756,0.023535126929746415,0.16327093628082145,0.171156675469133,0.1870148885755176,0.2330857621860813,0.2474477441052698,0.2536404773740686,-0.1269288515511445,-0.0005727928406851213
26,1000.0,0.1343633458116641,0.2837781081121878,0.21017185927891652,0.211852147589205,0.0005533482973996756,0.023535126929746415,0.16327093628082145,0.171156675469133,0.1870148885755176,0.2330857621860813,0.2474477441052698,0.2536404773740686,-0.1269288515511445,-0.0005727928406851213
27,1000.0,0.1343633458116641,0.2837781081121878,0.21017185927891652,0.211852147589205,0.0005533482973996756,0.023535126929746415,0.16327093628082145,0.171156675469133,0.1870148885755176,0.2330857621860813,0.2474477441052698,0.2536404773740686,-0.1269288515511445,-0.0005727928406851213
28,1000.0,0.0693543052928298,0.26113927126792774,0.1756200375906494,0.17797221209244185,0.0007638598548936969,0.02765184405013651,0.11494748999003328,0.12424722156970419,0.1493373952082836,0.20269726029333335,0.21558165152346967,0.222924592848985,-0.3961983040088641,0.2169800303778633
29,1000.0,0.1343633458116641,0.2837781081121878,0.21017185927891652,0.211852147589205,0.0005533482973996756,0.023535126929746415,0.16327093628082145,0.171156675469133,0.1870148885755176,0.2330857621860813,0.2474477441052698,0.2536404773740686,-0.1269288515511445,-0.0005727928406851213
30,1000.0,0.11207330805826415,0.2938309252215988,0.20862457559986897,0.21031475288134663,0.0005030716893278048,0.022440482717455013,0.16285046192657002,0.17113194290023936,0.18685939337935661,0.23038232365428543,0.24299448009168848,0.25003448725600885,-0.22893247891948107,0.6475563628481082
31,1000.0,0.14760269082032726,0.36624915451209383,0.24925296963482857,0.2513262508797098,0.001389411669398604,0.03729346419777163,0.1741925003909697,0.1845844723906388,0.21106883474757362,0.28638650909036345,0.30787401246707363,0.3184903292637753,-0.10011971968027704,-0.24362130510956304
32,1000.0,0.0982572469157219,0.22157919191829026,0.16601637141797254,0.16617084249323943,0.0002910801362744548,0.017069607721978765,0.13232666971763332,0.13798250409091417,0.1493603664226714,0.18315707706019127,0.1942411624000294,0.19887059092790196,-0.1592518009896243,0.2286633493864514
33,1000.0,0.0982572469157219,0.22157919191829026,0.16601637141797254,0.16617084249323943,0.0002910801362744548,0.017069607721978765,0.13232666971763332,0.13798250409091417,0.1493603664226714,0.18315707706019127,0.1942411624000294,0.19887059092790196,-0.1592518009896243,0.2286633493864514
34,1000.0,0.14760269082032726,0.36624915451209383,0.24925296963482857,0.2513262508797098,0.001389411669398604,0.03729346419777163,0.1741925003909697,0.1845844723906388,0.21106883474757362,0.28638650909036345,0.30787401246707363,0.3184903292637753,-0.10011971968027704,-0.24362130510956304
35,1000.0,0.11017306442800967,0.22554941776941836,0.1725017034436534,0.17311305944178207,0.00027187968021732804,0.016497024945406898,0.1374963264203158,0.14467780821527235,0.1558952896773295,0.18893296672512963,0.19864922299101087,0.20317811583524284,-0.1220751711160482,0.026660264763455732
36,1000.0,0.0982572469157219,0.22157919191829026,0.16601637141797254,0.16617084249323943,0.0002910801362744548,0.017069607721978765,0.13232666971763332,0.13798250409091417,0.1493603664226714,0.18315707706019127,0.1942411624000294,0.19887059092790196,-0.1592518009896243,0.2286633493864514
37,1000.0,0.13232807546199785,0.28886027149951693,0.20967775619988077,0.20947653216811446,0.0004727626285402592,0.021753985023546005,0.16769206423333968,0.17484593837449847,0.18863929063230747,0.23121940131047042,0.24395022417881612,0.25033778141539065,-0.01753557837124382,0.23252310233146378
38,1000.0,0.14275608433786965,0.4888454631006033,0.3098528894557418,0.3130199022374078,0.003654110608896488,0.06047948724380657,0.18579589915035083,0.2040167628980124,0.2460805767402401,0.3695095305313551,0.4049841546522981,0.4214870660946391,-0.1691560282075228,-0.274369442711341
39,1000.0,0.11017306442800967,0.22554941776941836,0.1725017034436534,0.17311305944178207,0.00027187968021732804,0.016497024945406898,0.1374963264203158,0.14467780821527235,0.1558952896773295,0.18893296672512963,0.19864922299101087,0.20317811583524284,-0.1220751711160482,0.026660264763455732
40,1000.0,0.1111385666598048,0.29384192184582386,0.20479188941628412,0.20632210107042648,0.0005265610637074838,0.02295840046386819,0.15881525781097255,0.16754980836739,0.18276412315734306,0.22666196163760827,0.24049956892431446,0.24825985047017393,-0.14765544791334875,0.47643365498270596
41,1000.0,0.12663353101941394,0.3268738889724516,0.21699281290471328,0.21858590461356647,0.0009030074928893305,0.030065119395964887,0.15828008409343935,0.16728682705743295,0.1853757270478004,0.2465582230824424,0.2657413169472347,0.27361852262287295,-0.07909046847730986,-0.1258436924681492
42,1000.0,0.15245012444586167,0.29385681119251145,0.22432346324567187,0.2255233572783018,0.00041550429005976166,0.02039412195388739,0.18530596525993434,0.18999739971155247,0.2033379386475878,0.2446891984745061,0.2567473252694695,0.26263584487369646,-0.11082379088766589,-0.012846503734471604
43,1000.0,0.14760269082032726,0.36624915451209383,0.24925296963482857,0.2513262508797098,0.001389411669398604,0.03729346419777163,0.1741925003909697,0.1845844723906388,0.21106883474757362,0.28638650909036345,0.30787401246707363,0.3184903292637753,-0.10011971968027704,-0.24362130510956304
44,1000.0,0.13560899984667094,0.3507618156461147,0.23584486556480402,0.23656211081163697,0.0012390545706633586,0.035217820283613345,0.16958985113845862,0.17669086255428956,0.19919409866973106,0.27170301529700036,0.29230040869530766,0.3009207926225163,-0.031979704245880355,-0.33208079553823255
45,1000.0,0.1255492867717155,0.2989936836094086,0.20277447424307946,0.20393194425182054,0.0006634547291390402,0.02577050344845881,0.15173685578633292,0.15825238867634905,0.1759778534865891,0.2285740600975244,0.242751490830467,0.2522373711625838,-0.10393359909280235,-0.12512172771383145
46,1000.0,0.13560899984667094,0.3507618156461147,0.23584486556480402,0.23656211081163697,0.0012390545706633586,0.035217820283613345,0.16958985113845862,0.17669086255428956,0.19919409866973106,0.27170301529700036,0.29230040869530766,0.3009207926225163,-0.031979704245880355,-0.33208079553823255
47,1000.0,0.12597955556196483,0.2996891488753836,0.20251728876380687,0.20384861584476138,0.0006835507144194868,0.02615788503241146,0.15129673793261336,0.15799250672547702,0.17539695854211484,0.22859139879202878,0.24362461330954832,0.25282069311517974,-0.10671483126106865,-0.13717576690218314
48,1000.0,0.12932910758567998,0.39345008139417365,0.2532437361115209,0.2558514868486569,0.001731494172115005,0.041632047745871446,0.1692825353868602,0.18404736503563368,0.20874102309061945,0.29370337658922696,0.31823985684093603,0.32901922166123515,-0.1628118070135095,-0.1604873802370652
49,1000.0,0.13560899984667094,0.3507618156461147,0.23584486556480402,0.23656211081163697,0.0012390545706633586,0.035217820283613345,0.16958985113845862,0.17669086255428956,0.19919409866973106,0.27170301529700036,0.29230040869530766,0.3009207926225163,-0.031979704245880355,-0.33208079553823255
50,1000.0,0.0982572469157219,0.22157919191829026,0.16601637141797254,0.16617084249323943,0.0002910801362744548,0.017069607721978765,0.13232666971763332,0.13798250409091417,0.1493603664226714,0.18315707706019127,0.1942411624000294,0.19887059092790196,-0.1592518009896243,0.2286633493864514
51,1000.0,0.12932910758567998,0.39345008139417365,0.2532437361115209,0.2558514868486569,0.001731494172115005,0.041632047745871446,0.1692825353868602,0.18404736503563368,0.20874102309061945,0.29370337658922696,0.31823985684093603,0.32901922166123515,-0.1628118070135095,-0.1604873802370652
52,1000.0,0.1255492867717155,0.2989936836094086,0.20277447424307946,0.20393194425182054,0.0006634547291390402,0.02577050344845881,0.15173685578633292,0.15825238867634905,0.1759778534865891,0.2285740600975244,0.242751490830467,0.2522373711625838,-0.10393359909280235,-0.12512172771383145
53,1000.0,0.1463091209476413,0.3654592993269251,0.24597087220250297,0.24799676528940498,0.0014281694342806889,0.03781003879016792,0.16821230489749583,0.1799342437822805,0.20753957570837214,0.28335190502406354,0.30378746383511646,0.3152037264204554,-0.10946593525486366,-0.24920645649565554
54,1000.0,0.12663353101941394,0.3268738889724516,0.21699281290471328,0.21858590461356647,0.0009030074928893305,0.030065119395964887,0.15828008409343935,0.16728682705743295,0.1853757270478004,0.2465582230824424,0.2657413169472347,0.27361852262287295,-0.07909046847730986,-0.1258436924681492
55,1000.0,0.11760966979151673,0.3463268067249134,0.23497654778429944,0.23603399517403112,0.0011398783874844982,0.033778978772180036,0.16958030092235432,0.17678026729519306,0.20118794310831448,0.269244254171181,0.28916259397665217,0.29916970508059565,-0.14808413766245826,-0.05355146911919517
56,1000.0,0.15245012444586167,0.29385681119251145,0.22432346324567187,0.2255233572783018,0.00041550429005976166,0.02039412195388739,0.18530596525993434,0.18999739971155247,0.2033379386475878,0.2446891984745061,0.2567473252694695,0.26263584487369646,-0.11082379088766589,-0.012846503734471604
57,1000.0,0.12663353101941394,0.3268738889724516,0.21699281290471328,0.21858590461356647,0.0009030074928893305,0.030065119395964887,0.15828008409343935,0.16728682705743295,0.1853757270478004,0.2465582230824424,0.2657413169472347,0.27361852262287295,-0.07909046847730986,-0.1258436924681492
58,1000.0,0.11017306442800967,0.22554941776941836,0.1725017034436534,0.17311305944178207,0.00027187968021732804,0.016497024945406898,0.1374963264203158,0.14467780821527235,0.1558952896773295,0.18893296672512963,0.19864922299101087,0.20317811583524284,-0.1220751711160482,0.026660264763455732
59,1000.0,0.14760269082032726,0.36624915451209383,0.24925296963482857,0.2513262508797098,0.001389411669398604,0.03729346419777163,0.1741925003909697,0.1845844723906388,0.21106883474757362,0.28638650909036345,0.30787401246707363,0.3184903292637753,-0.10011971968027704,-0.24362130510956304
