site,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
14,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
15,3,5000.0,0.33854149471475176,0.45394257618772177,0.38510655059972027,0.38436767431219504,0.00023787131907246426,0.015424620022970901,0.35682703771383606,0.36074994351270007,0.37003812267955194,0.4003872613991823,0.411538050684518,0.41677490950090135,0.23404538546035772,0.12054920121234147
15,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
16,3,5000.0,0.34991410995971683,0.47525141752728733,0.39332017604026714,0.39247204710180406,0.0002120061265884865,0.014561886426412811,0.367643336811625,0.3711585842058813,0.3787723978193838,0.40751637658696827,0.41856117537888266,0.42423142688980364,0.4032261884241491,0.5056099734550492
16,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
17,3,5000.0,0.38796508384132783,0.5244808055715051,0.44604010170107966,0.4451425937287668,0.00032575606433959134,0.01805051878992148,0.4137917800845391,0.41777669507848486,0.4283453401851899,0.4633945398553102,0.47770678189337984,0.4856107523290392,0.3502765022969152,0.28433058056977245
17,5,5000.0,0.3535413000940953,0.5388046028552278,0.4204338313294964,0.4199646525765083,0.0003616761923638357,0.01901968827484431,0.38474372476274565,0.3907010954746972,0.4021105091121652,0.43887647144377206,0.4526455331698787,0.4591741931182048,0.2511139736775033,0.7198980972033886
18,3,5000.0,0.4331105508702034,0.5948661694287405,0.4946670248317337,0.4942795583338828,0.00035638670910943083,0.01888009535753389,0.45876549013449924,0.465181505231303,0.4762183844076487,0.5133420481083463,0.5257773982160676,0.5318522756055791,0.19467840920508336,0.3573796722215059
18,5,5000.0,0.36649163541452895,0.5202327256281081,0.4466382165601266,0.44642933415951297,0.00040253677790493914,0.020065325847471605,0.4071297197809634,0.4138828889103966,0.42701746948613006,0.4663093316275082,0.4800696461260782,0.4861424731075543,-0.016191114088397393,0.1656535268781254
19,3,5000.0,0.35187746892414734,0.48710672907366936,0.4120142034036671,0.4116258821982832,0.00032377489908429425,0.01799554575492774,0.378187517269296,0.3832553377530521,0.3937278772749365,0.43059484301363177,0.44194607982430906,0.44748348816096273,0.12160694352162581,-0.0460393878159473
19,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
20,3,5000.0,0.3397150902610896,0.45013289956911373,0.3866061786837252,0.3862132232970585,0.00023233352159400078,0.015244015140163023,0.3576501304027806,0.36238480285705493,0.37157373517732634,0.4019026505553703,0.412405305563546,0.41745044779739576,0.16044679799852535,0.04897066643247028
20,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
21,3,5000.0,0.38796508384132783,0.5244808055715051,0.44604010170107966,0.4451425937287668,0.00032575606433959134,0.01805051878992148,0.4137917800845391,0.41777669507848486,0.4283453401851899,0.4633945398553102,0.47770678189337984,0.4856107523290392,0.3502765022969152,0.28433058056977245
21,5,5000.0,0.4034052793741434,0.5452200134571316,0.46637683714017386,0.46607504344636264,0.00029945895395748967,0.017306613121261926,0.4325518005582016,0.4379593268824097,0.4495984709693531,0.4834282707031955,0.4945747801909746,0.5018730003236282,0.09892249156977366,0.3113437700549109
22,3,5000.0,0.3397150902610896,0.45013289956911373,0.3866061786837252,0.3862132232970585,0.00023233352159400078,0.015244015140163023,0.3576501304027806,0.36238480285705493,0.37157373517732634,0.4019026505553703,0.412405305563546,0.41745044779739576,0.16044679799852535,0.04897066643247028
22,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
23,3,5000.0,0.34991410995971683,0.47525141752728733,0.39332017604026714,0.39247204710180406,0.0002120061265884865,0.014561886426412811,0.367643336811625,0.3711585842058813,0.3787723978193838,0.40751637658696827,0.41856117537888266,0.42423142688980364,0.4032261884241491,0.5056099734550492
23,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
24,3,5000.0,0.4331105508702034,0.5948661694287405,0.4946670248317337,0.4942795583338828,0.00035638670910943083,0.01888009535753389,0.45876549013449924,0.465181505231303,0.4762183844076487,0.5133420481083463,0.5257773982160676,0.5318522756055791,0.19467840920508336,0.3573796722215059
24,5,5000.0,0.36649163541452895,0.5202327256281081,0.4466382165601266,0.44642933415951297,0.00040253677790493914,0.020065325847471605,0.4071297197809634,0.4138828889103966,0.42701746948613006,0.4663093316275082,0.4800696461260782,0.4861424731075543,-0.016191114088397393,0.1656535268781254
25,3,5000.0,0.35187746892414734,0.48710672907366936,0.4120142034036671,0.4116258821982832,0.00032377489908429425,0.01799554575492774,0.378187517269296,0.3832553377530521,0.3937278772749365,0.43059484301363177,0.44194607982430906,0.44748348816096273,0.12160694352162581,-0.0460393878159473
25,5,5000.0,0.2923667881035653,0.3958835679972568,0.3302956280665731,0.3298547171847678,0.0001378338358951088,0.011741439782954395,0.3081298732729726,0.3118008658020503,0.31861691576367973,0.34170510884376704,0.35026334108594065,0.35510186873731253,0.27571701690352307,0.4148068925943096
26,3,5000.0,0.35187746892414734,0.48710672907366936,0.4120142034036671,0.4116258821982832,0.00032377489908429425,0.01799554575492774,0.378187517269296,0.3832553377530521,0.3937278772749365,0.43059484301363177,0.44194607982430906,0.44748348816096273,0.12160694352162581,-0.0460393878159473
