site,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
0,3,5000.0,-0.0002421071421844223,0.04433874043965549,0.0006270444806830119,0.0007418382267460948,-0.0009829619518875704,0.00546039738124558,0.38610840162520155,-0.0002421071421844223,0.00546039738124558,0.38610840162520155
0,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
1,3,5000.0,-0.00019928663800905522,0.0387066061873768,0.0005473940742362262,0.0005506335262125181,-0.000749100681272338,0.005148646643012779,0.364064295520769,-0.00019928663800905522,0.005148646643012779,0.364064295520769
1,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
2,3,5000.0,-0.00019928663800905522,0.0387066061873768,0.0005473940742362262,0.0005506335262125181,-0.000749100681272338,0.005148646643012779,0.364064295520769,-0.00019928663800905522,0.005148646643012779,0.364064295520769
2,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
3,3,5000.0,-0.0003221247179879816,0.03847109943414764,0.000544063505791755,0.00041875804391171913,-0.0007400127458360375,0.008373161222994783,0.5920719080747857,-0.0003221247179879816,0.008373161222994783,0.5920719080747857
3,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
4,3,5000.0,-0.0002421071421844223,0.04433874043965549,0.0006270444806830119,0.0007418382267460948,-0.0009829619518875704,0.00546039738124558,0.38610840162520155,-0.0002421071421844223,0.00546039738124558,0.38610840162520155
4,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
5,3,5000.0,-0.00019928663800905522,0.0387066061873768,0.0005473940742362262,0.0005506335262125181,-0.000749100681272338,0.005148646643012779,0.364064295520769,-0.00019928663800905522,0.005148646643012779,0.364064295520769
5,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
6,3,5000.0,-0.00019928663800905522,0.0387066061873768,0.0005473940742362262,0.0005506335262125181,-0.000749100681272338,0.005148646643012779,0.364064295520769,-0.00019928663800905522,0.005148646643012779,0.364064295520769
6,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
7,3,5000.0,-0.0001877030216329567,0.03868165463408655,0.0005470412059855727,0.0005609854389130404,-0.0007481352026153748,0.004852507562268328,0.34312410030389384,-0.0001877030216329567,0.004852507562268328,0.34312410030389384
7,5,5000.0,-6.481854731288372e-06,0.041134020606255844,0.0005817228981630137,0.0008387858302081389,-0.0008460038256179403,0.00015757892459222872,0.011142512615124856,-6.481854731288372e-06,0.00015757892459222872,0.011142512615124856
8,3,5000.0,-0.0002421071421844223,0.04433874043965549,0.0006270444806830119,0.0007418382267460948,-0.0009829619518875704,0.00546039738124558,0.38610840162520155,-0.0002421071421844223,0.00546039738124558,0.38610840162520155
8,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
9,3,5000.0,0.00017537640416520617,0.038075180053585005,0.0005384643602157746,0.0009010684891523611,-0.0007248596680564588,0.004606055806391215,0.3256973295222899,0.00017537640416520617,0.004606055806391215,0.3256973295222899
9,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
10,3,5000.0,-0.0001877030216329567,0.03868165463408655,0.0005470412059855727,0.0005609854389130404,-0.0007481352026153748,0.004852507562268328,0.34312410030389384,-0.0001877030216329567,0.004852507562268328,0.34312410030389384
10,5,5000.0,-0.0007417006067582665,0.039569558156638616,0.0005595980580222926,4.0321645167383414e-05,-0.0007828749663558027,0.018744222612296996,1.3254166917225427,-0.0007417006067582665,0.018744222612296996,1.3254166917225427
11,3,5000.0,-0.0001877030216329567,0.03868165463408655,0.0005470412059855727,0.0005609854389130404,-0.0007481352026153748,0.004852507562268328,0.34312410030389384,-0.0001877030216329567,0.004852507562268328,0.34312410030389384
11,5,5000.0,-0.0005356693404540147,0.035896102062085794,0.0005076475437253055,0.00010888076241958007,-0.0006442650716258401,0.014922771824292302,1.0551993151056633,-0.0005356693404540147,0.014922771824292302,1.0551993151056633
12,3,5000.0,-0.0002469754322660389,0.03749101910775942,0.0005302030768938222,0.0004559278531879145,-0.0007027882568691909,0.006587589191858565,0.4658128989234401,-0.0002469754322660389,0.006587589191858565,0.4658128989234401
12,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
13,3,5000.0,-0.00032229195095778707,0.036626934775740534,0.0005179830790800701,0.0003489970671436676,-0.0006707661755331757,0.008799315392650704,0.6222055583942482,-0.00032229195095778707,0.008799315392650704,0.6222055583942482
13,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
14,3,5000.0,-0.00018993819729851147,0.0375559259447804,0.0005311209981858802,0.0005155169402367873,-0.0007052237867849147,0.005057476084540781,0.3576175635067575,-0.00018993819729851147,0.005057476084540781,0.3576175635067575
14,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
15,3,5000.0,0.00017961165240865107,0.03853030182515911,0.0005449007540346883,0.0009226694043789319,-0.0007422920793689297,0.0046615687887337064,0.32962269014811646,0.00017961165240865107,0.0046615687887337064,0.32962269014811646
15,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
16,3,5000.0,-0.00019928663800905522,0.0387066061873768,0.0005473940742362262,0.0005506335262125181,-0.000749100681272338,0.005148646643012779,0.364064295520769,-0.00019928663800905522,0.005148646643012779,0.364064295520769
16,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
17,3,5000.0,-9.868696366654994e-06,0.034911287940838774,0.0004937201688584648,0.0005998901550248606,-0.0006093990128440775,0.0002826792406908231,0.019988440799314527,-9.868696366654994e-06,0.0002826792406908231,0.019988440799314527
17,5,5000.0,-0.0007333902772228562,0.03511199316837302,0.0004965585694066458,-0.00011701926340787483,-0.0006164260321279368,0.020887173043866232,1.4769461699134676,-0.0007333902772228562,0.020887173043866232,1.4769461699134676
18,3,5000.0,-0.0001877030216329567,0.03868165463408655,0.0005470412059855727,0.0005609854389130404,-0.0007481352026153748,0.004852507562268328,0.34312410030389384,-0.0001877030216329567,0.004852507562268328,0.34312410030389384
18,5,5000.0,-0.0007417006067582665,0.039569558156638616,0.0005595980580222926,4.0321645167383414e-05,-0.0007828749663558027,0.018744222612296996,1.3254166917225427,-0.0007417006067582665,0.018744222612296996,1.3254166917225427
19,3,5000.0,-0.0002421071421844223,0.04433874043965549,0.0006270444806830119,0.0007418382267460948,-0.0009829619518875704,0.00546039738124558,0.38610840162520155,-0.0002421071421844223,0.00546039738124558,0.38610840162520155
19,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
20,3,5000.0,0.00017537640416520617,0.038075180053585005,0.0005384643602157746,0.0009010684891523611,-0.0007248596680564588,0.004606055806391215,0.3256973295222899,0.00017537640416520617,0.004606055806391215,0.3256973295222899
20,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
21,3,5000.0,-9.868696366654994e-06,0.034911287940838774,0.0004937201688584648,0.0005998901550248606,-0.0006093990128440775,0.0002826792406908231,0.019988440799314527,-9.868696366654994e-06,0.0002826792406908231,0.019988440799314527
21,5,5000.0,-0.0004351274046413556,0.035915960158526224,0.0005079283796183953,0.0002087604111196007,-0.0006449780970544216,0.012115154452805546,0.8566707868701198,-0.0004351274046413556,0.012115154452805546,0.8566707868701198
22,3,5000.0,0.00017537640416520617,0.038075180053585005,0.0005384643602157746,0.0009010684891523611,-0.0007248596680564588,0.004606055806391215,0.3256973295222899,0.00017537640416520617,0.004606055806391215,0.3256973295222899
22,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
23,3,5000.0,-0.00019928663800905522,0.0387066061873768,0.0005473940742362262,0.0005506335262125181,-0.000749100681272338,0.005148646643012779,0.364064295520769,-0.00019928663800905522,0.005148646643012779,0.364064295520769
23,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
24,3,5000.0,-0.0001877030216329567,0.03868165463408655,0.0005470412059855727,0.0005609854389130404,-0.0007481352026153748,0.004852507562268328,0.34312410030389384,-0.0001877030216329567,0.004852507562268328,0.34312410030389384
24,5,5000.0,-0.0007417006067582665,0.039569558156638616,0.0005595980580222926,4.0321645167383414e-05,-0.0007828749663558027,0.018744222612296996,1.3254166917225427,-0.0007417006067582665,0.018744222612296996,1.3254166917225427
25,3,5000.0,-0.0002421071421844223,0.04433874043965549,0.0006270444806830119,0.0007418382267460948,-0.0009829619518875704,0.00546039738124558,0.38610840162520155,-0.0002421071421844223,0.00546039738124558,0.38610840162520155
25,5,5000.0,-0.0006767413671444622,0.03900424936333234,0.0005516033843980675,8.222806779616655e-05,-0.0007606657341985057,0.017350452276122065,1.226862246109948,-0.0006767413671444622,0.017350452276122065,1.226862246109948
26,3,5000.0,-0.0002421071421844223,0.04433874043965549,0.0006270444806830119,0.0007418382267460948,-0.0009829619518875704,0.00546039738124558,0.38610840162520155,-0.0002421071421844223,0.00546039738124558,0.38610840162520155
26,5,5000.0,-0.0006767413671444622,0.03900424936333234,0.0005516033843980675,8.222806779616655e-05,-0.0007606657341985057,0.017350452276122065,1.226862246109948,-0.0006767413671444622,0.017350452276122065,1.226862246109948
27,3,5000.0,-0.0002421071421844223,0.04433874043965549,0.0006270444806830119,0.0007418382267460948,-0.0009829619518875704,0.00546039738124558,0.38610840162520155,-0.0002421071421844223,0.00546039738124558,0.38610840162520155
27,5,5000.0,-0.00047033936050966396,0.0381230707052348,0.0005391416363065149,0.0002553771972230067,-0.0007266842599981659,0.012337394438824156,0.8723855269865761,-0.00047033936050966396,0.012337394438824156,0.8723855269865761
28,3,5000.0,-0.00032229195095778707,0.036626934775740534,0.0005179830790800701,0.0003489970671436676,-0.0006707661755331757,0.008799315392650704,0.6222055583942482,-0.00032229195095778707,0.008799315392650704,0.6222055583942482
