group,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
group_3s_14,3,5000.0,-0.00022512470305890986,0.044651149834539265,0.0006314626167155861,0.0007716366241133614,-0.0009968625907732379,0.005041856791888656,0.3565131127315921,-0.00022512470305890986,0.005041856791888656,0.3565131127315921
group_3s_15,3,5000.0,0.0001620300781617623,0.06667492713233684,0.0009429258622078862,0.002377738797236591,-0.002222772954051214,0.002430150059859292,0.17183755866273995,0.0001620300781617623,0.002430150059859292,0.17183755866273995
group_3s_16,3,5000.0,1.4253915553652519e-05,0.04373757815427791,0.0006185427621113302,0.000971460789489557,-0.000956487871400784,0.00032589631514058496,0.023044349439961576,1.4253915553652519e-05,0.00032589631514058496,0.023044349439961576
group_3s_17,3,5000.0,-0.00021209192995519377,0.04638285276268249,0.0006559525943853995,0.000864367794407459,-0.0010756845152023412,0.004572636595691095,0.3233342344714943,-0.00021209192995519377,0.004572636595691095,0.3233342344714943
group_3s_18,3,5000.0,-2.5867708988491778e-05,0.048210822785733735,0.0006818039943675048,0.0011374316265484613,-0.0011621417168387117,0.0005365539829813151,0.037940095983873934,-2.5867708988491778e-05,0.0005365539829813151,0.037940095983873934
group_3s_19,3,5000.0,6.659145253162801e-05,0.05020221983647068,0.0007099666015397245,0.0013293850142662182,-0.001260131438254665,0.0013264643027448553,0.09379519034727726,6.659145253162801e-05,0.0013264643027448553,0.09379519034727726
group_3s_20,3,5000.0,-0.00024766897817402045,0.04325458319218068,0.0006117121818517724,0.0006889850409828707,-0.0009354794835646396,0.005725843596125385,0.4048782834833827,-0.00024766897817402045,0.005725843596125385,0.4048782834833827
group_3s_21,3,5000.0,-0.00025487776265326056,0.04319789013357701,0.0006109104209280752,0.0006792881258421699,-0.0009330288559962951,0.005900236374163753,0.41720971507747173,-0.00025487776265326056,0.005900236374163753,0.41720971507747173
group_3s_22,3,5000.0,0.00015144901131292077,0.05400403604252439,0.0007637324019422344,0.0016109066370010316,-0.001458217954441137,0.00280440171533967,0.19830114700878665,0.00015144901131292077,0.00280440171533967,0.19830114700878665
group_3s_23,3,5000.0,7.989879403091926e-07,0.05232367272472368,0.0007399684760047542,0.0013699664448693861,-0.0013688833637019965,1.527010430847794e-05,0.0010797594305950666,7.989879403091926e-07,1.527010430847794e-05,0.0010797594305950666
