group,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
group_3s_15,3,5000.0,0.7236335432760947,1.1124749629583928,0.9114735691891563,0.9113388746797533,0.0028189846167294397,0.053099421149714304,0.8061978957041935,0.8243245355274788,0.859671679550245,0.9631604360745448,0.998600822326278,1.0180575945778079,0.02097531511558695,0.1325792076695831
group_3s_16,3,5000.0,0.3919362095258746,0.5420673988692796,0.4633618414586962,0.4632619598630874,0.0004756131161920665,0.021810737214583903,0.4203488150257813,0.427685541167046,0.4416593153087553,0.48520435676666346,0.4991482017127986,0.5054805977385542,0.039059137910178086,0.0057209255573384965
group_3s_17,3,5000.0,0.4870791911664718,0.7568775148973089,0.6037946414641133,0.6018174934032537,0.001130857139289156,0.033631582715661,0.5413608379087155,0.5510765042670777,0.5714274035881094,0.6358463483019497,0.6600269214146043,0.6731555621210041,0.24215959521611838,0.4293316827518159
group_3s_18,3,5000.0,0.471665770550998,0.7685509127707341,0.5895559517922213,0.5877730476182281,0.0011864063448567578,0.03444769475003336,0.5255994485926918,0.5363223632880982,0.5567297370880896,0.6224029135429635,0.6487260798284802,0.661344455925905,0.33138007476233655,0.5314720358681573
group_3s_19,3,5000.0,0.4878526834082358,0.7339453359729758,0.6026896300338869,0.6021396384754429,0.0009422302187392933,0.030698838780641023,0.5432868762669515,0.5535287420716449,0.5737808432351614,0.6328126117682641,0.6534499553566959,0.6653847566149246,0.13503439917759502,0.29624315201335394
group_3s_20,3,5000.0,0.5345659983506493,0.7668014403430113,0.6360524207345997,0.6347291640697909,0.0008935094651835589,0.029894618291995696,0.579662243127525,0.588760004492304,0.6068321400356291,0.6654606242303758,0.6855465110122719,0.6981432305418446,0.23469993266189618,0.28840009965253577
group_3s_21,3,5000.0,0.5345659983506493,0.7668014403430113,0.6360524207345997,0.6347291640697909,0.0008935094651835589,0.029894618291995696,0.579662243127525,0.588760004492304,0.6068321400356291,0.6654606242303758,0.6855465110122719,0.6981432305418446,0.23469993266189618,0.28840009965253577
group_3s_22,3,5000.0,0.6235586698627443,1.0762684974080243,0.805970477863932,0.8038512761050547,0.0024657597153049074,0.04966138304455573,0.7115994081227969,0.7270397576796898,0.7576870920470136,0.8537067504158012,0.8886293782345004,0.9065376982116818,0.25210936411454404,0.6912008461508581
group_3s_23,3,5000.0,0.7354013377512376,0.9984030250905824,0.8412503278956878,0.8406003237474312,0.0012324518958732253,0.035109805404763175,0.775086435415348,0.7854080232520374,0.8067829366977074,0.8754347598549563,0.8993787576920041,0.9128324967715226,0.21254587526098107,0.22743994326925998
group_3s_24,3,5000.0,0.4952163750004462,0.7568157309855782,0.6010031201724643,0.600426105117175,0.0009861634210384356,0.031406379816481096,0.5406397205816487,0.5504168383335103,0.5699923966599195,0.6318118850393375,0.653510120991358,0.6628455156750308,0.14065584580159787,0.4091675179616461
group_5s_00,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.00022809749273677794,0.015104407348884966,0.3239451340838524,0.3284153138814106,0.3377255115614355,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218855567,0.3019810275976962
group_5s_01,5,5000.0,0.3937352725790042,0.5449572677571832,0.4651465953855115,0.4649103142055347,0.0004448988554154404,0.021094735195921224,0.4244390571647649,0.430641509977897,0.44425046310006494,0.4858580233702814,0.4995765900209509,0.5075327108527917,0.049151726157550986,0.06175526693348177
group_5s_02,5,5000.0,0.3664916354145289,0.5202327256281081,0.4466382165601266,0.4464293341595129,0.0004025367779049393,0.020065325847471612,0.40712971978096335,0.41388288891039654,0.42701746948613,0.4663093316275082,0.48006964612607816,0.4861424731075543,-0.01619111408840092,0.16565352687812407
group_5s_03,5,5000.0,0.3708719247389444,0.5235311722575337,0.42603443417567904,0.42535717015462016,0.00032426382360584334,0.018009127945120277,0.39298302952004516,0.39817148090141613,0.4081954005569142,0.44340368182134865,0.4568439400903141,0.46293851322180374,0.31000245934723514,0.5343036971208428
group_5s_04,5,5000.0,0.3535413000940953,0.5388046028552278,0.4204338313294964,0.4199646525765083,0.0003616761923638357,0.01901968827484431,0.38474372476274565,0.39070109547469717,0.4021105091121652,0.438876471443772,0.4526455331698787,0.4591741931182048,0.2511139736774995,0.7198980972033886
group_5s_05,5,5000.0,0.4034052793741434,0.5452200134571316,0.46637683714017386,0.4660750434463626,0.0002994589539574897,0.017306613121261926,0.4325518005582016,0.4379593268824097,0.4495984709693531,0.48342827070319544,0.49457478019097456,0.5018730003236282,0.0989224915697701,0.31134377005491176
group_5s_06,5,5000.0,0.2923667881035653,0.3958835679972568,0.33029562806657303,0.3298547171847678,0.00013783383589510882,0.011741439782954395,0.3081298732729726,0.3118008658020503,0.31861691576367973,0.341705108843767,0.3502633410859406,0.3551018687373125,0.275717016903531,0.4148068925943127
group_5s_07,5,5000.0,0.5392437738415022,0.7857873480032586,0.6126846810908111,0.6114857485295093,0.0005575531412067791,0.02361492481761497,0.5694008368766498,0.5757783228405999,0.5895493996342043,0.6352060049175943,0.6531856756245935,0.6624313212060863,0.3569518006530771,0.7678326717482364
group_5s_08,5,5000.0,0.5604970724083259,0.7398456992587928,0.6414144359041014,0.6404204254866632,0.0005600243623386388,0.02366720071357325,0.5981567370863446,0.6043822411821603,0.6180679527187879,0.6648579056976198,0.6818230594325806,0.6910124198251459,0.29255868752594927,0.23685761789051352
group_5s_09,5,5000.0,0.3102321456506168,0.5355093286456852,0.39208814450870755,0.39183413353678,0.0005634136691178934,0.023738710461875808,0.346624294829803,0.35326036981628367,0.3688156856976315,0.41505646296412446,0.4314143323515002,0.44110713553414616,0.19556472923211607,0.4961400222845129
group_5s_10,5,5000.0,0.4010772347752162,0.607227833565582,0.46970118060786115,0.4688782584075232,0.0004154552865962728,0.020384758872136012,0.43175309092296354,0.43779042210279645,0.4501243469856621,0.489493260204742,0.5038518068851702,0.5127488676342227,0.34167475956491355,0.7494438384876809
group_5s_11,5,5000.0,0.6352827200586909,0.8232131025960344,0.7181302647593826,0.716625471905272,0.0006288763743617453,0.025079915765343085,0.6735558938660268,0.6797093321213897,0.6936471127458372,0.7422157524041882,0.7616409224851227,0.7720476747193026,0.40458761124360765,0.4960136672482349
group_5s_12,5,5000.0,0.5383562073089381,0.8090265772197539,0.6235543373048054,0.621882975053253,0.0008035613112289021,0.02834999216296241,0.5732016833702688,0.5803462969335338,0.5958698138160942,0.6503954772895884,0.6732270215760834,0.6836151341511773,0.446940725016165,0.8718415662065482
group_5s_13,5,5000.0,0.6548600887759275,0.8390562519251336,0.7341286601259478,0.7328600856064071,0.0006963174603831859,0.0263904670616784,0.6850629528480294,0.6920643448155444,0.708100201843449,0.7604646944367532,0.7800255363117579,0.7884602352881901,0.2643048326774604,0.1119530035061782
group_5s_14,5,5000.0,0.3629857442337122,0.5309612662427495,0.42926287504080135,0.4282965539285625,0.00045925748020513414,0.02143243686740146,0.38810977633284105,0.3955322842579662,0.4083061880950965,0.4490537572175412,0.4658556692216229,0.4745315934033891,0.30041935205554393,0.5510514806062541
group_5s_15,5,5000.0,0.3547076644059611,0.5107418462559743,0.4141580515341617,0.4137696473714941,0.0003177196265872532,0.01782647422301724,0.37897574926105076,0.38604969232239783,0.39691247572690835,0.4313343354658937,0.4442887060204125,0.451225521010902,0.18004565508407966,0.3257002542208438
group_5s_16,5,5000.0,0.4232065556525958,0.6704708068930955,0.5312185582574412,0.5303145413503704,0.0009150117557051715,0.03025218660963376,0.4735553938022991,0.48365320759480646,0.5017651324843715,0.5607325642534801,0.5825569005664477,0.5932388618705515,0.18910616136043995,0.27277777696245664
group_5s_17,5,5000.0,0.4673172282970412,0.6686584702683578,0.5766443043890438,0.5761072338379356,0.0006035392145178422,0.024569492190664902,0.5288295779676229,0.5370678732604756,0.5523763585800928,0.6005669401045889,0.6177863034874915,0.6267030804639864,0.09266143239844087,0.17938556422173768
group_5s_18,5,5000.0,0.6408901858230287,0.88550708016363,0.7537207634265813,0.7540354323410612,0.0008117745108296855,0.02849450645667209,0.6981630645455164,0.7058579554510712,0.7254586510522736,0.7818838359757245,0.8005500787836562,0.8097137566474013,-0.0008571418868189238,0.048833927657264464
group_5s_19,5,5000.0,0.5104017285349984,0.7984616877055852,0.6277853281640832,0.6264083097390357,0.0010705416657176127,0.03272240542626701,0.5661706563810351,0.5772871825990274,0.5960142005858785,0.6590046217582164,0.6845607549512176,0.6968284971882464,0.25628036094502626,0.3655676605250373
group_5s_20,5,5000.0,0.5615099416988304,0.7387826107412964,0.6300216329985249,0.6291848885927804,0.00046994107183328924,0.021680292406908608,0.5896048953542109,0.5958877928136029,0.6084949828629749,0.6508553123505861,0.6671463740583665,0.6745895847724764,0.2659760070608801,0.2956445583081151
group_5s_21,5,5000.0,0.5903067023207347,0.8575902249302578,0.6941694970550379,0.6921001379990374,0.0011391079922490287,0.033754049526255554,0.6327353369365941,0.6424322800000303,0.6611796552689748,0.7265065787651015,0.7531121881151184,0.7655511698491603,0.3794511699488456,0.4119658602488503
group_5s_22,5,5000.0,0.3974358317539982,0.6046050333281613,0.4629009246598058,0.4624090962014316,0.00036598738946629056,0.01913271025199012,0.4271354471570596,0.4318002713369294,0.4445143311271765,0.4813053084641457,0.49512870418787147,0.5024256520392592,0.30890485575957927,0.8311325192765451
group_5s_23,5,5000.0,0.5520790364564072,0.7719876508219717,0.639810247524323,0.6384047049752151,0.0008550094850681079,0.029243469718423332,0.5874763601296229,0.5946002427695181,0.6110416630639927,0.6678946513718146,0.6910555309423239,0.7044159634355063,0.39630773754962095,0.4104813181437268
group_5s_24,5,5000.0,0.3629857442337122,0.5309612662427495,0.42926287504080135,0.4282965539285625,0.00045925748020513414,0.02143243686740146,0.38810977633284105,0.3955322842579662,0.4083061880950965,0.4490537572175412,0.4658556692216229,0.4745315934033891,0.30041935205554393,0.5510514806062541
group_5s_25,5,5000.0,0.5577733218817713,0.7221891900748374,0.633052066089472,0.6321007319408243,0.00042818353661009355,0.02069466574864603,0.5940250548563885,0.6002645389978113,0.6128560283702632,0.653113160695262,0.6679965377484405,0.6757788014414554,0.24056446051586008,0.24676654950992338
