group,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
group_3s_11,3,5000.0,-0.0001411229903218736,0.05478879827317121,0.0007748306158404233,0.001359590093706368,-0.0015009062081091243,0.002575763564264526,0.18213398830246783,-0.0001411229903218736,0.002575763564264526,0.18213398830246783
group_3s_12,3,5000.0,4.278310772820593e-05,0.036379696896959794,0.0005144866074670295,0.0007040879125905192,-0.000661741173157333,0.0011760160577858267,0.08315689292446286,4.278310772820593e-05,0.0011760160577858267,0.08315689292446286
group_3s_13,3,5000.0,5.9949276824067255e-05,0.03576095831153973,0.0005057363224763834,0.0006997425595736043,-0.0006394230696798412,0.0016763889910836698,0.11853860235017376,5.9949276824067255e-05,0.0016763889910836698,0.11853860235017376
group_3s_14,3,5000.0,-0.00015747065601889876,0.04482201384377266,0.0006338789987073791,0.0008469947686030749,-0.0010045064625056738,0.0035132436612010224,0.24842384167958964,-0.00015747065601889876,0.0035132436612010224,0.24842384167958964
group_3s_15,3,5000.0,0.00017813113262177271,0.06822063546217937,0.0009647854790432497,0.0024969998407746922,-0.0023270275514317824,0.0026111033914441666,0.18463289144693626,0.00017813113262177271,0.0026111033914441666,0.18463289144693626
group_3s_16,3,5000.0,-8.169500572030586e-06,0.04268209638785674,0.0006036159958222269,0.0009036125382741374,-0.0009108806760311467,0.00019140345164383367,0.013534267859986623,-8.169500572030586e-06,0.00019140345164383367,0.013534267859986623
group_3s_17,3,5000.0,-0.00012754690122757095,0.046215975482126484,0.0006535925932512571,0.0009402644324008308,-0.0010679581948822583,0.0027598011271426763,0.19514740917288637,-0.00012754690122757095,0.0027598011271426763,0.19514740917288637
group_3s_18,3,5000.0,-3.3257309743128793e-05,0.04906598507997234,0.0006938978155129281,0.0011713596215761008,-0.0012037354459340343,0.0006778078477161503,0.04792825254615486,-3.3257309743128793e-05,0.0006778078477161503,0.04792825254615486
group_3s_19,3,5000.0,0.00018945921159618795,0.04611167917374775,0.0006521176207131106,0.0012539929707940428,-0.0010631434781113208,0.004108703369537032,0.29052920144836525,0.00018945921159618795,0.004108703369537032,0.29052920144836525
group_3s_20,3,5000.0,-0.0002050672375539242,0.043637644390506596,0.0006171294852706864,0.0007480968642269067,-0.000952122003976156,0.00469931959935346,0.3322920755665681,-0.0002050672375539242,0.00469931959935346,0.3322920755665681
group_3s_21,3,5000.0,-0.00014311932800581406,0.042028816673503666,0.0005943772255016135,0.0007412123421849095,-0.0008832107154874898,0.00340526665591423,0.24078871441453903,-0.00014311932800581406,0.00340526665591423,0.24078871441453903
group_3s_22,3,5000.0,-1.4573385988647658e-05,0.052502413191798956,0.0007424962479315818,0.0013645582083974847,-0.0013782516954811926,0.00027757554563080666,0.01962755506070994,-1.4573385988647658e-05,0.00027757554563080666,0.01962755506070994
group_3s_23,3,5000.0,-0.00011910164375714127,0.05420027401431897,0.0007665076259538792,0.001349659829395023,-0.00146883485161363,0.0021974361924014672,0.15538220328718247,-0.00011910164375714127,0.0021974361924014672,0.15538220328718247
group_3s_24,3,5000.0,-4.6874231684645995e-05,0.0497302925159888,0.0007032925413689259,0.001189998744245876,-0.001236550996862906,0.0009425689919192702,0.06664969259222842,-4.6874231684645995e-05,0.0009425689919192702,0.06664969259222842
group_5s_00,5,5000.0,-0.0004904523290367724,0.037530267818754195,0.0005307581374877669,0.00021278096379018474,-0.0007042605012737085,0.01306818089882346,0.9240599331330581,-0.0004904523290367724,0.01306818089882346,0.9240599331330581
group_5s_01,5,5000.0,3.267590296507361e-05,0.04100332434873828,0.0005798745739636863,0.0008727530717736209,-0.0008406363038239167,0.0007969086283629363,0.05634994951015025,3.267590296507361e-05,0.0007969086283629363,0.05634994951015025
group_5s_02,5,5000.0,-0.0007682639249431134,0.03867342190816054,0.0005469247776589742,-2.110985019484063e-05,-0.0007478167810432959,0.019865424031200115,1.4046976043607802,-0.0007682639249431134,0.019865424031200115,1.4046976043607802
group_5s_03,5,5000.0,-0.0004842180054045464,0.03531699298293441,0.0004994577045870128,0.00013987859228500348,-0.0006236449966783192,0.013710623824585697,0.9694875080662383,-0.0004842180054045464,0.013710623824585697,0.9694875080662383
group_5s_04,5,5000.0,-0.0006811829585749996,0.034094778051022956,0.0004821729752585718,-9.998762036661838e-05,-0.0005812269451742584,0.019979099366935513,1.412735664435996,-0.0006811829585749996,0.019979099366935513,1.412735664435996
group_5s_05,5,5000.0,-0.0004588532199835127,0.03508648923143855,0.0004961978892715794,0.0001556767144445609,-0.0006155308632939266,0.013077775235841107,0.9247383552096748,-0.0004588532199835127,0.013077775235841107,0.9247383552096748
group_5s_06,5,5000.0,-0.0006341058422028034,0.038710462160772986,0.0005474486059349566,0.00011344973927630119,-0.0007492499403503185,0.01638073551199734,1.1582929161356614,-0.0006341058422028034,0.01638073551199734,1.1582929161356614
group_5s_07,5,5000.0,-5.845263855353e-05,0.038420174451179935,0.0005433433177759895,0.0006791074028827386,-0.0007380549024295497,0.0015214048189136956,0.10757956643837654,-5.845263855353e-05,0.0015214048189136956,0.10757956643837654
group_5s_08,5,5000.0,-0.00019042807876001877,0.03964828209627803,0.0005607113826535075,0.0005955808690183294,-0.0007859931365930203,0.004802933915209788,0.3396187141035696,-0.00019042807876001877,0.004802933915209788,0.3396187141035696
group_5s_09,5,5000.0,-0.00018944243743435063,0.04239352864336384,0.0005995350316429742,0.0007097153057147711,-0.0008986056354178553,0.004468664050780906,0.31598226531517254,-0.00018944243743435063,0.004468664050780906,0.31598226531517254
group_5s_10,5,5000.0,-0.0002946035666091529,0.03830427707229532,0.0005417042813253683,0.0004395422491510614,-0.0007336088210155844,0.007691140236196586,0.5438457416071311,-0.0002946035666091529,0.007691140236196586,0.5438457416071311
group_5s_11,5,5000.0,0.00012722856589042486,0.039851712705085175,0.0005635883259132764,0.0009221720232234114,-0.0007940795027643237,0.0031925495105305773,0.22574734081699643,0.00012722856589042486,0.0031925495105305773,0.22574734081699643
group_5s_12,5,5000.0,4.986699710229914e-05,0.044030258833664404,0.0006226818919736597,0.001019717973592456,-0.0009693318464797412,0.0011325619794942498,0.08008422558144437,4.986699710229914e-05,0.0011325619794942498,0.08008422558144437
group_5s_13,5,5000.0,8.536106586987113e-05,0.03683321627920941,0.0005209003400787941,0.0007645858091980771,-0.0006783429107355086,0.002317502365875482,0.16387216383264208,8.536106586987113e-05,0.002317502365875482,0.16387216383264208
group_5s_14,5,5000.0,0.00020497184132517443,0.04694168379382383,0.0006638556586185498,0.0013083084926575586,-0.0011017608386996714,0.004366520856504573,0.3087596507826875,0.00020497184132517443,0.004366520856504573,0.3087596507826875
group_5s_15,5,5000.0,0.00034556951723285767,0.0404048447604194,0.0005714107944576461,0.0011633616451659486,-0.0008162757400567958,0.008552675286389855,0.6047654692292864,0.00034556951723285767,0.008552675286389855,0.6047654692292864
