group,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
group_3s_10,3,5000.0,0.1120733080582641,0.2938309252215988,0.20949210541406582,0.21097216353744058,0.0004985650496430748,0.022330803447247364,0.16286388119916473,0.17147235981635794,0.18754353482161645,0.23094201020470498,0.24430242134032484,0.25062360501722414,-0.2642658945383774,0.3043271179626319
group_3s_11,3,5000.0,0.1013104186066365,0.3774915054310349,0.24989285187228155,0.25120166752472217,0.0014467174161330242,0.03803954281397877,0.173788853892488,0.18475834512348424,0.21127125439335262,0.28829213878661614,0.3102661187021369,0.32047933430830744,-0.14086205465287233,-0.036154674361669414
group_3s_12,3,5000.0,0.0982572469157219,0.2217998758272812,0.16606225124335205,0.1663907017833478,0.00027852921917916713,0.01669086385321025,0.13222181292103488,0.13809846014530244,0.14973551504334306,0.1830491848861998,0.1924003535791529,0.19727417274468484,-0.21042770007123965,0.19691194207199647
group_3s_13,3,5000.0,0.1014970191920615,0.2298595002784707,0.17290230185627614,0.17335305354435965,0.0002726926346762686,0.01651505931303582,0.13983475701084017,0.14566361059901348,0.1569904192780471,0.18916665431433538,0.19940971549944456,0.20443152733290929,-0.13212863044866438,0.07468985695690833
group_3s_14,3,5000.0,0.1230844379162381,0.2888602714995169,0.21060531830730514,0.2113646809765986,0.0004753574485297303,0.021804874203662304,0.16648542251874657,0.1738306654789533,0.18923169107417903,0.23184607770335966,0.24487334712513026,0.25068423396187933,-0.18911188182439248,0.15501085394223768
group_3s_15,3,5000.0,0.1103425861835185,0.4888454631006033,0.3113271154683387,0.3139119817282324,0.003706515878273794,0.06088725096224777,0.18445293714477567,0.20546622490819755,0.2495981163639017,0.3718444534833717,0.40597130925443214,0.42208406495402606,-0.21982260000654558,-0.17508431124503776
group_3s_16,3,5000.0,0.1110312577686932,0.2938419218458238,0.20558612182896457,0.20678789474931925,0.0005219632826918113,0.022848800761332257,0.15900448005363638,0.16672644625960403,0.18279337572504228,0.2278760199519363,0.24149233139559725,0.24847062394223154,-0.17952168118716808,0.1280403509170518
group_3s_17,3,5000.0,0.1010611919962635,0.3378021545287499,0.21844434347595626,0.21946459976498983,0.0009492557419584493,0.030813075651169038,0.1568414125328904,0.16667717349835728,0.18768843082398337,0.2488979462216251,0.26815629302469035,0.27698003299489127,-0.09863647665281604,-0.038908673226929036
group_3s_18,3,5000.0,0.1319205779446608,0.3011166036277149,0.22520093804900834,0.22623262950425724,0.0004380642747808816,0.02093207837654718,0.18216806126323398,0.18943150772213782,0.20402445853026174,0.24587500001141477,0.2582484269631954,0.26398490706391803,-0.20962555552185197,0.16055702004912353
group_3s_19,3,5000.0,0.1058380008585169,0.3585090795199271,0.2365484923464438,0.23680365474262138,0.0012776382904474215,0.03574764144976932,0.1676034377676676,0.17839143094454749,0.1992153313769753,0.27324970628918155,0.2937136933292573,0.30457266725447596,-0.012000659860034563,-0.28001316790493025
group_3s_20,3,5000.0,0.0915173922445681,0.3027254522425764,0.20382442082263755,0.20465909803844515,0.0007172711626399284,0.026784597170184252,0.14961978300729945,0.15900702812071998,0.17671945221318613,0.23029120446242698,0.2472922705930817,0.25463360634336557,-0.11751690003746199,-0.029561517156755368
group_3s_21,3,5000.0,0.0929314581397449,0.3038978501971363,0.203583573798216,0.20432659472852796,0.0007367802560469753,0.027146411209868798,0.14873045835309448,0.158214864953223,0.17612444675503017,0.23040587988972866,0.24754553203899338,0.2551558332631657,-0.10999102679644089,-0.03891952313506408
group_3s_22,3,5000.0,0.0846249270251105,0.4093315489002639,0.2537390354850527,0.25493745384397376,0.0017853396938075142,0.04225750623468154,0.16874861640202354,0.18339883545164853,0.2110809985399549,0.2959531149071629,0.3214144626512012,0.33210780131672224,-0.12894075378515948,-0.04535293543210406
group_3s_23,3,5000.0,0.0958825423448749,0.3751927592831175,0.24659834025427507,0.24764964436737696,0.001485417228862546,0.03854496558225073,0.16930125610559524,0.18052542884551406,0.20757582789264542,0.28567651650831083,0.3076372875968512,0.31763404714808113,-0.15216842038840167,-0.035832910860805534
group_3s_24,3,5000.0,0.1043732697070977,0.3733787368308733,0.23672040421371812,0.23762615312764596,0.0012333557595462822,0.03512267757506951,0.16619602498525873,0.17640014372644414,0.20270836996216196,0.27211926856246565,0.292044743193999,0.3015543403539964,-0.19169375308333675,0.018134303969227883
group_5s_00,5,5000.0,0.1002124671326427,0.2705900159007108,0.17893124406333485,0.17914426539393205,0.0006152533321282898,0.02480678148026809,0.13166691635505093,0.1381287097553756,0.15384695267233356,0.20376414456171082,0.21995775399325837,0.2284198804111927,0.015111964619855403,-0.15312016434965692
