k,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
10,0.37040052422787983,0.20316873249010248,0.1628516273181811,0.2467559573905413,0.26384560049162253,0.17188094242088414,0.20232495387419538,0.15405691514832176,0.24196540529608676,0.13026705950993378,0.19302218474566013,0.2032218048907819,0.32625631601229543,0.22099884338661388,0.3046503139762805,0.22713687241910513,0.20440724831574822,0.21164171055643283,0.19837138235125207,0.2622226777923965,0.19847361175052397,0.150477494195948,0.17897135526163835,0.31329970593040335,0.1843784261143982,0.23481823950325587,0.29027293866807713,0.3084353772678877,0.1423306957552541,0.18515665012878088,0.23853643706883343,0.2971437253570191,0.15606841535953803,0.1494497704524648,0.2650212073326115,0.15812445520546936,0.14410774717540636,0.21252637785968567,0.38441548794507985,0.15827120593003263,0.22979223473928817,0.2874970829889431,0.23714472105901258,0.2321487696871553,0.2744462949608717,0.17859727295173708,0.2356388730951589,0.15717228351984003,0.3939461502750048,0.2718935392424466,0.1687314356290884,0.2207458536024204,0.27669860290336185,0.27319185645319544,0.22283936642692442,0.13829359213894357,0.18617745563708088,0.2409996871428125,0.14818411715553423,0.2314240796095695
11,0.2763795758978546,0.2349690084185572,0.27132921875105287,0.22107645584527666,0.375037523081283,0.22255904679331323,0.16483333926113938,0.13493602380040132,0.18200166228569342,0.15680219266527323,0.24066311586276268,0.22049688715353027,0.2862076133041407,0.23882434324927015,0.22637216593488055,0.23742511298410185,0.23307286237541142,0.18964319990142087,0.18052766934823075,0.37964747547695865,0.17622942527592483,0.15932695795985666,0.18813613194884865,0.29165183710349046,0.2434340741822964,0.2518092159634493,0.23443539919820727,0.3308720942559372,0.15358251724728889,0.19732140569822576,0.2649647044755074,0.3181786996718602,0.21545379395767586,0.20710253507638116,0.3267136465050873,0.167165449371807,0.14972857553764735,0.23113810431692322,0.34371732147126666,0.18213088553734802,0.20274037161717778,0.17912827306505322,0.18605794906387046,0.31097839580237335,0.2256791463054834,0.1943862328017717,0.3127138745039697,0.20834296246990575,0.3958695387840271,0.16312875457821108,0.16529658261746655,0.2255677748448216,0.2399351539244303,0.25156498262891525,0.233735008371513,0.15265556068852765,0.21493248426995754,0.17773968440378732,0.1722791024473199,0.17118465620180418
12,0.24264720050052271,0.22691298604128002,0.18739218806545915,0.30561103195537703,0.29995398112456306,0.22050150168543925,0.2752384984844317,0.16603827781727948,0.1450003192690208,0.14979996636762738,0.17185421660600148,0.2048179887581944,0.2834959588316268,0.21122868499332895,0.18273587569849076,0.2444618855797303,0.1822758240552505,0.2302402641216002,0.12651114319236578,0.2424660571428835,0.17347997440456203,0.15683104193698041,0.15817002080835552,0.20664021236530972,0.18096683731043348,0.23877844339753163,0.2398908765691805,0.2181661684167119,0.1667675158151542,0.18167024339041318,0.239874691266232,0.3011739674955606,0.2017638956368158,0.13219314831547876,0.29694863549269057,0.14802408896184444,0.1457993410760569,0.22357281721802713,0.46408474502386515,0.14448772608981952,0.2460346935169032,0.2754630441615156,0.21021102806104097,0.26202059707808495,0.20665594900958284,0.3579013786977159,0.2472797738354715,0.21757755063207618,0.4339787206891923,0.2840797738297264,0.1889179813979531,0.23148263557814086,0.3258738527564854,0.27341033717558577,0.22835891844937492,0.16283969837416482,0.1815701404190626,0.25327417004853525,0.13786181308383758,0.22354675329101187
13,0.23878775975666894,0.15545667936035018,0.2596826228895067,0.21265952255591436,0.3885736016399457,0.21265668480802602,0.2605597378250233,0.17363304850200462,0.1168627088272467,0.20307944108545278,0.22076149752712865,0.16760252395207656,0.29703206281439576,0.23804649848400025,0.21415317182436439,0.23659765490556356,0.17062403037096296,0.2402047138231139,0.3285694015200715,0.29351351366844,0.19750849724707112,0.15538306478264352,0.22847221328170245,0.2368091843713775,0.26479848246199217,0.23392875209812786,0.27239330421794916,0.29852044708280595,0.26929453937194936,0.23061581552840416,0.17396233950983475,0.29736684007512,0.166101122619845,0.167892009279907,0.28959244703289977,0.16457278718932725,0.1781300340215596,0.2302109469230711,0.3726540665514763,0.1637005018610027,0.3023461292130738,0.23084729991125666,0.1840670144858817,0.3087637458842074,0.2125822245223391,0.29934518452748254,0.21476034411025496,0.1385919735911017,0.3934477394178969,0.23163560866818483,0.20475327396632886,0.2516467007623578,0.2576759247051089,0.24228944605478456,0.20279176505282542,0.18548243859678223,0.21565878114059206,0.18128043339165806,0.16156589068968558,0.26698463992448535
14,0.24019646315642335,0.23619040014751563,0.26748541571041623,0.2248750688381544,0.26030677668835756,0.2077559195170038,0.20402337781131502,0.1276067486428656,0.13867550512767846,0.1819751958324453,0.16727986814581564,0.19732706104230627,0.35483689679257124,0.22306820507539693,0.23391897158537128,0.27127861117995083,0.20621746265300253,0.2552667617084545,0.2934868220910951,0.28099872827317995,0.18383461714223043,0.17217851282104574,0.15975442919687266,0.24204933120543878,0.12652688871337978,0.16802573006124347,0.2268226285567101,0.27855783497230713,0.17201672351384262,0.18131984097578957,0.1903260305934535,0.27249593924963944,0.17792618194408438,0.16490046113380258,0.3133460407180245,0.1744779826686126,0.19342880350969088,0.23759649993255078,0.3233201997345888,0.15535870503643176,0.28434108921835943,0.1344600908344511,0.18910409277078893,0.2590062943223167,0.22877382598228024,0.28549912665534083,0.2675436626706506,0.23071267434366763,0.30833247430337984,0.24935323184909083,0.1639281612443304,0.3618716325200507,0.3776169598917474,0.2819236432008113,0.2051343284532951,0.14334282016156147,0.21217890823211774,0.20391517981945131,0.147945377922734,0.23444590143557004
15,0.2381941011808793,0.27429364071042084,0.22381788005324832,0.2168666854206362,0.4067684078082675,0.3309237720817326,0.16971713132995797,0.15729842812987113,0.14621160496433772,0.18098866016218407,0.1920349090411051,0.19748393328322025,0.3170858893228613,0.2300273035769343,0.17740452242751303,0.1944355365980667,0.17377664967697962,0.24267614331377496,0.16968179180178922,0.33692965654896395,0.16015663563206878,0.12821287096419917,0.33056574735157485,0.25819700064617707,0.2768622764479366,0.2376332192661361,0.2840666594555473,0.2540807481249798,0.20177862849741368,0.23641829994956248,0.16623872101961762,0.23927034086034804,0.2247480379970096,0.13346671652623915,0.31260750397428627,0.17150369084880393,0.16015492001943837,0.24434520935741555,0.40009114257059963,0.14178466433317807,0.2244555623676519,0.19938111760129706,0.2088579802805911,0.23222681676881635,0.2359154324978594,0.24513231548502515,0.20101307869110352,0.18794386066781063,0.36114461566787126,0.23082873641324145,0.26493478761112776,0.2516467007623578,0.21952711480364123,0.22398340292034696,0.21570694486494185,0.1592372563402758,0.15913649903792318,0.26682593914236385,0.15198953305458485,0.23161454735738435
16,0.2423197440552759,0.2693822150056296,0.18367021012008922,0.2274154518925385,0.26112842941494374,0.23774815079639705,0.16615886961328283,0.14242663932425687,0.1740104299746672,0.1682746843405409,0.1883528319695331,0.21159653295180803,0.3163993353068596,0.21679062054543413,0.1422352308721754,0.19876407028255974,0.20076820856367733,0.22021013639271528,0.16325825967155239,0.5671835584133347,0.20420752052626862,0.14258626292092264,0.15502188191072494,0.2442428191704678,0.23709486615699502,0.32133484460995493,0.25521803294875967,0.28188528894912424,0.15722061681128777,0.16045865846837798,0.24677131304041666,0.3260887046005521,0.1964899927663281,0.17427856427573743,0.37363236611807127,0.18397445011761673,0.15012192095913665,0.24284787471781802,0.39766468062996874,0.1711723128077568,0.2245519646536554,0.2521210535743743,0.1975838952868073,0.2436650957317259,0.23467437875544436,0.30795224636742174,0.2356785469059837,0.2132828936577691,0.35337441064882913,0.26809464034478914,0.17094635573048464,0.25232361459871744,0.2963846609528988,0.29714199979913253,0.2260330786527986,0.11656180501967446,0.17864181285374797,0.20986976422515058,0.16693289130809755,0.18228729441761993
17,0.2738647041097281,0.21214419638487822,0.2541371443751272,0.22523756872316827,0.39741603029542594,0.22644236276857543,0.1643703174256724,0.14273222735913732,0.1534798867295824,0.1851635592700503,0.23987009793636438,0.23212368794793925,0.30225250617127536,0.2117415427466943,0.23861448858205642,0.19919552082654324,0.19295181896484434,0.24642804496412324,0.19883419214337694,0.4290043553268489,0.13495575043482694,0.138268524238957,0.2822648702805232,0.25845364559034334,0.18681163196474404,0.23872267283572013,0.22085666461614936,0.2538822607226343,0.20745004619878438,0.21204699600561006,0.19558665010402737,0.307600837647915,0.19190633459016598,0.16528215683800163,0.32857423103945665,0.18978675500351433,0.1377235242212626,0.2381740157169408,0.3562172230985009,0.1531291515876595,0.2486410454681026,0.20922575383185193,0.18707774459435797,0.2854333048027196,0.22863065662226323,0.20869496951898348,0.26220561405993104,0.2537964102764048,0.3146928012185488,0.269129726426909,0.27577354492170314,0.21700865276157882,0.3844422318838767,0.20975144417141578,0.2438951891520994,0.14576028703215282,0.16740292851929622,0.19963905384065622,0.1928595627052257,0.1474507555426511
18,0.3773888407670891,0.22493926992639932,0.22975919001435569,0.2450961940790699,0.2858871127869129,0.22744138735564767,0.19509946702513892,0.15299762417213092,0.18637335729072127,0.183360302017409,0.22306143670517542,0.24549584190356155,0.265207907111034,0.16531542971464844,0.2818050726493713,0.22135541071074893,0.14656262507327653,0.2661191985549523,0.18914477650659955,0.2507827502675355,0.2006330620302476,0.13806144556514516,0.27763443231931895,0.250396811293467,0.20453329788222074,0.228263129879197,0.2534803858091253,0.2623718490023105,0.2005992502741191,0.19325416344770846,0.20573085775649727,0.365219950233876,0.17753992961102044,0.13556092109464807,0.3604306440055371,0.14532479990486558,0.16139585683863944,0.2794769128836921,0.33439932413248735,0.11803067464450237,0.23807707382078613,0.2016616745968351,0.20521049698523755,0.26758877950604076,0.20355300232127793,0.21091172320069768,0.27716546475887344,0.16726006594697565,0.430506407927147,0.28802231973269987,0.18884807250986402,0.18114091007606486,0.3110044824192296,0.3339327645041349,0.2786201434186658,0.21404238941459608,0.18866277553374006,0.1800108630798049,0.15837512111069446,0.23884282026207104
19,0.25028781802818234,0.19396327457870843,0.21479834212164908,0.21399003235346797,0.45239695656462575,0.1905949831237178,0.2821143523140208,0.17075714296697464,0.14530537534941745,0.20457284982811016,0.20079329156324136,0.26031621040310726,0.3260169398829743,0.23349515168420137,0.22603443969054898,0.20915846724295994,0.15163305955836565,0.22237492678425091,0.16186616093531556,0.2411795508371865,0.20965583760538742,0.202483476669816,0.21285098008117515,0.27470694341857593,0.16222631775250262,0.25579508213600055,0.23813644161156788,0.30947649280231404,0.19038680284424156,0.17754183039527832,0.23356445249373778,0.2684792775304596,0.21563911087074167,0.22802741331399395,0.31682967210627766,0.13953808209134907,0.2072763346340792,0.26031638168875293,0.5272758909687406,0.15359623943822073,0.2666041090394713,0.19709226556180529,0.2115192308108092,0.21524376943591067,0.23704590018838678,0.21745206062856615,0.20330427768465648,0.19037507318747676,0.32470798870552,0.2269645107031106,0.2907977339439095,0.2678974815201947,0.2502543907990914,0.28100991392465247,0.2330897758976791,0.09658627357727681,0.16750033375030465,0.191761312588151,0.13558148687853977,0.1921179848886826
