k,group_3s_00,group_3s_01,group_3s_02,group_3s_03,group_3s_04,group_3s_05,group_3s_06,group_3s_07,group_3s_08,group_3s_09,group_3s_10,group_3s_11,group_3s_12,group_3s_13,group_3s_14,group_3s_15,group_3s_16,group_3s_17,group_3s_18,group_3s_19,group_3s_20,group_3s_21,group_3s_22,group_3s_23,group_3s_24
131,0.17412552526537775,0.16880953938482943,0.124691947894492,0.19966382007742617,0.14942132511298117,0.14853892611085048,0.14703534814359237,0.14828359504200717,0.1473314982267462,0.16479447233095482,0.2466015983180252,0.23174979740829618,0.22157919191829026,0.19913396788544827,0.25684778734941593,0.2701661639996612,0.243300734678843,0.2007643159981889,0.2422680645036323,0.21057913781112234,0.1814551886336242,0.1801076709383179,0.22705834996208568,0.22299240870886342,0.21749308276501805
132,0.23506668281746002,0.21002755548493085,0.20655119968010865,0.18833276904595173,0.2004468267567451,0.18280308038096607,0.179349402830246,0.1833646574255276,0.20521789121935083,0.16238682064864038,0.22245068873568538,0.3081525355903333,0.17138039219690976,0.17629826094757492,0.22217150493451412,0.38578393087161833,0.21714864028400632,0.24928010455527744,0.25135026647772746,0.2965986161503265,0.23207922432445885,0.23138601532379577,0.3065076815628872,0.302580299090053,0.2957167999360479
133,0.21986641859500738,0.14616233348720412,0.19835469532369254,0.1719596029561468,0.17921067559121948,0.15529261694638027,0.15429532510526747,0.15709350585738957,0.17803564943937278,0.18571729667832168,0.21017385772233724,0.2796530071881852,0.1737222808197737,0.19267452811315955,0.21060719638375625,0.31155123210544705,0.2079387271727991,0.24120408874454904,0.24186728036909352,0.27160709956079265,0.23465315193366842,0.23567032451622544,0.30427181383647917,0.27485641785412984,0.23686468126442747
134,0.24857837642930342,0.1905574185676232,0.21223679228697476,0.19112741325677204,0.17506263089908983,0.19536808621313953,0.18616863779578485,0.19728495888277772,0.17435286405729827,0.17995737010808557,0.19493777414327013,0.23096571640886063,0.1684532530216109,0.17720787295900423,0.19845043719055033,0.24548965090874475,0.19426082903777467,0.2219054571613079,0.22773032793732675,0.23665481414596345,0.21410150192643412,0.21449392949192578,0.2507068696276753,0.22824364932966004,0.23609331125805275
135,0.22065717511513022,0.1891267191957893,0.20453743523609938,0.20198589074642476,0.2197876658496675,0.1965880795989938,0.1942277731115101,0.20041818447215023,0.2196496349180846,0.18377341164060854,0.18443438683258415,0.19888193491077477,0.15932115012826384,0.15957354757797693,0.19158920762972326,0.20759020550258403,0.18513737360768293,0.1693004770220025,0.20018097611477972,0.21093201966948538,0.18274196699502676,0.18211864872966144,0.23543438842619355,0.19574471200722576,0.17545244462646348
136,0.18360652394417892,0.19972799750145354,0.15519880907583797,0.16932268877400095,0.16091177283454264,0.18524127493503187,0.18121853459122994,0.18593866335338685,0.16707528512914632,0.16647142268655413,0.21640784382454248,0.2694177359615709,0.11832349089769474,0.16112138521841746,0.20724618898391556,0.3882435303694857,0.20902003028681146,0.23207026915816062,0.22753597356295074,0.24288360980133247,0.21231162165229767,0.21196742656839473,0.2654563028350322,0.26936489128298774,0.24795300376206938
137,0.23138155491646162,0.17261368596764085,0.20408760096007056,0.1734523513935038,0.16559807155510975,0.14114806730284624,0.13156480615983257,0.1413854531898233,0.16885086377973446,0.16696867447476527,0.22158406501010738,0.2778685937842174,0.18610560979062032,0.1740133982393748,0.23108322569777093,0.3432056686381275,0.21608229073203322,0.2228853724363785,0.24330134203665543,0.258614562926941,0.2070300408453436,0.20618795898609246,0.2764986273394538,0.269232160263357,0.26214709431934935
138,0.22317874313899005,0.21691675737364394,0.20796916892062944,0.17434974393333794,0.18184357022817582,0.2206523289303134,0.21355887887430783,0.21945095895067682,0.19111459347645768,0.1586342865212851,0.20197535011262596,0.24915857098913097,0.1473395841615568,0.15512503774828598,0.19418111827794188,0.36455026243537275,0.18981343484844737,0.21792759730141242,0.1853109551073145,0.20958998382231406,0.19340100827106976,0.19372628386366442,0.24251634387045926,0.24961593098261162,0.24136774110912823
139,0.1933759622791665,0.19120843967212353,0.1418519458737948,0.15634992354517882,0.13805910390302123,0.1481672285286004,0.1388366009335052,0.14810482818537019,0.1439867978341307,0.1446747716005746,0.2311026710725916,0.3241324951811969,0.1629259991782165,0.16938420132046292,0.2289932658073884,0.41389245789103224,0.22566182063853943,0.25661600596002593,0.23773918949376116,0.3018065311083974,0.23183277371657587,0.23173565441857685,0.32498195966775806,0.3225851295823701,0.29288923244543724
140,0.20480318577174886,0.1902826097406498,0.18849978419099578,0.20180889590933784,0.2027786091429352,0.18457662681187348,0.1760275213935681,0.18611923975939032,0.206074356073027,0.17951076737364585,0.22825809948542417,0.1846120611666485,0.1904944074747904,0.18926296066815942,0.2295625972143772,0.2664227772379696,0.2278958684539699,0.21619998779138522,0.22907100101320846,0.1805082618530912,0.1950870909082797,0.19513253256560723,0.19039102834401614,0.17876713811132985,0.21130499570811936
141,0.22961423263400915,0.18479914252899735,0.20716708426797514,0.1693694022998887,0.17480079761252504,0.1868159713004239,0.1850896652499399,0.18767030624112477,0.17697407171482404,0.16619353408383944,0.1928483270983444,0.24553510201115275,0.15030702173533464,0.15408015610857187,0.19952499935008206,0.2854978030843162,0.19030763995795957,0.20997912386777431,0.22139792977239353,0.23605163406175894,0.20044834762530422,0.19793501782016884,0.23694285193610048,0.24136274439666003,0.25759508886608345
142,0.22758547164291026,0.18753060270024274,0.2056812618267551,0.14203263024543444,0.1507302265959815,0.19937593152017638,0.18823118140718775,0.19773035658979857,0.1532099816866014,0.15292973440694851,0.2196652650769423,0.2936281816105589,0.14236757981626022,0.15603794394784976,0.22355577649770197,0.3418622683063041,0.20840670601982197,0.23730900778445121,0.2190788554809056,0.2566531914607584,0.22398858692372012,0.22309634822640204,0.2891178743913001,0.2922000903990153,0.26820532648469453
143,0.2517637080104859,0.18693672273310635,0.21514596317629547,0.19212469694007966,0.19101891574789223,0.21497950288044462,0.20654600922268943,0.21576215926503378,0.19034772388442087,0.1929405193627472,0.18202508915357768,0.231974295832403,0.16575615932746277,0.18661381279662845,0.19242614061040514,0.24148137184368507,0.1771258769111838,0.25229173680607514,0.24506327781740225,0.22065697508909676,0.2268428233735122,0.22657670469717056,0.21771782887342503,0.22753653205702995,0.279855343160488
144,0.21406062114505708,0.21867361413590872,0.16891259875083622,0.19082680909015476,0.22414364171759965,0.20345021071841815,0.20062856125164913,0.20562443538430353,0.22464477102719166,0.14671461211204942,0.21440329151505863,0.28846158289562124,0.17450887603572784,0.1674167975969086,0.22428356701553614,0.3026928434330096,0.20633606308908398,0.209912413611551,0.2215440955966211,0.27779479368019094,0.2034289508109524,0.20204358134723294,0.29515168220211635,0.286621112583143,0.2632888252821712
145,0.20193872952813913,0.12271304627867365,0.19758772717565137,0.16280183206912902,0.16222601888402033,0.12794017320877643,0.12551712147774854,0.13094045976167282,0.16489284799411977,0.17101024100299725,0.20470744056900975,0.2856545512566898,0.1633426490999331,0.15808324665298196,0.20922517056505507,0.33703674258460264,0.20456994632037434,0.21104673232915852,0.22060082642463993,0.26960864336240664,0.2126573134201592,0.21267240181488092,0.3016283479362916,0.28108477009862465,0.22205548638409764
146,0.22766843069296078,0.19674316715336743,0.20245484236882189,0.19186211220149146,0.15204118232909938,0.1840051237345743,0.1833507515625601,0.18349839469282334,0.154428546175983,0.16554030865835037,0.21136963335842066,0.27960255145540885,0.1704626493045829,0.16940970398484076,0.20934015135349937,0.3399301819597386,0.2104122627781439,0.2137276486702689,0.2163006012939749,0.2753814436499148,0.20516786225222708,0.20463510685992467,0.2851618717896227,0.2785121713442749,0.2397289230806298
147,0.21433994892401967,0.20597090386138053,0.18327678265727332,0.20319517841347357,0.17418846451559875,0.22146938847102535,0.20947017175190852,0.22053023854449685,0.17208642011364006,0.18203428939250813,0.1935339225645634,0.24335646442981557,0.1598502518454856,0.185437102172173,0.20201347588651175,0.2812765306289593,0.18241716572589844,0.22445840057272662,0.23253113260576708,0.2039694420897042,0.20731282614987917,0.20751379998229388,0.24276375534314748,0.24168570571781628,0.2501851129210991
148,0.19971507794737878,0.1997904601455232,0.16131826119782958,0.21128670544989642,0.18125604049308222,0.1946557775553332,0.19126863797420704,0.19614677097750105,0.18519983816966973,0.1735651630929005,0.2277811247351625,0.2821238143878148,0.17504772790481804,0.18895882562232005,0.226601538826544,0.3685407882909487,0.22387738220490105,0.2537722987245583,0.25648094982609226,0.2601223915810567,0.22888114549591668,0.22825408074346135,0.2769395119269049,0.2782942812952507,0.2828348582183923
149,0.24556113322186116,0.19063939493975124,0.2202845971244756,0.14032828307065756,0.15005399982612735,0.2115050156851139,0.19404711894207793,0.2085185190976825,0.15207789798076543,0.1746030942131805,0.2938309252215988,0.298868916291555,0.1787493739318006,0.22554941776941836,0.28886027149951693,0.3840403601446413,0.29384192184582386,0.3268738889724516,0.29385681119251145,0.29636696445182514,0.2989936836094086,0.2996891488753836,0.3289513380204302,0.2989265901832395,0.3188773855349119
150,0.22263292983083105,0.2235889418876032,0.19311806590046168,0.21308491610237945,0.22050325463786788,0.20966631344411918,0.20788856030439873,0.21103299134092804,0.2228832578279542,0.17367486218297326,0.18712755994972444,0.23403808979329466,0.1708662203778893,0.15182606621887001,0.19968677082965358,0.2824026049781299,0.17247201800810374,0.17921012865043862,0.19763633545630355,0.20344720508656264,0.16690278356494667,0.16603958388644316,0.2187238757186407,0.22620664453642753,0.22047035279986232
151,0.17445348373158348,0.14178410841036387,0.1309999075145412,0.17313414596355547,0.12982061151428487,0.1440983166681245,0.1436147356890414,0.1439237631408206,0.12818869269233885,0.1498361130949612,0.1902276077157783,0.21539044793334838,0.17719605936693056,0.16527034204867008,0.19536043945630088,0.21938473970127553,0.18679424405307601,0.16895768138253883,0.20805361752695234,0.21235874481458106,0.16345245276860979,0.16255147177226406,0.20650307358382494,0.2114847669112147,0.18082445006138484
152,0.19751146055760802,0.216887891658972,0.18319525940931292,0.17168918836524602,0.1901095912243851,0.18504006269889775,0.1848017328385861,0.18484482551960713,0.20051601985211945,0.14570533110140904,0.20475798743806278,0.257771121973124,0.14603323997418988,0.15527372750290888,0.1955836698645139,0.366760997580034,0.19699926549438504,0.22435901220161317,0.19182227633959936,0.23464021130676502,0.20274941027426543,0.20272930070715575,0.24823995888497266,0.25700212660058125,0.25194163911600903
153,0.2430170265659958,0.1952368404716188,0.2317180956818089,0.18548736443209554,0.18837669580966063,0.22125760621391163,0.208545998862437,0.22001545811991732,0.19394277165585005,0.1949574510058758,0.23962262893602052,0.2639852080927139,0.17212852550143085,0.20111108642086928,0.2317258951617692,0.3795732774289629,0.2368469293693064,0.29309423461357387,0.25844912768340095,0.24346851704487182,0.2574093863757951,0.25837993866386055,0.2694369822647358,0.26181225461180957,0.2991640279488342
154,0.23510695502279794,0.19628131396901358,0.20740786919427096,0.19592088866793897,0.18638620350504592,0.18405175583781214,0.18414668930213515,0.1851978881646463,0.18924599958281593,0.172865109003774,0.2508751957383954,0.2684623759310206,0.20606078024621483,0.187552643701438,0.2576449275076241,0.3024730049275836,0.24914879253940342,0.2472959320463771,0.2621768074234434,0.25367683587153456,0.22664594204097602,0.22491822068907272,0.25040049047686136,0.2630780856625893,0.2816191414625964
155,0.1782367080156988,0.16848622926949666,0.15576956894379926,0.19345165851518267,0.1907961356224303,0.17573287261493073,0.168025395028352,0.178069177300101,0.192918581904677,0.16674657094596526,0.21776888666608812,0.23779456738418864,0.17254350641638433,0.18427051303455874,0.21460085342700044,0.303013212215548,0.21671975983667532,0.22247298170661864,0.22765958076395953,0.22730894632322077,0.20602039714523823,0.20643921443919055,0.2456589674517837,0.23541354369339107,0.2144331323149987
156,0.2016237326098503,0.12085753539652079,0.17819744898001347,0.14763054879829007,0.1390655785410777,0.1364377201143572,0.10583820802669741,0.13738741978585203,0.1355325573005186,0.1369276520084307,0.20262337944408418,0.21502973330477565,0.16025641787220404,0.16876038975629584,0.20460237110008764,0.2821132087352159,0.19754199102858314,0.18785258597464996,0.20563034476155745,0.19459421879185818,0.176577898191432,0.1778370061427217,0.24569919010779911,0.21180112786202984,0.18375498340069052
157,0.22813769126327582,0.19184354905382436,0.236756793592087,0.1852154154043396,0.1794309256026391,0.18983647304470366,0.18735412040601898,0.18971718073995203,0.19123340130093286,0.17714013509085996,0.2348496292083149,0.3322887159791832,0.16713969638150988,0.1656262422775189,0.21963556037450632,0.46430728377179337,0.2335862139944737,0.26318650765693996,0.22707540266789095,0.30270396885281037,0.23683845145204085,0.23669582996862754,0.3419435188146072,0.3306768760186354,0.28679148906566054
158,0.21192418080553946,0.17705558342411848,0.20423444270885543,0.19993053165961217,0.1879654583750692,0.19431390625998946,0.1873629777723453,0.19473873459197533,0.19572213501481117,0.17926305673538048,0.19444073728437308,0.2558374719136031,0.15027201855847272,0.15751967858684726,0.18842719370252448,0.36101752592549674,0.19036341047033403,0.22961840487189827,0.2295022297495517,0.2503958874880753,0.21467759554485358,0.21520635089767398,0.2679677526125028,0.2542143965659369,0.24450076747905616
159,0.21950994622040315,0.16582409709499293,0.2018332491424013,0.17283475850937688,0.16954727356801383,0.14934745415692458,0.14684751103584992,0.15108535460510952,0.1677310897607489,0.17238462652658726,0.18392139923101475,0.2370679344234618,0.17390626128190095,0.16900421285794134,0.18853402719505308,0.2651340379969476,0.1838232858363637,0.1858429869551597,0.20066055825644355,0.23178801308783595,0.17935187694051763,0.17912796231695427,0.25129536784365325,0.23606049605468893,0.20237976394346993
160,0.23858993157461525,0.22277257923735605,0.21072096703565016,0.2067721566640886,0.19972669860263223,0.22282518355278458,0.21476149739973932,0.22306605609059071,0.19795314206219025,0.17695917429118296,0.21367030283574195,0.25171511909877486,0.17064769973583102,0.17600253882319658,0.22579580712564679,0.25992766933126166,0.20496322203427011,0.21662262633702806,0.2327685961203573,0.24927746451807317,0.21920971830613928,0.21944239939416005,0.2725314451255742,0.24862704853431258,0.228798152141883
161,0.23482904963598492,0.19360135942180648,0.19436706409528456,0.21182215041873742,0.2034760436123005,0.18999851401270598,0.18805655417393924,0.192773299006859,0.2050387516246224,0.1828098780225975,0.17459161074983165,0.25076065092486244,0.1633387155792479,0.1699467192426045,0.18117139409772334,0.29233485473269716,0.16978511441360264,0.23190974617287927,0.2401185158070958,0.24312579468758147,0.21251970986976626,0.21208004666168043,0.23188768070739763,0.24432978367577196,0.26940935987738057
162,0.18100602211493627,0.17553424434904097,0.13935047372246842,0.18213519151046356,0.1492741403820585,0.16737833072191097,0.1566363196662683,0.1666568183051941,0.15373540272265288,0.15511987551847564,0.1940067872969414,0.178791789856453,0.17179925947674193,0.17526386249950063,0.19044849897693822,0.2444605033340742,0.18579709463711733,0.18876550064146574,0.20287847981544632,0.15921894851449733,0.16648330647432863,0.1665541656351598,0.15535314160268546,0.1735437472430435,0.19444079314364546
163,0.2566083683162941,0.2035202765440301,0.255817518651939,0.219628701845638,0.18737637391093587,0.21899122151701292,0.2140650359634864,0.2186312308168942,0.1926629786844621,0.20960450399534195,0.22742155965047273,0.2863370630830552,0.1786660338802807,0.18481288342911453,0.22070285987420296,0.40067568777776624,0.22678041320553607,0.2573499910840214,0.2403734090923421,0.27533130281708973,0.23501382038806878,0.23520814608766935,0.30450214051185465,0.28552673531546824,0.2672371571281142
164,0.21275678409244234,0.20772882663002684,0.17491343545108817,0.22348042688171882,0.22141520037036508,0.20323387888729874,0.20040750187772896,0.20737023629569157,0.22092034712043127,0.18094018827244837,0.17442804390342276,0.17562265869765817,0.1609800927404504,0.17587348659493046,0.17515640765737753,0.19611961515023293,0.1749551358664722,0.187048800910184,0.20436651825368896,0.19633446363335208,0.1839060393645941,0.18419467235797482,0.18431478191439685,0.17288867096026986,0.17533631113931672
165,0.25610361092542805,0.18815917157627676,0.21916536602800246,0.21403937287776728,0.18433397432122045,0.21279631558372336,0.2090322198604645,0.21228430882044497,0.18275434600669002,0.18281282358930037,0.18697615397586348,0.24077357210451397,0.178729439068247,0.1897044995189437,0.19351328732873296,0.24023489210906038,0.18443983955026236,0.22992098900763244,0.2511484529209789,0.2550539966468616,0.21534199711809607,0.21537671261246774,0.23475047750537387,0.2379938406410987,0.25187758402959903
166,0.22003805323394882,0.1847115425011076,0.2077029617564127,0.20035804720734238,0.1909757560511039,0.18933366840528543,0.18657810139172834,0.19042264594207492,0.18881707696305067,0.18584039835427552,0.2085912207555624,0.2380324865109827,0.1851489126818536,0.17808535654076266,0.21758025626755584,0.271868117884934,0.20596415895151965,0.188986408925637,0.2118657236506127,0.2230412192705097,0.1882694105583229,0.18725523589913046,0.2614686156036317,0.23535493344966776,0.20442233290574777
167,0.17939456854059094,0.2049267683963312,0.14227191345610354,0.20558310737862714,0.22582160072621668,0.18495655623576843,0.18162327685531765,0.19016144355085754,0.22983579121079525,0.18049278864739846,0.18278077089764327,0.21137806390146494,0.16002495643101983,0.1494507651512854,0.18475791586416435,0.2580768381114302,0.1825481418811512,0.1392351487145587,0.17330810755719514,0.20606715969313108,0.14794950041097785,0.14792449710177025,0.23085732140615062,0.2076542120467519,0.12035578580367291
168,0.19131318750980197,0.16782437005794024,0.16547177808346977,0.18472838001599043,0.13941487004267414,0.15689061523317233,0.14626894755698744,0.1568780381932558,0.1479043260683594,0.16247683599418214,0.20877771234697703,0.24759669777547014,0.163091448813639,0.17327464935876186,0.19840857085882227,0.36304862778325064,0.20597904357538238,0.23132256872790752,0.22930796936542658,0.2314746404796017,0.20317457327231317,0.20378954199023178,0.24999280590388315,0.24631939130761385,0.24960502295496706
169,0.22721760769093774,0.18122031036698402,0.21325091702878662,0.1995264584209672,0.19931234205579082,0.17963645346267929,0.17478935513541824,0.18062375926746316,0.2022542828946509,0.184035365687958,0.18507441166329197,0.23085037906642442,0.16498067297334973,0.17066630472508537,0.18059732151745975,0.28760580040418154,0.1841046236271173,0.2133681490905153,0.22373083146091088,0.22692050558029075,0.2016247926455882,0.20224835016399142,0.23285240116430225,0.2257496752232667,0.22600802986306406
170,0.19662330677112597,0.16945166756102445,0.16404802738395907,0.17956445210200161,0.15619571334935636,0.18080012467984669,0.13829401009895032,0.18115191606804468,0.1602243954603898,0.18058987771155025,0.2188896023114631,0.22931791435639068,0.15977886522332932,0.1861963578326992,0.22027632537243866,0.31990831642892736,0.21234263406311757,0.2550650778538113,0.2356130895157903,0.1897986793058041,0.22392566419096668,0.22452863700332026,0.22577934347732684,0.22537923167213028,0.2506165205525699
171,0.2203219375486481,0.18222581810776828,0.19056840790049187,0.20952040764606114,0.1684798269462158,0.1831761113188541,0.1821337376669857,0.1839963827130023,0.17026133140025973,0.17438288789299913,0.16137895545100944,0.25039775726845437,0.15692379434142117,0.15589519114684233,0.15274108584697316,0.3109924824761974,0.15722911065760412,0.17644512167231896,0.20286004083243123,0.23172831227450758,0.17009984822473395,0.170062255207893,0.2546363917985861,0.2485002479064288,0.21238031632622045
172,0.1880271531722235,0.13421462433398834,0.16109532570938168,0.126594340399144,0.13856992116776262,0.17242743007255149,0.12482437344605393,0.1720516805393193,0.13768618953667844,0.14274831465219998,0.1892131544591912,0.23598445504411109,0.123727505036479,0.17473076915281563,0.18709047589591513,0.29063636936615184,0.1848813529680379,0.23492844916019504,0.2167672409634658,0.2369137341300144,0.2188951585176906,0.22067516209582141,0.2575182751704548,0.23521193412814778,0.229258718063972
173,0.21678744836124353,0.17793962327980795,0.20702207895045605,0.17309763199678263,0.18677375013251743,0.19185998468196666,0.19112963550769585,0.19271864806322714,0.1902521235433411,0.15565554691066583,0.22308175833415178,0.21125262189219435,0.17457473597413006,0.16953301710730564,0.2209571235056191,0.2647423955415265,0.2228177182892136,0.195904064248698,0.2106044896414706,0.20890174818461507,0.1820628444284115,0.18061486929032772,0.20489556494206748,0.209238674483729,0.20790059724111684
174,0.20720357100263403,0.1762037662918323,0.18631966876021372,0.1889329459663043,0.14029700876401882,0.1534791912647726,0.15101646860309476,0.15351640156229931,0.14121411939654693,0.1640445625295894,0.22019049611755717,0.3269872714238982,0.1607998973562435,0.16138111197096303,0.21988521771319924,0.3982485693485042,0.21852115314037482,0.21009405763166963,0.23019947394478643,0.31779287211603063,0.2162489015134568,0.21579201735109182,0.35615231146732085,0.3263213685055599,0.23685194186436345
175,0.22586713134524264,0.2302479644446548,0.19478677909921324,0.19995587176106955,0.18680571097026138,0.19038535674475832,0.1899492116293698,0.1907193803048425,0.19416143521499693,0.15661425675859825,0.21937623753591115,0.27156260014825667,0.16491985558092728,0.1534626614634509,0.21047351053703547,0.397609514379281,0.21434796180560656,0.22108324865770915,0.22221639777789529,0.26072639619297866,0.19566960957821866,0.1946353942385599,0.26353079878890107,0.2701834379305484,0.27114700881078707
176,0.17778723486706255,0.21173196821039106,0.13258101259366598,0.19483127871443548,0.18833745542406427,0.1794554794599431,0.17817457190195596,0.1823634201086652,0.19286366567796326,0.14071235304254284,0.21400785990121654,0.23643116970795974,0.16255890443880275,0.1578777871020523,0.20399675394808564,0.331368886947029,0.21105717513330746,0.18912413110721654,0.20114244844265525,0.22590887840393267,0.17349769637658552,0.1726267189498617,0.235222507877381,0.23644464709139165,0.20911973816142673
177,0.16993001541487146,0.12289235154084638,0.17589833085192075,0.20104840283111775,0.17754233514212475,0.11189282035461923,0.1083001028730447,0.11463680555772301,0.1754214420891028,0.18052404520123036,0.22340541891397406,0.24526939479070087,0.2056231358105716,0.18587190522566913,0.24210098684987938,0.27315248571627665,0.22282267276827164,0.1836608904541731,0.23263724496258928,0.227669226325543,0.18571800282025291,0.185513374518642,0.2561006743572628,0.2356820516747335,0.17853807803672392
178,0.2075964629119874,0.21614719693348944,0.16162631442972838,0.23143179619635765,0.19541020205496426,0.2304248848254471,0.22919888932419313,0.2309748669214876,0.19735778654672673,0.1668945862488624,0.18147499863401256,0.18810706837446856,0.1765916752342368,0.1734272467949379,0.16700444266597866,0.2499416214310415,0.17847129520267346,0.164326480987801,0.1988915200513344,0.1780690317996487,0.15213466888323296,0.15194165005349922,0.18408143589838893,0.18845658922425906,0.16762986204873426
179,0.21761026419687526,0.17936329600679038,0.19744073308756038,0.1838209388048461,0.160394425029399,0.20042213570395223,0.1950863020197351,0.1996355153931543,0.15925060617987805,0.18360949403348809,0.22141742097723555,0.25925298483297343,0.17789927718720303,0.1927112813932909,0.2262663158327052,0.29869112051457175,0.22078322020014637,0.2368522613382651,0.22862172423627702,0.24055499326988938,0.2214249573842866,0.22118540116722288,0.27367360253867223,0.25804261111660226,0.24700922156332278
180,0.15053262969183404,0.15960624381354682,0.09930852989261371,0.13686811602806245,0.14982856852665427,0.1312355704979943,0.12781792911377907,0.12962427628083897,0.15204269629685113,0.13450264739743628,0.21723817687356278,0.24662310862316045,0.15772970807313275,0.16562492829265268,0.23217630762597516,0.32132981090259866,0.19370308743705572,0.19580932669293907,0.1993487449990044,0.19499051046550894,0.17299470841929182,0.17405424402977174,0.23339577753654236,0.24619494787560392,0.2366380985175935
181,0.19885260895251683,0.140947779616964,0.14218181165839155,0.19752881083304624,0.1352232896572761,0.12735521736330355,0.11353128183686255,0.1290964554284731,0.13417996181333505,0.18920704490848603,0.2149392109859501,0.18938755348193112,0.18988482198217227,0.2029366220303643,0.22893307193055903,0.23729181934812135,0.21474111749102368,0.2420826246929944,0.26837453916906734,0.19264375926986466,0.21754174313081082,0.21732564795248033,0.19066850925347487,0.18120369398606007,0.2473520913697931
182,0.21553580411258733,0.17641950363781653,0.19067570613079454,0.1631899673109417,0.183113542560596,0.17347471536548886,0.17140500581089915,0.176641613014842,0.18483252777691989,0.1447681399120408,0.18672655584160006,0.25857381606154106,0.15103238274542366,0.15804610918739434,0.1851534253064704,0.312364640816869,0.18709247360710912,0.20281404401471204,0.18987460932278144,0.24737715628644374,0.1880851668095163,0.1871037300330268,0.25543114845243964,0.25609117680923155,0.2350928037233787
183,0.18272288111741486,0.15289985062472564,0.1420914560723925,0.14099597567763958,0.1541714829290278,0.15698202431448702,0.1421112955478276,0.15716525689833702,0.15237780408066845,0.14015382728264936,0.18821504161144575,0.22412680690210404,0.15770311015995583,0.16962424194474646,0.19925860263970607,0.2507058706829321,0.1833250002108692,0.1897961401787481,0.20746277811405486,0.19956306061254098,0.17112215093182273,0.1696343180842926,0.20918210433154014,0.2193652868924316,0.22651236915588047
184,0.19363984374159743,0.18153170219729708,0.17995211354830662,0.18317816887873614,0.13448297769758624,0.15877319077656435,0.1534902458839787,0.15747920492135892,0.14530734879566126,0.16727588251424888,0.23644494952683676,0.2694589835128961,0.1714140906296896,0.18105592145730814,0.2356105700361599,0.4023634972240784,0.2290483679931642,0.22704351362857295,0.23635146559140494,0.22787905184679613,0.20812867223617051,0.20799355410976503,0.26760066191355936,0.2653349181762455,0.2411199862919743
185,0.24846038887359692,0.18134722908283382,0.23389788189622202,0.18158356760353345,0.20123928086605555,0.2176763848873983,0.20419664997910555,0.21782435517262827,0.19991156271823798,0.19078737627357253,0.2206746431026167,0.23083837750601277,0.17604311820794874,0.19271893632825993,0.22373673554424753,0.26861385279031913,0.218393735077199,0.2476613906889006,0.23946616142486624,0.22271801982957018,0.23004397318011452,0.2305148673328907,0.25473602204158474,0.22856585569617097,0.24534569289165326
186,0.18038705819707318,0.16369434772540983,0.18116961675574736,0.19463002621734787,0.1957226957091292,0.17788040893419177,0.176019349422186,0.17835927647672645,0.19405862406717295,0.18071186311902213,0.20401872784968494,0.22801187635865794,0.17426106849243075,0.1702245162399604,0.20947346038776843,0.24472050006364993,0.2034684266052293,0.17953223602573903,0.1946134180940141,0.2276314659764506,0.18014653715794174,0.17950838255514087,0.24071048018737473,0.22786842783799593,0.16463096373891714
187,0.21466600170805605,0.2337606008576424,0.18365554340843568,0.19380250833762422,0.1826263561651003,0.22126928486217093,0.20991947519423265,0.22094971481422573,0.18464563482837573,0.1476426961965095,0.24856009200653054,0.25715054129853226,0.18082256572191469,0.17923968086076172,0.2524173683229903,0.34288087209951024,0.24059231673850084,0.20990445149274056,0.2194620207414564,0.2341977920479729,0.19791025094322395,0.19817096258627995,0.27309149855028575,0.25678075622528523,0.22239307066507077
188,0.17630744070192828,0.19721840673572996,0.12587962886757784,0.15733593303445814,0.18578123337503397,0.1748213090335286,0.15789083716900904,0.1776353211814989,0.18795216182503588,0.1477747272875247,0.21551654938525305,0.20371757993069461,0.14112876231592877,0.17857022317189575,0.21611448845151396,0.28292789202614216,0.21137485014076365,0.2282634969250981,0.22146626399866193,0.19277838671527078,0.20046821668940284,0.19955110020695924,0.1901601632762827,0.20205023007413522,0.2489205851202065
189,0.20678877145660918,0.18151902238568293,0.19126741494290495,0.1611949679256352,0.15334314664069265,0.1719686860434367,0.16291699035426307,0.17085298814989036,0.16049018652956254,0.16206292473029024,0.230082061042493,0.2719929917167934,0.16232896155133938,0.16951923235797034,0.23176180783399356,0.36528127474053756,0.22322131286535218,0.24189166653050603,0.23169100361655223,0.23082417875481223,0.21403930792741582,0.2129508482141815,0.2571984449167987,0.26781290737005425,0.27569618406159047
190,0.24559761484415163,0.16277158309797465,0.22809491667825846,0.18487266934851068,0.1624314051430139,0.17525138551803968,0.17348580888720747,0.17521896437413204,0.1613044454399825,0.19762901893142373,0.20707809417061204,0.2548096787723674,0.17386955516491992,0.18331625039463237,0.22248717461005568,0.26062093724213437,0.20723131533993522,0.24797306123942728,0.2591163912931734,0.2603639540683446,0.2423733039354567,0.24173116420322502,0.27130879736555685,0.2502939670533829,0.26697454991767183
191,0.2368175651303816,0.18028363727099517,0.2137663634570446,0.25039221710657533,0.19388275064718216,0.2097697599629066,0.2090404179164049,0.21041424825316737,0.1929467077878471,0.2043494570836697,0.19289305099468043,0.170255998993586,0.20039824275853543,0.18376887075505546,0.20413850796943908,0.1696152523479714,0.19246558192178626,0.17423740418375633,0.23616799942503305,0.19965315385512872,0.17197641821292683,0.1709092800642855,0.16311210815532515,0.16684516810826713,0.17654097149016107
