group,group_3s_00,group_3s_01,group_3s_02,group_3s_03,group_3s_04,group_3s_05,group_3s_06,group_3s_07,group_3s_08,group_3s_09,group_3s_10,group_3s_11,group_3s_12,group_3s_13,group_3s_14,group_3s_15,group_3s_16,group_3s_17,group_3s_18,group_3s_19,group_3s_20,group_3s_21,group_3s_22,group_3s_23,group_3s_24,group_5s_00,group_5s_01,group_5s_02,group_5s_03,group_5s_04,group_5s_05,group_5s_06,group_5s_07,group_5s_08,group_5s_09,group_5s_10,group_5s_11,group_5s_12,group_5s_13,group_5s_14,group_5s_15,group_5s_16,group_5s_17,group_5s_18,group_5s_19,group_5s_20,group_5s_21,group_5s_22,group_5s_23,group_5s_24,group_5s_25
n_storeys,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.1900069303948723,0.1715935999451258,0.1652944482880552,0.2006174330245651,0.1536875967226731,0.1424971612664917,0.1488820097130892,0.1432623430326609,0.1601728526863103,0.171548639807306,0.1918051516452947,0.218414182648609,0.1823041875585041,0.183989646857445,0.1928599262929393,0.368387576006956,0.1875142336038264,0.2208430153304778,0.2394618806703597,0.2022039980684978,0.1959054368482572,0.1880551517819924,0.1982200031480401,0.2112292604522129,0.2339102303048193,0.1431966091143397,0.1509227772305241,0.1342800657120437,0.1220519683837904,0.1273781426711671,0.1358153839123909,0.1271918201244131,0.2161385464860186,0.1926981514927089,0.1803030382629842,0.1570921732871212,0.160832480211255,0.2324066149087342,0.1763541748691791,0.201615000711834,0.1803784851600054,0.2101639896451833,0.1894755915903148,0.2311936816443126,0.1900705786966584,0.1728736220174563,0.2300195097282376,0.2137133414928781,0.2272583027257043,0.2015657138574776,0.168418211212215
9,0.192654636621076,0.1763652592982937,0.1623572902477173,0.1755060188282456,0.1712878919584566,0.165341470325624,0.1675287963715308,0.1649642042602088,0.1735557962398273,0.1621248438706376,0.242065670994399,0.2888677000360096,0.1966951266288276,0.2014315983029089,0.2467931701024017,0.3416441347680381,0.2381448593910208,0.2527771607339399,0.2678213457972427,0.2345443222917655,0.2360406385886476,0.2295572305253602,0.2869544593540776,0.2853241484090852,0.2585379424964563,0.1281071726831877,0.1800058265022494,0.1705163036781349,0.176381935369619,0.1537165289510197,0.146325090081823,0.1445583788396219,0.189733861167685,0.2338541683817656,0.2118176242406286,0.1974555320171153,0.2168222641303883,0.2092851805720108,0.1760629963920108,0.2141616992755244,0.1757734060025995,0.2325677445745379,0.2283140667166977,0.2170932601731648,0.2245406106836889,0.2362880415550082,0.2452322459504174,0.2113166403649198,0.2745110653595118,0.2145236162890176,0.2054176269576662
10,0.1999840624562384,0.1678172532708532,0.1674886208672051,0.1760288544703451,0.1754283375550992,0.1628460364564623,0.161886909869575,0.1652081266896752,0.1748298890577539,0.1620109832941305,0.1797865017039243,0.2211682459956682,0.170375553804207,0.1685277427411203,0.1844954049969646,0.2334044098641696,0.1782229178947385,0.1630517755374015,0.189656104137949,0.175369926722777,0.1534670871429038,0.1425940171919269,0.2083614348654735,0.2194613482671599,0.1829567743711604,0.1709632845481259,0.2120066298415851,0.1887514274429185,0.1622529781233768,0.1764623897750182,0.1937357319796974,0.1888584778071057,0.2195175090387525,0.1904165683537197,0.2144151069062763,0.1978310538168726,0.1861619045692726,0.2412738002320269,0.1913167347509426,0.2384998151718663,0.2028387195447048,0.2219541248332898,0.1971706679859079,0.1661428255193583,0.2052000921062989,0.1813237845385426,0.1977086441495061,0.2213425290320855,0.2418868567895891,0.238515609175425,0.1736292282357021
11,0.2391606789642063,0.1839883193792255,0.1878530435747525,0.1204111077656711,0.1494870749048779,0.1156525505452564,0.1161503902765756,0.1150135933455564,0.1484531106961602,0.1404262677955444,0.1557430646009682,0.2585439458952387,0.1550221142239803,0.1365868893107866,0.1778557352405946,0.2187556193412844,0.1586085522141489,0.1866301980441392,0.2138333284868713,0.2122040097838267,0.1886252729951656,0.1541586255858352,0.211997373571338,0.2526560828601314,0.2591852454661149,0.1393378827269425,0.1446460699372558,0.1564277200769766,0.1085177682025984,0.1124738898930571,0.1387992760142244,0.1661537999875964,0.1674787185860974,0.1305885458003593,0.1678736688488246,0.1450107818247964,0.1006739834073917,0.2169783839674971,0.1623621890511945,0.181958776609021,0.1604014218359204,0.1505392766267146,0.1679558846436927,0.2583006556705077,0.1518761722275173,0.1142453735283009,0.1607249648218859,0.2070006446349081,0.1083265422706191,0.1820907549519064,0.0996250265394097
12,0.2252719879356993,0.162238937284135,0.2083229883343403,0.1643184073089634,0.1499505539925893,0.1803370308332,0.175219853552812,0.1774967879698776,0.1524502811535444,0.1529915326522139,0.2079199094570449,0.2389177894697441,0.1471365666723517,0.1604010981614229,0.2060388478083464,0.3077088120742305,0.2032448211108712,0.2166396695399194,0.2304061604850718,0.1950261045588926,0.2076613828356749,0.1978690069036536,0.2397343564417481,0.2389611176069115,0.2335533063261466,0.1944970760126139,0.2273305506111352,0.2012556587190167,0.1868170330019496,0.1695704221384681,0.1807097612444448,0.193831240548407,0.1993940769260307,0.1550001913563908,0.1989881613510342,0.1810628494084621,0.1574737597441435,0.2011050237397696,0.120349030635972,0.2131676005006669,0.1648650169597111,0.1996873493317532,0.1838999560426036,0.1394562625176746,0.1836528606952875,0.1438930164935727,0.1844563788180389,0.2162999793786903,0.17849386478404,0.2135108845700057,0.1646529137016344
13,0.2381829550853098,0.1957729095070174,0.1788139750372886,0.1848834990157761,0.1783035712088501,0.1970914798464881,0.1946860595756965,0.1962088129376187,0.1777296828095841,0.1650406822193887,0.1881075300589686,0.3021163396737799,0.1645564286633941,0.1796642363217786,0.1942711949816764,0.2998099209645924,0.1778219100851156,0.2530276832139887,0.2621557121877517,0.2404414597497745,0.2379349475200363,0.2257909902504304,0.2691229003292441,0.2998351421086841,0.2880629041662487,0.1940589873050524,0.2043172523765532,0.2211312310006719,0.1896395501760229,0.1865093833434127,0.1913582291196057,0.2229567163072069,0.2052840278606852,0.1865380545411708,0.2115069851478197,0.2179613210123458,0.2188584713724918,0.2354676590811941,0.1744066687849115,0.2385935741053829,0.199963370050211,0.2274482723747555,0.2221542485948016,0.2698553287571925,0.2095859170501186,0.2177994393125185,0.2255265933938653,0.2173053445288135,0.2490765410692836,0.2386757200278167,0.1980406309460882
14,0.2460985285553826,0.1677712508808298,0.2224396841626618,0.1817901378814028,0.163920847009716,0.1926492275161904,0.1917292781661642,0.1896375724881522,0.1679162575774362,0.1678070835077512,0.2144818053933405,0.2494056400219496,0.1692911873684498,0.1745925955503065,0.2128323292081315,0.3552356083285176,0.2124009720077607,0.2500591810686966,0.2521419519493563,0.2200764291209729,0.2382333815832155,0.2348554219086207,0.2494729780789351,0.247067849116266,0.2706697973956474,0.1989808467471794,0.1948631241392131,0.1990671597948279,0.1850022752862892,0.1580714740633325,0.1615712573860404,0.2123083820493166,0.1503175652719613,0.2023241942341728,0.1501559072009206,0.1297443855121935,0.1934236825238457,0.1603713200392133,0.1639657097452584,0.1642621141160774,0.1520376782500598,0.2136566786857522,0.1917419786840673,0.178366773993884,0.1824956531672433,0.1937139154754072,0.2098425331402787,0.1637478607071084,0.2202287504801581,0.1642325923272589,0.1767067612376014
15,0.2248100456379904,0.1844850058863197,0.1797137782109343,0.1862363854067678,0.2142168303056839,0.2030701566978755,0.2032629319013452,0.204514088306345,0.2143836985936983,0.1639213290794082,0.2049615352005462,0.2296285088794008,0.1672756528596545,0.1727038287629018,0.209708787763477,0.2376616233934556,0.1982734417706528,0.228823844614861,0.2432990709762449,0.196638508368843,0.215741483559988,0.2053544284524475,0.2160569360829963,0.2260697254473166,0.2391475559312171,0.1908410108623035,0.2007180763489067,0.2057714481327817,0.1902782559712924,0.171554258425408,0.1668837077279658,0.1922224540997097,0.1893793973007716,0.1688107405053744,0.2298949582918707,0.2135245784691593,0.2247886899653584,0.2391556361860261,0.1432985433540128,0.247854234310416,0.222783152639092,0.2564155757179487,0.2032497571943151,0.2490964408908456,0.2188699957700954,0.2202623847490073,0.2446507314850783,0.2213508345336562,0.1849780017743345,0.2484267209168621,0.1616103310576932
16,0.2353716341769061,0.1960789875297343,0.2046741823635805,0.1990130751323955,0.1693922883052014,0.1720634477711936,0.1721190408075203,0.169796498438508,0.1715654225699055,0.1720965335193875,0.2182788183105099,0.2965475555909864,0.2053274690320315,0.1733586270840123,0.2370255760036734,0.3436668312474241,0.2093224302638917,0.2347354825811147,0.2610181482068502,0.2412886879127372,0.237524305288426,0.2270507769405945,0.281869034553287,0.2885502994019266,0.2622963392549529,0.166229469044853,0.2071135691710796,0.1766380191508223,0.1942844726081719,0.1555120882840415,0.1274587967221571,0.1576753456888084,0.1421073987329147,0.2267718112421508,0.1890456651218623,0.148426249893224,0.1662172302003823,0.1667332983655908,0.1615946181116669,0.1947120487904109,0.1590937569755604,0.2192199869641427,0.2027130016136044,0.2159119538971465,0.1914643058143336,0.1964329818741421,0.2107677062211928,0.1796214312399265,0.20124280443082,0.1947464671187671,0.1897527350423296
17,0.1849405356537704,0.1575535032161577,0.1825132118433738,0.1866474228749175,0.1519119615487459,0.1559680344118477,0.1574611399509342,0.1547563736004793,0.157131715592961,0.1568447944245842,0.2219921596488177,0.2275603009963849,0.1861443844628506,0.1730340702227986,0.2209500815923431,0.3566222153396567,0.2222706095164427,0.1979951216830249,0.2138803084303917,0.2029700311099113,0.1900779203922903,0.1887174799218308,0.2253114859858613,0.225794163814436,0.2123790864611444,0.1965700542361902,0.1771794845559541,0.1580300057878601,0.1565233834816944,0.1434239505037253,0.1446583566759964,0.1744994119283392,0.138118235867438,0.2226522307417741,0.150758337579201,0.1136111187940975,0.1752213641588885,0.1491442384299394,0.1951135002801704,0.1813618365458859,0.1669483853073422,0.2308631573916154,0.2230034172473787,0.1484830664151536,0.2211327626143226,0.1939663046085864,0.2159114401935757,0.1217426111272265,0.2414584491675732,0.1815110340295536,0.1665561246544175
