group,group_3s_00,group_3s_01,group_3s_02,group_3s_03,group_3s_04,group_3s_05,group_3s_06,group_3s_07,group_3s_08,group_3s_09,group_3s_10,group_3s_11,group_3s_12,group_3s_13,group_3s_14,group_3s_15,group_3s_16,group_3s_17,group_3s_18,group_3s_19,group_3s_20,group_3s_21,group_3s_22,group_3s_23,group_3s_24,group_5s_00,group_5s_01,group_5s_02,group_5s_03,group_5s_04,group_5s_05,group_5s_06,group_5s_07,group_5s_08,group_5s_09,group_5s_10,group_5s_11,group_5s_12,group_5s_13,group_5s_14,group_5s_15,group_5s_16,group_5s_17,group_5s_18,group_5s_19,group_5s_20,group_5s_21,group_5s_22,group_5s_23,group_5s_24,group_5s_25
n_storeys,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.4124585500606142,0.3802111948196044,0.4058079211110602,0.4892856556094033,0.370546207579541,0.3596080210037877,0.3587769110776472,0.3581102097584269,0.3756597264739265,0.4377625790224586,0.4671099858147927,0.7933461893777547,0.4600826966994202,0.4422561843666037,0.46424512445908,0.898608855577659,0.4522083373020263,0.5636433871586266,0.5581870695699466,0.5585069939325269,0.5988329056314848,0.5988329056314848,0.7450934110328173,0.7915371213903845,0.5697479571323396,0.3574269316988863,0.4629664589784578,0.4274766117310478,0.4084745169605872,0.4033432809553745,0.4606899963814707,0.3220225708892957,0.5887215383207576,0.6081862487909739,0.3772570209535262,0.4625480226439928,0.6896722514162359,0.6067371515866732,0.6947382814404608,0.4279372332138474,0.4062621868385064,0.5078899818021058,0.5370705773747391,0.7786435955626403,0.6075345607726083,0.6031205804102237,0.6853004968404722,0.454520478715415,0.6008808962446884,0.4279372332138474,0.6131831372933751
19,0.4090729620862676,0.3852549140193537,0.4099988236312555,0.4839086054520456,0.3826862185271192,0.3711615962516293,0.3727806406524767,0.3781244645656922,0.3755959980164329,0.414512137327587,0.4251684613418122,0.8108183527868962,0.4349091677970196,0.4130215124851924,0.4225562598030615,0.8304115313860742,0.4154429521509628,0.5340571221257522,0.5222361892294369,0.5788373712239248,0.5662810857837005,0.5662810857837005,0.7493546523485712,0.8087579941653041,0.5393513809824986,0.3536592772640062,0.4854111955979569,0.4338302600653261,0.4077219499534961,0.4090075212943088,0.4578616755299755,0.3313326457636205,0.5940971763098462,0.6046109318045473,0.3586995192708589,0.4542030182957704,0.6966907098769671,0.5888503635822824,0.6822568791819138,0.4042129008228725,0.39021848624268,0.4641837558969458,0.5350319666432544,0.6929734508536816,0.5599737508706643,0.6192605741852866,0.6215194618313671,0.4507436538772099,0.5778762351722949,0.4042129008228725,0.5951394702367175
20,0.4309369430210341,0.3856732074923713,0.4080844613323425,0.4910131889155082,0.3756773733479063,0.3567946527749847,0.3547054473288168,0.3597653968757041,0.3694848086427919,0.4509508913619456,0.4696793217392159,0.8669803163234336,0.4584328681859863,0.4521872130578416,0.4675562857269129,0.928123471028398,0.4557265770703419,0.6151073307753914,0.5977333986798854,0.5995469005082585,0.6344233437925841,0.6344233437925841,0.8269528897087716,0.8640425192129838,0.6100267417741314,0.3463676653241456,0.4685301389493979,0.4270285134005671,0.4231587371677768,0.3988782734126336,0.450430985781369,0.3262491282660342,0.583185481435645,0.6323000681058772,0.3681457231339439,0.4407493731498249,0.7054472007476494,0.5952778176742196,0.7182288785725861,0.4148056693428903,0.4023842202329536,0.5227257853557078,0.5796103399431919,0.75637167934514,0.6220890425458079,0.6100226406332692,0.6788753927827408,0.429829482711932,0.6284798704325559,0.4148056693428903,0.6190079413895379
21,0.4178976769322198,0.4095303394398994,0.4083813705398667,0.5059832428301291,0.4049610602865759,0.3918318247938872,0.3903778348075703,0.3948978756932851,0.4050483433044516,0.4559918066452059,0.4562638441181123,0.8169659117188295,0.4597213590234548,0.455149567822303,0.4543885416154719,0.8798396414828223,0.4549483624654419,0.6021536113004962,0.5596895965253035,0.6212819262110818,0.6522652520948928,0.6522652520948928,0.7858715930368142,0.8148340464295001,0.5996968422901705,0.3818485539339167,0.4854453922510707,0.4614719715303169,0.4417461942966285,0.4307223109572141,0.4717375363618546,0.3487783673798145,0.624457072113036,0.6504079717399702,0.3914371983985894,0.4742758463052505,0.7530333497581867,0.6367824106783785,0.7401936281397155,0.4371954485630527,0.4251034050617436,0.5383371020165649,0.57225622232497,0.7551004914266061,0.6392525999861873,0.6457643217387292,0.7010724359627274,0.4682650755480451,0.6622403380202045,0.4371954485630527,0.6519547300255708
22,0.4301887233083289,0.4077320410781965,0.4188989995421607,0.5102748858978269,0.402397968132414,0.3985826333191356,0.394134314409075,0.3969127848283978,0.4097371326386606,0.4526657945201095,0.45888090583961,0.8116249598428872,0.4716887563553306,0.4548021627501865,0.4658422154453143,0.8616934826655175,0.4492170431398535,0.5762521278413214,0.5751285614898746,0.5800870417006023,0.602129329917775,0.602129329917775,0.7956384003275192,0.8095881108483118,0.583754177174947,0.3716426662536314,0.4816846573481639,0.4642651560276684,0.4404844787667112,0.4307599603362156,0.5030893045879276,0.343368200811919,0.6321845947876339,0.6506033922967398,0.4121867905879717,0.4707407965321061,0.7251541106323818,0.6487174090286093,0.7362968249406333,0.4563911798170656,0.4285248747881045,0.5743830999259925,0.5963997316621539,0.7691002100624504,0.6507972703625315,0.6369956274219756,0.7270342103731124,0.453049261580102,0.6645193537372975,0.4563911798170656,0.6268128866687172
23,0.3921320204447197,0.3709820753247815,0.3850442912813489,0.4701784767526648,0.3547482585103388,0.3482137916462444,0.3465616751748574,0.3467215799645066,0.3526243852605775,0.4271324624679923,0.4552236090191723,0.8316971378214552,0.4382451679420158,0.4446749710739953,0.4448607602251335,0.9254735889885336,0.4456476971345255,0.6004824898103142,0.5632193175718191,0.5983896810830526,0.6228274836285873,0.6228274836285873,0.7982685645920309,0.8291979427765068,0.5972927157977679,0.33837774343058,0.4361768480312563,0.4277994329344343,0.4167830479349113,0.4074947060043655,0.4519382849449688,0.320669310932938,0.6065504296373735,0.604571362141335,0.3796191436493663,0.4638796375863215,0.6848966744294804,0.6120287440497061,0.715436764695374,0.4103961063821286,0.4022013727222506,0.5140570650547431,0.572616910651268,0.7465788574790715,0.5932121064731322,0.6026850669720174,0.6845979958453656,0.4529702362048891,0.613039688321726,0.4103961063821286,0.6058511457769119
24,0.4096908148079952,0.3952607514210591,0.3994333647862542,0.4886471645252702,0.3862733096686219,0.3806014948189478,0.3802874573179344,0.3833054281591282,0.3844568429838763,0.4551003761769238,0.4866357504833772,0.8904436990296255,0.4685862322432028,0.4648556034593438,0.4773400992609096,0.9457006668903394,0.4720500033553608,0.6262939854202222,0.6068763533413062,0.6164517344877068,0.6654606242303758,0.6654606242303758,0.8410355525794169,0.8872839589435156,0.6241728772731246,0.3655505390045844,0.4868781157532575,0.4537594238759677,0.4341061889366388,0.4238302629187139,0.4591092566463807,0.3352357491736225,0.612904468679334,0.6499936868934661,0.3853990129805148,0.4728110097605631,0.7168913665868957,0.6157702253635936,0.7354519647905764,0.4216715561130327,0.4056691978574737,0.5147922663319855,0.5664885377058445,0.7432500288263898,0.6194873673652749,0.638060661935795,0.6743051853861922,0.4625010489850334,0.6329780580257792,0.4216715561130327,0.6396123076689865
25,0.4311464706983757,0.4050145056834663,0.4255459714252055,0.5159026643719066,0.4086547694145834,0.3911572756952848,0.3893008540250184,0.3941419023210969,0.4378001312063936,0.4461155482584885,0.4441414581523583,0.8024063287051405,0.4577824909615897,0.4352490086256033,0.4445570862126594,0.8401850778008331,0.4360419260477486,0.5761170562140544,0.5700081642976289,0.5859479854311354,0.5994162752202299,0.5994162752202299,0.7643763454780061,0.800539745747747,0.5839664758740443,0.3824148714894078,0.4849733118575172,0.4693807928078109,0.4213855017348843,0.4154121333735105,0.4865832007236034,0.3391385945995598,0.6012923092125488,0.6303142077941895,0.3919223306503451,0.4516609160611539,0.7055177909412877,0.6052611009753673,0.7187575605583728,0.431970482159817,0.408188080734657,0.5541080733622691,0.5768721933709392,0.7542698961771357,0.6199665629101834,0.618789742911406,0.6795187052234778,0.4401687787862732,0.6176675626167157,0.431970482159817,0.6280547219803967
26,0.3815740601802686,0.3793216995201909,0.3804473189719885,0.4625990502420569,0.3713660011552852,0.3600634129443955,0.3591812167376888,0.3605328260553718,0.3683595663602537,0.4239331831264424,0.4602507786858226,0.8615572522471935,0.4344368048608841,0.4398626730908768,0.4545356677549658,0.9307023308819372,0.4523589033648108,0.5964218019292935,0.5705137995352407,0.6310365107753347,0.6236457136440264,0.6236457136440264,0.8254684168661779,0.858785094198759,0.6073197664212472,0.3453484439983335,0.463070989278821,0.4341954731342532,0.4127416053684727,0.4138007875727609,0.4501768249059491,0.3231302432664909,0.6022481030349365,0.5971658426893948,0.3860371481662842,0.451643727091772,0.7254302441173544,0.5960053932910807,0.7042845332455538,0.41488534939687,0.4017760909244152,0.5153049897257134,0.5913968864943545,0.7319247061457032,0.6235203389176441,0.5858181920531074,0.6746035953950978,0.4538575573456535,0.601489283769962,0.41488534939687,0.5939501033149608
27,0.4216188072292384,0.3952607514210591,0.4100845742310372,0.4867269919194864,0.3866393059688125,0.3744025869811226,0.3780221747531864,0.372891561105418,0.3784552592809307,0.4533839009620019,0.5140911684753918,0.9245745837706324,0.4820383608725926,0.4710893137378167,0.5078602160976777,0.9830097686753596,0.4898612432860225,0.6346577049124597,0.6325223183577979,0.6342356348864067,0.6711137701820454,0.6711137701820454,0.8630175046492692,0.9208466608879272,0.6186408042883441,0.3566389837901448,0.480424064063824,0.456493885375014,0.4461723266743579,0.4238302629187139,0.4591092566463807,0.3360766637289186,0.6127499987840281,0.65469164515947,0.3866340836291198,0.4679245254470396,0.7340465199079772,0.6160074441686445,0.7390766645263896,0.4180144640959899,0.3996165617433084,0.5284613533000716,0.5824862641579275,0.7448218097197425,0.6530902350666031,0.6289150291144331,0.6940441134454984,0.4625010489850334,0.6505289277188095,0.4180144640959899,0.647822922395896
