site,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
15,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
16,3,5000.0,-0.00021493373914716063,0.03966483822978014,0.000560945521738899,0.0005725591545346125,-0.0007866496958973141,0.005418747402977924,0.3831633034182684,-0.00021493373914716063,0.005418747402977924,0.3831633034182684
16,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
17,3,5000.0,-4.961261526370553e-05,0.03597551501654184,0.0005087706124975041,0.0005979705460678486,-0.0006471188403527137,0.0013790661576600985,0.09751470317863321,-4.961261526370553e-05,0.0013790661576600985,0.09751470317863321
17,5,5000.0,-0.0007855975958707129,0.036363765929666295,0.0005142613095669475,-0.00012448151634468352,-0.0006611617362937795,0.0216038569104804,1.5276233721184547,-0.0007855975958707129,0.0216038569104804,1.5276233721184547
18,3,5000.0,-0.0001592522429535448,0.03977475577133647,0.0005624999905190157,0.000632500584003036,-0.000791015598334732,0.0040038521887872745,0.28311510335600826,-0.0001592522429535448,0.0040038521887872745,0.28311510335600826
18,5,5000.0,-0.0007151372885733087,0.04071789209918104,0.0005758379523790611,0.00011282311239415326,-0.0008289733685002749,0.01756321979613705,1.2419071817318321,-0.0007151372885733087,0.01756321979613705,1.2419071817318321
19,3,5000.0,-0.00026999350264067523,0.04450287677286074,0.0006293657189679825,0.0007214215225400464,-0.0009902530205302138,0.0060668775193725415,0.4289930234576544,-0.00026999350264067523,0.0060668775193725415,0.4289930234576544
19,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
20,3,5000.0,0.00015476438182981944,0.03822464124758058,0.0005405780606917447,0.0008860742949453945,-0.0007305615992531194,0.004048811886223137,0.28629423404970766,0.00015476438182981944,0.004048811886223137,0.28629423404970766
20,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
21,3,5000.0,-4.961261526370553e-05,0.03597551501654184,0.0005087706124975041,0.0005979705460678486,-0.0006471188403527137,0.0013790661576600985,0.09751470317863321,-4.961261526370553e-05,0.0013790661576600985,0.09751470317863321
21,5,5000.0,-0.00041140158929919846,0.03706470074435311,0.0005241740247796433,0.00027434990164001304,-0.0006868960206342252,0.011099552432293045,0.784856879301005,-0.00041140158929919846,0.011099552432293045,0.784856879301005
22,3,5000.0,0.00015476438182981944,0.03822464124758058,0.0005405780606917447,0.0008860742949453945,-0.0007305615992531194,0.004048811886223137,0.28629423404970766,0.00015476438182981944,0.004048811886223137,0.28629423404970766
22,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
23,3,5000.0,-0.00021493373914716063,0.03966483822978014,0.000560945521738899,0.0005725591545346125,-0.0007866496958973141,0.005418747402977924,0.3831633034182684,-0.00021493373914716063,0.005418747402977924,0.3831633034182684
23,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
24,3,5000.0,-0.0001592522429535448,0.03977475577133647,0.0005624999905190157,0.000632500584003036,-0.000791015598334732,0.0040038521887872745,0.28311510335600826,-0.0001592522429535448,0.0040038521887872745,0.28311510335600826
24,5,5000.0,-0.0007151372885733087,0.04071789209918104,0.0005758379523790611,0.00011282311239415326,-0.0008289733685002749,0.01756321979613705,1.2419071817318321,-0.0007151372885733087,0.01756321979613705,1.2419071817318321
25,3,5000.0,-0.00026999350264067523,0.04450287677286074,0.0006293657189679825,0.0007214215225400464,-0.0009902530205302138,0.0060668775193725415,0.4289930234576544,-0.00026999350264067523,0.0060668775193725415,0.4289930234576544
25,5,5000.0,-0.000719376892086121,0.039427451586716816,0.0005575883676374353,5.620121037861837e-05,-0.0007772619693114492,0.018245584310817603,1.2901576392890008,-0.000719376892086121,0.018245584310817603,1.2901576392890008
26,3,5000.0,-0.00026999350264067523,0.04450287677286074,0.0006293657189679825,0.0007214215225400464,-0.0009902530205302138,0.0060668775193725415,0.4289930234576544,-0.00026999350264067523,0.0060668775193725415,0.4289930234576544
26,5,5000.0,-0.000719376892086121,0.039427451586716816,0.0005575883676374353,5.620121037861837e-05,-0.0007772619693114492,0.018245584310817603,1.2901576392890008,-0.000719376892086121,0.018245584310817603,1.2901576392890008
27,3,5000.0,-0.00026999350264067523,0.04450287677286074,0.0006293657189679825,0.0007214215225400464,-0.0009902530205302138,0.0060668775193725415,0.4289930234576544,-0.00026999350264067523,0.0060668775193725415,0.4289930234576544
27,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
28,3,5000.0,-0.0004159155213960819,0.03753077662623278,0.0005307653331121355,0.0002889078481964546,-0.0007042795970840904,0.011081985473899589,0.7836147077605214,-0.0004159155213960819,0.011081985473899589,0.7836147077605214
28,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
29,3,5000.0,-0.00026999350264067523,0.04450287677286074,0.0006293657189679825,0.0007214215225400464,-0.0009902530205302138,0.0060668775193725415,0.4289930234576544,-0.00026999350264067523,0.0060668775193725415,0.4289930234576544
29,5,5000.0,-0.0004502263919823335,0.03903340401655296,0.0005520156934579764,0.0003107041195422796,-0.0007618033145597265,0.011534387105757039,0.8156043339311478,-0.0004502263919823335,0.011534387105757039,0.8156043339311478
30,3,5000.0,4.752241291816617e-05,0.044503011530045204,0.0006293676247223614,0.0010376485155583974,-0.0009902590176216683,0.0010678471250441667,0.07550819433892894,4.752241291816617e-05,0.0010678471250441667,0.07550819433892894
30,5,5000.0,-9.39602612268775e-05,0.040916009947332695,0.0005786397618571036,0.0007428815818244631,-0.000837059935005114,0.0022964179876733743,0.16238127315226084,-9.39602612268775e-05,0.0022964179876733743,0.16238127315226084
31,3,5000.0,-3.460156380269419e-05,0.05291811871239228,0.0007483752117833462,0.0013657314445887647,-0.0014001636440294208,0.0006538698775508672,0.04623558244298357,-3.460156380269419e-05,0.0006538698775508672,0.04623558244298357
31,5,5000.0,-0.00026612399116515695,0.0395454343479056,0.0005592568958474293,0.0005169076221059858,-0.0007819206888822559,0.006729575627464347,0.47585285606877553,-0.00026612399116515695,0.006729575627464347,0.47585285606877553
32,3,5000.0,6.976242525780219e-05,0.03550558850382545,0.000502124848021482,0.0006997101471831922,-0.0006303234075014909,0.001964829431014383,0.13893442145451762,6.976242525780219e-05,0.001964829431014383,0.13893442145451762
32,5,5000.0,-0.0001316381987458426,0.043611544345428875,0.0006167603748934117,0.0008209185836779462,-0.0009509834000966546,0.003018425527497748,0.21343491590002397,-0.0001316381987458426,0.003018425527497748,0.21343491590002397
33,3,5000.0,6.976242525780219e-05,0.03550558850382545,0.000502124848021482,0.0006997101471831922,-0.0006303234075014909,0.001964829431014383,0.13893442145451762,6.976242525780219e-05,0.001964829431014383,0.13893442145451762
33,5,5000.0,-0.00020021658246149876,0.03762419520920659,0.0005320864713823279,0.0005081333897441546,-0.0007077900325702419,0.005321484787866135,0.37628579794812,-0.00020021658246149876,0.005321484787866135,0.37628579794812
34,3,5000.0,-3.460156380269419e-05,0.05291811871239228,0.0007483752117833462,0.0013657314445887647,-0.0014001636440294208,0.0006538698775508672,0.04623558244298357,-3.460156380269419e-05,0.0006538698775508672,0.04623558244298357
34,5,5000.0,5.726327567501244e-05,0.04130623175482657,0.0005841583315820194,0.0009115480560914482,-0.0008531023908917213,0.0013863108117656198,0.09802697758316971,5.726327567501244e-05,0.0013863108117656198,0.09802697758316971
35,3,5000.0,4.3355706971337504e-05,0.03672513868477016,0.0005193718920803477,0.0007180365923620307,-0.0006743679057078008,0.0011805457657622686,0.08347719164715657,4.3355706971337504e-05,0.0011805457657622686,0.08347719164715657
35,5,5000.0,-0.0001316381987458426,0.043611544345428875,0.0006167603748934117,0.0008209185836779462,-0.0009509834000966546,0.003018425527497748,0.21343491590002397,-0.0001316381987458426,0.003018425527497748,0.21343491590002397
36,3,5000.0,6.976242525780219e-05,0.03550558850382545,0.000502124848021482,0.0006997101471831922,-0.0006303234075014909,0.001964829431014383,0.13893442145451762,6.976242525780219e-05,0.001964829431014383,0.13893442145451762
36,5,5000.0,-0.0001316381987458426,0.043611544345428875,0.0006167603748934117,0.0008209185836779462,-0.0009509834000966546,0.003018425527497748,0.21343491590002397,-0.0001316381987458426,0.003018425527497748,0.21343491590002397
37,3,5000.0,-0.00022512470305902088,0.04465114983453927,0.0006314626167155861,0.0007716366241133614,-0.000996862590773238,0.005041856791891142,0.3565131127317679,-0.00022512470305902088,0.005041856791891142,0.3565131127317679
37,5,5000.0,4.486685996285544e-06,0.04507206893060358,0.0006374153116587458,0.0010206360695506587,-0.0010157456988425402,9.95447092343063e-05,0.007038873893082113,4.486685996285544e-06,9.95447092343063e-05,0.007038873893082113
38,3,5000.0,0.0001620300781617623,0.06667492713233684,0.0009429258622078862,0.002377738797236591,-0.002222772954051214,0.002430150059859292,0.17183755866273995,0.0001620300781617623,0.002430150059859292,0.17183755866273995
38,5,5000.0,1.2937367540044598e-05,0.03637951044483761,0.0005144839706358301,0.0006755837360979314,-0.0006617343901030242,0.0003556223649480269,0.025146298579634706,1.2937367540044598e-05,0.0003556223649480269,0.025146298579634706
39,3,5000.0,4.3355706971337504e-05,0.03672513868477016,0.0005193718920803477,0.0007180365923620307,-0.0006743679057078008,0.0011805457657622686,0.08347719164715657,4.3355706971337504e-05,0.0011805457657622686,0.08347719164715657
39,5,5000.0,0.00018784150664175048,0.04596076463052503,0.0006499833667752614,0.0012455467010738777,-0.0010561959427112602,0.004086996988666171,0.2889943285374849,0.00018784150664175048,0.004086996988666171,0.2889943285374849
40,3,5000.0,1.4253915553652519e-05,0.04373757815427791,0.0006185427621113302,0.0009714607894894335,-0.000956487871400784,0.00032589631514058496,0.023044349439961576,1.4253915553652519e-05,0.00032589631514058496,0.023044349439961576
40,5,5000.0,0.0003666421357608751,0.040906968660655574,0.0005785118987547027,0.0012046370341876143,-0.0008366900425019287,0.00896282828489104,0.6337676658857049,0.0003666421357608751,0.00896282828489104,0.6337676658857049
41,3,5000.0,-0.00021209192995519377,0.04638285276268249,0.0006559525943853995,0.000864367794407459,-0.0010756845152023412,0.004572636595691095,0.3233342344714943,-0.00021209192995519377,0.004572636595691095,0.3233342344714943
41,5,5000.0,1.2940883894252408e-05,0.04720841997113405,0.0006676278778138265,0.0011292529419619263,-0.0011143174580854841,0.00027412236847081963,0.019383378562063402,1.2940883894252408e-05,0.00027412236847081963,0.019383378562063402
42,3,5000.0,-2.5867708988491778e-05,0.048210822785733735,0.0006818039943675048,0.0011374316265484613,-0.0011621417168387117,0.0005365539829813151,0.037940095983873934,-2.5867708988491778e-05,0.0005365539829813151,0.037940095983873934
42,5,5000.0,-2.9951453980214815e-05,0.0428101259288777,0.0006054266069551894,0.0008874493534835711,-0.0009163534410231834,0.0006996348020553467,0.04947165128874435,-2.9951453980214815e-05,0.0006996348020553467,0.04947165128874435
43,3,5000.0,-3.460156380269419e-05,0.05291811871239228,0.0007483752117833462,0.0013657314445887647,-0.0014001636440294208,0.0006538698775508672,0.04623558244298357,-3.460156380269419e-05,0.0006538698775508672,0.04623558244298357
43,5,5000.0,-0.00026612399116515695,0.0395454343479056,0.0005592568958474293,0.0005169076221059858,-0.0007819206888822559,0.006729575627464347,0.47585285606877553,-0.00026612399116515695,0.006729575627464347,0.47585285606877553
44,3,5000.0,6.659145253162801e-05,0.05020221983647068,0.0007099666015397245,0.0013293850142662182,-0.001260131438254665,0.0013264643027448553,0.09379519034727726,6.659145253162801e-05,0.0013264643027448553,0.09379519034727726
44,5,5000.0,0.0005039611607576266,0.039002913576004716,0.0005515844935125158,0.0012639379257937196,-0.0007606136337086466,0.012921115746277799,0.9136608564689308,0.0005039611607576266,0.012921115746277799,0.9136608564689308
45,3,5000.0,-0.00024766897817402045,0.04325458319218068,0.0006117121818517724,0.0006889850409828707,-0.0009354794835646396,0.005725843596125385,0.4048782834833827,-0.00024766897817402045,0.005725843596125385,0.4048782834833827
45,5,5000.0,-2.630906352474316e-05,0.04366403248576101,0.0006175026692926263,0.0009284438091606556,-0.0009532738664587966,0.0006025339856854181,0.04260558671735173,-2.630906352474316e-05,0.0006025339856854181,0.04260558671735173
46,3,5000.0,6.659145253162801e-05,0.05020221983647068,0.0007099666015397245,0.0013293850142662182,-0.001260131438254665,0.0013264643027448553,0.09379519034727726,6.659145253162801e-05,0.0013264643027448553,0.09379519034727726
46,5,5000.0,0.0005039611607576266,0.039002913576004716,0.0005515844935125158,0.0012639379257937196,-0.0007606136337086466,0.012921115746277799,0.9136608564689308,0.0005039611607576266,0.012921115746277799,0.9136608564689308
47,3,5000.0,-0.00025487776265326056,0.04319789013357701,0.0006109104209280752,0.0006792881258421699,-0.0009330288559962951,0.005900236374163753,0.41720971507747173,-0.00025487776265326056,0.005900236374163753,0.41720971507747173
47,5,5000.0,1.2940883894252408e-05,0.04720841997113405,0.0006676278778138265,0.0011292529419619263,-0.0011143174580854841,0.00027412236847081963,0.019383378562063402,1.2940883894252408e-05,0.00027412236847081963,0.019383378562063402
48,3,5000.0,0.00015144901131292077,0.05400403604252439,0.0007637324019422344,0.0016109066370010316,-0.001458217954441137,0.00280440171533967,0.19830114700878665,0.00015144901131292077,0.00280440171533967,0.19830114700878665
48,5,5000.0,-0.00035719125329647383,0.04126138702319747,0.0005835241313053109,0.0004946206533175135,-0.0008512510295390443,0.008656792198857934,0.6121276467135248,-0.00035719125329647383,0.008656792198857934,0.6121276467135248
49,3,5000.0,6.659145253162801e-05,0.05020221983647068,0.0007099666015397245,0.0013293850142662182,-0.001260131438254665,0.0013264643027448553,0.09379519034727726,6.659145253162801e-05,0.0013264643027448553,0.09379519034727726
49,5,5000.0,0.00017545443757194246,0.046643068093953036,0.0006596325948916016,0.0012645526995686824,-0.00108778790060857,0.0037616401480821317,0.26598812570924446,0.00017545443757194246,0.0037616401480821317,0.26598812570924446
50,3,5000.0,6.976242525780219e-05,0.03550558850382545,0.000502124848021482,0.0006997101471831922,-0.0006303234075014909,0.001964829431014383,0.13893442145451762,6.976242525780219e-05,0.001964829431014383,0.13893442145451762
50,5,5000.0,-0.00047524994754855054,0.0429656317885864,0.0006076257919134747,0.0004485002643527402,-0.0009230227574961933,0.011061165116505938,0.7821424861705437,-0.00047524994754855054,0.011061165116505938,0.7821424861705437
51,3,5000.0,0.00015144901131292077,0.05400403604252439,0.0007637324019422344,0.0016109066370010316,-0.001458217954441137,0.00280440171533967,0.19830114700878665,0.00015144901131292077,0.00280440171533967,0.19830114700878665
51,5,5000.0,-0.00026779252894204575,0.04333521943387332,0.0006128525505179777,0.0006741433944062657,-0.000938970621690976,0.006179558623227452,0.4369607807223937,-0.00026779252894204575,0.006179558623227452,0.4369607807223937
52,3,5000.0,-0.00024766897817402045,0.04325458319218068,0.0006117121818517724,0.0006889850409828707,-0.0009354794835646396,0.005725843596125385,0.4048782834833827,-0.00024766897817402045,0.005725843596125385,0.4048782834833827
52,5,5000.0,-2.630906352474316e-05,0.04366403248576101,0.0006175026692926263,0.0009284438091606556,-0.0009532738664587966,0.0006025339856854181,0.04260558671735173,-2.630906352474316e-05,0.0006025339856854181,0.04260558671735173
53,3,5000.0,7.989879403091926e-07,0.05232367272472368,0.0007399684760047542,0.0013699664448693861,-0.0013688833637019965,1.527010430847794e-05,0.0010797594305950666,7.989879403091926e-07,1.527010430847794e-05,0.0010797594305950666
53,5,5000.0,5.726327567501244e-05,0.04130623175482657,0.0005841583315820194,0.0009115480560914482,-0.0008531023908917213,0.0013863108117656198,0.09802697758316971,5.726327567501244e-05,0.0013863108117656198,0.09802697758316971
54,3,5000.0,-0.00021209192995519377,0.04638285276268249,0.0006559525943853995,0.000864367794407459,-0.0010756845152023412,0.004572636595691095,0.3233342344714943,-0.00021209192995519377,0.004572636595691095,0.3233342344714943
54,5,5000.0,1.2940883894252408e-05,0.04720841997113405,0.0006676278778138265,0.0011292529419619263,-0.0011143174580854841,0.00027412236847081963,0.019383378562063402,1.2940883894252408e-05,0.00027412236847081963,0.019383378562063402
55,3,5000.0,-0.00010740903624073539,0.05057827944425684,0.0007152848875156435,0.001171769624730051,-0.0012790811757706672,0.0021236198111308367,0.15016259691127098,-0.00010740903624073539,0.0021236198111308367,0.15016259691127098
55,5,5000.0,1.2940883894252408e-05,0.04720841997113405,0.0006676278778138265,0.0011292529419619263,-0.0011143174580854841,0.00027412236847081963,0.019383378562063402,1.2940883894252408e-05,0.00027412236847081963,0.019383378562063402
56,3,5000.0,-2.5867708988491778e-05,0.048210822785733735,0.0006818039943675048,0.0011374316265484613,-0.0011621417168387117,0.0005365539829813151,0.037940095983873934,-2.5867708988491778e-05,0.0005365539829813151,0.037940095983873934
56,5,5000.0,-2.9951453980214815e-05,0.0428101259288777,0.0006054266069551894,0.0008874493534835711,-0.0009163534410231834,0.0006996348020553467,0.04947165128874435,-2.9951453980214815e-05,0.0006996348020553467,0.04947165128874435
57,3,5000.0,-0.00021209192995519377,0.04638285276268249,0.0006559525943853995,0.000864367794407459,-0.0010756845152023412,0.004572636595691095,0.3233342344714943,-0.00021209192995519377,0.004572636595691095,0.3233342344714943
57,5,5000.0,1.2940883894252408e-05,0.04720841997113405,0.0006676278778138265,0.0011292529419619263,-0.0011143174580854841,0.00027412236847081963,0.019383378562063402,1.2940883894252408e-05,0.00027412236847081963,0.019383378562063402
58,3,5000.0,4.3355706971337504e-05,0.03672513868477016,0.0005193718920803477,0.0007180365923620307,-0.0006743679057078008,0.0011805457657622686,0.08347719164715657,4.3355706971337504e-05,0.0011805457657622686,0.08347719164715657
58,5,5000.0,0.0001930744901891268,0.046015633193521206,0.0006507593254346326,0.0012533118557401322,-0.0010587192491003455,0.00419584555920684,0.2966910847726619,0.0001930744901891268,0.00419584555920684,0.2966910847726619
59,3,5000.0,-3.460156380269419e-05,0.05291811871239228,0.0007483752117833462,0.0013657314445887647,-0.0014001636440294208,0.0006538698775508672,0.04623558244298357,-3.460156380269419e-05,0.0006538698775508672,0.04623558244298357
59,5,5000.0,-0.00025643445290590705,0.03458719587222775,0.0004891368148695921,0.0003421749330537654,-0.0005981370591519241,0.007414144062248612,0.524259154310997,-0.00025643445290590705,0.007414144062248612,0.524259154310997
