site,n_storeys,N_obs,bias,se_est,mcse,raw_rel,jensen,bias/se,bias/mcse,bias_corrected,bias/se_corrected,bias_corrected/mcse
0,3,5000.0,-0.00042563129811301614,0.03177202370586112,0.0004493242682886828,7.94421853349618e-05,-0.0005047307451829005,0.013396417617380101,0.9472697740856402,-0.00042563129811301614,0.013396417617380101,0.9472697740856402
0,5,5000.0,0.00020796861292160518,0.033420010485185524,0.00047263032082800406,0.0007676580485884095,-0.0005584485504149551,0.006222876950137219,0.4400238489931489,0.00020796861292160518,0.006222876950137219,0.4400238489931489
1,3,5000.0,0.0002422487999803602,0.02679784883122023,0.00037897881259535643,0.0006016986937975415,-0.00035906235099046575,0.009039859934508388,0.6392146260667461,0.0002422487999803602,0.009039859934508388,0.6392146260667461
1,5,5000.0,-0.00044875208648553766,0.027026956114876204,0.0003822188788732038,-8.338870087341979e-05,-0.0003652281784177221,0.016603870764363846,1.174070961142674,-0.00044875208648553766,0.016603870764363846,1.174070961142674
2,3,5000.0,0.00026902065312262025,0.02678770469726985,0.00037883535287724484,0.0006280920715252409,-0.0003587905614740665,0.010042691457250471,0.710125523078602,0.00026902065312262025,0.010042691457250471,0.710125523078602
2,5,5000.0,-0.0004518096115170289,0.03462771185881525,0.0004897097974468418,0.00014963693296228244,-0.000599539214288567,0.013047631138873845,0.9226068456718451,-0.0004518096115170289,0.013047631138873845,0.9226068456718451
3,3,5000.0,0.000606639402314868,0.030427026668250427,0.000430303137769276,0.0010704487407457003,-0.0004629019759352114,0.019937518342792126,1.4097954420219487,0.000606639402314868,0.019937518342792126,1.4097954420219487
3,5,5000.0,-0.0020438937849720507,0.03753336998255035,0.0005308020087088992,-0.001337131807962838,-0.0007043769311235058,0.05445537626709986,3.8505765830531296,-0.0020438937849720507,0.05445537626709986,3.8505765830531296
4,3,5000.0,0.003560038092247808,0.04223199653659,0.0005972506226813916,0.004470036409207962,-0.000891770765733275,0.08429717712169668,5.960710557763521,0.003560038092247808,0.08429717712169668,5.960710557763521
4,5,5000.0,0.0014173168357707322,0.04622648260359932,0.000653741186388141,0.0024948825888488546,-0.0010684438469504354,0.03066027860965515,2.168009091795601,0.0014173168357707322,0.03066027860965515,2.168009091795601
5,3,5000.0,0.0002150490242116554,0.02387306954938857,0.00033761618732221465,0.000500053117243957,-0.00028496172485497186,0.009008017329600717,0.6369630138806602,0.0002150490242116554,0.009008017329600717,0.6369630138806602
5,5,5000.0,0.0001474793765350313,0.030558101992132526,0.0004321568227765411,0.000614774946558558,-0.00046689879868078697,0.004826195572388667,0.34126356165685173,0.0001474793765350313,0.004826195572388667,0.34126356165685173
6,3,5000.0,-0.0003561733360351038,0.02515516597144433,0.00035574776880562746,-4.028179924959064e-05,-0.0003163911875254554,0.01415905331093522,1.0011962611344132,-0.0003561733360351038,0.01415905331093522,1.0011962611344132
6,5,5000.0,-9.584780524474201e-05,0.0270165209202495,0.00038207130293553294,0.00026993870172718884,-0.00036494620131713944,0.003547747895729309,0.2508636595010499,-9.584780524474201e-05,0.003547747895729309,0.2508636595010499
7,3,5000.0,-0.0005531690611064732,0.020101357870653497,0.00028427612922793334,-0.0003511136390736665,-0.00020203229412204168,0.027518989745168376,1.9458864260211621,-0.0005531690611064732,0.027518989745168376,1.9458864260211621
7,5,5000.0,0.0002537149601069544,0.029765870225416192,0.00042095297368621075,0.0006975551880833154,-0.0004430035151381591,0.008523686967173387,0.6027156855199699,0.0002537149601069544,0.008523686967173387,0.6027156855199699
8,3,5000.0,0.0009724178730854405,0.020863969062634637,0.0002950610801331057,0.001191015277257565,-0.00021765260252328762,0.046607520849278265,3.295649404681806,0.0009724178730854405,0.046607520849278265,3.295649404681806
8,5,5000.0,0.0020975548746338113,0.033740927015199526,0.0004771687659193592,0.002673792996867986,-0.0005692250779225106,0.0621664862286952,4.39583439748505,0.0020975548746338113,0.0621664862286952,4.39583439748505
9,3,5000.0,0.0003531448774062307,0.0220380635501984,0.0003116652836113074,0.0005961086884126023,-0.00024283812252129166,0.01602431523086571,1.133090196361602,0.0003531448774062307,0.01602431523086571,1.133090196361602
9,5,5000.0,-9.073182175267647e-05,0.031490628799562756,0.00044534474335998427,0.0004057654835828193,-0.0004958298510959257,0.0028812324558579873,0.2037339007711953,-9.073182175267647e-05,0.0028812324558579873,0.2037339007711953
10,3,5000.0,0.0004159930891939334,0.024218882222582446,0.00034250671704692744,0.0007091721272481263,-0.00029327712805566003,0.017176395069383028,1.2145545429899918,0.0004159930891939334,0.017176395069383028,1.2145545429899918
10,5,5000.0,2.9432579355725963e-05,0.027030274723694205,0.0003822658110891901,0.00039490900000940755,-0.0003653178758191909,0.0010888745917896996,0.07699506077162305,2.9432579355725963e-05,0.0010888745917896996,0.07699506077162305
11,3,5000.0,0.0007923049365649026,0.02874971411763967,0.0004065823561951526,0.0012068306895001886,-0.00041327303092300496,0.02755870661262597,1.9486948326518374,0.0007923049365649026,0.02755870661262597,1.9486948326518374
11,5,5000.0,0.0010849683958330525,0.03289552480836396,0.00046521297325368923,0.00162849264396342,-0.0005410577762088444,0.03298224917078053,2.3321972047443293,0.0010849683958330525,0.03298224917078053,2.3321972047443293
12,3,5000.0,-0.0004742230949894566,0.03220970871872443,0.00045551406910107015,4.4864920280763605e-05,-0.0005187326678725364,0.014722986138455112,1.0410723337817152,-0.0004742230949894566,0.014722986138455112,1.0410723337817152
12,5,5000.0,0.000700908473429962,0.04320825474142149,0.0006110569986178986,0.0016385389509076217,-0.0009334766388997862,0.01622163351944039,1.1470427063519302,0.000700908473429962,0.01622163351944039,1.1470427063519302
13,3,5000.0,0.0002214757654231958,0.028374691744250023,0.0004012787389287427,0.0006244096954094411,-0.00040256156579060524,0.007805398113904679,0.5519249936202687,0.0002214757654231958,0.007805398113904679,0.5519249936202687
13,5,5000.0,0.0006606774889281741,0.03625164152678819,0.0005126756310547155,0.001321104781797892,-0.0006570907566933769,0.018224760620562955,1.2886851820301617,0.0006606774889281741,0.018224760620562955,1.2886851820301617
14,3,5000.0,-0.00010649884676183774,0.02624022153394367,0.00037109277172977677,0.00023769292640772645,-0.0003442746130752206,0.004058610809519027,0.2869871225607928,-0.00010649884676183774,0.004058610809519027,0.2869871225607928
14,5,5000.0,0.00015136601128129534,0.031355178874200314,0.00044342919214528434,0.0006436631269491369,-0.0004915736211165489,0.004827464448172624,0.34135328472398374,0.00015136601128129534,0.004827464448172624,0.34135328472398374
15,3,5000.0,-1.4590309722173345e-05,0.022304051830996978,0.0003154269259526839,0.0002341674211272666,-0.0002487353640398998,0.0006541551209048265,0.04625575219397087,-1.4590309722173345e-05,0.0006541551209048265,0.04625575219397087
15,5,5000.0,0.0002292550132237947,0.033733686845789514,0.00047706637446162404,0.0007999509043906012,-0.0005689808141048963,0.006796026010196074,0.4805516076929801,0.0002292550132237947,0.006796026010196074,0.4805516076929801
16,3,5000.0,0.0002153232163993879,0.02521168062580401,0.0003565470067123103,0.0005337063968850095,-0.0003178144199887706,0.008540613360737475,0.6039125622869899,0.0002153232163993879,0.008540613360737475,0.6039125622869899
16,5,5000.0,0.0007404997497458821,0.045287186948186266,0.0006404575398385083,0.001772738660827772,-0.001025464650839986,0.016351197759160857,1.1562042816024922,0.0007404997497458821,0.016351197759160857,1.1562042816024922
17,3,5000.0,0.0003972928389593955,0.024852894029836287,0.000351472998012158,0.0007064902131993188,-0.0003088331708291361,0.0159857776918229,1.130365180842861,0.0003972928389593955,0.0159857776918229,1.130365180842861
17,5,5000.0,0.0007333968272890123,0.027098984137825455,0.00038323750894246134,0.0011010624048937883,-0.0003671774706510578,0.027063628051847092,1.913687491897155,0.0007333968272890123,0.027063628051847092,1.913687491897155
18,3,5000.0,3.097133106622074e-05,0.02670133040334209,0.00037761383589811446,0.0003869816698869029,-0.00035648052265422036,0.00115991715013362,0.08201852824740576,3.097133106622074e-05,0.00115991715013362,0.08201852824740576
18,5,5000.0,0.0006210686434788837,0.035020080972403854,0.000495258734665775,0.0012362277949328304,-0.0006132030356568611,0.017734643274191497,1.2540286521105204,0.0006210686434788837,0.017734643274191497,1.2540286521105204
19,3,5000.0,0.0014545951853608408,0.035474084606019717,0.0005016793156260371,0.002087737542964157,-0.0006292053393175226,0.041004445964308425,2.899452180015985,0.0014545951853608408,0.041004445964308425,2.899452180015985
19,5,5000.0,-0.0005037546931399017,0.035717337703796474,0.0005051194339256887,0.00013414446120612304,-0.0006378641063235207,0.01410392614694674,0.9972981819860295,-0.0005037546931399017,0.01410392614694674,0.9972981819860295
