group,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
group_3s_10,3,5000.0,0.1283758973143998,0.459190160540474,0.24816934657862325,0.24569157694194416,0.0014354984561908745,0.03789176181326935,0.1811566664039858,0.19039584545498375,0.21210102430696434,0.28442350725111315,0.31417404449919784,0.3281794201111186,0.4503862818311079,0.7908845032648197
group_3s_11,3,5000.0,0.0708501855889338,0.3851663244546213,0.18367771401642186,0.181292725298845,0.0014450966715274318,0.038018229162826184,0.117721527242102,0.1253409000858666,0.147051710799997,0.2204693049332128,0.250324559492738,0.267513932399452,0.5009312881970088,0.6569470338315866
group_3s_12,3,5000.0,0.0806318746609023,0.3614089770428836,0.1784770478248804,0.17508064558407685,0.001151320801047865,0.03393451209712789,0.12151383786584641,0.12943223337741197,0.14618323144808348,0.2101460825929525,0.24105969959681206,0.2536592658376316,0.6520549954603865,0.8625794104142721
group_3s_13,3,5000.0,0.0749891779817153,0.350367923370795,0.1701833269772822,0.1675434751020649,0.001017691338811281,0.03190446548360965,0.1156387198284945,0.12280012774399138,0.13966782938460137,0.19934089856658188,0.22611072534241242,0.24229429326039945,0.6066002058071293,0.9827343605380987
group_3s_14,3,5000.0,0.1115597954493067,0.492303205661592,0.23937172176892232,0.23472923808196325,0.0017233859249149788,0.04151783557760675,0.1715058403990324,0.18017225775877213,0.2001638730090569,0.27814827985932955,0.31106245449792363,0.3305046354722983,0.8065751523074954,1.853961355548682
group_3s_15,3,5000.0,0.0801190114021307,0.5514441186284366,0.26393482657985573,0.2597831027836573,0.003350147266601508,0.05788624560366241,0.15794601782203269,0.1762586689581444,0.2105258560180665,0.3192576581239704,0.3659570717811585,0.3878626876011529,0.46141318400929965,0.8073177261146411
group_3s_16,3,5000.0,0.1095059400129287,0.3731098033044324,0.22038874389996527,0.21947828101678205,0.0008898713470380777,0.029833694992566034,0.1638694060689675,0.17318041464238637,0.19164657932422335,0.24866839745808123,0.2709937746235114,0.2823429637075133,0.21791406119949192,0.38663885485508587
group_3s_17,3,5000.0,0.1031376808284413,0.8053468998004628,0.24206319297129975,0.2356772062371594,0.0029408211175782177,0.0542347619102187,0.1564922534348604,0.16775158089876852,0.1922726059337233,0.2916420678794384,0.3359276437582593,0.3617734235705573,1.2680727465774306,5.420853993711519
group_3s_18,3,5000.0,0.1191333307782047,0.5284606525908324,0.2648441144635015,0.2600993391592058,0.002443096541769874,0.04943263354123102,0.18509516233661333,0.1946635503794245,0.21735819340365675,0.3106985861803193,0.3519847277312577,0.376098115227185,0.8112857026182135,1.5419167083643952
group_3s_19,3,5000.0,0.0929064885669507,0.4852311352709514,0.22711127431759104,0.22225094425622985,0.002404205764385248,0.04903760497542262,0.1472952314273541,0.15788370728468046,0.1802129689962734,0.2736615352312221,0.3128345536728734,0.33728268266088224,0.7710699807813817,1.3813388344393882
group_3s_20,3,5000.0,0.1023749298444455,0.5479639450961256,0.2144881761125704,0.2102130550830045,0.0017850890306886165,0.04225453963673725,0.14430269773642249,0.1543468483979816,0.1740840154509751,0.2537715768010815,0.2899590974267773,0.30874674350365977,0.8195582924858098,2.0711616303461646
group_3s_21,3,5000.0,0.1023749298444455,0.5479639450961256,0.2144881761125704,0.2102130550830045,0.0017850890306886165,0.04225453963673725,0.14430269773642249,0.1543468483979816,0.1740840154509751,0.2537715768010815,0.2899590974267773,0.30874674350365977,0.8195582924858098,2.0711616303461646
group_3s_22,3,5000.0,0.1052822048427751,1.039265878856542,0.2809930246764201,0.27319039169582554,0.004502612664750721,0.06710822131024041,0.17705410605744204,0.19006758379278002,0.21818951430432515,0.3402450424246486,0.3991748153795923,0.4370709840487686,1.2473869224770957,5.6648391224037535
group_3s_23,3,5000.0,0.0698442166845783,0.3803595078730719,0.18149187882918522,0.1790989581658509,0.001407408562628051,0.03751919642860413,0.1164031041762794,0.1239518105238678,0.1454718338855312,0.2177697719726715,0.24731459417395424,0.2642480974271896,0.5008605858600994,0.6610762316399681
group_3s_24,3,5000.0,0.0927476643587582,0.8348991604851046,0.23122088934916465,0.226150498081897,0.0026318648251241685,0.0513068348603268,0.14668221064680068,0.1572574652989722,0.1843893564646216,0.2787578533765913,0.32079436907578573,0.3434323016141424,1.013312371166164,4.902066626128018
group_5s_00,5,5000.0,0.0869575855839308,0.4156052248540801,0.1814152662054302,0.1781842447648612,0.0013484616623125922,0.036725078741839494,0.1225738885674041,0.12835836667682138,0.1477670876870838,0.2172204307709996,0.2473265484487634,0.2664311697974399,0.8812989050749742,1.8870450193317803
group_5s_01,5,5000.0,0.0691909751162176,0.4374143259786068,0.19737230588535798,0.19336731121187967,0.0016110851801360976,0.04014234001186806,0.13003685202140267,0.1386585937635096,0.1598357560767041,0.2356771297486685,0.2685743055192736,0.28598099546035877,0.6451814821965547,1.0616547944005985
group_5s_02,5,5000.0,0.0896955028039886,0.518906112448749,0.2035090476317895,0.2003083272985534,0.0013987099503365169,0.03740307137503783,0.14063226616682534,0.1492477794475031,0.16817920387527774,0.23888052910415075,0.2701559740334635,0.2856887029611973,0.7624093774071061,2.1211913859859948
group_5s_03,5,5000.0,0.082601518731827,0.402857704691123,0.1861758713646461,0.1825109806166443,0.0013627165008287462,0.036918682244203624,0.12423802684439604,0.13315553389334545,0.1509348764002433,0.22114560357196844,0.25155965360203103,0.2678171821177259,0.7185984983387858,1.3129514712982298
group_5s_04,5,5000.0,0.0936089670813004,0.4509291350841521,0.200999574143101,0.19558703706517622,0.001854560914312858,0.043068920356714266,0.13215313968430972,0.1411198991473068,0.16003785116432911,0.242700267975451,0.2775737734198363,0.2976309054413338,0.8499015465832118,1.6113570793715501
group_5s_05,5,5000.0,0.0609914774826179,0.3668960913189947,0.16516885628185182,0.1617188069461915,0.0013282865998488515,0.036449311520396564,0.1045077580792992,0.1134986569627643,0.1308011323120251,0.1985977128582942,0.22978083191598764,0.2472643928952918,0.7245172334340877,1.381551433589225
group_5s_06,5,5000.0,0.0651945528044239,0.3344001016185576,0.1506735369862312,0.1478596032018195,0.0009085415145556485,0.030145037057656605,0.10064046272052143,0.1068525922699158,0.1225014511890189,0.17896777990351403,0.2063111400652137,0.2188160580671551,0.6832914784107228,0.9428415637037357
group_5s_07,5,5000.0,0.101614179236349,0.3047653798863757,0.17521389099162235,0.17279579907529563,0.0007309570008309505,0.027038920493896303,0.1281616074479253,0.13500563531514223,0.1486952702907719,0.20196875356901453,0.22237851593278157,0.23334504461318867,0.46928056226594245,0.4207369829718073
