group,group_3s_00,group_3s_01,group_3s_02,group_3s_03,group_3s_04,group_3s_05,group_3s_06,group_3s_07,group_3s_08,group_3s_09,group_3s_10,group_3s_11,group_3s_12,group_3s_13,group_3s_14,group_3s_15,group_3s_16,group_3s_17,group_3s_18,group_3s_19,group_3s_20,group_3s_21,group_3s_22,group_3s_23,group_3s_24,group_5s_00,group_5s_01,group_5s_02,group_5s_03,group_5s_04,group_5s_05,group_5s_06,group_5s_07,group_5s_08,group_5s_09,group_5s_10,group_5s_11,group_5s_12,group_5s_13,group_5s_14,group_5s_15,group_5s_16,group_5s_17,group_5s_18,group_5s_19,group_5s_20,group_5s_21,group_5s_22,group_5s_23,group_5s_24,group_5s_25
n_storeys,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.39142268005515624,0.38774416162154013,0.3728019962720663,0.47245226575507915,0.35724146419820757,0.36255711322138107,0.35636235828451573,0.3614320045917751,0.3551545720757301,0.4301270093840698,0.47305262652987823,0.8090671708466061,0.4546089411784558,0.4399151558404832,0.47389787598117544,0.8937269635952937,0.4618258313810995,0.6014752744436784,0.5632418358606522,0.5848268027463119,0.6280284763606759,0.6287678855307741,0.7791262837116846,0.8029186928386498,0.5806867512765388,0.3308387276093969,0.44378513122874375,0.43111527417757894,0.4137924291004966,0.4092091162229691,0.44004653298592256,0.31032021476316163,0.5951471008023049,0.6182843835173002,0.3979333967748503,0.46134381737451585,0.7023615848862664,0.6001509497225652,0.7413697039009108,0.42115862592389963,0.4124499796605607,0.5228514992298232,0.5813319892646012,0.6849927674035802,0.6164772136592463,0.6136610863545334,0.6753768745662643,0.4583682919487853,0.6358682339349553,0.4212613605623433,0.6173640872128305
1,0.39826731040019453,0.38725943271873614,0.3821812664008752,0.4763472966158178,0.37463944230136725,0.3699334939989296,0.3584278189560467,0.3717472299344968,0.373265874844569,0.4428738539588986,0.4566846252249038,0.7531053340221848,0.45945896344212867,0.44351620281561316,0.44625352180267075,0.8456094197009196,0.45121003583656183,0.5795978700151138,0.5463321670934831,0.5768482884571596,0.6080541390526282,0.6082615441028828,0.7506037858738487,0.7549425246440076,0.5660458732713458,0.3551187327455802,0.4727667864948735,0.433316038472616,0.41096294811202366,0.3985577010634482,0.44859385525012935,0.323665736647524,0.5956121299512053,0.6246469989521566,0.3921247591782723,0.45320833072564676,0.6787257293861607,0.6053930407144191,0.7414994777815381,0.43029646541047345,0.4247307081803863,0.5056338228776601,0.5492487967516696,0.6976693684404301,0.588022739436813,0.6036706082203716,0.6564894036023652,0.4456788351862426,0.6214850621563702,0.4302560532182735,0.6128221960507116
2,0.43565142847538285,0.4053380384678202,0.4060243975420393,0.4857444883897224,0.3839471352760197,0.37722877060207305,0.36580438571896057,0.37877854807291417,0.38472654032026676,0.4522987028855493,0.48565643025803434,0.7885319601793285,0.47582673910195633,0.4511582140534786,0.4858855842741726,0.8606062139209232,0.47522892615029816,0.6032203483073391,0.5742493903062639,0.5887194527639495,0.6376192770431858,0.637574710656026,0.7861441635680562,0.7943712123682947,0.5837437050605129,0.3438917254056484,0.4528325778718456,0.43891209938676795,0.4231071053472545,0.3976350336520905,0.4306599046749544,0.3266071363773982,0.5666343339837341,0.6429178135415663,0.38887030447230037,0.4364739507460042,0.6818528576543729,0.5787876375029165,0.7281148279466282,0.41491517676967404,0.40906786039799825,0.5144016017225561,0.5406677165630237,0.6733024289142787,0.5842990054617601,0.6129886966355999,0.6618648055532581,0.4342477376089571,0.6234164013549969,0.4148724877950657,0.6242388079395252
3,0.3550257194551037,0.3725614335791269,0.3539004412263851,0.4485612186408081,0.349773151861886,0.35247054293443175,0.34662267821280246,0.35186765565545297,0.351825871245317,0.41011271912155706,0.43766433540925714,0.7827769278393888,0.4259123315173236,0.41851572303933976,0.4367240473706392,0.8649170635183084,0.43556212706691766,0.574761336941308,0.5447186909897339,0.5941738274588716,0.6094912648968633,0.6088605828377729,0.7754367273609503,0.77927324544537,0.5749744829077221,0.34415890017260387,0.4431546343093324,0.41140083487023316,0.38738522419042,0.38920806777769706,0.43334740322381493,0.3005302568181233,0.5728872539148967,0.5859415961125619,0.3759573591204977,0.43737579976687063,0.6439413586689295,0.5796442084956688,0.6974647979479786,0.40115333230562,0.3937417073641868,0.49120648831777836,0.5337964286592297,0.7019482395193325,0.5737833947553563,0.5748272531446551,0.6357314027777327,0.4284205245576208,0.5961045693524724,0.401106831557265,0.5853228720456378
4,0.40268335162245417,0.37730246734543604,0.39011745723741,0.4638998968099465,0.3548939858322287,0.3710329370657713,0.35289479482834524,0.37111323195268403,0.353910383904884,0.41960041751228494,0.4239416805180914,0.7759763537623131,0.4279291514168196,0.4084135042080339,0.42395801890203727,0.8577470961450183,0.4199703463346132,0.5519976026355928,0.524166496460454,0.5684846202914567,0.5855689239926384,0.5850154168358523,0.7434442617724335,0.7758908105858714,0.5594612932339867,0.34717407425038815,0.4636079663180416,0.4283648549421115,0.39903491844130246,0.4060973275944953,0.4466809726186937,0.3137341536198178,0.5619552667406161,0.5944767554420399,0.383740140681399,0.43975912222502855,0.6244108555678324,0.5648292524150457,0.6828347433940193,0.4056551299130746,0.3971579840651727,0.4719990623857622,0.5106544882367469,0.667442685480291,0.55457636349971,0.5611488817220825,0.5874626678174465,0.45991998654494615,0.576682708643971,0.40551300536771884,0.5770601468345016
5,0.3721465705240113,0.3824377003931387,0.35647988787607615,0.45901308254805046,0.36124405796198455,0.357010068897167,0.35646353567566735,0.35682140105036886,0.3617063578582784,0.4305963989640011,0.4981617954232109,0.8557826169652397,0.460954363165862,0.4523464152556363,0.503219739970045,0.9692735069834,0.4878344263061235,0.6250414909397409,0.5881107797729604,0.6592288035093744,0.6602250588704159,0.6610676842903949,0.8623478160688577,0.8534072145551814,0.6078672632168362,0.32731167664703376,0.4316776831110184,0.43158050715128676,0.40788956642359636,0.40127094646720446,0.4439461340435174,0.31339141055456615,0.5854159223992785,0.6091115837490299,0.3990335132136207,0.4627398689085826,0.6955847995294171,0.6014652518131431,0.7382058897486973,0.4124867402677707,0.40256267317835664,0.5170047302828991,0.5423610211295388,0.6943162511048688,0.5831876774508495,0.6441135306127442,0.6585259252649408,0.4572082871472259,0.6215211100604575,0.4126016804969918,0.6116579148245663
6,0.3822316918469698,0.37423198892320225,0.37593713106790005,0.4420061703729637,0.3526701381445657,0.36364857003398254,0.36261611975979957,0.36285783673015676,0.3503337341592737,0.41027033940688534,0.43980291156589957,0.8260483311816572,0.40978774024554376,0.40758574192723085,0.43989606560300887,0.9328139068407789,0.4360377462481851,0.5968134236895305,0.5403033280406129,0.6136042339620975,0.6179291672464812,0.6180364993542776,0.7818140664913834,0.8188219000423089,0.6021117525136954,0.352450488028825,0.45010910403827376,0.43011817033386174,0.4057482707645285,0.40494702799343363,0.4406220029664172,0.31693710685478776,0.565994043628234,0.5687192108484744,0.379700624654459,0.44804736324706973,0.6715125194843684,0.5668543114913538,0.6870225479896894,0.40057056021331955,0.39520743530911495,0.48729434547037426,0.5366696041736749,0.6955641644436071,0.5824766578742976,0.5886019351924199,0.6169702505581254,0.45538468927674186,0.5763838502018179,0.40057497621968463,0.5796599766592725
7,0.37501769114658995,0.3753084742281521,0.36229589874663815,0.4793828085262675,0.36059256698157044,0.3591990619037583,0.3581097665881111,0.35949157413312266,0.3580553259140354,0.44061913602947556,0.4749148155740274,0.8106043412469636,0.4541721815343338,0.4476210346289304,0.4737214028721313,0.9248100219990448,0.4683483340464967,0.6218857465643763,0.5996448170799481,0.6030553454217056,0.6500379583340716,0.6505069611033821,0.8066549205182316,0.8109347216276063,0.6144647268175196,0.324669265958021,0.43694944834554916,0.4294973202249891,0.40855436688813784,0.40987139004905737,0.44112440309183076,0.3076097220523809,0.6118673680942898,0.6153882616214323,0.416261884103717,0.47656797800044504,0.712482772438686,0.6218293791048278,0.7530350769027037,0.4327495159166413,0.42008273143821423,0.5348924325285022,0.588471698560118,0.7248576568666325,0.6133601698884875,0.6379031121544039,0.6895630476645844,0.4785528766448685,0.6397087315029679,0.43285558180854794,0.6159161315153415
