site,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
0,3,5000.0,0.3674760978630253,0.4788686436678208,0.42222967803450084,0.42180385518671754,0.00018050283824935402,0.013436478185840282,0.39674817761346753,0.4008516460902089,0.4093549648193534,0.4353855117120914,0.44520038371281384,0.449586537484749,0.18534495301443552,0.23777468462849782
0,5,5000.0,0.32809455344894506,0.4377571942775081,0.375760492513077,0.375118246795954,0.00015867673577038403,0.01259795528908867,0.3525660505572007,0.3562887897557852,0.3637606369258677,0.3880674191232873,0.39752876248582464,0.40201819116594995,0.2849518413766305,0.4641691956514107
1,3,5000.0,0.3799598679425241,0.46721336975656075,0.4173302720116626,0.4169465834970356,0.0001253849408810694,0.011198661656003656,0.39625660184076783,0.39950467524249933,0.4062697928766243,0.4284997168253735,0.43652864153197163,0.44015170895274264,0.1694392434773196,0.10617833822854061
1,5,5000.0,0.36187051125219627,0.44769730180591444,0.40295673841266827,0.4026396561484599,0.00011883444797398219,0.010902211684695256,0.3822328417288144,0.3856916034616306,0.3923070751085619,0.4135240966151685,0.42141937259009404,0.4251804962840781,0.1526890870507598,0.30955198751977164
2,3,5000.0,0.3737951959192718,0.46214958178703547,0.41096061583871635,0.4107330389118228,0.00012137117167655302,0.011017960372351426,0.38937830545628516,0.3930613276735775,0.40021400887802766,0.421889687390963,0.42930656424213404,0.4329247317626414,0.1325392988395838,0.14467548631006188
2,5,5000.0,0.37254574513204836,0.5070478682816464,0.41846474230063924,0.4175179147989979,0.00021220350696447688,0.014568663499295604,0.39248180547408856,0.39630099283191594,0.4043864841678795,0.4330126481413415,0.44346552603998796,0.4494212461003335,0.40548272383073586,0.48828761255754083
3,3,5000.0,0.4010283248494397,0.5061541301023305,0.44631909519890706,0.4460100797579002,0.00018499592322584216,0.013602680978829303,0.4209293574235153,0.424278632330494,0.43290766501940053,0.4598094678263119,0.46893698027415676,0.47364203249853915,0.19267113878121095,0.33700941170573584
3,5,5000.0,0.38139001227168123,0.507026106986253,0.4336664904084453,0.43293423424473665,0.00026693865884617205,0.016339891592590923,0.40329882104742915,0.4080226316254357,0.41758828764297634,0.4495384431524686,0.4613984806728335,0.46816765595721666,0.3053625064112732,0.3016489766652901
4,3,5000.0,0.3742251435040308,0.5428810995572554,0.42578708388650266,0.42391126191836126,0.0003330346293819276,0.01825106160287269,0.3956568514623058,0.39934751844828215,0.4090949065614096,0.44240763038057185,0.4582102598081933,0.4674644966735136,0.8472708304109989,1.8890270436998806
4,5,5000.0,0.30930223658930933,0.4718796988499414,0.35979130809479937,0.3585698936019244,0.00028186188805286275,0.01679042202290354,0.33047483656982246,0.33494162194217697,0.34400972284609094,0.37577600324673893,0.3889664458312062,0.3957822969457713,0.5561514681927514,1.1577025363418567
5,3,5000.0,0.36083263324553577,0.4295808726315127,0.3928489431322119,0.39290075253901513,8.794149894499856e-05,0.009378650796524583,0.37444954535681396,0.3772518878559668,0.38351813560868286,0.40190757992246046,0.40837158554681463,0.4118645959413847,0.0627110218606026,0.09170274409055335
5,5,5000.0,0.329499111408566,0.41608264065384004,0.36820003652652195,0.36781144391524817,0.00012687866302473584,0.011265169498658354,0.34707477356782496,0.3501804922641917,0.3572796931370082,0.3796325126956195,0.38703830232826775,0.3908432114563086,0.15843912178852174,0.12348029120750015
6,3,5000.0,0.3495648135184893,0.4200613409677837,0.3849365443783524,0.38520389076895656,9.339032166223625e-05,0.009664833338600765,0.3652472992163351,0.3690245971414564,0.375649980660147,0.3943677282856744,0.40053166374717386,0.40363704611511997,-0.08264419213816605,0.21857214890110388
6,5,5000.0,0.3527207262881456,0.4505635681937085,0.38782987900949484,0.3874926805174116,0.00011060801818292502,0.01051808652806048,0.3682679599339365,0.3715027072877441,0.3774560152117911,0.39794933000658506,0.4061332131403792,0.41013729421126754,0.36305721010309466,0.6582508964582807
7,3,5000.0,0.43417894562710946,0.5048931814907341,0.46784131260418516,0.46777639306609486,8.844072948676052e-05,0.009405233711662605,0.45007037855014376,0.45268264622317145,0.4584610319691011,0.4773822161811864,0.48333639009485385,0.486338786914742,0.05799399097366406,-0.14305763141631322
7,5,5000.0,0.3848795159472771,0.4826067880733503,0.43234200096510095,0.4316856983354168,0.00016642545918299286,0.012901889432683087,0.4087670192803995,0.41216930319541295,0.41959900029214864,0.44497940567013694,0.4546626728754762,0.45868629035003183,0.24951306956603392,0.21029609110579184
8,3,5000.0,0.40113163296680837,0.4830008992535775,0.43170693958828343,0.43130552676108724,8.144486999224822e-05,0.009025583760881795,0.415030790234264,0.417575899408065,0.4227370168214397,0.44070135589893855,0.4467460116844551,0.4502274830108602,0.25202946937401793,0.2761783223480796
8,5,5000.0,0.3736188161862666,0.5016823898415644,0.41058869251246916,0.4093891804531786,0.00019567795790546928,0.013989892827528537,0.3864269053012916,0.39002148953279975,0.3973667312406422,0.4234167258505986,0.43527902244055483,0.44221101329086787,0.6907697269165026,1.478550533363995
9,3,5000.0,0.35817703669835654,0.4208988071394303,0.38836364737117995,0.38818290228243824,7.325270714074297e-05,0.008559635542058174,0.3720172977977948,0.37449774976831596,0.37984241663954954,0.3969930302685434,0.40275611743529455,0.40538837136781153,0.0638798048713258,-0.005843899247647499
