,GM_RSD595_None_Delta,"rotD50_AvgSA([0, 3])_3.0_Delta","rotD50_AvgSA([0, 6])_6.0_Delta",rotD50_PGA_None_Delta,rotD50_SA_0.025_Delta,rotD50_SA_0.04_Delta,rotD50_SA_0.05_Delta,rotD50_SA_0.07_Delta,rotD50_SA_0.1_Delta,rotD50_SA_0.15_Delta,rotD50_SA_0.2_Delta,rotD50_SA_0.25_Delta,rotD50_SA_0.3_Delta,rotD50_SA_0.35_Delta,rotD50_SA_0.4_Delta,rotD50_SA_0.45_Delta,rotD50_SA_0.5_Delta,rotD50_SA_0.6_Delta,rotD50_SA_0.7_Delta,rotD50_SA_0.75_Delta,rotD50_SA_0.8_Delta,rotD50_SA_0.9_Delta,rotD50_SA_1.0_Delta,rotD50_SA_1.2_Delta,rotD50_SA_1.4_Delta,rotD50_SA_1.6_Delta,rotD50_SA_1.8_Delta,rotD50_SA_2.0_Delta,rotD50_SA_2.5_Delta,rotD50_SA_3.0_Delta,rotD50_SA_3.5_Delta,rotD50_SA_4.0_Delta,rotD50_SA_4.5_Delta,rotD50_SA_5.0_Delta,rotD50_SA_6.0_Delta,rotD50_SA_7.0_Delta,rotD50_SA_8.0_Delta,event_id,station_code,max_usable_T
0,0.9981483253705279,0.9426646666379597,0.9347827989272375,1.0544691758407048,1.051219267032394,1.0581534069565972,1.0805228519731447,0.9493216645393261,0.6946990430204831,0.7182152698834248,1.1308413558359192,1.0461347354124957,1.0717668413976593,0.914846441776989,0.8769594104496115,0.8661065238559242,0.9598165060434489,0.9237800837528685,0.8826895513859689,0.6259730095438343,0.6402154143042917,0.5708781808565249,0.581008368466458,0.7480701480144809,0.9792616622167785,0.8755981541451217,1.1308696009318684,0.9385944178264296,1.0103825138972464,1.0786796403431094,0.8830906349708023,0.9844928474470009,1.0644362918475014,0.8402593220760473,0.7557853507424053,0.6870624437242299,0.6400410868171988,AL-2016-0013,FIER,4.0
1,1.057733965507702,0.022254243780226446,-0.1782035223520282,0.6287624445982285,0.6580478446732982,0.7948192036811523,0.8367847523376639,0.7540321214024974,0.5706126362182609,0.6647645478933093,0.5354387246535754,0.5573492443203563,0.8253924773756669,0.6986221716495358,0.5207855170809008,0.4126961478452902,0.47105632183252943,0.3302782997057143,0.10071164901117236,-0.06274115319014939,0.008722742737655054,-0.27189574587932874,-0.320348532713572,-0.22058977025993975,-0.1275494824807275,-0.24558805499206926,-0.2371943767589908,-0.12146871554524807,-0.17656025210895798,-0.16846608252408046,-0.36303209517537205,-0.2486352148822899,-0.500638083723933,-0.5970554517822269,-0.5127380278132456,-0.6208947113022951,-0.6511078073154213,AL-2016-0013,KBN,3.2
2,-0.6937180200512754,1.9483457265363322,2.176337721434744,1.8729955896973092,1.8519743940123883,1.8471791952651246,1.8532298683740827,1.6242193613393408,1.6997178478548838,1.6169596539712505,1.5961472776398562,1.7766953766456766,1.7906413434655986,1.73939966138015,1.813631601250393,1.8926907553911758,1.9797789095357792,1.9294668132100359,1.9624948436325735,1.9627394091085528,1.9999921922316477,1.9749553367229424,1.896307199908314,1.8003350225507662,1.7560874066090673,1.7649733566830452,1.7729385432769682,1.8068526672078642,2.185009341994599,2.3334039082110376,2.2939850124425316,2.375888198623981,2.4592471294610094,2.45289018645333,2.487357424725591,2.5378741753702814,2.560694855446644,EMSC-19980224_0000009,ROD1,2.6667
3,-0.7511304681903899,1.559864407111033,1.7705666814762564,2.0135364406276066,2.0132290415033283,2.054614600038385,2.174680402698085,2.1384187329401354,2.2328328067870493,2.159100896335916,1.9441474760706203,1.8233593940815749,1.6783585343306964,1.4709453239752555,1.4791129580820623,1.3658500342551667,1.257456547123771,1.2848288980854008,1.266395900311017,1.2836214233502394,1.2990034384438465,1.2609310705211465,1.2373362467020241,1.2891575536057394,1.4310952196503468,1.5453156002826836,1.487520411808875,1.5243252851456504,1.6326896391070056,1.7858343056632018,1.871977909801016,1.9369814434088797,2.0099649071166725,1.9897622050061843,2.012384635385428,2.0597800828279125,2.0814868939967592,EMSC-19980224_0000009,ROD2,2.6667
4,-1.0834219463689998,2.464904977099924,2.639144773221493,2.6944646102047027,2.676685844346904,2.711833189653318,2.741221583673597,2.6798521239765347,2.83408126418328,3.2193852858038428,3.016584355778561,3.0164365831371804,2.8899029763350894,2.6955333501684304,2.595094578279896,2.587588492401257,2.573082342798948,2.477462856153713,2.3550623370462866,2.335578462279478,2.3395480459022133,2.313542016320669,2.224431657716804,2.1432499934747558,2.233949417454821,2.3078657256982744,2.3346401403097774,2.3474941636218825,2.513540877037995,2.6533291277213085,2.745968024833057,2.8031357652165454,2.886237262950159,2.866776575429208,2.885182743639832,2.9567530088276763,2.9971735673960547,EMSC-19980224_0000009,ROD3,2.6667
5,-0.6572189536672282,1.7773598355976823,1.8471273016389747,1.542954998076906,1.5296285474861842,1.5410678412047947,1.5774882249776008,1.4076075515088817,1.6768401319264932,1.435294226828339,1.526992859966127,1.5103810167635867,1.793576917126905,1.9113417506357986,1.8565918030781297,1.8721414092262894,1.7804204723118642,1.7465903338234203,1.7192336107221209,1.6867969842577608,1.6672150542646533,1.6083485110927755,1.5402653648359412,1.91696137445703,1.9863904184800973,1.8225487592418634,1.7892858620657162,1.7984660595089403,1.770011081373763,1.8931591520551718,1.8518912831165064,1.8745711656360333,1.9338886091190002,1.924644581216608,1.9783903956284918,2.055841802579124,2.1051681188446683,EMSC-19980224_0000009,ROD4,2.6667
6,-1.3460469544778704,0.6747502568533044,1.073732094658311,2.0100605887755165,2.1008665714999872,2.458052637694805,3.187358669646282,2.6500838471022323,2.2079014075019856,1.6907469349584838,1.331858343777652,1.523589640607256,1.3484034985736861,0.9236284963772579,0.6925944746140034,0.539373443902182,0.4807088430686268,0.18608397411656696,0.028846557885569446,-0.06041218978198426,-0.04786521397991539,0.2893030366663236,0.22936322128622422,0.22554828905421065,0.28582394321716453,0.39963433957760763,0.46274438975735865,0.47929977457325457,0.5942967513908934,0.9026569666537849,1.147767906477685,1.348878469652652,1.4829690839796381,1.5490403044415384,1.6607623238476528,1.786302438382755,1.8729496625054978,EMSC-19980423_0000011,LXRA,2.0
7,-0.6784721698011285,0.9125971903419403,0.7067211881839137,2.1825230277520866,2.174677463462289,2.1866058195342126,2.202624538567229,2.2960046497021707,2.2056518306962074,2.6745476244878152,1.8783607807688867,1.6437472307164538,1.7677313813337765,1.6371889433017617,1.7369201983815215,1.6694157374264442,1.5340204312561987,1.3924917105313943,1.184989915472379,1.1253761143954195,1.146310290714215,0.9888133049459018,0.9498164713567014,0.6879565418658116,0.6627254263424467,0.5737545496802356,0.5837131162973712,0.6036361137663713,0.34959662395295776,0.3832562790334997,0.3099672870204575,0.32735984790399986,0.3981947895142053,0.40236430784272237,0.47671615219546304,0.5463325013717952,0.5759293671557675,EMSC-19981006_0000006,KYP1,1.6
8,-0.8193348434509318,1.0672338359403817,1.0253422994615473,2.478653015173556,2.4988588822324953,2.557523740301789,2.613378851212476,2.8269541835753604,2.669046291473218,3.029154863530825,2.127296115327884,1.8297501117394415,1.8665275702752835,1.7383938674078663,1.7575911608247994,1.6740759190677235,1.5060468075609479,1.3273650900195606,1.0891933352870549,1.0517112293260062,1.0637888688356818,0.9069100239358336,0.8845826707235842,0.6697956606316984,0.6404098354909973,0.7538953819836047,0.7583833946318626,0.8352218849694051,0.6078781804806503,0.7494894882635332,0.8073228782777875,0.9123324733206211,0.9186659162545139,0.8990718913114781,0.9159836357438227,0.954117259552385,0.9958929091436293,EMSC-19981008_0000001,ZAK1,2.0
9,-0.6698762663236186,0.7200682452979343,0.7969473354808381,1.5341191086812325,1.6198719900204708,1.8455539823037581,2.285702955700412,2.153835160722837,1.9895599866503795,1.172654266656742,1.2629525745492791,1.458730834826921,1.3072416710190522,1.0614101925176938,0.4352771933046,0.33192914590988565,0.5542074225277487,0.4311522232604812,0.2573818971902009,0.1754272799098997,0.05834162652570729,0.04594309247395323,0.09404178193807855,0.2796033751336431,0.4619778600646862,0.4429996129412501,0.5880614924171201,0.6806001714767911,0.916942280712318,0.7920719056693359,0.9051630155261101,0.8200026257296571,0.8422125935005766,0.7869949840612289,0.8198137826703977,0.875916701362593,0.8964169310057404,EMSC-19981122_0000005,ARGA,2.0
