index,event_id,station_code,max_usable_T,GM_RSD595_None_dBe,GM_RSD595_None_Delta,GM_RSD595_None_dS2Ss,GM_RSD595_None_dWSes,"rotD50_AvgSA([0, 3])_3.0_dBe","rotD50_AvgSA([0, 3])_3.0_Delta","rotD50_AvgSA([0, 3])_3.0_dS2Ss","rotD50_AvgSA([0, 3])_3.0_dWSes","rotD50_AvgSA([0, 6])_6.0_dBe","rotD50_AvgSA([0, 6])_6.0_Delta","rotD50_AvgSA([0, 6])_6.0_dS2Ss","rotD50_AvgSA([0, 6])_6.0_dWSes",rotD50_PGA_None_dBe,rotD50_PGA_None_Delta,rotD50_PGA_None_dS2Ss,rotD50_PGA_None_dWSes,rotD50_SA_0.025_dBe,rotD50_SA_0.025_Delta,rotD50_SA_0.025_dS2Ss,rotD50_SA_0.025_dWSes,rotD50_SA_0.04_dBe,rotD50_SA_0.04_Delta,rotD50_SA_0.04_dS2Ss,rotD50_SA_0.04_dWSes,rotD50_SA_0.05_dBe,rotD50_SA_0.05_Delta,rotD50_SA_0.05_dS2Ss,rotD50_SA_0.05_dWSes,rotD50_SA_0.07_dBe,rotD50_SA_0.07_Delta,rotD50_SA_0.07_dS2Ss,rotD50_SA_0.07_dWSes,rotD50_SA_0.1_dBe,rotD50_SA_0.1_Delta,rotD50_SA_0.1_dS2Ss,rotD50_SA_0.1_dWSes,rotD50_SA_0.15_dBe,rotD50_SA_0.15_Delta,rotD50_SA_0.15_dS2Ss,rotD50_SA_0.15_dWSes,rotD50_SA_0.2_dBe,rotD50_SA_0.2_Delta,rotD50_SA_0.2_dS2Ss,rotD50_SA_0.2_dWSes,rotD50_SA_0.25_dBe,rotD50_SA_0.25_Delta,rotD50_SA_0.25_dS2Ss,rotD50_SA_0.25_dWSes,rotD50_SA_0.3_dBe,rotD50_SA_0.3_Delta,rotD50_SA_0.3_dS2Ss,rotD50_SA_0.3_dWSes,rotD50_SA_0.35_dBe,rotD50_SA_0.35_Delta,rotD50_SA_0.35_dS2Ss,rotD50_SA_0.35_dWSes,rotD50_SA_0.4_dBe,rotD50_SA_0.4_Delta,rotD50_SA_0.4_dS2Ss,rotD50_SA_0.4_dWSes,rotD50_SA_0.45_dBe,rotD50_SA_0.45_Delta,rotD50_SA_0.45_dS2Ss,rotD50_SA_0.45_dWSes,rotD50_SA_0.5_dBe,rotD50_SA_0.5_Delta,rotD50_SA_0.5_dS2Ss,rotD50_SA_0.5_dWSes,rotD50_SA_0.6_dBe,rotD50_SA_0.6_Delta,rotD50_SA_0.6_dS2Ss,rotD50_SA_0.6_dWSes,rotD50_SA_0.7_dBe,rotD50_SA_0.7_Delta,rotD50_SA_0.7_dS2Ss,rotD50_SA_0.7_dWSes,rotD50_SA_0.75_dBe,rotD50_SA_0.75_Delta,rotD50_SA_0.75_dS2Ss,rotD50_SA_0.75_dWSes,rotD50_SA_0.8_dBe,rotD50_SA_0.8_Delta,rotD50_SA_0.8_dS2Ss,rotD50_SA_0.8_dWSes,rotD50_SA_0.9_dBe,rotD50_SA_0.9_Delta,rotD50_SA_0.9_dS2Ss,rotD50_SA_0.9_dWSes,rotD50_SA_1.0_dBe,rotD50_SA_1.0_Delta,rotD50_SA_1.0_dS2Ss,rotD50_SA_1.0_dWSes,rotD50_SA_1.2_dBe,rotD50_SA_1.2_Delta,rotD50_SA_1.2_dS2Ss,rotD50_SA_1.2_dWSes,rotD50_SA_1.4_dBe,rotD50_SA_1.4_Delta,rotD50_SA_1.4_dS2Ss,rotD50_SA_1.4_dWSes,rotD50_SA_1.6_dBe,rotD50_SA_1.6_Delta,rotD50_SA_1.6_dS2Ss,rotD50_SA_1.6_dWSes,rotD50_SA_1.8_dBe,rotD50_SA_1.8_Delta,rotD50_SA_1.8_dS2Ss,rotD50_SA_1.8_dWSes,rotD50_SA_2.0_dBe,rotD50_SA_2.0_Delta,rotD50_SA_2.0_dS2Ss,rotD50_SA_2.0_dWSes,rotD50_SA_2.5_dBe,rotD50_SA_2.5_Delta,rotD50_SA_2.5_dS2Ss,rotD50_SA_2.5_dWSes,rotD50_SA_3.0_dBe,rotD50_SA_3.0_Delta,rotD50_SA_3.0_dS2Ss,rotD50_SA_3.0_dWSes,rotD50_SA_3.5_dBe,rotD50_SA_3.5_Delta,rotD50_SA_3.5_dS2Ss,rotD50_SA_3.5_dWSes,rotD50_SA_4.0_dBe,rotD50_SA_4.0_Delta,rotD50_SA_4.0_dS2Ss,rotD50_SA_4.0_dWSes,rotD50_SA_4.5_dBe,rotD50_SA_4.5_Delta,rotD50_SA_4.5_dS2Ss,rotD50_SA_4.5_dWSes,rotD50_SA_5.0_dBe,rotD50_SA_5.0_Delta,rotD50_SA_5.0_dS2Ss,rotD50_SA_5.0_dWSes,rotD50_SA_6.0_dBe,rotD50_SA_6.0_Delta,rotD50_SA_6.0_dS2Ss,rotD50_SA_6.0_dWSes,rotD50_SA_7.0_dBe,rotD50_SA_7.0_Delta,rotD50_SA_7.0_dS2Ss,rotD50_SA_7.0_dWSes,rotD50_SA_8.0_dBe,rotD50_SA_8.0_Delta,rotD50_SA_8.0_dS2Ss,rotD50_SA_8.0_dWSes
0,AL-2016-0013,FIER,4.0,0.2394564111920004,0.998148325370528,0.6092632479873296,0.0361667792084849,0.3283332460367523,0.9426646666379596,0.4678038272062979,0.1719602006438959,,0.9347827989272376,,,-0.1244219176736475,1.0544691758407048,0.1233435866322209,0.1721092385817207,-0.1290139660106768,1.051219267032394,0.102981290646865,0.1775973959218185,-0.1335660694475752,1.0581534069565972,0.0424691925836304,0.1638513828233558,-0.1456879803185785,1.080522851973145,-0.0127467883248923,0.1671632008986474,-0.1752382925375577,0.949321664539326,-0.0902718506675868,0.1929626257371715,-0.1327547212417315,0.6946990430204831,-0.2653772711665471,0.1638242487267033,-0.1154270642243554,0.7182152698834248,-0.2239490355387323,0.0944092312855366,-0.1442783579955052,1.1308413558359192,0.1123646774552537,0.1765914413247753,-0.2135035364753832,1.0461347354124957,0.1814277367156858,0.1202686748210801,-0.0873461910241412,1.071766841397659,0.2360457307648138,0.0551451982519646,-0.1531445278712901,0.914846441776989,0.2981376571442765,0.0222205676191429,-0.0075154815260262,0.8769594104496115,0.1816882489623907,0.0752944170104743,-0.0309234076440531,0.8661065238559242,0.2687550874453761,0.0957094225191733,0.0295444501620261,0.9598165060434488,0.3297441692734284,0.1323590765872067,0.1678995380345562,0.9237800837528684,0.2686568619052618,0.1567513430074814,0.2018210516904425,0.8826895513859689,0.3075101242281117,0.1826495066261606,0.1245791754041817,0.6259730095438343,0.2445279847580338,0.1349884627265762,0.1294889460217441,0.6402154143042917,0.3534056171094904,0.0771275685637491,0.019923541800572,0.5708781808565249,0.4086166792727388,0.1209327470848127,0.0443570161789099,0.581008368466458,0.4370286249650004,0.1372409433997902,0.1249235413715251,0.7480701480144809,0.4677772889386999,0.183514520816966,0.5730732703402679,0.9792616622167784,0.2288611170464606,0.2374433814946934,0.4063742580363608,0.8755981541451217,0.2499526417521465,0.2254093917465471,0.4278433343152553,1.1308696009318684,0.375540073577998,0.3268294879406146,0.2816709971090607,0.9385944178264296,0.4587393737226331,0.1624379031924845,0.2922146421665247,1.0103825138972464,0.4696303883788094,0.2466969747389773,0.3399976763615174,1.0786796403431094,0.5659633198428653,0.136111555231484,0.073253669444406,0.8830906349708023,0.657550786457222,0.0205078089226466,0.1554288232030271,0.9844928474470008,0.6064998220043093,0.0540599622949145,,1.0644362918475014,,,,0.8402593220760473,,,,0.7557853507424053,,,,0.6870624437242299,,,,0.6400410868171988,,
1,AL-2016-0013,KBN,3.2,0.2394564111920004,1.057733965507702,0.6028170925781451,0.1021985747548436,0.3283332460367523,0.0222542437802264,-0.1838270739642345,-0.0968193210433049,,-0.1782035223520282,,,-0.1244219176736475,0.6287624445982285,0.0845819858099969,-0.2148358918385314,-0.1290139660106768,0.6580478446732982,0.1156075163006846,-0.2282002520910968,-0.1335660694475752,0.7948192036811523,0.168773897342526,-0.2257875252109844,-0.1456879803185785,0.8367847523376639,0.1406362013435837,-0.2299578884053092,-0.1752382925375577,0.7540321214024974,0.1592435484468569,-0.2518423165141008,-0.1327547212417315,0.5706126362182609,-0.0130632623187542,-0.2125761669233118,-0.1154270642243554,0.6647645478933093,-0.0449144160069815,-0.1380761102363296,-0.1442783579955052,0.5354387246535754,-0.075470098945065,-0.2309764134572495,-0.2135035364753832,0.5573492443203563,0.0121657199538997,-0.1992547995092731,-0.0873461910241412,0.8253924773756669,0.1306629496267358,-0.0858463846319499,-0.1531445278712901,0.6986221716495358,0.1815771648246989,-0.0774432101887327,-0.0075154815260262,0.5207855170809008,-0.0212963966789071,-0.0778948307169383,-0.0309234076440531,0.4126961478452902,0.0184232839639398,-0.1073691500100244,0.0295444501620261,0.4710563218325294,0.094128141398611,-0.1207850797488954,0.1678995380345562,0.3302782997057143,-0.0644648491939582,-0.1036287299404525,0.2018210516904425,0.1007116490111723,-0.1659494656022095,-0.1258688059183147,0.1245791754041817,-0.0627411531901493,-0.2066351943714567,-0.1025625208779168,0.1294889460217441,0.008722742737655,-0.1593908440588877,-0.0415686418345093,0.019923541800572,-0.2718957458793287,-0.1971247696965957,-0.1160997306817063,0.0443570161789099,-0.320348532713572,-0.1998957905394703,-0.1271915422757689,0.1249235413715251,-0.2205897702599397,-0.1572194381522805,-0.1601486703664741,0.5730732703402679,-0.1275494824807275,-0.5030488152029204,-0.1374578309534314,0.4063742580363608,-0.2455880549920692,-0.4941802479563728,-0.1516439276821244,0.4278433343152553,-0.2371943767589908,-0.4067713179692394,-0.2589230982030072,0.2816709971090607,-0.121468715545248,-0.3239059131826566,-0.1149799432739034,0.2922146421665247,-0.1765602521089579,-0.283922498315906,-0.1866929045725116,0.3399976763615174,-0.1684660825240804,-0.4942138721805371,-0.0508569756123035,,-0.363032095175372,,,,-0.2486352148822899,,,,-0.500638083723933,,,,-0.5970554517822269,,,,-0.5127380278132456,,,,-0.6208947113022951,,,,-0.6511078073154213,,
2,EMSC-19980224_0000009,ROD1,2.6667,-0.5924648903896421,-0.6937180200512754,-0.1673018557228911,-0.047213160921455,,1.948345726536332,,,,2.176337721434744,,,1.263188334053896,1.8729955896973087,-0.2301474096216368,-0.0434836030353602,1.1850225507670409,1.8519743940123885,-0.1926442697601512,-0.0400584334688884,1.096999954480673,1.8471791952651249,-0.1916245164623835,-0.043595143750351,1.1092695548754543,1.8532298683740829,-0.2680851191010647,-0.059748987118275,1.1749706304391407,1.6242193613393408,-0.4761079864761896,-0.0965124646309094,1.3870570204255872,1.6997178478548838,-0.5060368625110374,-0.1103090967617244,1.3784724712853076,1.6169596539712503,-0.5979721038902199,-0.1267228517848129,1.1687751773112762,1.5961472776398562,-0.4658486657209194,-0.0929428290018958,1.135230159387044,1.7766953766456766,-0.2645287273459007,-0.0519479157465796,1.1398612212383383,1.7906413434655986,-0.1837787891079667,-0.0333631920697952,1.1056318695896443,1.73939966138015,-0.0956454276585257,-0.0182195254358283,1.2376700029313883,1.813631601250393,-0.0433188880132135,-0.0082117396705545,1.2933148581767726,1.892690755391176,0.0559414783290721,0.0108689973499032,1.2923992250575025,1.9797789095357792,0.1830464578165147,0.0361644166409742,1.441472364479064,1.929466813210036,0.1344808523984252,0.0230412555269776,1.5880844897766355,1.962494843632573,0.1549514016187475,0.0287500833959362,1.6140404048934411,1.9627394091085528,0.1928014672073376,0.0340201503527317,1.604078521859277,1.999992192231648,0.2677300351152214,0.0479903526478413,1.7750885207818567,1.9749553367229424,0.1533993823300988,0.0250622209125856,1.796402978872342,1.896307199908314,0.1179699142770902,0.0195525228361244,1.8273653947489357,1.8003350225507662,0.0009715211271310864,0.00014330978740995093,1.972255892277686,1.7560874066090673,-0.1361371603694676,-0.0199152186345077,1.9597525694981217,1.7649733566830452,-0.1620421433518639,-0.0265989320732797,2.0313464013350044,1.7729385432769682,-0.2254040001035032,-0.0336605630525335,1.9300004011790748,1.806852667207864,-0.1372719976448444,-0.0216218801286174,2.1163910033789035,2.185009341994599,0.0577458658747928,0.0090319641279674,,2.3334039082110376,,,,2.293985012442532,,,,2.375888198623981,,,,2.459247129461009,,,,2.45289018645333,,,,2.487357424725591,,,,2.5378741753702814,,,,2.560694855446644,,
3,EMSC-19980224_0000009,ROD2,2.6667,-0.5924648903896421,-0.7511304681903899,-0.2120782507068981,-0.0598492140765625,,1.559864407111033,,,,1.7705666814762564,,,1.263188334053896,2.0135364406276066,-0.1119403669565796,-0.0211497947701202,1.1850225507670409,2.0132290415033283,-0.0591486834164593,-0.0122993723216402,1.096999954480673,2.054614600038385,-0.0226347768253782,-0.0051494786140957,1.1092695548754543,2.174680402698085,-0.0052201421370928,-0.0011634297582445,1.1749706304391407,2.1384187329401354,-0.0485744832859798,-0.0098465962203246,1.3870570204255872,2.2328328067870493,-0.0683349239860454,-0.0148960763545509,1.3784724712853076,2.159100896335916,-0.1506316929162161,-0.031922020394151,1.1687751773112762,1.9441474760706203,-0.1757307422367709,-0.0350605540552804,1.135230159387044,1.8233593940815749,-0.2255243539913781,-0.0442882716652039,1.1398612212383383,1.6783585343306964,-0.2788096927983975,-0.0506150975142665,1.1056318695896443,1.4709453239752557,-0.3211443999946445,-0.0611748905046041,1.2376700029313883,1.4791129580820623,-0.3245298162143777,-0.0615194546377211,1.2933148581767726,1.3658500342551667,-0.385190671753458,-0.0748395737035756,1.2923992250575025,1.257456547123771,-0.4201104346889066,-0.0830010532656124,1.441472364479064,1.2848288980854008,-0.4158638417911594,-0.0712519654080727,1.5880844897766355,1.266395900311017,-0.4322050218820356,-0.0801924364248372,1.6140404048934411,1.2836214233502394,-0.3844580791690973,-0.0678382890291466,1.604078521859277,1.2990034384438465,-0.3267065326234051,-0.0585618334013333,1.7750885207818567,1.2609310705211465,-0.4603510234370731,-0.0752116395220383,1.796402978872342,1.237336246702024,-0.4473105482618369,-0.0741379678312383,1.8273653947489357,1.2891575536057394,-0.4444948758986227,-0.0655677621318631,1.972255892277686,1.4310952196503468,-0.4196542317349503,-0.0613903342277455,1.9597525694981217,1.5453156002826836,-0.3507275268016659,-0.0575713050238395,2.0313464013350044,1.487520411808875,-0.4737374184268216,-0.0707452761973084,1.9300004011790748,1.5243252851456504,-0.3813537625844734,-0.0600674972512023,2.1163910033789035,1.6326896391070056,-0.4198704250653911,-0.0656714478194417,,1.7858343056632018,,,,1.871977909801016,,,,1.93698144340888,,,,2.0099649071166725,,,,1.9897622050061845,,,,2.012384635385428,,,,2.0597800828279125,,,,2.0814868939967592,,
4,EMSC-19980224_0000009,ROD3,2.6667,-0.5924648903896421,-1.0834219463689998,-0.4081166849011183,-0.1961022580609523,,2.464904977099924,,,,2.639144773221493,,,1.263188334053896,2.6944646102047027,-0.0465073941211164,0.5943454019715126,1.1850225507670409,2.676685844346904,-0.0206961933171443,0.6127049404226201,1.096999954480673,2.711833189653318,-0.0283311596070601,0.6577654937825188,1.1092695548754543,2.741221583673597,-0.0888780358765914,0.6490356449567658,1.1749706304391407,2.6798521239765347,-0.1511557224460086,0.6341680339761036,1.3870570204255872,2.83408126418328,-0.2309644482013813,0.7489819052570157,1.3784724712853076,3.2193852858038428,0.0391103255647517,0.8386203505928074,1.1687751773112762,3.016584355778561,0.1886333482567361,0.6730122351591534,1.135230159387044,3.0164365831371804,0.3113853996839656,0.611879163715058,1.1398612212383383,2.8899029763350894,0.3645810394207373,0.5175386122709913,1.1056318695896443,2.6955333501684304,0.3734855862143026,0.4687831494796235,1.2376700029313883,2.595094578279896,0.2305921779583086,0.4993401713874261,1.2933148581767726,2.587588492401257,0.2176168471781057,0.5440913655109507,1.2923992250575025,2.573082342798948,0.2626572557460698,0.549857051974588,1.441472364479064,2.477462856153713,0.1975237958364506,0.5079943550326294,1.5880844897766355,2.355062337046286,0.0687106946320066,0.5075582837963901,1.6140404048934411,2.335578462279478,0.1383665019635071,0.4612941687674874,1.604078521859277,2.3395480459022133,0.2016164911879525,0.4536597502456758,1.7750885207818567,2.313542016320669,0.0098789928636543,0.5071692899767566,1.796402978872342,2.224431657716804,-0.026994993401728,0.4926418883234327,1.8273653947489357,2.143249993474756,-0.0480518400386708,0.3920816418772015,1.972255892277686,2.233949417454821,-0.0941246438179668,0.415934275659745,1.9597525694981217,2.3078657256982744,-0.1041358364756353,0.4583871300657207,2.0313464013350044,2.3346401403097774,-0.155716349478498,0.4583533833552706,1.9300004011790748,2.3474941636218825,-0.0478852467117402,0.4296328653522967,2.1163910033789035,2.513540877037995,-0.1430132123741035,0.53832257742026,,2.6533291277213085,,,,2.745968024833057,,,,2.8031357652165454,,,,2.886237262950159,,,,2.866776575429208,,,,2.885182743639832,,,,2.9567530088276763,,,,2.9971735673960547,,
5,EMSC-19980224_0000009,ROD4,2.6667,-0.5924648903896421,-0.6572189536672282,-0.1388359625946347,-0.0391799876656642,,1.7773598355976823,,,,1.8471273016389749,,,1.263188334053896,1.542954998076906,-0.5077401667212988,-0.0959314375561015,1.1850225507670409,1.5296285474861842,-0.4595001307044813,-0.0955484190507625,1.096999954480673,1.541067841204795,-0.4410018013050073,-0.100329212968057,1.1092695548754543,1.5774882249776008,-0.4935718207855168,-0.1100039288303047,1.1749706304391407,1.4076075515088815,-0.6562109018120833,-0.1330213591254749,1.3870570204255872,1.6768401319264932,-0.5248200919873554,-0.114403583213797,1.3784724712853076,1.435294226828339,-0.7478708396577068,-0.1584895431602375,1.1687751773112762,1.526992859966127,-0.5235007479488248,-0.1044451644477195,1.135230159387044,1.5103810167635867,-0.4871290368194857,-0.0956619661550843,1.1398612212383383,1.793576917126905,-0.1812942572367646,-0.0329121502796909,1.1056318695896443,1.9113417506357984,0.0487842165159148,0.0092929196453797,1.2376700029313883,1.8565918030781297,-0.0072046729211475,-0.001365752934884,1.2933148581767726,1.8721414092262891,0.0387351825876192,0.0075259469264696,1.2923992250575025,1.7804204723118642,0.0165772721067043,0.0032751651268696,1.441472364479064,1.7465903338234203,-0.0216457075837563,-0.0037086638774561,1.5880844897766355,1.7192336107221209,-0.050238387652506,-0.0093213602432629,1.6140404048934411,1.6867969842577608,-0.0417533558658808,-0.0073674514248418,1.604078521859277,1.667215054264653,-0.0144640780514854,-0.0025926721524462,1.7750885207818567,1.6083485110927755,-0.161723084283577,-0.0264221381039053,1.796402978872342,1.5402653648359412,-0.1874509729921458,-0.0310684249670123,1.8273653947489357,1.91696137445703,0.1026057361271825,0.0151354466936222,1.972255892277686,1.9863904184800971,0.0647748555880665,0.0094757772789881,1.9597525694981217,1.8225487592418637,-0.1125850375017676,-0.0184806353645579,2.0313464013350044,1.7892858620657162,-0.2111807076506037,-0.0315365367166848,1.9300004011790748,1.7984660595089403,-0.1445173768150618,-0.0227631086573238,2.1163910033789035,1.770011081373763,-0.301122247915257,-0.0470981827028182,,1.893159152055172,,,,1.8518912831165064,,,,1.874571165636033,,,,1.933888609119,,,,1.924644581216608,,,,1.978390395628492,,,,2.055841802579124,,,,2.1051681188446683,,
6,EMSC-19980423_0000011,LXRA,2.0,-0.548717789360671,-1.3460469544778704,-0.5935248655112073,-0.317066186588705,,0.6747502568533044,,,,1.073732094658311,,,0.5411298397193143,2.0100605887755165,0.399667768672146,0.1858247120836456,0.5196019653295001,2.1008665714999872,0.477807755729511,0.2038023039665888,0.5505724757427465,2.458052637694805,0.6667743900306188,0.2553068709242536,0.9566256217627848,3.187358669646282,0.7466121833338976,0.4123264448316317,0.7614981199692896,2.6500838471022323,0.6108548086196497,0.2558617365059938,0.7796922541999078,2.2079014075019856,0.212873619571367,0.2863287470286522,0.3082605837842833,1.6907469349584838,0.302687042586618,0.1166171702266067,-0.0367099189211058,1.331858343777652,0.3962422795057671,-0.0138376118584044,0.203919771120877,1.523589640607256,0.2862874204965929,0.075440588638673,0.1753268400099514,1.348403498573686,0.2435291776872247,0.0616253774714876,-0.0909667424914444,0.923628496377258,0.2997643444720746,-0.0328018504882321,-0.2620167083972583,0.6925944746140034,0.4177787287715206,-0.0906597717630315,-0.3592013462357385,0.539373443902182,0.5014468941062815,-0.1354375255037887,-0.3034920757678619,0.4807088430686268,0.4349247030635565,-0.1188925942478553,-0.4037797072553556,0.1860839741165669,0.3871453141861603,-0.1277539736198067,-0.3855207084712398,0.0288465578855694,0.3321214928221719,-0.1084630953066168,-0.35280631286347,-0.0604121897819842,0.2623465061101396,-0.0918297696836963,-0.3280999443791108,-0.0478652139799153,0.2901408905646038,-0.0900994427747163,-0.0055074772117203,0.2893030366663236,0.2747412949487434,-0.0013359937691005,-0.0379000807526548,0.2293632212862242,0.3134680540675033,-0.0085865359513816,-0.0856862216822983,0.2255482890542106,0.3554065685117996,-0.0160268546625804,0.035799915301736,0.2858239432171645,0.3038940323344564,0.0062461022456156,0.1252332960073106,0.3996343395776076,0.2578067071048855,0.0227324738553443,0.2063210579069609,0.4627443897573586,0.2230197845192963,0.0327468422331009,0.1316841028119512,0.4792997745732545,0.2896824411190672,0.0221870868399848,,0.5942967513908934,,,,0.9026569666537848,,,,1.147767906477685,,,,1.348878469652652,,,,1.482969083979638,,,,1.5490403044415384,,,,1.6607623238476528,,,,1.786302438382755,,,,1.8729496625054975,,
7,EMSC-19981006_0000006,KYP1,1.6,-0.2426582923273642,-0.6784721698011285,-0.4088602640951561,-0.140215500361321,,0.9125971903419404,,,,0.7067211881839137,,,0.7596413038699398,2.1825230277520866,0.2785816138993465,0.2608618416823898,0.7036798104742527,2.174677463462289,0.295340365572355,0.2760027409412937,0.6228605614292136,2.1866058195342126,0.2895186587269764,0.2888276983808366,0.5243236098620616,2.202624538567229,0.3805116317045577,0.2259948772826416,0.5164257352355924,2.2960046497021707,0.5841917920616166,0.1735179403976623,0.6164455556686586,2.2056518306962074,0.4338203206279574,0.2263791676975328,0.896298255859716,2.6745476244878152,0.4759912284175079,0.3390760018496155,0.6077998383899217,1.878360780768887,0.0552903784640352,0.2291069688635345,0.6073171267524802,1.6437472307164538,-0.1461901251432339,0.2246783687560944,0.7629943058405828,1.7677313813337765,-0.1313687931776196,0.2681837652657912,0.7926861193671921,1.6371889433017617,-0.1889659403507327,0.2858360194004423,0.8499349967905395,1.7369201983815217,-0.0345909906358684,0.2940839662240777,0.803740802654686,1.6694157374264442,0.0300575714806929,0.3030519417556374,0.7051339904907691,1.5340204312561987,0.0844823807478187,0.2762352499968232,0.7240060945605666,1.3924917105313943,0.1089411998651121,0.2290720753001465,0.8498946111224551,1.184989915472379,-0.0947244557643259,0.2391108912729957,0.8509476495824775,1.1253761143954195,-0.0689368142775211,0.2214878924354207,0.7960633391167471,1.146310290714215,0.0514469166964776,0.2186067522916823,0.6982122506461935,0.9888133049459018,0.0998247883016311,0.1693710532996758,0.899637528291142,0.9498164713567014,-0.1160221949714481,0.2038193541142503,0.9119858855772094,0.6879565418658116,-0.3664630849786111,0.1705789443799236,0.8778138619129745,0.6627254263424467,-0.308126745275725,0.1531544163698407,0.7054964840106223,0.5737545496802356,-0.253666228331484,0.1280624313910303,,0.5837131162973712,,,,0.6036361137663713,,,,0.3495966239529577,,,,0.3832562790334997,,,,0.3099672870204575,,,,0.3273598479039998,,,,0.3981947895142053,,,,0.4023643078427223,,,,0.476716152195463,,,,0.5463325013717952,,,,0.5759293671557675,,
8,EMSC-19981008_0000001,ZAK1,2.0,-0.2389946075513239,-0.8193348434509318,-0.5555036134101697,-0.1380985094721509,,1.0672338359403817,,,,1.025342299461547,,,0.9451440567357184,2.478653015173556,0.3255069545437958,0.3245637355936317,0.8952348633199424,2.4988588822324957,0.3528335262526672,0.3511359461854981,0.8047160091683296,2.557523740301789,0.3942526421044275,0.3731561880318459,0.8015991013027132,2.613378851212476,0.3944786867346344,0.3455066434571603,1.0693228799369263,2.8269541835753604,0.3764719254093942,0.3592901962217403,0.808730610499858,2.669046291473218,0.6343163037449754,0.296992590526326,1.1943324931531432,3.029154863530825,0.4198157595156299,0.4518244725010762,0.6731082000343285,2.127296115327884,0.2142997061725494,0.2537246140696108,0.5425796595473041,1.8297501117394412,0.1284999980679563,0.200728593773068,0.6457334120162821,1.8665275702752837,0.125904151598571,0.2269679032554081,0.6314589153190339,1.7383938674078665,0.1316033761536659,0.2276988310503067,0.7355095810382847,1.7575911608247994,0.1400974507507689,0.2544919030329731,0.6554076019033006,1.6740759190677237,0.2389802589006266,0.2471226367283683,0.54981573212429,1.506046807560948,0.2726727248977157,0.2153895405181545,0.4885506753261733,1.3273650900195606,0.3537669702705205,0.1545751036172977,0.4234427654981367,1.0891933352870549,0.3559095453411692,0.1191321556064948,0.418915546893826,1.0517112293260062,0.4018813630874822,0.1090369326896556,0.4167356131001937,1.0637888688356818,0.4524203117731081,0.1144396613530719,0.3645053515564214,0.9069100239358336,0.4325784168400372,0.0884210428409737,0.4859671771957543,0.8845826707235842,0.3261343495162284,0.1100993600888442,0.4249896890787765,0.6697956606316984,0.1934605885920034,0.0794905860736288,0.3773159505573982,0.6404098354909973,0.2573787183614352,0.0658312732368072,0.4635550369165396,0.7538953819836047,0.2123335058957866,0.0841449765612113,0.3405196491696945,0.7583833946318626,0.3631604813664946,0.0540465589976729,0.3309568415392046,0.8352218849694051,0.4127569053802197,0.0557619942477294,,0.6078781804806503,,,,0.7494894882635332,,,,0.8073228782777875,,,,0.9123324733206212,,,,0.918665916254514,,,,0.8990718913114781,,,,0.9159836357438228,,,,0.954117259552385,,,,0.9958929091436292,,
9,EMSC-19981122_0000005,ARGA,2.0,-0.2164165230641153,-0.6698762663236186,-0.4419904112121922,-0.124731219030024,,0.7200682452979343,,,,0.7969473354808381,,,0.5731174884656188,1.5341191086812325,0.065237504884843,0.0123258470303602,0.6155772163556077,1.6198719900204708,0.0866270132444679,0.0180132139460078,0.905913387507142,1.845553982303758,-0.0372775527857309,-0.008480753414839,0.8081823278009868,2.285702955700412,0.3317810953140322,0.0739451128674248,1.0453820688527249,2.153835160722837,0.0719906019883138,0.0145933078744993,0.4616234333625648,1.9895599866503797,0.4917376927482973,0.1071920738374587,0.3119808336190984,1.172654266656742,-0.0845836523481234,-0.0179250529752088,0.184518305489923,1.2629525745492791,0.0769234513726816,0.0153472226352791,0.1812783512572336,1.458730834826921,0.2670646961735083,0.0524459270450661,0.0223392384299374,1.3072416710190522,0.3529125946242492,0.0640677345598432,-0.0353790672253723,1.0614101925176938,0.2932879984212574,0.055868516436949,-0.0725746139228204,0.4352771933046,-0.1005749422380112,-0.0190654765373409,-0.0780323693431297,0.3319291459098856,-0.1026582088610329,-0.0199456974213795,0.0335520660193263,0.5542074225277487,0.0438275539083556,0.008658992579279,0.0650478909011007,0.4311522232604812,0.0304199877713628,0.0052120037824486,0.2037759449760223,0.2573818971902009,-0.1156457123669173,-0.0214572042601583,0.2591153890413071,0.1754272799098997,-0.1747334739129759,-0.0308320218734738,0.230517443630899,0.0583416265257072,-0.2140083141519081,-0.0383607855625915,0.2693658879931557,0.0459430924739532,-0.2104456339922987,-0.0343823742253049,0.2333436604239888,0.0940417819380785,-0.0872265878174903,-0.0144570745911773,0.2189367248644689,0.2796033751336431,0.0773952271817798,0.0114166262001045,0.3368422591904983,0.4619778600646862,0.1616101053947354,0.0236416021440959,0.4706901033927949,0.4429996129412501,-0.0185134095345292,-0.0030389435270827,0.5164358469837425,0.5880614924171201,0.0617478625398332,0.009221077795544,0.6999139181154702,0.6806001714767911,-0.047567478727586,-0.0074924117133443,,0.916942280712318,,,,0.7920719056693359,,,,0.90516301552611,,,,0.8200026257296571,,,,0.8422125935005766,,,,0.7869949840612289,,,,0.8198137826703977,,,,0.875916701362593,,,,0.8964169310057404,,
