index,event_id,station_code,max_usable_T,GM_RSD595_None_dBe,GM_RSD595_None_Delta,GM_RSD595_None_dS2Ss,GM_RSD595_None_dWSes,"rotD50_AvgSA([0, 3])_3.0_dBe","rotD50_AvgSA([0, 3])_3.0_Delta","rotD50_AvgSA([0, 3])_3.0_dS2Ss","rotD50_AvgSA([0, 3])_3.0_dWSes","rotD50_AvgSA([0, 6])_6.0_dBe","rotD50_AvgSA([0, 6])_6.0_Delta","rotD50_AvgSA([0, 6])_6.0_dS2Ss","rotD50_AvgSA([0, 6])_6.0_dWSes",rotD50_PGA_None_dBe,rotD50_PGA_None_Delta,rotD50_PGA_None_dS2Ss,rotD50_PGA_None_dWSes,rotD50_SA_0.025_dBe,rotD50_SA_0.025_Delta,rotD50_SA_0.025_dS2Ss,rotD50_SA_0.025_dWSes,rotD50_SA_0.04_dBe,rotD50_SA_0.04_Delta,rotD50_SA_0.04_dS2Ss,rotD50_SA_0.04_dWSes,rotD50_SA_0.05_dBe,rotD50_SA_0.05_Delta,rotD50_SA_0.05_dS2Ss,rotD50_SA_0.05_dWSes,rotD50_SA_0.07_dBe,rotD50_SA_0.07_Delta,rotD50_SA_0.07_dS2Ss,rotD50_SA_0.07_dWSes,rotD50_SA_0.1_dBe,rotD50_SA_0.1_Delta,rotD50_SA_0.1_dS2Ss,rotD50_SA_0.1_dWSes,rotD50_SA_0.15_dBe,rotD50_SA_0.15_Delta,rotD50_SA_0.15_dS2Ss,rotD50_SA_0.15_dWSes,rotD50_SA_0.2_dBe,rotD50_SA_0.2_Delta,rotD50_SA_0.2_dS2Ss,rotD50_SA_0.2_dWSes,rotD50_SA_0.25_dBe,rotD50_SA_0.25_Delta,rotD50_SA_0.25_dS2Ss,rotD50_SA_0.25_dWSes,rotD50_SA_0.3_dBe,rotD50_SA_0.3_Delta,rotD50_SA_0.3_dS2Ss,rotD50_SA_0.3_dWSes,rotD50_SA_0.35_dBe,rotD50_SA_0.35_Delta,rotD50_SA_0.35_dS2Ss,rotD50_SA_0.35_dWSes,rotD50_SA_0.4_dBe,rotD50_SA_0.4_Delta,rotD50_SA_0.4_dS2Ss,rotD50_SA_0.4_dWSes,rotD50_SA_0.45_dBe,rotD50_SA_0.45_Delta,rotD50_SA_0.45_dS2Ss,rotD50_SA_0.45_dWSes,rotD50_SA_0.5_dBe,rotD50_SA_0.5_Delta,rotD50_SA_0.5_dS2Ss,rotD50_SA_0.5_dWSes,rotD50_SA_0.6_dBe,rotD50_SA_0.6_Delta,rotD50_SA_0.6_dS2Ss,rotD50_SA_0.6_dWSes,rotD50_SA_0.7_dBe,rotD50_SA_0.7_Delta,rotD50_SA_0.7_dS2Ss,rotD50_SA_0.7_dWSes,rotD50_SA_0.75_dBe,rotD50_SA_0.75_Delta,rotD50_SA_0.75_dS2Ss,rotD50_SA_0.75_dWSes,rotD50_SA_0.8_dBe,rotD50_SA_0.8_Delta,rotD50_SA_0.8_dS2Ss,rotD50_SA_0.8_dWSes,rotD50_SA_0.9_dBe,rotD50_SA_0.9_Delta,rotD50_SA_0.9_dS2Ss,rotD50_SA_0.9_dWSes,rotD50_SA_1.0_dBe,rotD50_SA_1.0_Delta,rotD50_SA_1.0_dS2Ss,rotD50_SA_1.0_dWSes,rotD50_SA_1.2_dBe,rotD50_SA_1.2_Delta,rotD50_SA_1.2_dS2Ss,rotD50_SA_1.2_dWSes,rotD50_SA_1.4_dBe,rotD50_SA_1.4_Delta,rotD50_SA_1.4_dS2Ss,rotD50_SA_1.4_dWSes,rotD50_SA_1.6_dBe,rotD50_SA_1.6_Delta,rotD50_SA_1.6_dS2Ss,rotD50_SA_1.6_dWSes,rotD50_SA_1.8_dBe,rotD50_SA_1.8_Delta,rotD50_SA_1.8_dS2Ss,rotD50_SA_1.8_dWSes,rotD50_SA_2.0_dBe,rotD50_SA_2.0_Delta,rotD50_SA_2.0_dS2Ss,rotD50_SA_2.0_dWSes,rotD50_SA_2.5_dBe,rotD50_SA_2.5_Delta,rotD50_SA_2.5_dS2Ss,rotD50_SA_2.5_dWSes,rotD50_SA_3.0_dBe,rotD50_SA_3.0_Delta,rotD50_SA_3.0_dS2Ss,rotD50_SA_3.0_dWSes,rotD50_SA_3.5_dBe,rotD50_SA_3.5_Delta,rotD50_SA_3.5_dS2Ss,rotD50_SA_3.5_dWSes,rotD50_SA_4.0_dBe,rotD50_SA_4.0_Delta,rotD50_SA_4.0_dS2Ss,rotD50_SA_4.0_dWSes,rotD50_SA_4.5_dBe,rotD50_SA_4.5_Delta,rotD50_SA_4.5_dS2Ss,rotD50_SA_4.5_dWSes,rotD50_SA_5.0_dBe,rotD50_SA_5.0_Delta,rotD50_SA_5.0_dS2Ss,rotD50_SA_5.0_dWSes,rotD50_SA_6.0_dBe,rotD50_SA_6.0_Delta,rotD50_SA_6.0_dS2Ss,rotD50_SA_6.0_dWSes,rotD50_SA_7.0_dBe,rotD50_SA_7.0_Delta,rotD50_SA_7.0_dS2Ss,rotD50_SA_7.0_dWSes,rotD50_SA_8.0_dBe,rotD50_SA_8.0_Delta,rotD50_SA_8.0_dS2Ss,rotD50_SA_8.0_dWSes
0,AL-2016-0013,FIER,4.0,0.2394564111920004,0.998148325370528,0.6092632479873296,0.0361667792084849,0.3340461347785418,0.9413873336061868,0.4726743391407553,0.169659116121712,,0.9288865742580494,,,-0.1176778355888718,1.0755844683389029,0.1342670878084687,0.1679086057319319,-0.1238384663830331,1.0736457383595237,0.1152057111204189,0.1741660647530303,-0.1302864354111766,1.0833415821556525,0.0565726098055616,0.1613114689369412,-0.1421436748974643,1.1070221957489998,0.0013832613867995,0.164361438914945,-0.1685944691708412,0.9791405996868044,-0.0762645161767015,0.1885146169011109,-0.126868294162831,0.7245293371521964,-0.2497197097185947,0.1600658291177311,-0.108815283786103,0.7464415957086032,-0.2091653852006282,0.0904411618352493,-0.1366473302594796,1.1577346922924043,0.1257486949144658,0.1718938542036532,-0.205148312810439,1.0709772492275729,0.1937578332318329,0.1154477550863369,-0.0792148268231023,1.0942940865618669,0.2470874301909631,0.0504819087233474,-0.1470271478356834,0.9338686509976064,0.3083417999283227,0.0182748093935118,-0.0021089905955038,0.8929454223712128,0.1904062360463239,0.0719629016738917,-0.026391405183299,0.8800642184569227,0.2771124453754315,0.0927061915255407,0.033509613799162,0.9719598087985322,0.3376735635112917,0.1296678250640115,0.1729411709412466,0.932577147283382,0.2748718067992812,0.1537868572737918,0.2067811600343188,0.8882652177128172,0.312737716208119,0.1801759297650162,0.1298480674294894,0.6301068815115709,0.2492098220569197,0.132504533395374,0.1344172117236329,0.6431626968236319,0.3579573195273984,0.0748930354509487,0.0246290070688258,0.5716599324660017,0.4125112877082353,0.1189772560704291,0.04873488500069,0.5798529857348775,0.4403813938040465,0.1356632947224511,0.1289321822060959,0.7444246972746367,0.4708127993967668,0.1820339450511202,0.5767998256982438,0.9735108889739904,0.2325172110282261,0.236065770576241,0.4105962562959935,0.8689535452649189,0.2532992985302159,0.2239462156027023,0.4323198127471368,1.1243133930350415,0.3791773367978415,0.3256029444349836,0.2865607372585211,0.9321172873038676,0.4618448172740432,0.1612056600213913,0.297911919302924,1.0039053887219485,0.4739281687880234,0.245751742488559,0.3464339129016283,1.0722025151678114,0.569976839672308,0.1354349205248937,0.0774497097639035,0.8766135097955043,0.6618704003651923,0.0216849065350489,0.1598318104268708,0.978015722271703,0.610375646498744,0.0555749299720337,,1.0579591666722037,,,,0.8337821969007493,,,,0.7493082255671073,,,,0.6805853185489319,,,,0.6335639616419009,,
1,AL-2016-0013,KBN,3.2,0.2394564111920004,1.057733965507702,0.6028170925781451,0.1021985747548436,0.3340461347785418,0.0092420165305693,-0.19681543867764,-0.09299642313551,,-0.1413592151552247,,,-0.1176778355888718,0.2991491620309308,-0.2653251899604915,-0.2089344228070799,-0.1238384663830331,0.3076321010885259,-0.2531933169462985,-0.2234485444512499,-0.1302864354111766,0.4005876179426106,-0.2422889456142284,-0.2225809398563103,-0.1421436748974643,0.4217507464164338,-0.2930419386986717,-0.2264848103321497,-0.1685944691708412,0.2870350282396181,-0.3335766368963749,-0.2462788338264019,-0.126868294162831,0.1039886449149936,-0.5024225846748325,-0.2077719881632338,-0.108815283786103,0.2234713198921163,-0.5088009315084489,-0.1328935676734169,-0.1366473302594796,0.1151949647717085,-0.5204448720956183,-0.2244523063069583,-0.205148312810439,0.1694340002248271,-0.3991001047698493,-0.1932375559147264,-0.0792148268231023,0.4736134351186489,-0.2439950216920242,-0.0791162908368828,-0.1470271478356834,0.4018497067151596,-0.1334774905814075,-0.0719248443792046,-0.0021089905955038,0.2716619167615395,-0.2862155698406143,-0.0726987980488432,-0.026391405183299,0.1954475491114742,-0.212181867615924,-0.1026161648285522,0.033509613799162,0.2823208836309732,-0.1056973857216177,-0.1166001508706379,0.1729411709412466,0.1944825240363741,-0.2102495570248988,-0.0991864021490361,0.2067811600343188,0.0159715244723788,-0.2572807905937031,-0.1220992566735999,0.1298480674294894,-0.1246304153060222,-0.2741642459172577,-0.0988586954480417,0.1344172117236329,-0.03443650902806,-0.2066511311254498,-0.0380977197478949,0.0246290070688258,-0.2808726606774137,-0.2080335796865104,-0.1130104696782404,0.04873488500069,-0.298748305147912,-0.1779369948851351,-0.1246196074711568,0.1289321822060959,-0.1591131916143329,-0.0927603689280839,-0.1579307755129985,0.5767998256982438,-0.0323579293905424,-0.401751126215672,-0.1355347105443938,0.4105962562959935,-0.1361048468161367,-0.3782686045116608,-0.1495442734364766,0.4323198127471368,-0.1291676672134567,-0.2916572384931488,-0.2570435405225246,0.2865607372585211,-0.0147448884216032,-0.2108401383917864,-0.1129715600382499,0.297911919302924,-0.0698364249853149,-0.1694789695738838,-0.1845829328567971,0.3464339129016283,-0.0617422554004374,-0.3798273359617765,-0.0487056744092705,,-0.256308268051729,,,,-0.1419113877586468,,,,-0.39391425660029,,,,-0.4903316246585838,,,,-0.4060142006896026,,,,-0.5141708841786521,,,,-0.5443839801917782,,
2,EMSC-19980224_0000009,ROD1,2.6667,-0.5924648903896421,-0.6937180200512754,-0.1673018557228911,-0.047213160921455,,1.9328703403677243,,,,2.1582809770772,,,1.230382687154454,1.8684128191129064,-0.212986046782428,-0.0400704316464932,1.1524610346100266,1.8482108569043616,-0.1759185686402301,-0.0364440379345425,1.063068630952851,1.8451416299814056,-0.1740109526169392,-0.0396599871788323,1.0726565457584472,1.8520119499193648,-0.2484826117911557,-0.0555831543926466,1.1281985023159349,1.6227553216623427,-0.4493878600690199,-0.0915402887178085,1.3404017630208038,1.6964357027919226,-0.4801441977695352,-0.104873374375237,1.3315700267926582,1.6130583370557807,-0.5711750773800582,-0.1213177152169044,1.1292637222426718,1.5917373291191454,-0.4461198791410873,-0.0881459874162038,1.0963275282189957,1.771692433129206,-0.2439645227738268,-0.0475905460358045,1.1015024700774023,1.786158923655892,-0.1620143048185718,-0.0292688160735967,1.0773945917903638,1.7347134506151938,-0.0815927605448923,-0.0153675701417328,1.2141283578306528,1.80876873678285,-0.0320574871296953,-0.0059874091646086,1.2774105127463933,1.8875682474739324,0.0617565306925169,0.0117642172957725,1.279215236068242,1.9744246870800368,0.187532619863799,0.0365680247239288,1.4311835428845785,1.9225185850187136,0.1371172846272302,0.0232404452378427,1.5826909928944548,1.953710754134867,0.1540853291038938,0.0283640204311554,1.611812447002985,1.953133647313836,0.1896186686723138,0.0331580730087492,1.603152299859108,1.989960992319572,0.2638985966300214,0.0470149657087908,1.777392829292002,1.964147710700333,0.1472247171651734,0.0239877826246459,1.8011894346773236,1.8848050370628064,0.1102341001873355,0.0183080899904573,1.837624205268172,1.7860565514346811,-0.0123771124151942,-0.0018363120389499,1.9869314645951512,1.739461600296612,-0.152982081533321,-0.0226158644364979,1.975022470992977,1.7474248788111986,-0.1789462987638431,-0.0297630682539422,2.049205686306492,1.7556235197805623,-0.2439104821929633,-0.0368849833880462,1.9475650651777656,1.7897464757664476,-0.1555366783318501,-0.0247879838293798,2.134186676920346,2.1679031505531823,0.0409118245189315,0.0064910909714623,,2.316297716769622,,,,2.276878821001114,,,,2.358782007182564,,,,2.442140938019592,,,,2.4357839950119127,,,,2.470251233284173,,,,2.520767983928864,,,,2.5435886640052265,,
3,EMSC-19980224_0000009,ROD2,2.6667,-0.5924648903896421,-0.7511304681903899,-0.2120782507068981,-0.0598492140765625,,1.543602666294288,,,,1.7528902794771746,,,1.230382687154454,2.0089584031327528,-0.0946952663252007,-0.0178156280838743,1.1524610346100266,2.0094707384641555,-0.0423328682165377,-0.0087698567984406,1.063068630952851,2.0525834049858585,-0.0050729542369275,-0.0011562105543907,1.0726565457584472,2.1734694325476367,0.0142125145487139,0.0031792018957559,1.1281985023159349,2.136962421770447,-0.0221990941152964,-0.0045219545634274,1.3404017630208038,2.2295588303749603,-0.0425915692778943,-0.0093028752838399,1.3315700267926582,2.1552074336043647,-0.1240050050225076,-0.0263386910258711,1.1292637222426718,1.93974471040362,-0.1555285825657376,-0.0307299027070793,1.0963275282189957,1.8183629424415175,-0.20491204264211,-0.0399725168552098,1.1015024700774023,1.673881996847015,-0.2571113952427725,-0.046448652458273,1.0773945917903638,1.4662645011494972,-0.3074943297451287,-0.0579149504071931,1.2141283578306528,1.474255029754504,-0.3139262764362237,-0.0586323268864259,1.2774105127463933,1.3607308015331574,-0.3807804917190491,-0.0725362062334362,1.279215236068242,1.2521035774961713,-0.4169224467978274,-0.0812980181983102,1.4311835428845785,1.2778806698940786,-0.4140940636752317,-0.0701861215843304,1.5826909928944548,1.2576118108133103,-0.433796376388128,-0.0798532173983792,1.611812447002985,1.2740156615555227,-0.3884194485889242,-0.067921795488326,1.603152299859108,1.2889722385317706,-0.3310897563593504,-0.0589854350896386,1.777392829292002,1.250123444498537,-0.4667609484239495,-0.076050817988027,1.8011894346773236,1.2258340838565165,-0.4548805129666244,-0.0755482500618727,1.837624205268172,1.2748790824896543,-0.4575126965708008,-0.0678781968283703,1.9869314645951512,1.4144694133378914,-0.4361174050612891,-0.0644727278672503,1.975022470992977,1.527767122410837,-0.3672796882243408,-0.0610874351938059,2.049205686306492,1.4702053883124693,-0.4918364019685911,-0.0743771950805118,1.9475650651777656,1.5072190937042338,-0.3992269756937283,-0.0636250685297155,2.134186676920346,1.615583447665589,-0.4357762974904499,-0.0691404899067493,,1.7687281142217852,,,,1.8548717183595984,,,,1.9198752519674624,,,,1.992858715675255,,,,1.9726560135647668,,,,1.9952784439440103,,,,2.042673891386495,,,,2.064380702555342,,
4,EMSC-19980224_0000009,ROD3,2.6667,-0.5924648903896421,-1.0834219463689998,-0.4081166849011183,-0.1961022580609523,,2.448659089821887,,,,2.6212403125875365,,,1.230382687154454,2.6898770660415643,-0.0106016150644957,0.579009383564232,1.1524610346100266,2.6729170805909965,0.0168738357318602,0.5954697813800021,1.063068630952851,2.709789373765918,0.0138381527724605,0.6371386512162807,1.0726565457584472,2.7399968951901617,-0.0432241827804502,0.6271433618674451,1.1281985023159349,2.6783805824945017,-0.0960529473116904,0.6107500593570214,1.3404017630208038,2.8307911351052173,-0.1777159978589357,0.7270538580274581,1.3315700267926582,3.2154760698789016,0.0897824236303165,0.8201425165958418,1.1292637222426718,3.012166928389761,0.2335408391547539,0.6526228935585707,1.0963275282189957,3.011426635782621,0.3540144211712599,0.5941647126725234,1.1015024700774023,2.88541399155872,0.4054124356746487,0.5025595113360106,1.0773945917903638,2.690843537154235,0.4047891389469403,0.4543806169054756,1.2141283578306528,2.5902311051783022,0.2560842332085107,0.4873332388926377,1.2774105127463933,2.582465984484013,0.2366283635004301,0.5317901214979406,1.279215236068242,2.567728120343206,0.2780430153531174,0.5393610624977794,1.4311835428845785,2.47051462796239,0.2065073953152534,0.5018463774934965,1.5826909928944548,2.34627824754858,0.0698448428623184,0.5051720000864439,1.611812447002985,2.325972700484761,0.1355908591155599,0.4600249357364285,1.603152299859108,2.3295168459901374,0.1966646494033072,0.4538047666060705,1.777392829292002,2.3027343902980597,7.479598818127511e-05,0.5097243833993645,1.8011894346773236,2.2129294948712963,-0.0407956197053207,0.4974622676916036,1.837624205268172,2.128971522358671,-0.0709291695775183,0.3996307160473635,1.9869314645951512,2.217323611142365,-0.1236349847585115,0.4258990496344461,1.975022470992977,2.290317247826428,-0.1355793956632517,0.4697623976606955,2.049205686306492,2.317325116813372,-0.1895907588644744,0.4704968903162738,1.9475650651777656,2.330387972180466,-0.0813604605191388,0.4416772947719269,2.134186676920346,2.4964346855965784,-0.1747634933274947,0.5506979438612849,,2.636222936279893,,,,2.7288618333916395,,,,2.786029573775128,,,,2.869131071508741,,,,2.8496703839877906,,,,2.8680765521984144,,,,2.939646817386259,,,,2.9800673759546368,,
5,EMSC-19980224_0000009,ROD4,2.6667,-0.5924648903896421,-0.6572189536672282,-0.1388359625946347,-0.0391799876656642,,1.7638692363971469,,,,1.83217535961132,,,1.230382687154454,1.5393435533603257,-0.4899485749317498,-0.0921771692497523,1.1524610346100266,1.5266661684764138,-0.4422822296183537,-0.0916250653843666,1.063068630952851,1.5394731162219522,-0.4229435838634981,-0.0963958696917268,1.0726565457584472,1.576543077776023,-0.4735958354085928,-0.105938802918551,1.1281985023159349,1.4064697523032068,-0.6290718151305176,-0.1281419030154467,1.3404017630208038,1.6742658504296497,-0.4983397639952254,-0.1088476605118198,1.3315700267926582,1.4322298368553787,-0.7203242579905155,-0.1529970348068492,1.1292637222426718,1.5235248651366875,-0.5030782927186964,-0.0994000378210524,1.0963275282189957,1.506442599998573,-0.4659176145851201,-0.090887287355144,1.1015024700774023,1.790048759369351,-0.1587196647790578,-0.0286736203996518,1.0773945917903638,1.907651311283065,0.0639355947597579,0.0120419352214882,1.2141283578306528,1.8527606353810424,0.0050110781835861,0.0009359241203026336,1.2774105127463933,1.86810304195373,0.0454059957069913,0.0086495467610956,1.279215236068242,1.7761967666921843,0.0216508960121121,0.0042218281877635,1.4311835428845785,1.7411034021775582,-0.0180056226517764,-0.0030518303243061,1.5826909928944548,1.7122933381432413,-0.0498007471648255,-0.0091673192917511,1.611812447002985,1.679206288755564,-0.0435373630157032,-0.0076132538615056,1.603152299859108,1.6592875253420725,-0.0167718997668232,-0.0029880048718637,1.777392829292002,1.5998063037236907,-0.1660705192197053,-0.0270583879671173,1.8011894346773236,1.531173356678477,-0.1930302990809801,-0.0320591911255558,1.837624205268172,1.9056731991989568,0.0917855896052505,0.0136176337048803,1.9869314645951512,1.973245410395854,0.0506919062245984,0.0074939579048249,1.975022470992977,1.808673553990204,-0.1264320111490572,-0.0210286806897228,2.049205686306492,1.7755947290628686,-0.2265626689868469,-0.0342615873118565,1.9475650651777656,1.7849395847435483,-0.1596827992996879,-0.0254487538844414,2.134186676920346,1.7564840676397804,-0.3141698228810799,-0.0498463445419279,,1.8796321383211887,,,,1.838364269382524,,,,1.8610441519020504,,,,1.9203615953850173,,,,1.9111175674826253,,,,1.9648633818945087,,,,2.0423147888451414,,,,2.0916411051106856,,
6,EMSC-19980423_0000011,LXRA,2.0,-0.548717789360671,-1.3460469544778704,-0.5935248655112073,-0.317066186588705,,0.6709310748917643,,,,1.071130065696824,,,0.5437477906389895,2.0100605887755165,0.3856603507999845,0.1895658369491681,0.5220265752204912,2.1008665714999872,0.4629830365982741,0.2077445308121142,0.5526252723477174,2.458052637694805,0.6498017439319405,0.2598816825908212,0.9573051837476576,3.187358669646282,0.7282455985053216,0.4183867170485831,0.7630110502359184,2.6500838471022323,0.5901632633900739,0.2614245653430038,0.7800789454639547,2.2079014075019856,0.1934386365924257,0.2933323135297141,0.3101927821608041,1.6907469349584838,0.285556686994997,0.1210163629425975,-0.0291823294761023,1.331858343777652,0.3755255542447711,-0.0112243544247814,0.2091757085665688,1.523589640607256,0.2681770169109198,0.0793169414099252,0.1803462756445676,1.348403498573686,0.2269265172439501,0.0651911312145099,-0.084354410508355,0.923628496377258,0.2844845435113043,-0.0307808261371467,-0.2557482538665283,0.6925944746140034,0.4048964537880192,-0.0892390005539884,-0.3546718696661733,0.539373443902182,0.4905876227138586,-0.1331792958847528,-0.2992574489027214,0.4807088430686268,0.4255582886552735,-0.1167008031079921,-0.3997154063263397,0.1860839741165669,0.3810189881265214,-0.1261969199526773,-0.3818578907884359,0.0288465578855694,0.3293828592840658,-0.1072488223154235,-0.3492928711135825,-0.0604121897819842,0.2608439335233651,-0.0905077108215546,-0.3250461983447932,-0.0478652139799153,0.2902638752333112,-0.0889780209900851,-0.0029260117567087,0.2893030366663236,0.2773955417942648,-0.0007088749897438129,-0.0360241354232687,0.2293632212862242,0.3184772814032285,-0.0081633369014254,-0.0843750193830019,0.2255482890542106,0.3630509883404937,-0.0157734505239348,0.0367801290267429,0.2858239432171645,0.3145052843975766,0.0064104481215653,0.1262422006275649,0.3996343395776076,0.269404693023508,0.0228756710905276,0.2076799424908583,0.4627443897573586,0.2349162406686217,0.0329349075427986,0.1330970244867023,0.4792997745732545,0.3012936948207257,0.0224029825159144,,0.5942967513908934,,,,0.9026569666537848,,,,1.147767906477685,,,,1.348878469652652,,,,1.482969083979638,,,,1.5490403044415384,,,,1.6607623238476528,,,,1.786302438382755,,,,1.8729496625054975,,
7,EMSC-19981006_0000006,KYP1,1.6,-0.2426582923273642,-0.6784721698011285,-0.4088602640951561,-0.140215500361321,,0.9084727165386406,,,,0.7033627868323089,,,0.7510025240949595,2.1825230277520866,0.2786132027181677,0.2618206905515854,0.6954310160652283,2.174677463462289,0.2943818434425347,0.2767521750854183,0.6155588857025267,2.1866058195342126,0.2858256819802288,0.2894773130271311,0.5175374868379362,2.202624538567229,0.3754780222318383,0.2261878591527351,0.507526518458665,2.2960046497021707,0.5791032837342363,0.1738898793760332,0.6052178203215771,2.2056518306962074,0.4318030406914843,0.2275794577672552,0.8791748519617418,2.6745476244878152,0.4783967674833459,0.3429949021826424,0.596458824765971,1.878360780768887,0.0557474437716326,0.2294150387975182,0.5959173640000952,1.6437472307164538,-0.1450548854639345,0.225964778460451,0.7499426808118241,1.7677313813337765,-0.1292383224331887,0.2710874484844827,0.784948030517674,1.6371889433017617,-0.1884648987433816,0.2864266220160141,0.842864412432832,1.7369201983815217,-0.0327326811314693,0.2941031918336576,0.801748865894316,1.6694157374264442,0.0299731657000877,0.3010567190927908,0.7042829904067717,1.5340204312561987,0.0839808657661883,0.2746477686591717,0.7230050776437488,1.3924917105313943,0.1102443789508217,0.2282649416677613,0.8502605267610602,1.184989915472379,-0.0926456735097978,0.2388046505157537,0.8526158179000768,1.1253761143954195,-0.0667113904582375,0.2209272283237924,0.7977802617359359,1.146310290714215,0.0542508376502928,0.2183840612063347,0.7002270073220445,0.9888133049459018,0.1034022829887768,0.1696416330165691,0.9025775646497184,0.9498164713567014,-0.1123652916898059,0.204530786189099,0.9167460047084964,0.6879565418658116,-0.3628159081467449,0.1713806746834064,0.8848497280411216,0.6627254263424467,-0.304473791154157,0.1542214077842025,0.7136290239872228,0.5737545496802356,-0.2502991314615353,0.129312882318541,,0.5837131162973712,,,,0.6036361137663713,,,,0.3495966239529577,,,,0.3832562790334997,,,,0.3099672870204575,,,,0.3273598479039998,,,,0.3981947895142053,,,,0.4023643078427223,,,,0.476716152195463,,,,0.5463325013717952,,,,0.5759293671557675,,
8,EMSC-19981008_0000001,ZAK1,2.0,-0.2389946075513239,-0.8193348434509318,-0.5555036134101697,-0.1380985094721509,,1.0631270874171976,,,,1.0219495460633643,,,0.938737458166572,2.478653015173556,0.321558555830971,0.3272703907886392,0.8890183624976302,2.4988588822324957,0.3479363274437205,0.3537917634220369,0.79889458888237,2.557523740301789,0.3871910842946825,0.37569412830041,0.7958166697337123,2.613378851212476,0.3863322564389571,0.347808754695087,1.0597780218476571,2.8269541835753604,0.3685876597256858,0.3631035338687813,0.7992463016279338,2.669046291473218,0.6282086824383705,0.3005397954910225,1.1799575114901268,3.029154863530825,0.4148761810699733,0.4603400681106397,0.6667105155081783,2.127296115327884,0.2074102880159819,0.256435838369959,0.5354780963668472,1.8297501117394412,0.1243051148041171,0.2030469268486352,0.6374380209616641,1.8665275702752837,0.1227304360024249,0.2304195388405361,0.6273512822760325,1.7383938674078665,0.1278436434665535,0.2289197521538248,0.7320196750174448,1.7575911608247994,0.1374604033586496,0.255425807202204,0.6557539345112753,1.6740759190677237,0.2354493790914507,0.2462356187257479,0.550332934933231,1.506046807560948,0.2699928795430482,0.2146121866606019,0.488675198339749,1.3273650900195606,0.3534295472541369,0.1542830321566122,0.4237667986160791,1.0891933352870549,0.3578367431895477,0.1190193817760649,0.4196426876344189,1.0517112293260062,0.4047875408595243,0.1087365422022752,0.4174731593746174,1.0637888688356818,0.4561416376788511,0.1142789416605615,0.3653475123140893,0.9069100239358336,0.4375086216503446,0.0885115083528882,0.4870729780486759,0.8845826707235842,0.3320619225909249,0.1103743578762934,0.4269196623238206,0.6697956606316984,0.200419921027711,0.0798103066595131,0.380549650485431,0.6404098354909973,0.2654056967481935,0.0663264065860931,0.4673270203050959,0.7538953819836047,0.2207747676483468,0.0846818191941548,0.3449436545276099,0.7583833946318626,0.371523578398669,0.0547028626505038,0.3353754474592585,0.8352218849694051,0.4208897392509662,0.0564506255092683,,0.6078781804806503,,,,0.7494894882635332,,,,0.8073228782777875,,,,0.9123324733206212,,,,0.918665916254514,,,,0.8990718913114781,,,,0.9159836357438228,,,,0.954117259552385,,,,0.9958929091436292,,
10,EMSC-19981122_0000005,ARGA,2.0,-0.2164165230641153,-0.6698762663236186,-0.4419904112121922,-0.124731219030024,,0.7165668122899227,,,,0.7933525594865136,,,0.5745165488250291,1.5341191086812325,0.0576667363329701,0.010849213135859,0.6164261251617871,1.6198719900204708,0.0789730446114874,0.0163603913780887,0.905162056986279,1.845553982303758,-0.0450779905250489,-0.0102740229817981,0.8081619873103131,2.285702955700412,0.3220747866687521,0.0720450113766268,1.0439968057301232,2.153835160722837,0.0617706981686997,0.0125826886907778,0.462488799587903,1.9895599866503797,0.4809666584353307,0.1050530167112546,0.3124387047888418,1.172654266656742,-0.0938349718207312,-0.0199305691714537,0.1889415231614871,1.2629525745492791,0.0645229073682459,0.0127486705857813,0.1849740713230741,1.458730834826921,0.2567518077965067,0.0500849819874982,0.0268760557881466,1.3072416710190522,0.34254357383282,0.0618824669274271,-0.0306509346391128,1.0614101925176938,0.2842457380200399,0.0535361996253114,-0.0677143696741383,0.4352771933046,-0.1092828451854314,-0.0204108670823311,-0.0739017018739511,0.3319291459098856,-0.1098755597053542,-0.0209305792500585,0.0373585485159484,0.5542074225277487,0.0382763500000419,0.0074637175876914,0.0688437383019574,0.4311522232604812,0.0267903850159297,0.0045407876735315,0.2075706753001322,0.2573818971902009,-0.1171873480687415,-0.0215718417465528,0.2632842577488838,0.1754272799098997,-0.1756806626218313,-0.0307207738469405,0.2341837689098112,0.0583416265257072,-0.2136706820828354,-0.0380665904229202,0.2724002278032485,0.0459430924739532,-0.2080940964035147,-0.0339054205442919,0.2357561249289076,0.0940417819380785,-0.083002406359372,-0.0137853488391468,0.2210892379242422,0.2796033751336431,0.0834825945118389,0.0123857720769082,0.3390964195713314,0.4619778600646862,0.1696704027695615,0.0250829560525137,0.4730202800162519,0.4429996129412501,-0.0095448963534481,-0.0015875455575607,0.5191358502016966,0.5880614924171201,0.0709786996742168,0.0107336434861269,0.7025859521770468,0.6806001714767911,-0.0383758661490196,-0.0061159873011479,,0.916942280712318,,,,0.7920719056693359,,,,0.90516301552611,,,,0.8200026257296571,,,,0.8422125935005766,,,,0.7869949840612289,,,,0.8198137826703977,,,,0.875916701362593,,,,0.8964169310057404,,
