,GM_RSD595_None_Delta,"rotD50_AvgSA[0,3]_3.0_Delta","rotD50_AvgSA[0,6]_6.0_Delta",rotD50_PGA_None_Delta,rotD50_SA_0.025_Delta,rotD50_SA_0.04_Delta,rotD50_SA_0.05_Delta,rotD50_SA_0.07_Delta,rotD50_SA_0.1_Delta,rotD50_SA_0.15_Delta,rotD50_SA_0.2_Delta,rotD50_SA_0.25_Delta,rotD50_SA_0.3_Delta,rotD50_SA_0.35_Delta,rotD50_SA_0.4_Delta,rotD50_SA_0.45_Delta,rotD50_SA_0.5_Delta,rotD50_SA_0.6_Delta,rotD50_SA_0.7_Delta,rotD50_SA_0.75_Delta,rotD50_SA_0.8_Delta,rotD50_SA_0.9_Delta,rotD50_SA_1.0_Delta,rotD50_SA_1.2_Delta,rotD50_SA_1.4_Delta,rotD50_SA_1.6_Delta,rotD50_SA_1.8_Delta,rotD50_SA_2.0_Delta,rotD50_SA_2.5_Delta,rotD50_SA_3.0_Delta,rotD50_SA_3.5_Delta,rotD50_SA_4.0_Delta,rotD50_SA_4.5_Delta,rotD50_SA_5.0_Delta,rotD50_SA_6.0_Delta,rotD50_SA_7.0_Delta,rotD50_SA_8.0_Delta,event_id,station_code,max_usable_T
142,1.3305841430741596,1.3416312008205598,1.317580137525928,0.5520311816556269,0.4809217346549932,0.37949169384798687,0.35689267322737983,0.34427898204840446,0.3253335087612026,0.8049214558863209,0.70295853061962,0.572816789087887,0.7249103455733481,0.7926194289636594,0.8942784597888505,0.85108712840493,0.994411295107593,1.145886201215255,1.2801633151953284,1.3091825194755824,1.2380649799217425,1.4969963459213664,1.7226376987366159,1.992145692961346,2.002518145225272,2.1073148237174246,1.5738580001994134,1.4802892528714366,1.590965453792256,1.2632323208758791,1.2993654086664286,1.3420322645387799,1.3900264237769449,1.3822572091547158,1.2707535797328848,1.269690865770965,1.179448345577443,EMSC-20130606_0000050,IACM,8.0
143,0.7174871199728425,0.37138073985243203,0.5708917545796908,-0.7459387304824983,-0.8388178617591215,-0.9880270915446516,-0.9301117384607416,-1.160809198053176,-1.3170023903944763,-1.024883719467228,-0.9653438215954964,-0.7632533309979115,-0.6872323745198008,-0.5490981205307763,-0.3971895384030155,-0.38088059516353656,-0.2866584013360738,-0.2129994734728271,0.3425336865425219,0.5273212614547482,0.5439693336862206,0.44170971817026317,0.6602874779219032,0.92969629083347,0.8695105139653005,0.5553220433972399,0.6890199034937492,0.754001385111355,0.6866480168952833,0.9896439467853391,1.0597623995044962,0.9582716388218344,0.8614100703553937,0.6689583972632231,0.5667081471269011,0.4650654635095055,0.4157306475361331,EMSC-20130606_0000050,IMMV,8.0
144,0.38506388817876713,-0.9680059308802802,-0.8548458821611131,-1.0773844732718265,-1.155196311457356,-1.308091888369609,-1.2769786626270303,-1.2881673425599116,-1.1693721464480342,-0.6893445341215436,-0.7052695606990484,-0.8071050878717658,-0.8400829293944421,-0.8117604581604976,-0.7786818012055834,-1.1798397375079368,-1.11966570294092,-1.1800950747898273,-1.1758072489119717,-1.0243748969771511,-1.055591356653788,-0.8867875896758646,-1.1243686080189148,-1.0161305455041143,-0.879263589827322,-0.9090203419928669,-0.7135421787636194,-0.6995645351329349,-1.026478483259826,-0.8124023504842715,-0.6488486519712406,-0.6871608132741382,-0.7344217121642274,-0.7970521645062014,-0.8498189294074958,-0.9475635295075104,-1.0104151058337685,EMSC-20130606_0000050,ITM,8.0
145,1.2028357617877168,-0.44155798317390804,0.012675245736367913,-0.820969209621337,-0.5880144597008012,0.031357491044531116,-0.7482595991627399,-0.6264609546251236,-0.26630097431947597,-0.6379873486980241,-0.5464487902218984,-1.1932459125203074,-1.3536680731197865,-0.9741772578604433,-1.0673781884457512,-1.1713960278140956,-1.1408197506243436,-0.860118490103984,-1.31865858799641,-1.2664614101697929,-1.2288168177106442,-1.0312056169291992,-0.8062575119566784,-0.8015869339255843,-0.5568222867409851,-0.3410332783976475,-0.08206546258321978,-0.04396840850537842,0.3208342432237181,0.4882035565175826,0.6361273396617992,0.5190290612003228,0.7126315359146389,0.6625475434756289,0.36068703971831084,0.32990530014094865,0.3387059605693139,EMSC-20130606_0000050,JAN,8.0
146,0.4992251353395418,-1.1037863447423888,-0.8522716183188948,-1.0430230786387362,-1.0432371633119732,-0.9706501864373056,-0.9031967214376948,-0.574249427549347,-0.3498232115009223,-1.1463792174967287,-1.723669881182479,-2.106904855070848,-2.139768176502976,-2.184759851989245,-1.8569211347307544,-1.7439138552892928,-1.7506525345334456,-1.6673305116762442,-1.6139289485190407,-1.7472298536428177,-1.5670442589682843,-1.3673065665021085,-1.3931488093418025,-1.0190089662403459,-0.8035313578172474,-0.7939259794965103,-0.5189212211245415,-0.5590903789934458,-0.7230884860706741,-0.725056975312123,-0.8896041094044289,-0.6950338823337692,-0.6282116350646714,-0.6398777701112071,-0.6558867543497566,-0.674459993382559,-0.694279760534295,EMSC-20130606_0000050,MGNA,8.0
147,0.7609615092953472,-1.3357643183663788,-0.949569937328441,-2.420994797994272,-2.4904826759307888,-2.5939690496188925,-2.5586421664609125,-2.4890800008916916,-2.691432910987311,-2.584091108184464,-2.4824032279334265,-2.1825337394306423,-2.172258248488844,-2.2895486265463667,-2.1489275569782853,-2.0125382181727023,-2.0481547697719,-2.158113516132529,-1.8242636955551674,-1.7935675334943761,-1.7080938124038756,-1.3793305316852438,-1.5561340031801567,-1.0001110527462176,-0.8472652632122015,-0.9834861528252894,-0.9792182116280603,-0.9665733008193325,-0.6554086556639511,-0.5211717943211251,-0.39662515463671255,-0.34204481195599534,-0.4011730615036271,-0.5246849705433156,-0.7324182664964756,-0.779506024905471,-0.7806519700746541,EMSC-20130606_0000050,MNVA,8.0
148,0.756265105492461,0.1950315993689955,0.16312558758024487,0.00704269933716084,-0.007116579083788821,-0.028591277344007793,-0.004600612558597561,0.12704850624581177,-0.04805661614592438,-0.007347136264931997,0.1867673729320396,0.34173259640192377,0.6433704391308241,0.2584087890843909,-0.1272147352192201,-0.21889032102285366,-0.25528288196423077,-0.3128241416081359,-0.23464685439908273,-0.04711591571102147,0.029666097090251142,0.09886075305920627,0.21225846417580474,0.2475283702017581,0.22308228117385376,0.5276222186783759,0.5753262265248349,0.41679739936016524,0.37578600611990787,0.2511489941876839,0.31533853994221595,0.3614284913391721,0.33886436385560614,0.23736499330680694,0.19227441217815056,-0.08785900604321029,-0.2422154393454452,EMSC-20130606_0000050,NOAC,8.0
149,1.0757758647035205,-0.9312027929503017,-0.8631991082733244,0.3637993868298146,0.9276394564972072,1.027130448173061,0.5685517676046103,0.8964871261113938,1.5901809421217319,0.9116265135332942,0.4923562112360216,-0.19543579298872693,-0.40988175768328894,-0.2890903944636136,-0.2889426870759326,-0.5242035822604372,-0.7427686144824808,-0.8486432234451424,-0.8302913590348613,-0.8725332398370789,-0.8744067331784429,-1.006386542020845,-0.9596906938241165,-1.0218772396742093,-1.0792844833240665,-1.0988066965608763,-1.1257449118883116,-1.4146705628592606,-1.144501661535731,-0.9462823914312413,-0.6388599425561505,-0.7772103646323849,-0.662971491538606,-0.7628997083284563,-0.8687766183078125,-0.9731169775684894,-1.146174619002096,EMSC-20130606_0000050,TNSA,8.0
150,0.650809097126587,-0.16676949278243836,-0.08737843756148678,-1.1860494619004163,-1.2621015107829772,-1.3673524237007175,-1.4326090842559545,-1.2816399920087607,-1.2937937052744157,-1.0405151502159153,-1.2264989376468884,-1.0693657630071192,-0.9737116011201277,-0.8510140249498308,-0.8849788785324524,-0.552616945323571,-0.6324259700620338,-0.3728220963962823,-0.11008697487750219,-0.04105478010802077,-0.04893267322420236,0.13134081163747258,0.19182998584356703,0.24036690201605904,-0.047664856513023324,0.16568999195336964,0.10226785968549912,-0.06108018431154427,0.23158745998846797,0.3365641063155351,0.20634890782791793,0.19791361847829236,0.16064942894063527,-0.0016870650723976865,-0.16926518553623282,-0.20092279255333167,-0.31682320235129424,EMSC-20130606_0000050,YDRA,8.0
151,0.14339295007011899,-2.0394391677748835,-1.8351943546661715,-1.2945291597634458,-1.3530312122129153,-1.4872201613301375,-1.5210216158262728,-1.5661010256516672,-0.7707642019468306,-1.0711095177984546,-1.2210065571259765,-1.568487002382982,-1.4465922606601946,-1.4103524273645736,-1.419641876767951,-1.4572173411949727,-1.6427130423105254,-2.033259417968619,-1.7781773142124795,-1.8991824183444894,-1.861848872910139,-2.037343012887021,-1.9780049771839074,-2.145066584995174,-2.275153712132955,-2.235997890811932,-2.1773946096341703,-2.263575911392243,-2.2345163956228937,-2.147803636697871,-1.9375146505417042,-1.7488169189608627,-1.670485162263267,-1.559966572686628,-1.4708764258595064,-1.3918911975585626,-1.2661848769296924,EMSC-20130621_0000105,ZKR,3.2
152,0.05243824735301361,-0.30164593569899445,0.18481482010742312,0.7792854312614637,0.8880404511831292,1.1758240022216855,0.9661130688469601,1.0551188262628242,1.0047173002005212,1.2014779845461718,0.7921549437029505,0.2475682901270151,-0.0846403988735327,-0.17616980463655985,-0.3961958934683887,-0.19461687275588435,-0.2230524711207078,-0.03776537619025078,-0.16002368325501504,-0.1743452665866707,-0.3627525504151219,-0.511623182047491,-0.5991740786867599,-0.662618019656291,-0.7446646423351098,-0.676309787577491,-0.5852360472826241,-0.5215214931680467,-0.2788676977875504,-0.09802652135010881,0.2244745437121658,0.37884165369049505,0.5762479355350081,0.6040911475381066,0.7878652998277733,0.956756061667388,1.0707180827153913,EMSC-20130621_0000105,BBRN,3.2
153,0.41839189516427,-0.053144292701983176,0.45106750526931094,0.8971442437661148,0.837845617058667,0.7527878859465851,0.6972647232045306,0.6730195040846212,1.0113447453083686,1.3464253643589235,0.6167944368784068,0.1754018213471138,0.07610527850928861,-0.009551200479505972,-0.14996172851070977,-0.14029480948462325,-0.11277181041049555,-0.20346950850948442,-0.3199467568233354,-0.3176166430560494,-0.2903018122450698,-0.20044484561047682,-0.26446467885905456,-0.34021727902060395,-0.29458916616793207,-0.2861812868738234,-0.28977309083744984,-0.2296434365569695,0.017031447194444382,0.30430568049610685,0.5441295705334674,0.7420203777560754,0.9124908908284262,1.040454091546172,1.081674252088499,1.2117753381181249,1.3076450810517972,EMSC-20130621_0000105,DATC,4.0
154,0.32571932329607645,-0.9525469235340323,-0.6623145909348906,-0.18501002729218818,-0.041370609611405484,0.5512199504910775,0.801178222789547,-4.5691542822190456e-05,-0.41754539873894814,-0.4320276462955963,-0.4653206166408399,-0.6562848640439878,-0.953908682637091,-0.5966161696179633,-0.1983717761868986,-0.13581764746996594,-0.319240454767896,-0.6897385334280326,-0.9378578102073405,-1.030888385572612,-0.9047900397286686,-0.8232875071346673,-0.8325235904202026,-1.1103017319138662,-1.2530613584831407,-1.2504439581585576,-1.1790226827318406,-1.1857848484147038,-1.062458748814933,-0.8243908800956188,-0.6330581112017484,-0.5496759302733896,-0.4724395758057298,-0.4218280021924219,-0.24485297586977772,-0.11570401255188933,-0.021225431284459972,EMSC-20130621_0000105,MRSB,2.2857
155,0.65595764209659,-1.5391150996348646,-1.510591549391247,-2.0063378862508223,-2.0961471905861195,-2.2526188071192976,-2.314650686825539,-2.392319503435674,-2.38389419819471,-1.8474591900423682,-1.9814889968629856,-1.7674474571854706,-1.7203968683849808,-1.7076264939520964,-1.6054097536345342,-1.393381464529412,-1.3189641148237197,-1.3699799274717055,-1.241172413107945,-1.2014782752097481,-1.2358895787394193,-1.4376744275744286,-1.4883703124362562,-1.2919191947080861,-1.2979589306648727,-1.2928707798331018,-1.2495497787686123,-1.3994414379687399,-1.5148459059655863,-1.4853078626604237,-1.540882373674478,-1.4881825405736002,-1.4257011991946182,-1.4764089821651272,-1.5927201899887375,-1.481142137066941,-1.377335568359081,EMSC-20130731_0000025,KTHA,8.0
156,0.574467510918073,-1.8834869674036678,-1.83046428155094,-2.0272349855104492,-2.109555200160866,-2.246495670327449,-2.2959109652196377,-2.3092501375779557,-2.047967698359594,-1.9053257252536504,-1.9031049414397545,-1.6866308999835606,-1.4084857677312828,-1.4292870756685225,-1.6152898950318004,-1.6522523567735448,-1.467122466521202,-1.6742910671984257,-1.7822288758241616,-1.6800290510755191,-1.8036786521095571,-1.9529328031906612,-2.019789898228712,-2.0790823320167373,-2.1327924195056305,-2.306894217983128,-2.1519340307700947,-1.957130539654468,-1.662470306393777,-1.546075745761108,-1.7568649147028488,-1.7807818105516162,-1.8156935272805903,-1.8444576094206582,-1.8043677991611382,-1.6679987168321961,-1.6457010199369506,EMSC-20130731_0000025,ITM,5.3333
157,0.6562406244183792,-1.5690862951221263,-1.5463772522967236,-2.0312194984153003,-2.1207151223484413,-2.2765740808514767,-2.3378878287358695,-2.4149055573110854,-2.4072131263023717,-1.8717333915525955,-2.0069832448861895,-1.7934189470665345,-1.7471960975278176,-1.7347827616071552,-1.632973957487799,-1.4211388564928082,-1.3468372752592757,-1.3984360778532974,-1.2697730183222227,-1.2303286891934686,-1.264729819269295,-1.4665156666475259,-1.5172807314357186,-1.3213593442592337,-1.3273032788344707,-1.3227272967724026,-1.2796264745861077,-1.4299205194229252,-1.5470864180341906,-1.5201992721722402,-1.590552030302268,-1.5444178696569733,-1.469756135580056,-1.523245643520136,-1.6173164022091235,-1.512994210313936,-1.4444274392134737,EMSC-20130731_0000025,KTHA,5.3333
