,,,GM,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50
,,,RSD595,"AvgSA([0, 3])","AvgSA([0, 6])",PGA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA
,,,None,3.0,6.0,None,0.025,0.04,0.05,0.07,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.75,0.8,0.9,1.0,1.2,1.4,1.6,1.8,2.0,2.5,3.0,3.5,4.0,4.5,5.0,6.0,7.0,8.0
GM,RSD595,None,1.0,-0.3254350398141421,-0.35530918191430544,-0.33383287362845354,-0.32078529932689664,-0.263822692414712,-0.2609451559351504,-0.2760775130809212,-0.30182172603074425,-0.32149586813382885,-0.33896422462633646,-0.3362743564331429,-0.3237266975232093,-0.30495381471564814,-0.30254217230194314,-0.30400955569064914,-0.30613152553655354,-0.30085317153275176,-0.29440823492892654,-0.2866476240936137,-0.2750044820423457,-0.27110618678625126,-0.27292219207146295,-0.28303203143117106,-0.2971913155450632,-0.2996412659817623,-0.30884466987743375,-0.312280520974489,-0.3105166830357008,-0.354140440961917,-0.37441380701650695,-0.39631853085203544,-0.3896106967680548,-0.40035342644303584,-0.3891101748832604,-0.39907307599048053,-0.4100398136892
rotD50,"AvgSA([0, 3])",3.0,-0.3254350398141421,1.0,0.9876273835791646,0.8292309344498848,0.8144854712360278,0.7565971016599544,0.7486092050898838,0.7233046724616763,0.7422900333974237,0.8029408007601513,0.8457372330567828,0.8766232983337754,0.8986530344075515,0.9201850522819688,0.9281187352034997,0.9367015552392871,0.9472882504372085,0.9593459743692183,0.9635732647089151,0.964924892957103,0.9659374463858608,0.9702878461842497,0.9726218428972646,0.9739270722251905,0.9731403611808372,0.9759622306014064,0.980837996640586,0.9833865088757783,0.9851158087189281,0.9812050111340174,0.9666396873690135,0.9512634403669142,0.92651618063904,0.9083804253743126,0.8864312706778916,0.8644395078770106,0.8415693936681279
rotD50,"AvgSA([0, 6])",6.0,-0.35530918191430544,0.9876273835791646,1.0,0.864448989034726,0.8515677874377028,0.7987035462120773,0.7891000468329097,0.7676308656864901,0.7840161996625132,0.8390905006927644,0.8704235706974134,0.8886540538984462,0.8983840989647438,0.911617744239784,0.9175793424568448,0.9233819032752745,0.9282865016731696,0.9331171722161166,0.9347558690332395,0.9354473376203345,0.9348338404852824,0.9390461483320459,0.9399887272333955,0.9416193366128954,0.9414599081558405,0.9458487947831025,0.9542648163644898,0.9618337322937005,0.9758885188252852,0.9866247190267619,0.9889124954386502,0.9870008541499607,0.9777708410519501,0.9680596406850437,0.9530467090515642,0.9354450477666022,0.9168945534698674
rotD50,PGA,None,-0.33383287362845354,0.8292309344498848,0.864448989034726,1.0,0.9988847474225186,0.9782708267186323,0.9779463817844128,0.966813107033815,0.9729856473153342,0.9711973222208568,0.9469494011463598,0.9150456423985532,0.8709884328004167,0.837920091076019,0.8076745071824077,0.7799973673560889,0.7621184120921184,0.7393677161775636,0.7271228426896731,0.7210231437019591,0.7215809397734374,0.7303705913136028,0.7283502147656429,0.7249691066303271,0.7140504768152273,0.7180620079101757,0.731867696639989,0.7441576064974085,0.7729863805870562,0.795389493586143,0.8011764957561108,0.815914828413478,0.8030850249133248,0.8106793666950678,0.8150563460107955,0.8140116699638931,0.8072190143002217
rotD50,SA,0.025,-0.32078529932689664,0.8144854712360278,0.8515677874377028,0.9988847474225186,1.0,0.9858666162909964,0.9845862535306595,0.9726335087312211,0.9759391460242869,0.9670771526557289,0.937800692170021,0.9035182326271993,0.8569618644469758,0.8220365454864554,0.7908754417118657,0.7624003025902388,0.7439802254741714,0.7213375199038418,0.709273873626973,0.7032194034864894,0.7040261597076309,0.7135131026141577,0.7117650914655835,0.7088327238297648,0.6978223072717513,0.701774493805629,0.71567416595254,0.7281266237222197,0.7589253776314113,0.7812671733394718,0.7873761145923835,0.8028337630848422,0.7916757750547212,0.8000017251623078,0.8050425623666584,0.8040347768323568,0.7974529846123807
rotD50,SA,0.04,-0.263822692414712,0.7565971016599544,0.7987035462120773,0.9782708267186323,0.9858666162909964,1.0,0.9918884176304745,0.9779740574019974,0.9700453895223914,0.9378274864699702,0.891968901627683,0.8510406849282147,0.7985115821059917,0.7592043188488967,0.7262495388185232,0.6961659115646441,0.6771701138030695,0.656136262060505,0.6449930091363525,0.6392571142289155,0.6409252414173251,0.6522123594282633,0.6509410971018549,0.6488244074417373,0.6377628784806083,0.6414484293993431,0.656067651247245,0.6680797455253696,0.7041077717758836,0.7242773458645926,0.7303448725455425,0.748009632507091,0.7449850541411143,0.7549971243070336,0.762958025935602,0.7620610594506521,0.7553487738006437
rotD50,SA,0.05,-0.2609451559351504,0.7486092050898838,0.7891000468329097,0.9779463817844128,0.9845862535306595,0.9918884176304745,1.0,0.9845973441745519,0.9763664415669635,0.9424965222624612,0.8933197082374011,0.8485132252868373,0.792145008995482,0.7508024870146423,0.7165118278699601,0.6867595393641345,0.6674988307381315,0.6469750364567539,0.6356559122782609,0.6294524237210252,0.6312515283434336,0.6431931042142064,0.6420404279465746,0.640469748492445,0.6290841682684679,0.6331330331373575,0.6475928613389854,0.6596205771755284,0.6963874432870747,0.7165854932694055,0.7222951766298608,0.7375497836572121,0.7281454632273924,0.737335090242104,0.7418347657674397,0.7405402301094511,0.7331477323225053
rotD50,SA,0.07,-0.2760775130809212,0.7233046724616763,0.7676308656864901,0.966813107033815,0.9726335087312211,0.9779740574019974,0.9845973441745519,1.0,0.9802385366065949,0.9316676583047778,0.8758061378100143,0.8282145952047061,0.7665905740432528,0.7247020835653559,0.690777825203864,0.6617965807447216,0.643369869318425,0.6207702196152092,0.6099066931270269,0.6025922964825893,0.603482214570961,0.6137142040089619,0.6124207050710037,0.6132962723689769,0.6023960379194361,0.6067968781876666,0.6203802347528449,0.6330476856304584,0.6683477789067697,0.6963353515772075,0.7010513536884257,0.7185906397821925,0.7080908571090655,0.7174434952522586,0.7215729427028212,0.7193616372682247,0.7139838193287198
