,,,GM,GM,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50,rotD50
,,,IA,RSD595,"AvgSA([0, 3])","AvgSA([0, 6])",PGA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA,SA
,,,None,None,3.0,6.0,None,0.025,0.04,0.05,0.07,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.75,0.8,0.9,1.0,1.2,1.4,1.6,1.8,2.0,2.5,3.0,3.5,4.0,4.5,5.0,6.0,7.0,8.0
GM,IA,None,0.999999999999999,-0.580433217280382,0.704799481037884,0.5577503446386339,0.8634252771577251,0.8565428971737193,0.8293859516829626,0.8188268186359332,0.7926924625244401,0.7883945115972114,0.7968184049182198,0.7958603388110482,0.8010835928074536,0.7965243133732559,0.7922433200160525,0.7761668622277691,0.7560345409851578,0.7595367161415219,0.7329553840893626,0.7040463639533542,0.6859109650298651,0.6791467706957138,0.647106683028347,0.6135155765651444,0.5712003365041892,0.5614713705672232,0.5289243439931242,0.5149496190466716,0.51408113777736,0.48002822461483247,0.482951591565752,0.49594912289302623,0.514655267956935,0.4276399793204171,0.43718356582745155,0.458681599236476,0.49984041423261766,0.529890833093625
GM,RSD595,None,-0.5804332172803821,0.9999999999999984,-0.46369268092114807,-0.34247900151362526,-0.49999234930032466,-0.4794087389942445,-0.4283857192387733,-0.42253468749281703,-0.4290393584570405,-0.44498584503042016,-0.44972336600162033,-0.49621016616691827,-0.4945798482479029,-0.48482123109912106,-0.465340182074868,-0.4697610970879631,-0.454221638238871,-0.4583380852816622,-0.4336109754976915,-0.4050476656016574,-0.3926864168910748,-0.39000943707103414,-0.38338407428848986,-0.37040112566144157,-0.32984399712324725,-0.32193560991624537,-0.3080780918889306,-0.2925377655406028,-0.2879435171900462,-0.27240216649873467,-0.3084927988787139,-0.33968038781885435,-0.3497642716336691,-0.27468340522906476,-0.2832156592257368,-0.2563734542201012,-0.3028935432275941,-0.3323919379638633
rotD50,"AvgSA([0, 3])",3.0,0.7047994810378843,-0.46369268092114807,0.9999999999999994,0.8448580635530327,0.7431077412153319,0.7284442698999437,0.6832342776667745,0.6654754454979265,0.6252621666490773,0.6242446896649153,0.6478095162569045,0.6808926027061878,0.7095451890041962,0.738136960427142,0.7751655106749386,0.7768608344888884,0.784568428972206,0.8148979818291233,0.8372868708731461,0.8662201261111285,0.8722777190004228,0.8697771554652585,0.8775207499936686,0.8846514429305735,0.8864140183091591,0.8841241858622975,0.8845345970625672,0.8793089988790211,0.8726552990084249,0.8694029780165583,0.8825990250803883,0.8672089125552906,0.8611152362044265,0.7907674612849253,0.7919189993217434,0.7472152661615187,0.7553856463920653,0.7518807101770809
rotD50,"AvgSA([0, 6])",6.0,0.557750344638634,-0.34247900151362526,0.8448580635530327,1.0000000000000016,0.6665239298357666,0.6633073059786128,0.6330710726663907,0.6149001502106201,0.580340972197848,0.5583919959239813,0.5991709846974929,0.5914975465322081,0.5724128339636201,0.5818618351142318,0.5965632796855121,0.6001559386039219,0.6261060742644128,0.6677597509470515,0.6855325414648946,0.7056759438878336,0.724742016377654,0.72514837011781,0.7260554112654353,0.7434417670648863,0.7330652659877361,0.7222067073165865,0.7348676706676596,0.7419413396331758,0.7386197231967638,0.7502547983427891,0.7694007639608215,0.8407902686725683,0.8418228833140479,0.9148529152082375,0.9210227121447158,0.9484290728789018,0.9462724504175721,0.932550579596279
rotD50,PGA,None,0.8634252771577252,-0.49999234930032466,0.7431077412153319,0.6665239298357666,1.0000000000000002,0.9957418318924803,0.9690068136020406,0.9517496104001857,0.9342525090916358,0.9342254281932088,0.9371748089085365,0.9247262622068074,0.8969507813224339,0.8896786044011415,0.8708709817862983,0.8394000983243437,0.8209518135901971,0.8186879292649556,0.7843634968692911,0.7444335940856963,0.7224440084837724,0.7026785868845553,0.6635232235373911,0.633465628720092,0.5752473128759428,0.5479316860826812,0.5150230279201067,0.5027003407477406,0.4928841744010579,0.47388654037682887,0.49167739510960484,0.5347457144777846,0.5468989109634986,0.5095871901163341,0.5242942468103774,0.5634903434497603,0.6011759614288956,0.6263285122065516
rotD50,SA,0.025,0.8565428971737193,-0.47940873899424447,0.7284442698999437,0.6633073059786128,0.9957418318924803,1.0000000000000004,0.9819310928054045,0.9639956871447342,0.9414129197931601,0.9379110071257605,0.9334629533295407,0.9127093558698014,0.877314975193494,0.869493718514345,0.8526360118922863,0.821656204187599,0.8038355626063878,0.8016043486192054,0.7664039780358581,0.7245186016990596,0.7041189400150392,0.6849770807185518,0.6446650381578988,0.6161818791302576,0.5574957028998113,0.5311783309858704,0.4990777165627382,0.48873811209934476,0.47910150084740466,0.4635892129226696,0.484258438476676,0.5279761190942948,0.5400559317926227,0.5084763301441583,0.5231164261835718,0.5642151741224868,0.5993391541093294,0.6226276852697818
rotD50,SA,0.04,0.8293859516829626,-0.4283857192387732,0.6832342776667744,0.6330710726663906,0.9690068136020406,0.9819310928054045,1.0000000000000007,0.9819191942451945,0.944080933238709,0.9207814375218512,0.9051480819503716,0.8781794013135078,0.8292976332005758,0.8166731223136711,0.8028659313308038,0.7731654808208062,0.7552126052212398,0.7526482851155609,0.7200607143724115,0.6687920923126902,0.6504815293366123,0.6326092458057543,0.5907058373874272,0.5667972733006195,0.5085682482981473,0.4839551932005083,0.4496265071977035,0.4419237066087481,0.4333318376052822,0.4214645934126446,0.44848818854657096,0.49585664883826225,0.5077727258567676,0.4803317232091079,0.496466668193147,0.5408280775993511,0.5757969942385696,0.5979039025681923
rotD50,SA,0.05,0.8188268186359334,-0.4225346874928171,0.6654754454979265,0.6149001502106201,0.9517496104001858,0.9639956871447343,0.9819191942451946,1.0000000000000007,0.9587001754538007,0.9231454514857695,0.8996291575551306,0.8624861722561004,0.8101493786150141,0.7942038860385049,0.7706182042041537,0.7379187257933597,0.725412169171449,0.7257706999150328,0.6865172817950379,0.6422877490460633,0.6253698912587532,0.605833166598588,0.5651309195975783,0.5398737411557449,0.4853522262318207,0.4634135573079085,0.428513011378675,0.4195386383933071,0.4101243392594036,0.39587903979809314,0.43183700928342444,0.48533627336965873,0.49476035705458654,0.46819894799468315,0.4841623718823381,0.521342536736967,0.558570751832159,0.5810935622362638
rotD50,SA,0.07,0.7926924625244403,-0.42903935845704044,0.6252621666490772,0.5803409721978479,0.9342525090916358,0.9414129197931602,0.944080933238709,0.9587001754538006,1.0000000000000004,0.9467687903189912,0.8981838818723766,0.8593720590334664,0.8070892567951231,0.7866780721062276,0.7572251116193451,0.723794221837604,0.708230156716391,0.7062008399667407,0.6684989011001855,0.6213617666087263,0.6027825083060597,0.5812462581729966,0.5377351032127446,0.510275341182218,0.45010687742772665,0.4340673842142477,0.39347110104103544,0.380799929661179,0.3682682994995228,0.35155749669700553,0.3879211074603579,0.4454617930023703,0.4544705218107497,0.43046680005282195,0.4443112838642929,0.487834313445628,0.5289712754881651,0.5502536051178826
