group,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,3,4,5,6,7,8,9
group_3s_00,0.3305573999207933,0.38933456237660463,0.3057272548595133,0.5062601763398321,0.546502148768397,0.4510511266400826,0.49664431033479756,0.34269116664094973,0.519802766766169,0.32806742096241037,0.30773305935535156,0.4144900189831383,0.4829585940466512,0.3329939748389592,0.62447268112591,0.44826789336394635,0.3223418058661529,0.3901327665939929,0.5499199555714821,0.37246058816815336,0.34377146257881597,0.38345121235880925
group_3s_01,0.3507047628455692,0.35064689924793374,0.33076768263374995,0.4609657503237082,0.39567372321338135,0.5221659761892761,0.5427483774393647,0.3848697916632247,0.516480848366462,0.3483360608712999,0.330946238628235,0.4351095276005229,0.3747867113507065,0.3296287404253054,0.4827998773301199,0.31384167282559133,0.2859920743151998,0.38170873109686976,0.5360219156513526,0.3807338765701444,0.4026348637804997,0.4215112395900125
group_3s_02,0.31487398469886096,0.3899705856939738,0.2914899222589831,0.4373502706218557,0.5444689090090543,0.48844347038343605,0.4508207465049022,0.34194163253222515,0.4573595659008532,0.3535420724078161,0.3078016321340618,0.4081019125415375,0.43082065653222296,0.336366533287686,0.6140434437473643,0.43765418068738243,0.32669680241716637,0.4101949546662135,0.4278151768536323,0.37525330613286584,0.35962013611156546,0.4001699874319234
group_3s_03,0.35033493959877654,0.49394770183774006,0.3898767002913164,0.5003726568338462,0.48181122818191985,0.5836407727382813,0.6424937562722194,0.47547857765950763,0.7031726406729042,0.38797606332353357,0.44790265351447456,0.5183849840723467,0.5585710695072889,0.3948243254247409,0.5761961712001462,0.3944528118815015,0.38659968032744774,0.5826053975231393,0.47722235933312873,0.43213217864482706,0.48178883715473675,0.5684767567050313
group_3s_04,0.2867037458120276,0.35741968776924454,0.31970808210510326,0.40651790720169445,0.35803023604221335,0.4143464510891174,0.5685103904714033,0.38128471857955437,0.4481844165885353,0.35131348184077155,0.32851478058551226,0.3874215940119424,0.45736316044353825,0.2989851159070453,0.4849454421992234,0.2885463355751939,0.30369422867870516,0.413777178605984,0.4304222600229393,0.31661032706462516,0.3841588257987071,0.4263405098754371
group_3s_05,0.36916510675819175,0.38461291725862184,0.3267436253215589,0.46011172183948457,0.3635142943859678,0.4290128691165141,0.506993699826618,0.3544538931523681,0.5114594794413498,0.32120030858255805,0.3465225558056897,0.43617620050837635,0.37850973838702884,0.2664356240555773,0.505101863775015,0.30547287121980915,0.2684449065459348,0.3740800069564639,0.38548050845148746,0.3574179598314906,0.39339374994741266,0.36104034064041984
group_3s_06,0.3539508948415388,0.3857517927868984,0.3270604279207943,0.33652514579226733,0.36332723913255094,0.43071631011552486,0.5033326665072296,0.35402331935329107,0.5111356607130976,0.32088081963157167,0.345468110937407,0.4306624378427461,0.38057543239841174,0.26646976997293,0.5040170943082265,0.30598949419122157,0.26780435158491656,0.37151239245338413,0.3861621324785165,0.3568810441304466,0.3940280110868233,0.36492424746454766
group_3s_07,0.3618029252371601,0.3825935436118142,0.3261229215604753,0.45715940044784,0.36384716865191846,0.42512865921035514,0.5156123817332922,0.3540549299473993,0.5114046652188491,0.32217831517544376,0.34754996752523964,0.4332093153273544,0.3970913510006861,0.2670815808324912,0.5029342875310089,0.3044170033542808,0.2698766762959453,0.38029685867338897,0.3843426946682159,0.3588092295806602,0.3921972561822433,0.35164277015113926
group_3s_08,0.28592522853760527,0.35812003660604513,0.3196136108407464,0.4042587910290324,0.35865712809202316,0.45025474471120147,0.568947818154926,0.3809974768712968,0.4462882511863227,0.35184732098227883,0.32892152964057353,0.37285360862065225,0.45718689173879246,0.29821541863680767,0.48327822379131397,0.28892780776651317,0.303483043150844,0.4130386297538169,0.42847874237735023,0.3168032593209752,0.38409792482967337,0.42493842636347323
group_3s_09,0.3462776942598274,0.4907893963043899,0.3554796847135158,0.35470220968743166,0.35928059541236707,0.4217522616717868,0.5618664214873952,0.4824794741208873,0.5784528370023742,0.3877583781548289,0.42643217058630484,0.412580317908416,0.5204973776432035,0.3915321571232374,0.5785264505746058,0.4382865842301325,0.39638751537815503,0.5284653143648254,0.4613727076777371,0.43384937360861187,0.48175510028194574,0.5470601686184609
group_3s_10,0.3876464194264665,0.4805429352414888,0.5184182213702516,0.34629844271304905,0.5037827999550503,0.3540881203018408,0.48531267787184257,0.6259408839680219,0.4694607746973689,0.3999789712666083,0.6133514216840752,0.3430093041420851,0.5155893725416292,0.5374626715443223,0.5887716106554665,0.4183403163284976,0.34428933656390887,0.6830973219012153,0.5478998198007464,0.3794779833572906,0.5298786722124355,0.5799416027318911
group_3s_11,0.9732911437244849,0.6506784816756709,1.0784093142854587,0.6060393593099143,0.8887105013680745,0.5228090493859012,0.7639613555936611,0.9282948137772579,0.8452506651597407,0.7505843958279609,1.3655860740680088,0.4832785107361247,0.7699469119920592,1.0401896131930157,1.1565546957396373,0.8957404620024354,0.7352583348099696,0.9623764875811023,0.5330203885100135,0.8051026464411473,0.7994524119839068,0.9319152354139865
