group,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,3,4,5,6,7,8,9
group_3s_00,0.34657203144261417,0.4037225710578196,0.32064945002342854,0.5249692161118651,0.5731762891722954,0.4730664125972342,0.514997992075647,0.34683181640410854,0.5451737410876837,0.34408001390173787,0.3227531555263632,0.42984164733328883,0.5065312467359441,0.3340878037790551,0.6336864576695487,0.4615609823033832,0.3379584135907469,0.4091746975648803,0.5767609151887071,0.3779560545583022,0.36042628047802605,0.4021670243634909
group_3s_01,0.35252097844955854,0.35873612694715457,0.3469120722350136,0.4677670653309487,0.41029599802446265,0.5342370742077276,0.5552692787161368,0.403654842889793,0.5416896836771717,0.36533794277855586,0.3470993433419233,0.44154213789614977,0.3930796190412135,0.3457175395692424,0.500641932717938,0.329159923384002,0.2999510180483171,0.4003394945981981,0.5621845279482532,0.3993170585448898,0.42228700771477173,0.44208471768517377
group_3s_02,0.33012879624435354,0.39896698882898785,0.30571720961765114,0.45869683357781255,0.5710438093222453,0.5122838335690831,0.47282478787301435,0.3460732258663543,0.4796827595120744,0.3707980537417299,0.3228250752634181,0.4232169421041147,0.45184851654546926,0.35278419634044494,0.6231033422021277,0.4506325269725364,0.34252439820331937,0.4302160979286788,0.4436252514613201,0.3839101898660593,0.3702844342344342,0.4197018235907396
group_3s_03,0.36328170220189815,0.49599034644973855,0.4087651949842348,0.521990627397508,0.5053278792649254,0.6121276066007739,0.6573157276085146,0.4986861393646501,0.721934672014551,0.406912728091945,0.46976426612487054,0.5436867580536203,0.5668289213460349,0.41395251946621087,0.6043196426364768,0.39921888437208813,0.40546916542717926,0.6110416959139571,0.5005150330132209,0.4532240525417392,0.5053043953574962,0.5700321925350494
group_3s_04,0.3006974254111806,0.3608426882887428,0.33531266534334164,0.4263595780127497,0.37550527947352125,0.43457022411016727,0.5962587278030755,0.3998947865183028,0.47005978173003304,0.3684606882360651,0.3445492086327612,0.39314919126344977,0.4796865295002476,0.31357823503448745,0.5029065555138598,0.30262994985833713,0.31851719417643537,0.4339731660928372,0.45143067476145243,0.33194925980416784,0.4029091756003399,0.4471496990907323
group_3s_05,0.38718363040367015,0.40338543074137695,0.34269160532044374,0.4629986499476037,0.3812570083883322,0.44995249310826313,0.5317394783446787,0.35498709337890555,0.5364232275185874,0.33687772567637,0.3634359226195425,0.4389181639331802,0.3924977115291848,0.27944003997722555,0.5071906347050382,0.3203826502112771,0.28154739323158584,0.3923384212194912,0.4042953680610489,0.36023456938022386,0.4125948457596825,0.3786623038100379
group_3s_06,0.3550117940348283,0.40457989347239787,0.3430238706896452,0.35295055053868024,0.38106082318345197,0.4517390771003615,0.5278997542058586,0.35482546701905515,0.5360836035711932,0.33654264283768287,0.36233001151177996,0.43479488268552774,0.3946397440582351,0.2794758525174739,0.5071795025831423,0.32092448895486236,0.28087557352073067,0.38964548440997115,0.4050102613717223,0.3596934225490734,0.41326006445474683,0.3827357796526516
group_3s_07,0.37946210928257734,0.40126749379284343,0.3420406057237268,0.4600278044905959,0.38160612986378945,0.4458786993905335,0.5407788281879625,0.3551161409657512,0.5363657378770231,0.33790346764455725,0.36451348112172016,0.4359326278247522,0.4062520262056436,0.28011752516038835,0.5035408166601347,0.31927524665141244,0.28304904601393926,0.39885871030796405,0.40310201889758374,0.3616368029423541,0.41133995251199246,0.36880604872957773
group_3s_08,0.2998809096053131,0.36154974435101034,0.33521358304538634,0.42399019698181745,0.37616276940220933,0.46693100514481994,0.5967175058279888,0.3995935248731188,0.4680710666785984,0.3690205834511775,0.3449758106406943,0.38147299912372434,0.47950165732305466,0.3127709697270498,0.5011775876881005,0.30303004126792366,0.3182957009262091,0.4331985695218784,0.4493922962581838,0.33215153911792716,0.4028453021251552,0.4456791814975111
group_3s_09,0.3631791096636655,0.4980307440273725,0.3728302386722711,0.36783945364678533,0.36050934312178845,0.4330054428881722,0.5826304114622283,0.5060287415184682,0.5938870982772685,0.4066844179608921,0.44724583365532,0.42358877359596464,0.5397752418446367,0.4105008543200776,0.5848689901392319,0.4596788475748354,0.415734733432791,0.5542590976568494,0.4770533086508047,0.45502506181378993,0.5052690118268034,0.5522993518684522
group_3s_10,0.4065669946559558,0.4916287917848024,0.5435342126971185,0.36320087082499014,0.5224415998293671,0.37137075360450766,0.4965085697078862,0.6564923375371075,0.48198691302965224,0.41950148414641364,0.6430666754161323,0.3597511931889054,0.5232117878089226,0.5636956054768532,0.598755290195436,0.438607797916652,0.3610937025188589,0.7083974635995302,0.5731036428800764,0.3840631188228879,0.5494605425946713,0.6082478843671864
group_3s_11,1.0093393070834176,0.6602980391315871,1.131045230771695,0.6231745901731859,0.8954202193777107,0.548326756899359,0.7663419120610068,0.9736038144000511,0.8865063765412421,0.7706114662008907,1.385774744925337,0.4961733334876165,0.7863664964906739,1.090960070091522,1.1983209441285811,0.9394605222121736,0.7624903842693136,1.009348975445972,0.5344815379782745,0.8349215468870709,0.8016439218995698,0.9774009446467588
group_3s_12,0.3414754398265251,0.5353231698050753,0.4258201958405629,0.42257898318754566,0.46083924749084926,0.49005921900715016,0.5043379583426137,0.5288679261503366,0.5894051106220298,0.38429804178794336,0.5325511716918789,0.39370547467999817,0.5370546903261082,0.4698827111843013,0.5742430288149228,0.3986377909127396,0.38501704577203016,0.6536674066350637,0.5598657259732351,0.4243491070945209,0.5657866921539183,0.5885461244383011
group_3s_13,0.3927319102763157,0.5402195744567875,0.43616339467862714,0.34675457572745216,0.42235862114608813,0.4187132095693753,0.498162130755735,0.5246717011585463,0.5815633952701564,0.38853790700527496,0.537880268578378,0.39421628697337757,0.528799610620501,0.4608564194829536,0.5708167479425147,0.3834851441418325,0.38693491450322337,0.6390248369934753,0.4728898396594812,0.42438635241960815,0.5584575481252895,0.5764951606319265
group_3s_14,0.3528830437543029,0.4697524880225228,0.5434926937740108,0.3632105889685437,0.5467947957968575,0.4041819826938587,0.4964683835276374,0.6565520499994378,0.48201298973518697,0.4195358955406124,0.6430598062725963,0.35975111792704273,0.4853763888284726,0.5636140212075619,0.5987757665644287,0.4386625602612834,0.3611005578515453,0.7083853459278401,0.606008645792853,0.38408158443844376,0.5110033656470074,0.608257311365302
group_3s_15,0.9931325355425481,0.7549188830369189,1.4191728421234013,0.5988934605018172,0.9750922010481464,0.36982185410436813,0.9676394287498897,1.1073038541166078,0.9167791747808236,0.8430878292328675,1.6635503508753082,0.4951879914498645,0.9410314834581088,1.1396416717933573,1.158217162741463,1.0362383584757797,1.016820956405471,1.1703627484677985,0.6912121206037626,0.9928648017323032,1.0810175343233797,0.9464847215933613
group_3s_16,0.4055910577617059,0.4901101958360317,0.5449007315468819,0.3628845192914623,0.4882113969510307,0.37052274787635187,0.49784744213615656,0.6545553023143895,0.4811557310603842,0.41837941938933837,0.6433679161381842,0.359760408581459,0.5232636548733779,0.5149193738738512,0.5981193676964919,0.43680778159164524,0.36087868178596133,0.7088355509387351,0.4828359609901676,0.3834672376056142,0.5491750277416478,0.6079831365078245
group_3s_17,0.5840623929300301,0.5710776190768504,0.7208305571719126,0.37254513924529653,0.5159287129669303,0.45022755256703456,0.634367159405605,0.7470889235724563,0.7097920381603082,0.5371868876458052,0.8747926667554631,0.5294655303038992,0.6778276115902104,0.737669570487138,0.8997880735078326,0.6359086111111076,0.5319237765139596,0.8111141195986813,0.501181713411887,0.6186321434460196,0.7202777014921774,0.8232697875181385
group_3s_18,0.44601783509183596,0.6022833957950223,0.6901021789078714,0.38372048932561814,0.50316469106149,0.4597152026030275,0.5951218656271888,0.7700607801203977,0.7820031837120411,0.4798393287763254,0.759810698963308,0.4620330209918265,0.6945114605952439,0.6632101500549371,0.8455262284034251,0.5729802460028253,0.4929250771438525,0.808725978037694,0.4408898684525655,0.5055995867814134,0.6612105965448014,0.7415546504785053
group_3s_19,0.7106294379697681,0.5398425369512996,0.812893667234869,0.4971659175489163,0.5580328913947498,0.4394012501600536,0.6857302386353058,0.7348855316246848,0.5504045504079491,0.6293737129458801,1.0405356454384849,0.414765968482801,0.6221065487600799,0.6584497777584309,0.8682243781835248,0.6095038120092972,0.5971758069531029,0.7453305740624243,0.46758092667206486,0.5933604949328277,0.7725396941322853,0.7277695685810223
group_3s_20,0.5411048471061479,0.5987998562359762,0.7711891547921774,0.43899326978811104,0.5573852965016513,0.4903503002582782,0.6236765490378641,0.7862324377545372,0.7500558376237481,0.5700202371111346,0.9083392973227176,0.5368662949253931,0.678190987933731,0.7362383892671701,0.9807329181629751,0.6480474836117398,0.5497097105854059,0.8049773955276694,0.5054327985195376,0.6458625677370391,0.7280561063780198,0.8230157228020102
group_3s_21,0.5433478680400112,0.5976871630964665,0.7723486264700521,0.4363127501298788,0.5572321763350275,0.48985686096698944,0.6236288722428366,0.7098983925516469,0.7502355899870037,0.5669163197451033,0.909755039886535,0.5368788313444097,0.6770077585774237,0.7334289678190713,0.9791327009684402,0.6488387932633798,0.5510325137300711,0.803886495753286,0.5591825671590571,0.649280305933133,0.7294155744283741,0.823948094641105
group_3s_22,0.904022567618661,0.7834475269832328,1.1705284020640625,0.5840427163222667,0.6514163421890475,0.5506830142382652,0.7585594901594268,0.9607966281213456,0.8958568486885691,0.7969887013641964,1.3953560079982368,0.47212867223335986,0.7821209737601266,0.9130352648099977,1.2009028369462418,0.8398814462202818,0.7788291868640488,1.0220711941631213,0.6394758847549987,0.7956679358962502,0.8045017310715534,0.9604106128400632
group_3s_23,0.9389189742582678,0.6601746223877245,1.130698039719983,0.6232534389243923,0.8952232475976073,0.548312230689782,0.7659053904646216,0.9738623473263491,0.8864875525644832,0.7702301604096174,1.3860528969723922,0.4961416363475844,0.8081602238326075,1.090773618905614,1.198401926958884,0.9394045549008367,0.7622059928080167,1.009199684315913,0.5403966515667276,0.8348155524745646,0.8013272830340337,0.9775239318804266
group_3s_24,0.573662768027573,0.5640421272709193,0.7427216768254964,0.41765957229555795,0.496836092101202,0.41602428985036005,0.6259718197802372,0.7675005613494656,0.6585638022641904,0.5574627422550258,0.8842747091718574,0.5356322919315794,0.6807976417920445,0.7589203991885944,0.9887185497294086,0.6565013738683116,0.5450222655127563,0.7899475428375089,0.3963975316284718,0.6308740478133888,0.7220415229898811,0.7342486258513017
group_5s_00,0.40022253578453526,0.4028100400915252,0.2791438561748327,0.34020739384399257,0.34700070717959036,0.4245860077061201,0.3959821227311026,0.32821671608474295,0.36512619731438933,0.46785230601978045,0.3181417220171722,0.4283146796942229,0.39319506183626,0.24658349801700724,0.45565793082319733,0.2968007177677154,0.3192818930110216,0.40303477431703544,0.3825683267929312,0.473308274361169,0.2883658600207777,0.4161723026740077
group_5s_01,0.44046866252628425,0.5833759703904943,0.3594718585304177,0.5045663332307606,0.4513145175345593,0.48335313762944054,0.5800153577278018,0.4351430643748832,0.5785393231217802,0.6322050836707175,0.44832008434115456,0.5834053700014492,0.5365822877482607,0.36376799296824686,0.643625989251287,0.3312440610539188,0.3436219706498718,0.4764516129906087,0.49566985968605326,0.5390406185776899,0.42448732650644017,0.5420195419861303
