group,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,3,4,5,6,7,8,9
group_3s_00,0.3152827831708285,0.37545931866978355,0.29149950002129865,0.4882178959861589,0.5210693537929957,0.4300603750883948,0.47894472363631263,0.3385999500025801,0.49561249189789425,0.3128000126379435,0.29341195956942107,0.3996866681078747,0.46048295157813096,0.33190372717820565,0.6153928725362471,0.4353576492062974,0.307446820764392,0.37197699778625476,0.5243281047170064,0.36704502564640673,0.3278862416104622,0.36560638578499177
group_3s_01,0.3488979045261723,0.342740077500761,0.31537461112273957,0.45426332617316995,0.3815725622364107,0.5103676248864792,0.5305098129940936,0.36695894808162993,0.49244516697924706,0.3321254025259599,0.31554485758356665,0.42877063084130407,0.35734510821928506,0.31428867233567487,0.46559368346259783,0.29923629398545637,0.2726827436802882,0.363944995089271,0.5110768435893212,0.3630155077680816,0.38389727974070154,0.40189519789561257
group_3s_02,0.3003240776571132,0.3811770446293412,0.27792473601604645,0.4169971214343751,0.5191307357474957,0.4657125759718937,0.4298407162481949,0.3378593642027562,0.4360752359200676,0.33708913976520904,0.2934773411485619,0.3935267104195672,0.4107713786776993,0.3207129057640408,0.6051152758651261,0.42504961450511847,0.311600578730881,0.39110554357152627,0.41256854731197107,0.36679162856493763,0.34926297283947316,0.3815471123552179
group_3s_03,0.33784957832934626,0.49191346948021547,0.37186101775594516,0.47964998328657216,0.45938898114993226,0.55647964236434,0.6280060091527906,0.45335103578604563,0.6848982072174798,0.36992066190176826,0.4270584237498823,0.4942606891396549,0.5504335222515001,0.3765800197281467,0.549381493305888,0.3897436391215508,0.36860833220652656,0.5554924508308701,0.45501366637565543,0.41202186594703566,0.45936763214317833,0.5669255651627094
group_3s_04,0.273361295828346,0.3540291582764201,0.3048296957666742,0.387599616375227,0.3413684358850193,0.39506384010015205,0.5420533889118869,0.36354071501663887,0.4273270743000301,0.3349642620327864,0.31322655330251015,0.38177743930846647,0.43607866318204325,0.28507112275862495,0.46762580310671487,0.27511813623485193,0.2895610856149412,0.3945210600843974,0.41039152251041133,0.3019801859570536,0.3662810687275817,0.40649972644612026
group_3s_05,0.351985118548791,0.3667140279467064,0.3115378230185852,0.45724279454821964,0.34659728035302934,0.4090477210075119,0.4833995257678898,0.35392149380700877,0.4876574795623522,0.30625247788760906,0.33039629329049314,0.4334513663893082,0.3650202736103443,0.25403639997929595,0.5030216950621851,0.2912569547375246,0.255952175665078,0.35667129201771924,0.36754124369186264,0.35462337284811984,0.37508622341789316,0.34423845800912534
group_3s_06,0.35289316598545284,0.3677999031567254,0.31183988244513194,0.32086413685334564,0.34641893016677455,0.41067188827305584,0.47990886745987144,0.353222985088586,0.48734873051926664,0.3059478571251662,0.32939091955616356,0.4265692692220606,0.367012349683323,0.25406895683406716,0.5008744045472614,0.29174953541351123,0.2553414304733915,0.35422316764542827,0.3681911467015658,0.35409065519473415,0.37569096768613347,0.3479416178660469
group_3s_07,0.3449655538932521,0.3647886307207668,0.310946005203388,0.45430888171912853,0.3469146635125359,0.40534427217321223,0.49161711653451146,0.35299689019809305,0.4876052162518392,0.3071849705859611,0.3313758919288365,0.43050301562157883,0.38813724207675004,0.254652295600353,0.502328488983342,0.29025022422855673,0.25731731455812656,0.36259882755269457,0.36645638081598525,0.35600376450841775,0.37394541137453857,0.3352782261177979
group_3s_08,0.2726190087321028,0.3547228635133641,0.3047396209503512,0.385445633619834,0.34196615400200847,0.43417407047551304,0.5424704598436262,0.36326684079374433,0.42551915152599856,0.3354732576828886,0.3136143733097221,0.36442897342874264,0.4359105975664133,0.2843372452064089,0.4660181287600557,0.2754818556981124,0.28935972811473554,0.3938168813835258,0.4085384511438035,0.30216420307105574,0.3662230019319592,0.40516289227046465
