,GM_RSD595_None_Delta,"rotD50_AvgSA([0, 3])_3.0_Delta","rotD50_AvgSA([0, 6])_6.0_Delta",rotD50_PGA_None_Delta,rotD50_SA_0.025_Delta,rotD50_SA_0.04_Delta,rotD50_SA_0.05_Delta,rotD50_SA_0.07_Delta,rotD50_SA_0.1_Delta,rotD50_SA_0.15_Delta,rotD50_SA_0.2_Delta,rotD50_SA_0.25_Delta,rotD50_SA_0.3_Delta,rotD50_SA_0.35_Delta,rotD50_SA_0.4_Delta,rotD50_SA_0.45_Delta,rotD50_SA_0.5_Delta,rotD50_SA_0.6_Delta,rotD50_SA_0.7_Delta,rotD50_SA_0.75_Delta,rotD50_SA_0.8_Delta,rotD50_SA_0.9_Delta,rotD50_SA_1.0_Delta,rotD50_SA_1.2_Delta,rotD50_SA_1.4_Delta,rotD50_SA_1.6_Delta,rotD50_SA_1.8_Delta,rotD50_SA_2.0_Delta,rotD50_SA_2.5_Delta,rotD50_SA_3.0_Delta,rotD50_SA_3.5_Delta,rotD50_SA_4.0_Delta,rotD50_SA_4.5_Delta,rotD50_SA_5.0_Delta,rotD50_SA_6.0_Delta,rotD50_SA_7.0_Delta,rotD50_SA_8.0_Delta,event_id,station_code,max_usable_T
0,-0.12360909982905932,-1.4329992293195506,-0.9457246706822868,-1.110400695648658,-1.187481535116845,-1.3303425759610787,-1.400723865415185,-1.5166540609686843,-1.3490360855614982,-1.10739592356102,-0.9917582524141482,-0.9194259032150089,-0.5651605873845806,-0.4967508474242557,-0.6847916712823752,-0.9153175558332753,-1.1518643129334567,-1.4507951010023472,-1.6260348961857645,-1.7295215880263237,-1.801476136699109,-1.9334658781263911,-1.9558099554125015,-1.898795495630881,-1.852164388794609,-1.9154644133989578,-1.8362877021965112,-1.6727348592522162,-1.3769751290182377,-1.0483259064863812,-0.8192480873515358,-0.591280455709235,-0.3776831211570961,-0.24330420186358914,-0.025334049171926054,0.17275424027521957,0.3122977913232976,EMSC-20051021_0000107,VRI,1.6
1,-0.7571282288897279,-1.976504175122436,-1.5647518548841717,-1.1965684999950659,-1.27043088497323,-1.4025233579660839,-1.4576126701037362,-1.5414676286151163,-1.3395362886234832,-1.2005746285638654,-0.7878044810085241,-0.545143781219565,-0.6348046374710865,-1.2475892552281493,-1.4438779463181532,-1.4793483949665083,-1.710429906859071,-1.9927535094804893,-2.082022617597877,-2.1742018256329994,-2.2622267630670256,-2.245119103545104,-2.2813335868542177,-2.449049338708506,-2.456794066442077,-2.314917257974029,-2.291717793461464,-2.403562111654402,-2.129989847224243,-1.823986704074608,-1.5415156085248558,-1.304955361810899,-1.058084945652471,-0.9518759768940406,-0.7185796728779543,-0.5250263143125586,-0.3841994567056286,EMSC-20051026_0000051,VRI,1.6
2,0.3624064241931868,0.11023771387189107,0.3635459481390839,0.35735721685287913,0.28514303107085226,0.18869756417814187,0.13984314544492982,0.11741240772255335,0.3202886191861918,1.1709710057399505,0.5187647625769767,-0.10426269116247955,-0.29731611958492365,-0.15347790201047395,0.03989523614932988,0.22913441425580316,0.17900278048199958,0.19044951004995436,0.22449686401194402,0.30103628605265964,0.365194810480193,0.5033219977816348,0.3129790132287402,0.06634573826143875,-0.005769089280160955,-0.04098294705179484,-0.09561491584914883,-0.0539911405386988,0.10501258704419669,0.2659267766320106,0.33487493478264874,0.45139880688537914,0.5697634548019259,0.6416140346327666,0.8366613083852492,0.9965809356933697,1.0917364231255817,EMSC-20051213_0000038,IAS,2.2857
3,-1.390215275177259,0.5659391607592621,0.8402944987867871,0.7549771980493141,0.6734537524743693,0.5166567341877517,0.4636243414067458,0.30920997576514253,0.22624007848552097,0.6308394937139465,0.9539861226096438,1.3122441257710373,1.4951543764412336,1.327268135462338,1.0014112651177571,0.6291986771321723,0.7789014425284426,0.8449891193551657,0.612748203698203,0.5502587619169805,0.47719395789607866,0.24530466117522298,0.1728737565458145,0.32653927732384425,0.2123154368803455,0.32676705218402624,0.3447178973835774,0.30636784976622256,0.5037653043099377,0.7156282173890123,0.8940394853460383,1.0175325163654048,1.1482043193057727,1.2253154911992574,1.4572341267027316,1.5933289281604956,1.7547506823717178,EMSC-20051213_0000038,VRI,8.0
4,-0.5576459793250388,-1.176654025353697,-0.9285822483549513,-0.8711332595700574,-0.9453290267275065,-1.0898721211015259,-1.1112261692053904,-1.1465202010563829,-1.061114299004391,-0.5975943924068208,-0.694955863134572,-0.5688590143995471,-0.010531998072710103,-0.3615529480146531,-0.5523466784310989,-0.6858225604546639,-0.9238190586349235,-0.727384388866521,-1.0375741289033913,-1.132740042454225,-1.1408795522082187,-1.069508696475319,-1.2005150382658245,-1.520075263698197,-1.6012738529509587,-1.6511501281943985,-1.568542313468484,-1.4278006948432633,-1.4138053780736612,-1.1800633525754787,-0.9820977056562423,-0.750001664516784,-0.6279743762785692,-0.4823029062081208,-0.3625665695449314,-0.20186956471996353,-0.11453096864046763,EMSC-20051218_0000030,VRI,2.2857
5,0.5946076654583279,-2.894435475360286,-2.4492918664212855,-1.9411347227682443,-1.764043430138904,-1.0122242435051296,-1.2385194877565553,-1.1979602267954892,-1.5674479341779533,-2.2268080870250264,-2.2839089721930357,-2.116136060500395,-2.1818803990839557,-2.40439920270381,-2.6198663460209524,-2.750874916992162,-2.880573836644963,-2.9263158617635048,-3.1053894072356805,-3.134034898109375,-3.132937889634875,-3.2053427303381445,-3.2832072321722663,-3.3732800509668905,-3.291978656807462,-3.2678728263435755,-3.179478809080676,-3.3221764763404593,-2.9292014535579725,-2.623029113867899,-2.458195558751388,-2.225665374694172,-2.017669711174234,-1.8595909610551065,-1.6053635398450492,-1.4092686413813258,-1.285846956042338,EMSC-20060902_0000059,TIRR,2.6667
6,0.46993434517402033,-0.9315631619070253,-0.5043723051255533,0.38786465362577527,0.39303636715386236,0.4605518970788749,0.5540672509214142,0.6051853700687353,0.4413162496997449,0.8186980751797979,0.1348056105211599,-0.09371306658825151,-0.5810435101925879,-0.5781246674686278,-0.7772943127717067,-1.06779797389422,-1.2324477275858658,-1.1658297451403055,-1.29486115197781,-1.3389806339438417,-1.3072090819867332,-1.357394417362273,-1.4200941967119451,-1.414086978046905,-1.2936872854305275,-1.2528416586566404,-1.228030319879732,-1.184901669531298,-1.0062034608249402,-0.7467123966764362,-0.5608242008746789,-0.3468877549286802,-0.13075927110685548,-0.011907069155441263,0.21170621611796037,0.3610710943407156,0.5463531778503086,EMSC-20060923_0000041,TIRR,5.3333
7,0.3650631221647802,-0.573029264578004,-0.04886596278210398,0.8364034307581099,0.8028134945868803,1.0575881823331148,1.5654484244731028,1.224557768994238,0.8572894101101536,1.4719611162903856,0.48898053526326013,0.0005965977741526629,-0.09591950012555817,-0.004471228768045066,-0.13744624586624887,-0.2117148676091043,-0.44470089894934883,-0.7358283525429421,-0.8546355875672367,-0.9954403795377571,-1.0818203621767957,-1.01368974960638,-1.1749528948684436,-1.2065128866478414,-1.0883028599775209,-1.1303410434683627,-1.0263385758706178,-0.8603381835009998,-0.6305085075523298,-0.27946396589175215,0.003683223287703541,0.17777175117641342,0.4519364401657615,0.5174777535310522,0.7816191130002714,0.9916751870632439,1.1492147315006065,EMSC-20060923_0000041,IAS,2.2857
8,0.03781647371221508,-2.3500707110523678,-2.0476375198721826,-2.752241006338579,-2.8471520368388115,-3.0271215275969627,-3.0348630249356505,-3.1432781697142733,-3.2425705500812425,-2.521570582562471,-2.203692019723916,-2.1150499684384485,-2.3945390041961154,-2.5715910272232616,-2.5474682153975747,-2.414306200246564,-2.3039912443248456,-2.100633333069668,-2.1610673699226197,-2.275950238821034,-2.4023364135979124,-2.600566011678133,-2.6075802989017562,-2.505989164574215,-2.3455016594057962,-2.2835876886963202,-2.330341700901558,-2.2278174340797587,-2.257237849892208,-2.139909689937083,-1.9770012794684302,-1.8825467642461913,-1.70018187977551,-1.6887515247439193,-1.5334043847692254,-1.3820221404954367,-1.258607802862013,EMSC-20060923_0000041,MLR,3.2
9,0.11137312609680228,-1.8957015593458113,-1.4668369490156152,-1.2216629231758045,-1.2911440280653164,-1.401903431589166,-1.4193013306780813,-1.3972502538539695,-1.4798119354624726,-0.5481994456692467,-0.8910231894600109,-1.000070885588034,-0.9065395438658364,-1.1764915045825104,-1.5421047681118623,-1.618431591210987,-1.8138396611271954,-2.024580304098696,-2.1892612753921643,-2.1655552352939598,-2.282251200995689,-2.457499790089315,-2.527970171437559,-2.2746031505717577,-2.3305416448874805,-2.206408964821472,-2.1210937334032884,-2.0856788645081927,-1.9489229557131509,-1.6218377286808625,-1.3718522735256382,-1.1869013021292059,-1.0212754447595263,-0.8988762743051968,-0.6724289603526881,-0.4777825251284078,-0.3477058179730381,EMSC-20060923_0000041,VRI,2.2857
10,0.5845985446115094,-3.160125835152776,-2.5178953646413476,-1.4167496141985065,-1.1980895494035009,-0.7648245242949052,-0.9523635124124681,-0.6761852004646158,-0.9923804745226841,-1.6090731952025301,-1.3437505184908902,-1.9660376150724002,-2.4501611122578026,-2.8895693380772896,-3.127392805759672,-3.2466681065233507,-3.436685495304074,-3.6758709789655644,-3.5838698184672717,-3.59241552180334,-3.57472525949903,-3.670270512707712,-3.837335391913996,-3.7806409937835195,-3.8068770501408284,-3.72086163408782,-3.6396199232504305,-3.5040744539651048,-3.1136630260768943,-2.7918201887576917,-2.5125978327489378,-2.1959200528665495,-2.007967640704136,-1.7666165870302866,-1.4846473752495424,-1.2742240388927382,-1.1224974902674862,EMSC-20061118_0000084,TIRR,2.2857
11,-0.20655537066086627,-2.8751919698648454,-2.45170647678229,-3.0274415016797427,-3.1149079834130182,-3.3025473380928885,-3.357656068250386,-3.547913199891261,-3.349086293727816,-2.8402577572604297,-2.49976081270691,-2.8427620732465595,-2.760676938474032,-2.7096718256614185,-2.8400340863039633,-2.9969220459380246,-3.0602881860082327,-3.0002883831058504,-3.036686171243737,-3.168916591811766,-3.306763185123576,-3.3930368173052816,-3.427559101543727,-3.080746625742332,-2.942790407026555,-2.989667752637823,-2.8741706748223397,-2.82833917223315,-2.651949123130871,-2.5069819064913315,-2.2446841602051872,-2.2056524228698606,-2.0458466520820675,-1.9374798766099168,-1.6864750342399422,-1.5462786500284214,-1.4590309280004217,EMSC-20061118_0000084,MLR,2.6667
