23,1002199,2000065,2000074,4007252,4007430,4021845,4025966,4028366,4031678,4031813,4031889,4031989,6001550,6001699,6003500,7001143,7005343,7006196,7006271,7006357,7006597,7006746,7006994,7010143,7010281,7010432,7011021,7011247,7011575,7011600
24,1002829,1002920,2000060,2000071,2000082,4016794,4019338,4022437,4022453,4027326,4027494,4027607,4033503,5003375,6001003,6001561,6001723,7001191,7001196,7001205,7005894,7006254,7006255,7006266,7006293,7006870,7006897,7007008,7010197,7010488
25,1002197,2000025,3000001,4007255,4009619,4016796,4016827,4017073,4019453,4034479,4036733,5001499,5003342,6001509,7000078,7001186,7005075,7005387,7006215,7006221,7006224,7006542,7006860,7007063,7007132,7010167,7010340,7010448,7011016,7011559
26,2000014,2000018,3001294,3001435,4007473,4017013,4017058,4017137,4031932,4032458,4033574,4038619,4040456,5003349,5003389,5004001,6001716,7001150,7001158,7005123,7006143,7006245,7006310,7006735,7007034,7010141,7010262,7011015,7011558,7011570
27,1002817,3000100,4007205,4016813,4016883,4017100,4017169,4019736,4025870,4031881,4032032,4033472,6001152,6001562,6001703,6002956,7004084,7005288,7005877,7005980,7006045,7006161,7006297,7006312,7006341,7006951,7010137,7010174,7010278,7010495
28,1002822,2000043,2000904,4007350,4010102,4019805,4027316,4027443,4028290,4031755,4031815,4036714,5003993,5003994,5003996,6001546,7001203,7005903,7006042,7006231,7006250,7006276,7006412,7006417,7006685,7006693,7006706,7007049,7010072,7010383
29,2000032,3001309,4016867,4020014,4024598,4025211,4025959,4025962,4028058,4028255,6001156,6001440,6001526,6003673,6006431,7001147,7001172,7001971,7005105,7006379,7006398,7006713,7006715,7008076,7008439,7008443,7010165,7010397,7010447,7010473
30,2001567,4002269,4007087,4008080,4008559,4010238,4017021,4021849,4021946,4023189,4024775,4025446,4025980,4025986,4028335,4028580,4028835,4029212,4030675,4031874,4032381,4040035,4040066,4040652,6002239,6004041,6004534,7006258,7006546,7008069
31,1002907,2001637,3000416,3001295,3001305,3001757,4001986,4007231,4007429,4017771,4021942,4022454,4026908,4027488,4027499,4028247,4028338,4028510,4031905,4032012,4034403,5003360,6001704,7001887,7005922,7006129,7006198,7006253,7010391,7011565
32,3000424,4001370,4005958,4010286,4017862,4022973,4024852,4028064,4028790,4031890,4032403,4032877,4035240,5001374,6000516,6005391,6005804,7001106,7001792,7001834,7004603,7004653,7004931,7005975,7006238,7006896,7008000,7008236,7010492,7010673
33,3000375,4002248,4002329,4002451,4002547,4012370,4018488,4019160,4021878,4023113,4028577,4036227,4040150,4040877,5001375,5001414,6001375,6002704,6005363,6005445,6005675,7001555,7001956,7004845,7004864,7004896,7004951,7007968,7007982,7008571
34,1000086,2000985,3000103,4001301,4003072,4012375,4016897,4022878,4025464,4028498,4028624,4029054,4029224,4031414,4032944,4033854,4040158,4040602,4040669,5001514,6001352,6004246,6005381,7001732,7002769,7006039,7006219,7006547,7006623,7010439
35,3000408,4002585,4003196,4003222,4003225,4007340,4012413,4016779,4018504,4022576,4022978,4028535,4031853,4039219,4040761,4040889,5003392,6001442,6001518,6004056,7004709,7005958,7005968,7006202,7006420,7006587,7007991,7010162,7011787,7011970
36,1001788,1002900,3001523,4009468,4017127,4018289,4019215,4019309,4022516,4027384,4027542,4027591,4028399,4034662,5003400,5004043,6001139,6001720,6003440,6004043,7001233,7002767,7005973,7006155,7007075,7008191,7008540,7010134,7010457,7010501
37,1002915,2000064,4007208,4007434,4007498,4009572,4017043,4017870,4019897,4022523,4022538,4022723,4028344,4031768,4034481,5003371,6000553,6001680,6001691,6006153,7001218,7005409,7006406,7007048,7007069,7010169,7010256,7010318,7010428,7011573
38,1002198,1002402,3000374,4001275,4007209,4017084,4017099,4019211,4021886,4021919,4021959,4022521,4025927,4032020,4039258,7000079,7001154,7001392,7001571,7002288,,,,,,,,,,
39,4001318,4006413,4008547,4017188,4021850,4023494,4026046,4028528,4029241,4030655,4030685,4031765,4032333,4032358,6001859,7000036,7002132,7005005,7005858,7005952,7006262,7006844,7007973,7008079,7008081,7008240,7010225,7010334,7010345,7010380
40,3001288,4007372,4012403,4016863,4016868,4019456,4022700,4024609,4024810,4027492,4027571,4028054,4028642,4028896,4033581,4040155,5001590,6001242,6001246,6001451,7000070,7000076,7000081,7002786,7004698,7006259,7006627,7007571,7010615,7011277
41,1002798,3001572,4007245,4007297,4007322,4009484,4009657,4019321,4021876,4022544,4022682,4022728,4025946,4027371,4027539,4038635,5000607,5004057,7006275,7006336,7006888,7007079,7007119,7008505,7008550,7010513,7010970,7010980,7011520,7011530
42,1002813,3001574,4007247,4007300,4009490,4017042,4017808,4017907,4019307,4022715,4022716,4028229,4034550,4036709,6000549,7000080,7001231,7004010,7005411,7006119,7006606,7007070,7007176,7007189,7010259,7010427,7011220,7011549,7011576,7011975
43,1002850,3001578,4007534,4017141,4019446,4019932,4022514,4025877,4025930,4028205,4031772,4033469,4034766,4036691,5002720,6005547,7002762,7003348,7005839,7005961,7006136,7006154,7006234,7007055,7010046,7010260,7010476,7010480,7010977,7011527
44,2000061,4007220,4007256,4007391,4007512,4021848,4027435,4028292,4038637,6001137,6001140,6001702,7001247,7001493,7005339,7005349,7006242,7007003,7007046,7007054,7002327,7002896,7005909,7006175,7006365,7006728,7006856,7010418,7010431,7010437
