0,010; 0,999
0,018; 0,996
0,023; 0,996
0,032; 0,991
0,046; 0,983
0,068; 0,957
0,092; 0,940
0,136; 0,935
0,165; 0,935
0,229; 0,927
0,291; 0,910
0,377; 0,867
0,511; 0,786
0,677; 0,713
0,860; 0,641
1,115; 0,581
1,510; 0,496
1,959; 0,436
2,771; 0,389
3,369; 0,363
3,754; 0,325
4,465; 0,286
4,869; 0,269
5,086; 0,282
5,792; 0,239
6,889; 0,210
7,678; 0,218
8,019; 0,214
8,939; 0,244
9,963; 0,235
