metadata,metadata,metadata
event_id,station_code,location_code
IT-2013-0019,GATE,0
TK-2006-0098,1101,0
IT-2012-0011,MOG,0
EMSC-20151029_0000038,ERCV,0
TK-1999-0415,CNAK,0
IT-2012-0061,AVT,0
GR-2016-0009,LXRA,0
IT-2013-0019,ARL,0
EMSC-20160824_0000013,ATTE,0
EMSC-20151117_0000025,HIMA,0
EMSC-20161030_0000029,ANB,0
IT-2012-0008,MDG,0
IT-2013-0005,BOB,0
IT-2012-0010,IMOL,0
IT-2012-0008,SDV,0
TK-1999-0415,5401,0
IT-2009-0032,MMP,0
EMSC-20140126_0000046,MGNA,0
IT-2012-0008,MDT,0
EMSC-20160824_0000006,UMB,0
IT-2009-0102,LSS,0
IT-2009-0121,AQA,0
EMSC-20160824_0000006,CLN,0
EMSC-20161026_0000077,PZI1,0
EMSC-20161026_0000077,AQF,0
IT-1998-0054,CESM,0
IT-2009-0121,RM05,0
IT-2009-0102,RM04,0
IT-1976-0025,GMN,0
EMSC-20160824_0000006,NRC,0
EMSC-20160824_0000006,ACOM,0
IT-2009-0009,AQG,0
GR-1986-0006,KALA,0
GR-1986-0006,KAL1,0
EMSC-20161030_0000029,T1214,0
EMSC-20161030_0000029,ACC,0
IT-2009-0102,RM03,0
EMSC-20161026_0000095,ATVO,0
EMSC-20130108_0000044,PRK,0
IT-2009-0009,AQU,0
IT-1997-0137,NCR,0
GR-1995-0047,AIGA,0
EMSC-20161026_0000095,SSG,0
IT-2009-0009,AQA,0
IT-2012-0008,SMP,0
EMSC-20160824_0000006,NOR,0
EMSC-20161026_0000095,CNE,0
GR-1997-0014,KAL1,0
EMSC-20131012_0000044,KTHA,0
IT-2009-0174,BZZ,0
EMSC-20161026_0000077,MNTP,0
IT-2013-0019,PTF,0
IT-2009-0102,MTR,0
TK-1999-0077,YKP,0
EMSC-20161030_0000029,T1217,0
IT-2009-0084,ANT,0
TK-1999-0077,YPT,0
IT-1997-0128,CLC,0
IT-2012-0009,ZCCA,0
IT-2012-0010,MRZ,0
EMSC-20161030_0000029,ANT,0
EMSC-20161026_0000077,CNE,0
EMSC-20150609_0000002,DION,0
EMSC-20130616_0000095,ZKR,0
EMSC-20160824_0000013,MGAB,0
GE-1991-0003,SAMB,0
IT-2009-0102,AQF,0
IT-1980-0012,ALT,0
EMSC-20160824_0000006,MSCT,0
IT-2009-0009,ISR,0
ME-1979-0012,KOTZ,0
IT-1997-0091,ASS,0
EMSC-20161026_0000095,T1218,0
EMSC-20160824_0000006,AQU,0
EMSC-20161026_0000095,MTL,0
IT-1997-0006,CSC,0
EMSC-20160824_0000006,GLT,0
TK-1999-0077,1604,0
IT-2012-0008,MRZ,0
ME-1979-0003,HRZ,0
IT-2009-0102,MMP,0
GR-1986-0011,KAL2,0
EMSC-20161026_0000077,T1214,0
IT-2009-0102,MI02,0
IT-1997-0137,AQP,0
IT-2012-0011,CRM1,0
IT-2012-0011,BDG,0
EMSC-20161026_0000095,MCV,0
IT-2012-0011,SBEG,0
TK-2005-0054,1201,0
EMSC-20161026_0000077,FOPC,0
ME-1979-0006,HRZ,0
TK-2003-0003,2301,0
IT-1997-0004,ASS,0
EMSC-20160824_0000006,TOD,0
TK-2007-0024,2301,0
IT-2009-0102,BDT,0
EMSC-20161026_0000095,PTI,0
GE-1991-0003,SONB,0
IT-2009-0102,AQM,0
GR-1999-0001,ATH2,0
EMSC-20160824_0000013,ATPC,0
IT-2009-0095,RM05,0
EMSC-20120912_0000014,ANKY,0
TK-1999-0389,3401,0
AM-1990-0013,SBKR,0
EMSC-20161026_0000095,TOD,0
EMSC-20161030_0000029,CDM,0
EMSC-20161030_0000029,TRN1,0
EMSC-20161030_0000029,MGAB,0
EMSC-20160824_0000006,TRN1,0
IT-2012-0011,MRZ,0
EMSC-20161026_0000095,ATTE,0
EMSC-20161030_0000029,AQK,0
EMSC-20160824_0000006,AQK,0
EMSC-20161030_0000029,AQU,0
IT-2012-0010,LNG,0
EMSC-20160824_0000006,ATTE,0
