metadata,metadata,metadata
IT-2012-0008,RNC,0
EMSC-20160824_0000006,SSG,0
EMSC-20161030_0000029,TRN1,0
EMSC-20161030_0000029,UMB,0
EMSC-20161026_0000095,UMB,0
EMSC-20161026_0000095,ATLO,0
EMSC-20160824_0000006,AQA,0
TK-1999-0077,YKP,0
TK-1999-0415,C0375,0
IT-2012-0011,PIO1,0
EMSC-20160824_0000006,UMB,0
EMSC-20161026_0000095,CVM,0
EMSC-20160824_0000006,GBP,0
EMSC-20161026_0000095,BDI,0
IT-2012-0008,SMPL,0
TK-2005-0090,1601,0
EMSC-20160824_0000006,VLL,0
EMSC-20161026_0000095,MRB1,0
EMSC-20151117_0000025,MGR,0
EMSC-20160824_0000006,BOO,0
TK-1999-0077,BUR,0
IT-2012-0011,PRAD,0
IT-2012-0008,SAIG,0
IT-2012-0008,TNO,0
EMSC-20140126_0000046,ITM,0
IT-2012-0008,OGEP,0
EMSC-20130916_0000088,ALNA,0
EMSC-20141219_0000039,BBN,0
EMSC-20160826_0000013,CSA,0
TK-2005-0036,2501,0
EMSC-20100604_0000032,MRB1,0
EMSC-20130807_0000038,JAN,0
TK-2000-0449,5402,0
IT-2013-0019,SALB,0
IT-2013-0005,PRG,0
EMSC-20120922_0000007,EFSA,0
EMSC-20120126_0000013,CESE,0
EMSC-20161026_0000095,CTL8,0
EMSC-20161030_0000029,LAT,0
TK-1999-0415,MSK,0
EMSC-20151117_0000025,SIRI,0
EMSC-20160824_0000006,ROM9,0
EMSC-20161026_0000095,PP3,0
IT-2012-0065,CPC,0
IT-2002-0045,SCV,0
EMSC-20041205_0000033,SENIN,0
EMSC-20140203_0000008,MNVA,0
TK-1999-0077,1001,0
EMSC-20160824_0000006,PTL,0
TK-1999-0415,BAH,0
EMSC-20120610_0000062,ALAN,0
EMSC-20160824_0000006,CTL8,0
EMSC-20161030_0000029,SGTA,0
EMSC-20161030_0000029,SACS,0
EMSC-20120610_0000062,ESKT,0
EMSC-20130807_0000038,ITM,0
IT-2012-0010,APR,0
EMSC-20030226_0000002,PYPE,0
IT-2012-0011,RNI2,0
EMSC-20161026_0000095,CIMA,0
IT-2012-0011,MIDA,0
EMSC-20160824_0000013,PSB1,0
EMSC-20120304_0000006,SMTH,0
IT-2012-0010,ZEN8,0
IT-2012-0076,MENA,0
EMSC-20151117_0000025,MNVA,0
EMSC-20161026_0000095,MTL,0
EMSC-20161026_0000095,SFI,0
IT-2009-0009,RIC,0
IT-2009-0009,BDT,0
EMSC-20140203_0000008,ITM,0
EMSC-20160824_0000006,SGSC,0
IT-2012-0008,FIR,0
IT-2009-0009,CMR,0
EMSC-20161026_0000095,FMG,0
EMSC-20151117_0000025,HIMA,0
IT-2012-0008,BGN,0
EMSC-20161026_0000077,FEMA,0
EMSC-20161026_0000077,T1217,0
EMSC-20160824_0000006,MSC,0
EMSC-20161030_0000029,T1217,0
IT-1997-0137,ANNI,0
IT-2013-0005,FIVI,0
IT-2012-0011,BGR,0
EMSC-20161030_0000029,NRN,0
EMSC-20160824_0000006,PAN,0
IT-2009-0009,MNN,0
EMSC-20151117_0000025,TRIZ,0
EMSC-20110401_0000033,GVD,0
EMSC-20161030_0000029,CPS,0
EMSC-20160824_0000006,GRD,0
IT-2012-0008,BSZ,0
EMSC-20161030_0000029,CSS,0
EMSC-20161030_0000029,FIR,0
IT-2012-0008,BBN,0
EMSC-20161030_0000029,BSS,0
IT-2012-0011,NEVI,0
EMSC-20161026_0000095,TOD,0
IT-2009-0009,CHT,0
EMSC-20140524_0000026,YDRA,0
EMSC-20161026_0000095,ACT,0
EMSC-20140126_0000046,KKS,0
EMSC-20120610_0000062,ZKR,0
EMSC-20160824_0000006,CSS,0
IT-2012-0008,RSL,0
EMSC-20161026_0000095,NDIM,0
EMSC-20160824_0000006,TOD,0
IT-2012-0008,SMUR,0
EMSC-20160824_0000006,COR1,0
EMSC-20160826_0000013,CIT,0
EMSC-20120304_0000006,EFSA,0
IT-2012-0010,ISD,0
TK-2002-0008,4302,0
IT-2012-0008,OTER1,0
EMSC-20160825_0000024,CRP,0
EMSC-20140209_0000039,KBN,0
EMSC-20141206_0000002,YDRA,0
IT-2012-0008,SKAF,0
IT-2012-0008,NROC,0
IT-2009-0102,BZZ,0
EMSC-20130108_0000044,AMGA,0
EMSC-20160824_0000006,MTRZ,0
EMSC-20140524_0000026,KYMI,0
IT-2012-0011,T0802,0
IT-2009-0102,GSA,0
EMSC-20160824_0000006,FOS,0
IT-2009-0102,MI05,0
EMSC-20151117_0000025,KASA,0
IT-2012-0011,SBEG,0
IT-2012-0008,SMP,0
EMSC-20161030_0000029,T1214,0
TK-1999-0415,D0531,0
IT-2009-0009,AQK,0
EMSC-20140126_0000046,MNVA,0
EMSC-20161030_0000029,SNI,0
IT-2009-0102,RM05,0
IT-2009-0009,ISR,0
IT-2012-0008,SAOF,0
IT-2012-0008,SGRA,0
EMSC-20150416_0000081,GVD,0
IT-2012-0008,PZS,0
IT-2012-0008,MCT,0
EMSC-20151117_0000025,ITM,0
EMSC-20131012_0000044,GVD,0
TK-1998-0063,3102,0
EMSC-20161026_0000077,T1212,0
IT-2012-0061,SALB,0
IT-2012-0011,MOG0,0
IT-2012-0011,MIR04,0
IT-2012-0010,MIR01,0
IT-2013-0005,BRB,0
EMSC-20160824_0000006,AQV,0
IT-2012-0011,OGME,0
EMSC-20141122_0000066,BSTR,0
EMSC-20161026_0000077,ACT,0
IT-2012-0011,MIR03,0
IT-2013-0005,LEOD,0
IT-2012-0011,MIR08,0
TK-1999-0294,1604,0
EMSC-20140126_0000046,JAN,0
IT-2012-0010,BRM,0
EMSC-20140126_0000046,DLFA,0
IT-2012-0010,BORM,0
IT-2012-0011,T0803,0
TK-2005-0054,2501,0
IT-1997-0137,CLC,0
EMSC-20141122_0000066,MDB,0
IT-2009-0009,CER,0
EMSC-20140524_0000026,LSK,0
IT-2013-0005,SBPO,0
EMSC-20161026_0000077,RQT,0
EMSC-20161026_0000095,PTL,0
EMSC-20161026_0000095,TERO,0
EMSC-20160824_0000006,SACS,0
EMSC-20161030_0000029,CERA,0
IT-2012-0008,T0104,0
IT-2009-0009,SNS,0
EMSC-20161030_0000029,TER,0
IT-2012-0008,AQU,0
IT-2012-0011,OGMU,0
EMSC-20161026_0000095,STF,0
EMSC-20161030_0000029,SULA,0
IT-2009-0009,GSA,0
EMSC-20161030_0000029,AQU,0
IT-2009-0009,MTR,0
EMSC-20161030_0000029,MNF,0
TK-1999-0077,3502,0
EMSC-20161030_0000029,T1219,0
EMSC-20161030_0000029,ACER,0
EMSC-20161026_0000095,ANT,0
EMSC-20150416_0000081,KTHA,0
EMSC-20140126_0000046,IMMV,0
EMSC-20160824_0000006,CGRP,0
EMSC-20140524_0000026,PSRA,0
IT-2012-0008,FEMA,0
EMSC-20120126_0000013,KRBN,0
IT-2009-0140,RM02,0
EMSC-20120503_0000062,YKAV,0
EMSC-20151117_0000025,JOPP,0
EMSC-20160824_0000006,SGMA,0
EMSC-20160824_0000013,DUR,0
IT-2012-0010,MIR08,0
EMSC-20120922_0000007,MNVA,0
EMSC-20160824_0000013,OSSC,0
IT-2002-0040,CAT,0
IT-2012-0010,TRE1,0
EMSC-20161030_0000029,PRG,0
EMSC-20161026_0000095,TER,0
TK-2004-0071,2007,0
EMSC-20161026_0000095,T1212,0
EMSC-20160824_0000006,VAGA,0
EMSC-20140126_0000085,ITM,0
IT-2012-0008,SYVP,0
IT-2009-0102,ANT,0
IT-2009-0009,CTL,0
EMSC-20151117_0000025,KTHA,0
EMSC-20161026_0000095,DURR,0
IT-2012-0008,OGCH,0
EMSC-20161030_0000029,FUSE,0
EMSC-20120522_0000001,HUMR,0
IT-2009-0102,RM13,0
IT-2009-0102,RM03,0
IT-2012-0011,FDS,0
EMSC-20130108_0000044,YDRA,0
TK-1999-0415,CNAK,0
EMSC-20151117_0000025,MESG,0
EMSC-20160824_0000006,MMP1,0
EMSC-20140126_0000046,NOAC,0
EMSC-20161026_0000095,BAG8,0
EMSC-20160824_0000006,AVZ,0
IT-2009-0009,GUMA,0
TK-1999-0415,ATK,0
TK-1999-0415,KAS,0
EMSC-20161030_0000029,ACOM,0
TK-2007-0132,0309,0
IT-2012-0008,MODE,0
IT-2012-0008,PAR,0
EMSC-20160824_0000006,DOSS,0
EMSC-20140126_0000046,PLG,0
EMSC-20161026_0000095,T1214,0
EMSC-20160824_0000006,SABO,0
IT-2012-0008,MAJ,0
IT-2012-0011,ORZI,0
EMSC-20161026_0000095,CLF,0
EMSC-20140126_0000046,SALB,0
IT-2012-0011,FUSIO,0
IT-2012-0010,GRIMS,0
IT-2009-0009,CAN,0
IT-2012-0011,MIR05,0
IT-2012-0008,PIT,0
EMSC-20161030_0000029,MGAB,0
IT-2012-0010,MODE,0
IT-2012-0008,DIX,0
IT-2008-0004,BNALP,0
EMSC-20161026_0000095,FOC,0
EMSC-20140126_0000046,VLMS,0
TK-1999-0077,ZYT,0
IT-2009-0009,SPO,0
TK-2002-0008,0301,0
EMSC-20140126_0000046,JOPP,0
IT-2009-0009,AQA,0
TK-1995-0041,2002,0
TK-1999-0077,6001,0
EMSC-20140203_0000008,CEL,0
TK-2003-0038,2401,0
EMSC-20161030_0000029,AQV,0
IT-1980-0012,TDG,0
EMSC-20161030_0000029,SIG,0
TK-1999-0637,2501,0
IT-2012-0008,EMV,0
EMSC-20161030_0000029,CDCA,0
EMSC-20150416_0000081,TNSA,0
EMSC-20140126_0000085,ALNA,0
IT-2012-0010,MNF,0
EMSC-20140921_0000002,DION,0
IT-2013-0019,CUC,0
IT-2012-0076,CAFI,0
IT-2012-0009,GRIMS,0
EMSC-20161026_0000095,0MBT,0
EMSC-20161030_0000029,TSC,0
EMSC-20161026_0000077,OSSC,0
EMSC-20110913_0000057,ANKY,0
EMSC-20120326_0000032,GUMT,0
EMSC-20161103_0000003,CMPO,0
EMSC-20160824_0000013,SGSC,0
EMSC-20140126_0000046,KBN,0
EMSC-20160824_0000006,ROVR,0
EMSC-20160824_0000006,FERS,0
EMSC-20161026_0000095,FBR,0
IT-2012-0008,CTL8,0
IT-2012-0008,MDT,0
IT-2012-0008,OGME,0
EMSC-20161103_0000003,SNM,0
TK-2003-0182,1007,0
IT-2013-0010,ATI,0
IT-1997-0128,FORC,0
IT-2012-0012,CIMA,0
EMSC-20160911_0000061,MDVR,0
EMSC-20160824_0000006,FIU1,0
IT-2012-0011,CSP,0
IT-2012-0011,MRZ,0
IT-2012-0008,SBAP,0
EMSC-20161026_0000095,STAL,0
TK-1999-0077,ATK,0
IT-2012-0008,BNALP,0
EMSC-20151117_0000025,FIER,0
EMSC-20140203_0000008,SALB,0
IT-2012-0076,OSSC,0
