metadata,metadata,metadata
event_id,station_code,location_code
EMSC-20161030_0000029,T1212,0
EMSC-20161030_0000029,SSO,0
EMSC-20160824_0000013,PAN,0
EMSC-20161026_0000095,ASP,0
IT-2012-0011,LEC,0
EMSC-20160824_0000006,PAN,0
EMSC-20161030_0000029,PTI,0
EMSC-20161026_0000095,GBB,0
EMSC-20161030_0000029,SNO,0
EMSC-20161030_0000029,SDM,0
EMSC-20160824_0000006,SPM,0
IT-2013-0005,PAN,0
IT-2012-0061,SMR,0
TK-1999-0415,3401,0
IT-2012-0008,SDV,0
EMSC-20160824_0000006,CSC,0
IT-2009-0009,PDM,0
EMSC-20161026_0000095,ASS,0
TK-2004-0020,2406,0
EMSC-20161026_0000095,SSG,0
EMSC-20160824_0000006,NRN,0
IT-2012-0011,BRM,0
TK-2001-0091,1001,0
EMSC-20160824_0000006,MNTP,0
EMSC-20161026_0000095,GUMA,0
IT-2012-0008,BRH,0
TK-2005-0054,1208,0
IT-2013-0005,CAFI,0
TK-2007-0024,1201,0
EMSC-20141122_0000066,ODBI,0
EMSC-20161030_0000029,CLN,0
TK-1999-0415,5401,0
EMSC-20160824_0000013,PRG,0
EMSC-20160824_0000006,FMG,0
EMSC-20161030_0000029,MNF,0
EMSC-20160824_0000013,CSC,0
IT-2009-0009,CLN,0
EMSC-20161026_0000077,CAFI,0
TK-2007-0024,4401,0
IT-2013-0005,PRG,0
EMSC-20161030_0000029,GRN,0
IT-2012-0008,FIE,0
IT-1997-0137,AQM,0
TK-1999-0415,C1060,0
IT-2012-0010,MIR06,0
EMSC-20151117_0000025,AGRP,0
EMSC-20161026_0000095,TRE1,0
EMSC-20160824_0000006,PZI1,0
IT-2012-0010,PVF,0
EMSC-20160824_0000006,GBB,0
IT-2012-0061,SNZ,0
IT-2012-0011,CSN,0
EMSC-20160824_0000006,GNU,0
IT-2009-0121,RM02,0
EMSC-20161026_0000077,NOR,0
EMSC-20161030_0000029,CSC,0
IT-2012-0061,CVL,0
IT-2012-0010,MRZ,0
EMSC-20160824_0000006,CPS,0
EMSC-20160824_0000006,ANT,0
EMSC-20161026_0000095,APEC,0
EMSC-20161030_0000029,0REN,0
EMSC-20161030_0000029,TRN1,0
EMSC-20160824_0000006,SSC,0
EMSC-20161030_0000029,ATPC,0
TK-1999-0077,4106,0
IT-2012-0011,FIN0,0
EMSC-20161030_0000029,T1299,0
EMSC-20130807_0000038,NOAC,0
EMSC-20161026_0000095,STF,0
IT-2009-0121,RM05,0
IT-2012-0011,ASOL,0
IT-2009-0009,MNN,0
IT-2009-0121,ORC,0
IT-2002-0047,SCV,0
EMSC-20161030_0000029,ORC,0
EMSC-20160824_0000013,AQG,0
EMSC-20161026_0000095,UMB,0
IT-2012-0011,BBN,0
EMSC-20161030_0000029,FLT,0
EMSC-20160824_0000006,GRN,0
EMSC-20161026_0000095,MDAR,0
TK-2003-0191,4401,0
IT-2012-0008,MTRZ,0
EMSC-20161026_0000095,MMUR,0
EMSC-20160824_0000006,COR1,0
EMSC-20161030_0000029,SPD,0
IT-2012-0011,MIR06,0
IT-2012-0061,0MOR,0
IT-2013-0005,PNM,0
EMSC-20160824_0000006,VAL,0
IT-2012-0061,VGG,0
IT-2012-0061,SERS,0
EMSC-20161030_0000029,CMB,0
EMSC-20161030_0000029,T1201,0
IT-2009-0009,GSA,0
EMSC-20161030_0000029,CPS,0
EMSC-20160824_0000006,CIMA,0
IT-2009-0121,RM03,0
EMSC-20160824_0000013,ANT,0
EMSC-20160824_0000013,CSS,0
IT-2009-0102,GSA,0
TK-1999-0077,ARC,0
EMSC-20151117_0000025,JAN,0
EMSC-20161030_0000029,ANT,0
EMSC-20160824_0000006,GLT,0
EMSC-20160824_0000013,AMT,0
EMSC-20160824_0000006,MCS,0
EMSC-20161026_0000077,MMP1,0
EMSC-20160824_0000006,SDM,0
EMSC-20120912_0000014,ANKY,0
TK-1999-0415,MSK,0
IT-2009-0102,RM14,0
EMSC-20160824_0000006,RM33,0
EMSC-20161030_0000029,CTD,0
EMSC-20161026_0000077,T1212,0
EMSC-20161030_0000029,NRN,0
EMSC-20161026_0000095,PRG,0
EMSC-20161026_0000077,NRC,0
EMSC-20160824_0000006,CVM,0
IT-2012-0061,LRS,0
TK-1999-0415,ARC,0
EMSC-20130615_0000050,IMMV,0
EMSC-20160824_0000006,LSS,0
IT-2009-0140,RM03,0
EMSC-20160824_0000013,PIEI,0
EMSC-20161030_0000029,AMT,0
EMSC-20161026_0000077,T1217,0
IT-2009-0121,MI05,0
IT-2009-0140,AQG,0
EMSC-20161026_0000077,LSS,0
IT-2009-0102,CMR,0
IT-2009-0102,CLN,0
EMSC-20160824_0000006,GRD,0
EMSC-20161030_0000029,MVB,0
EMSC-20161030_0000029,LSS,0
EMSC-20161026_0000095,TLN,0
IT-2012-0011,ZEN8,0
EMSC-20160824_0000013,RM33,0
EMSC-20110913_0000057,GVD,0
IT-2009-0140,ANT,0
EMSC-20130916_0000088,TRIZ,0
TK-1999-0415,C1062,0
IT-2009-0140,AQP,0
SI-1998-0010,GESC,0
IT-2009-0102,MI01,0
EMSC-20161026_0000095,MMO,0
IT-2012-0011,STS,0
EMSC-20161030_0000029,FOPC,0
EMSC-20110913_0000057,ANKY,0
EMSC-20160824_0000006,BRS,0
IT-2012-0010,LEC,0
EMSC-20161026_0000095,MNF,0
EMSC-20160824_0000006,0CAN,0
EMSC-20161026_0000077,T1211,0
TK-2005-0054,1201,0
EMSC-20161026_0000077,ATTE,0
EMSC-20161026_0000095,T1201,0
TK-2005-0030,2406,0
EMSC-20140126_0000046,MGNA,0
IT-2009-0102,FMG,0
TK-1999-0415,C1061,0
TK-1999-0348,4802,0
IT-2009-0102,AQF,0
EMSC-20161030_0000029,CIT,0
IT-1976-0002,TLM1,0
EMSC-20160824_0000006,TER,0
IT-2012-0008,STF,0
EMSC-20161026_0000095,SNO,0
IT-2012-0010,SSU,0
IT-2012-0061,MLR,0
IT-2012-0008,STS,0
IT-2008-0004,PNM,0
EMSC-20160824_0000006,MNF,0
TK-2004-0089,4401,0
TK-1999-0389,1604,0
EMSC-20160824_0000006,FEMA,0
SI-1998-0010,LJU,0
IT-2012-0008,BGN,0
EMSC-20161026_0000095,PRE,0
EMSC-20160824_0000006,MTR,0
EMSC-20160824_0000013,AQV,0
IT-1997-0137,AQP,0
IT-2009-0102,AQG,0
IT-2012-0061,VNN,0
EMSC-20160824_0000006,MCT,0
GR-1986-0011,KALA,0
EMSC-20150416_0000081,ZKR,0
EMSC-20161030_0000029,PZI1,0
IT-1976-0030,SRC0,0
EMSC-20161026_0000077,CSC,0
EMSC-20160824_0000006,TRE1,0
IT-2009-0121,AQP,0
EMSC-20161026_0000095,ATLO,0
EMSC-20161026_0000095,SLO,0
EMSC-20130108_0000044,GOKC,0
IT-2009-0102,RM02,0
TK-2003-0038,1201,0
EMSC-20161030_0000029,T1216,0
EMSC-20160824_0000006,AQG,0
ME-1979-0012,BUD,0
IT-2012-0011,VLM,0
EMSC-20160824_0000006,FOSV,0
EMSC-20161026_0000095,PTL,0
TK-1999-0077,YPT,0
IT-2012-0011,ZOVE,0
IT-1980-0012,BNV,0
IT-2012-0061,MRV,0
IT-2009-0102,AQK,0
EMSC-20160824_0000006,MVB,0
IT-2009-0174,AQU,0
EMSC-20161030_0000029,GBC,0
EMSC-20161026_0000077,TRE1,0
EMSC-20160824_0000013,TRN1,0
IT-2013-0005,FIVI,0
EMSC-20161030_0000029,ANB,0
EMSC-20161101_0000060,GRN,0
EMSC-20161026_0000095,MMP1,0
EMSC-20160824_0000013,TER,0
EMSC-20161030_0000029,PGG,0
EMSC-20151117_0000025,TRIZ,0
IT-2009-0140,GUMA,0
EMSC-20161101_0000060,TRE1,0
EMSC-20160824_0000013,FMG,0
IT-2009-0121,MI02,0
IT-2012-0008,MOG,0
EMSC-20160824_0000013,ATPC,0
EMSC-20130108_0000044,KRBN,0
IT-2009-0174,LSS,0
IT-2012-0032,MIR06,0
IT-2012-0004,BGL,0
EMSC-20161026_0000095,SIG,0
IT-2009-0032,MMP,0
IT-2013-0019,ARL,0
EMSC-20120214_0000005,LIA,0
EMSC-20160824_0000013,MTL,0
EMSC-20161030_0000029,MCS,0
IT-2009-0140,ORC,0
TK-1999-0205,5401,0
EMSC-20161030_0000029,TRE1,0
IT-2009-0102,AQP,0
EMSC-20160824_0000006,CTD,0
IT-2009-0121,CLN,0
EMSC-20160824_0000006,TRN1,0
EMSC-20161030_0000029,T1213,0
EMSC-20160824_0000006,BZZ,0
SI-1998-0010,CEY,0
IT-2012-0011,IMOL,0
IT-1997-0128,CESM,0
EMSC-20161026_0000095,0CAN,0
EMSC-20161026_0000077,T1216,0
EMSC-20160824_0000013,SPD,0
IT-2012-0008,ZEN8,0
EMSC-20160824_0000006,PTL,0
IT-2012-0061,SIRI,0
EMSC-20160824_0000013,MNF,0
IT-2013-0019,ASR,0
EMSC-20160824_0000006,UMB,0
EMSC-20161030_0000029,UMB,0
IT-2013-0019,SPT1,0
EMSC-20161026_0000095,T1216,0
EMSC-20160824_0000006,TOD,0
EMSC-20161030_0000029,NRC,0
EMSC-20150417_0000011,KARP,0
IT-2013-0019,BOI,0
IT-2012-0008,SSU,0
EMSC-20161026_0000077,CTD,0
IT-1980-0012,TDG,0
EMSC-20160824_0000006,SPD,0
TK-1999-0294,5401,0
IT-2009-0084,LSS,0
EMSC-20161030_0000029,TER,0
EMSC-20160824_0000006,FLT,0
EMSC-20130108_0000044,EFSA,0
IT-2009-0121,GSA,0
TK-1999-0069,1001,0
IT-2012-0061,TGN,0
IT-2009-0140,RM02,0
EMSC-20161026_0000077,UMB,0
IT-2009-0084,ANT,0
TK-2001-0097,4604,0
IT-2009-0095,CLN,0
EMSC-20151118_0000072,KASA,0
EMSC-20161026_0000077,GRN,0
IT-2009-0140,RM10,0
EMSC-20161030_0000029,AQV,0
IT-2012-0004,LSP,0
EMSC-20160824_0000006,CSD,0
IT-2012-0008,MRZ,0
IT-2012-0002,GNV,0
IT-2009-0121,ANT,0
EMSC-20111123_0000028,ZKR,0
IT-2012-0008,CSN,0
EMSC-20160824_0000006,TLN,0
IT-2008-0004,PVF,0
IT-2013-0010,BGR,0
EMSC-20161026_0000095,VAL,0
IT-2009-0121,RM10,0
EMSC-20141107_0000035,AC11,0
EMSC-20161030_0000029,BDT,0
EMSC-20161026_0000077,MNF,0
EMSC-20160824_0000006,AQV,0
EMSC-20161026_0000095,T1212,0
IT-2012-0061,ACR,0
IT-2009-0084,MTR,0
IT-2012-0004,SMP,0
IT-2013-0005,CNF,0
EMSC-20160824_0000006,MDAR,0
IT-2012-0009,SSU,0
IT-2009-0084,RM03,0
EMSC-20161026_0000095,ATPC,0
IT-2012-0061,SALB,0
EMSC-20161026_0000095,RM33,0
EMSC-20161030_0000029,GSA,0
GR-2016-0006,JAN,0
IT-2009-0009,LSS,0
IT-2013-0019,GSN,0
EMSC-20160824_0000006,GSA,0
IT-2009-0009,FMG,0
EMSC-20161030_0000029,CRMI,0
TK-1999-0077,BTS,0
IT-2002-0045,SCV,0
EMSC-20161026_0000095,SFI,0
EMSC-20161030_0000029,PRG,0
IT-2012-0008,CSP,0
TK-1999-0077,3401,0
EMSC-20161030_0000029,GNU,0
IT-2009-0009,SNM,0
TK-1999-0077,MSK,0
EMSC-20160824_0000006,CSN,0
IT-2009-0009,CNM,0
IT-2012-0008,BRIS,0
EMSC-20161026_0000095,IMOL,0
EMSC-20151117_0000025,HIMA,0
IT-2009-0009,MTR,0
EMSC-20161030_0000029,CAFE,0
EMSC-20161030_0000029,CSN,0
EMSC-20161030_0000029,SSC,0
EMSC-20161026_0000095,SNM,0
IT-2009-0009,RIC,0
IT-2009-0009,BBN,0
IT-2012-0008,MDG,0
EMSC-20160824_0000006,CRMI,0
EMSC-20161026_0000095,CSN,0
IT-2012-0008,IMOL,0
EMSC-20160824_0000006,ASS,0
EMSC-20161026_0000095,MNTP,0
IT-2012-0008,TGG,0
IT-2012-0008,BBN,0
EMSC-20161030_0000029,CDM,0
EMSC-20161030_0000029,CIMA,0
TK-2005-0036,2406,0
EMSC-20160824_0000006,ZCCA,0
EMSC-20161026_0000095,CIMA,0
EMSC-20161030_0000029,CSO1,0
TK-1999-0415,BAG,0
EMSC-20160824_0000006,FIE,0
EMSC-20161026_0000095,ZCCA,0
IT-2012-0008,BRB,0
EMSC-20161030_0000029,CRO,0
IT-2012-0008,OSSC,0
EMSC-20161030_0000029,SPO1,0
IT-2012-0011,TGG,0
EMSC-20160824_0000006,AVL,0
EMSC-20161026_0000095,PAN,0
EMSC-20161026_0000095,BDI,0
IT-2012-0008,SNM,0
EMSC-20161026_0000095,CRMI,0
IT-2009-0009,CMB,0
EMSC-20161030_0000029,GATE,0
IT-2012-0008,ZOVE,0
IT-2012-0008,PVF,0
EMSC-20161030_0000029,FRT,0
EMSC-20160824_0000006,RNI2,0
EMSC-20161026_0000095,GNU,0
IT-2009-0009,TLS,0
EMSC-20161030_0000029,DURR,0
EMSC-20140524_0000026,MGNA,0
EMSC-20161030_0000029,SIRI,0
EMSC-20140203_0000008,TNSA,0
TK-1999-0415,6401,0
EMSC-20161030_0000029,SBC,0
TK-2007-0024,2701,0
EMSC-20161030_0000029,SPM,0
IT-2012-0008,RNI2,0
TK-1999-0077,YKP,0
TK-1999-0415,BUR,0
EMSC-20160824_0000006,FAZ,0
TK-2002-0008,1502,0
IT-2012-0008,FRE1,0
EMSC-20160824_0000006,POFI,0
IT-2012-0011,T0800,0
IT-2012-0011,MGAB,0
IT-2009-0121,AQA,0
EMSC-20140212_0000023,AC01,0
IT-2012-0011,SSU,0
EMSC-20161030_0000029,PIEI,0
IT-2012-0010,FVZ,0
IT-2009-0140,RM06,0
EMSC-20160824_0000006,SNO,0
IT-2012-0002,LNG,0
IT-2012-0004,RVR,0
IT-2013-0010,ANB,0
EMSC-20161101_0000060,T1212,0
EMSC-20160824_0000013,MMP1,0
EMSC-20130125_0000039,ZCCA,0
IT-2009-0084,RM04,0
IT-2013-0019,SACR,0
EMSC-20160824_0000013,FIAM,0
IT-2008-0004,LSP,0
TK-2003-0109,1201,0
EMSC-20161026_0000077,PRE,0
EMSC-20140203_0000008,MGNA,0
EMSC-20161030_0000029,T1217,0
IT-2013-0010,MDAR,0
EMSC-20161026_0000077,MCT,0
IT-1997-0128,CLC,0
EMSC-20161030_0000029,ASP,0
IT-2009-0009,CSO1,0
EMSC-20110508_0000014,YKAV,0
IT-2009-0009,ORC,0
EMSC-20160824_0000006,BSS,0
IT-2013-0005,VLM,0
EMSC-20161026_0000077,PRG,0
IT-2009-0121,BRS,0
IT-2012-0061,COP,0
TK-1999-0389,5401,0
IT-2009-0121,AQG,0
EMSC-20161026_0000095,MCT,0
TK-1999-0077,4101,0
IT-2012-0011,CTL8,0
EMSC-20141107_0000069,NOAC,0
EMSC-20150609_0000002,NOAC,0
IT-2012-0008,FVZ,0
IT-2013-0019,AVL,0
IT-2012-0008,PNM,0
EMSC-20141107_0000069,KYMI,0
IT-2009-0102,RM13,0
IT-2013-0010,TLN,0
TK-1996-0032,0502,0
IT-2012-0061,TRR,0
EMSC-20160824_0000006,AQA,0
IT-2009-0121,AQM,0
IT-2012-0061,SLC1,0
IT-2013-0019,PZUN,0
TK-1999-0120,1604,0
EMSC-20161030_0000029,AQG,0
IT-2013-0005,CRMI,0
TK-2004-0080,4802,0
EMSC-20120610_0000062,KSL,0
EMSC-20161026_0000095,CSD,0
IT-2012-0008,BSZ,0
IT-2012-0061,LTR,0
IT-2013-0019,SGR,0
EMSC-20130916_0000088,YDRA,0
IT-1980-0012,CLT,0
IT-2013-0005,STF,0
EMSC-20160824_0000006,SNI,0
EMSC-20161026_0000077,SNO,0
TK-1999-0389,3401,0
IT-2009-0121,BZZ,0
IT-2013-0005,NEVI,0
TK-1999-0077,ZYT,0
IT-2012-0011,BGR,0
EMSC-20161030_0000029,AQF,0
EMSC-20161030_0000029,CSD,0
EMSC-20140126_0000046,JAN,0
TK-1999-0077,1604,0
EMSC-20161030_0000029,PCB,0
IT-2012-0008,CTL8,0
IT-2012-0008,MDT,0
EMSC-20161026_0000095,LSS,0
EMSC-20161026_0000095,AM05,0
GR-1995-0047,AIGA,0
IT-2009-0009,CSS,0
EMSC-20161026_0000095,T1244,0
EMSC-20161026_0000095,GBC,0
IT-2013-0010,MCS,0
EMSC-20161026_0000095,MGAB,0
IT-2012-0011,MRZ,0
IT-2013-0010,TERO,0
EMSC-20161030_0000029,MCR,0
EMSC-20161026_0000077,T1218,0
TK-2005-0032,2406,0
EMSC-20160824_0000013,OSSC,0
IT-2012-0008,PIT,0
EMSC-20161026_0000077,ATPC,0
IT-2012-0008,FIVI,0
EMSC-20160824_0000013,MSCT,0
EMSC-20161030_0000029,FMG,0
EMSC-20161026_0000077,CLN,0
IT-2012-0011,MOG,0
IT-2012-0061,SDN,0
IT-2012-0011,FIR,0
EMSC-20161030_0000029,MMP1,0
EMSC-20161030_0000029,TERO,0
EMSC-20161030_0000029,0MBT,0
IT-2009-0102,RM05,0
EMSC-20161030_0000029,MSC,0
EMSC-20161026_0000077,FIAM,0
IT-2013-0005,BRM,0
EMSC-20160824_0000006,TERO,0
IT-2009-0121,SPO,0
EMSC-20161026_0000095,MVB,0
EMSC-20161030_0000029,BRS,0
IT-2012-0008,PZS,0
EMSC-20160824_0000006,MGAB,0
IT-2009-0095,MI02,0
IT-2009-0121,RM07,0
EMSC-20161030_0000029,BSS,0
EMSC-20161026_0000077,CIMA,0
IT-2012-0011,SNM,0
IT-2009-0121,MI01,0
EMSC-20160824_0000006,CLN,0
TK-2003-0182,5902,0
IT-2013-0005,PIT,0
TK-2004-0076,4802,0
EMSC-20160824_0000013,AQF,0
EMSC-20161026_0000077,GUMA,0
IT-2009-0121,CSO1,0
EMSC-20161030_0000029,AQA,0
IT-2009-0121,FMG,0
IT-2013-0005,BGN,0
IT-1980-0012,BSC,0
GR-2016-0006,KASA,0
EMSC-20161026_0000095,ATCC,0
EMSC-20161030_0000029,ATTE,0
EMSC-20160824_0000006,PNC,0
EMSC-20161026_0000077,SPD,0
IT-2013-0005,CIMA,0
EMSC-20161030_0000029,POFI,0
IT-2012-0010,LIENZ,0
EMSC-20161030_0000029,CSS,0
IT-2012-0008,FGV,0
IT-2012-0008,VLC,0
EMSC-20151117_0000025,KYMI,0
IT-2012-0010,PZS,0
IT-2012-0008,SSM1,0
EMSC-20161030_0000029,SGSC,0
IT-2012-0008,RVR,0
IT-2009-0102,MI02,0
EMSC-20160824_0000006,IMOL,0
IT-2009-0009,AVL,0
IT-2009-0102,AQM,0
EMSC-20161026_0000095,SSO,0
TK-2000-0218,7801,0
EMSC-20160824_0000006,STF,0
IT-2012-0011,RNC,0
EMSC-20161026_0000095,ACC,0
EMSC-20160824_0000006,SNM,0
EMSC-20160824_0000006,VLL,0
IT-2012-0009,ZOVE,0
