metadata,metadata,metadata
EMSC-20161026_0000095,T1217,0
TK-1999-0317,1001,0
IT-2013-0005,FIVI,0
EMSC-20160826_0000013,RM33,0
EMSC-20120502_0000031,CESE,0
IT-1997-0208,SELW,0
EMSC-20161101_0000060,T1218,0
IT-2009-0032,SPC,0
IT-2009-0121,ANT,0
EMSC-20161030_0000029,PZI1,0
EMSC-20160826_0000013,TRE1,0
EMSC-20100806_0000005,IACM,0
IT-1976-0002,TLM1,0
EMSC-20160824_0000013,GUMA,0
IT-2012-0004,VLC,0
IT-2012-0011,STF,0
EMSC-20140822_0000013,PLG,0
IT-1979-0009,CSC,0
TK-1999-0294,5401,0
EMSC-20160824_0000013,PSC,0
IT-2009-0174,AQK,0
EMSC-20161026_0000077,MURB,0
EMSC-20161026_0000095,TLN,0
IR-2002-0038,SUT,0
IT-2012-0006,SFI,0
EMSC-20160824_0000013,RM33,0
IT-2013-0005,LSP,0
GR-1986-0011,KALA,0
EMSC-20160824_0000006,0CAN,0
EMSC-20160824_0000006,MSC,0
EMSC-20160824_0000006,NCR,0
EMSC-20160824_0000006,MDAR,0
EMSC-20120922_0000007,YDRA,0
TK-2006-0107,1603,0
EMSC-20161026_0000077,CPS,0
EMSC-20161026_0000077,NOR,0
EMSC-20160824_0000006,ANT,0
GR-1990-0014,ABS1,0
TK-2003-0038,1201,0
IT-2009-0140,ANT,0
EMSC-20161026_0000095,AMT,0
EMSC-20161026_0000077,TLN,0
IT-2008-0005,FVZ,0
IT-1976-0030,TRC,0
IT-2012-0008,PNM,0
TK-2004-0071,4802,0
IR-2002-0035,HJB,0
EMSC-20161026_0000095,PRE,0
EMSC-20161030_0000029,MMO,0
EMSC-20160824_0000013,TRE1,0
IT-2009-0174,RM02,0
IT-2009-0121,RM14,0
IT-2012-0008,VLC,0
IT-2009-0009,GSA,0
GR-1991-0002,SIT1,0
ME-1979-0012,HRZ,0
GR-1999-0001,ATH3,0
EMSC-20160824_0000006,MNTP,0
IT-2012-0004,BGL,0
IT-2012-0061,MLR,0
TK-2004-0080,4802,0
EMSC-20161026_0000077,ACC,0
IT-2013-0005,VLM,0
IT-2009-0121,AQU,0
SI-1998-0010,SCAN,0
EMSC-20161026_0000095,MMP1,0
EMSC-20161030_0000029,UMB,0
IT-2003-0048,BRB,0
IT-2009-0174,AQA,0
IT-1980-0012,RNR,0
IT-2009-0121,RM03,0
EMSC-20161026_0000077,BZZ,0
IT-1976-0027,FRC,0
EMSC-20161026_0000095,MNF,0
IT-2009-0084,AQU,0
EMSC-20161026_0000077,PCB,0
EMSC-20161030_0000029,SPD,0
EMSC-20161026_0000077,NRC,0
EMSC-20160824_0000006,TLN,0
IR-1999-0032,SHI03,0
IT-2009-0140,RM09,0
EMSC-20161030_0000029,MSC,0
EMSC-20161026_0000095,T1214,0
IT-1997-0006,AQG,0
IT-1997-0137,CSC,0
EMSC-20161030_0000029,NRC,0
EMSC-20161030_0000029,CIT,0
IT-2009-0102,GSA,0
EMSC-20161026_0000095,MMO,0
TK-2004-0089,2301,0
GR-1999-0001,RFNA,0
IT-2009-0009,CSO1,0
IT-2009-0121,BZZ,0
EMSC-20160824_0000006,PZI1,0
IT-1997-0091,CLC,0
IT-1997-0137,SER,0
IT-2002-0045,CMM,0
IT-2009-0121,AQP,0
IT-2008-0004,BAG8,0
EMSC-20161026_0000077,UMB,0
EMSC-20161026_0000095,GLT,0
IT-2012-0060,LNG,0
IT-2009-0140,SCN,0
EMSC-20161026_0000095,MTR,0
EMSC-20160824_0000172,AMT,0
IT-1997-0137,AQI,0
EMSC-20161103_0000003,PCB,0
EMSC-20160824_0000006,TERO,0
EMSC-20160824_0000006,ATCC,0
IT-2009-0121,LSS,0
EMSC-20161026_0000077,AMT,0
EMSC-20161101_0000060,ACC,0
IT-2008-0004,GNV,0
TK-2006-0076,2406,0
EMSC-20160824_0000013,AQG,0
IT-2012-0011,CTL8,0
IT-2008-0015,BGR,0
GR-1988-0020,PYR1,0
EMSC-20160826_0000013,PZI1,0
IR-2005-0044,CMZ,0
EMSC-20161026_0000077,T1218,0
EMSC-20160824_0000006,MVB,0
EMSC-20161026_0000095,GUMA,0
EMSC-20161030_0000135,T1217,0
EMSC-20111123_0000038,IACM,0
IT-2009-0140,RM02,0
EMSC-20161030_0000029,MNF,0
EMSC-20130523_0000048,MGNA,0
EMSC-20160824_0000006,SDM,0
IT-2013-0019,PAOL,0
EMSC-20161026_0000077,SPM,0
IT-2009-0102,AQP,0
IT-2013-0005,BVT,0
EMSC-20161101_0000060,FEMA,0
EMSC-20160826_0000013,T1241,0
IT-1997-0091,ASS,0
GR-1995-0047,PYR1,0
EMSC-20161030_0000029,NRN,0
EMSC-20161026_0000095,CSD,0
EMSC-20151117_0000025,AGRP,0
EMSC-20161030_0000029,PRG,0
IT-1998-0054,CESM,0
IT-2013-0019,VRP,0
EMSC-20130409_0000010,MNVA,0
IT-2012-0010,PNM,0
EMSC-20160824_0000006,MMP1,0
ME-1979-0010,KOTZ,0
IT-2009-0121,MTR,0
IT-1981-0001,FMC,0
AM-1990-0013,SBKR,0
EMSC-20161101_0000060,T1212,0
EMSC-20161026_0000077,CSC,0
IT-2012-0032,MIR06,0
ME-1979-0006,PETO,0
GR-2016-0009,KBN,0
TK-1999-0348,4802,0
EMSC-20160824_0000006,AQK,0
EMSC-20161101_0000060,SPD,0
EMSC-20161026_0000095,UMB,0
IT-1981-0001,CNB,0
IT-2012-0061,SALB,0
IT-2012-0004,BOB,0
IR-2004-0043,CGG,0
IT-1978-0004,PTT1,0
EMSC-20161030_0000029,T1211,0
IT-2009-0174,AQM,0
IT-2013-0003,SCN,0
IT-2009-0095,CLN,0
IT-2012-0010,PVF,0
IT-2009-0032,MMP,0
IT-2009-0174,BZZ,0
TK-2005-0030,1208,0
GR-1999-0001,ATH4,0
EMSC-20140407_0000141,SURF,0
IT-1976-0030,FRC,0
IT-2012-0004,BRR,0
IT-2009-0140,RM13,0
IT-2009-0095,RM08,0
IT-2012-0011,SSU,0
IT-2012-0011,MIR06,0
IT-2009-0009,MMP,0
EMSC-20161026_0000095,CLO,0
IT-2003-0048,BSZ,0
IT-2012-0061,CVL,0
IT-2013-0005,AUL,0
IR-2005-0044,CHT,0
EMSC-20130125_0000039,NEVI,0
EMSC-20160824_0000006,AQA,0
EMSC-20161026_0000095,CMI,0
EMSC-20161026_0000077,PZI1,0
IT-2012-0009,SSU,0
IT-2009-0174,PCB,0
EMSC-20161030_0000029,T1212,0
IT-2012-0002,VLM,0
IT-2013-0019,BSSO,0
IT-2009-0140,RM08,0
EMSC-20160824_0000006,CTD,0
IT-2009-0174,AQU,0
IT-2013-0005,VLC,0
EMSC-20130730_0000029,GONE,0
IT-2013-0019,VAGA,0
EMSC-20161030_0000029,T1217,0
IT-2012-0010,BOTT,0
EMSC-20120214_0000005,PLG,0
IT-2009-0262,AQU,0
IT-2013-0019,SCV,0
EMSC-20161026_0000077,RM33,0
IT-2013-0008,PNM,0
EMSC-20161026_0000077,ANT,0
EMSC-20161026_0000077,INTR,0
EMSC-20161026_0000095,GNU,0
IT-1997-0137,NCR2,0
EMSC-20130125_0000039,SFI,0
EMSC-20161103_0000003,PZI1,0
EMSC-20161026_0000077,T1201,0
EMSC-20161026_0000095,TER,0
IR-2002-0035,AVJ,0
IT-2009-0009,CSS,0
SI-1998-0010,LJU,0
IT-2009-0121,AQG,0
IT-2009-0174,NOR,0
IT-2013-0003,RNI2,0
IT-2009-0121,RM04,0
EMSC-20161026_0000095,MURB,0
IT-2012-0006,IMOL,0
IT-1997-0137,AQV,0
IT-2012-0061,ACR,0
IT-2013-0019,GSN,0
IR-2002-0037,DNZ,0
IT-2012-0061,ORS,0
EMSC-20161026_0000077,AQG,0
EMSC-20161026_0000095,PIEI,0
IR-1994-0020,A3296,0
IT-2004-0181,GVD,0
EMSC-20160824_0000006,LSS,0
EMSC-20161030_0000029,GNU,0
IT-1997-0137,CLC,0
IT-2009-0095,AQG,0
EMSC-20161026_0000077,ASP,0
IT-2013-0005,CNF,0
ME-1979-0012,KOTZ,0
EMSC-20160824_0000006,BSS,0
IR-2002-0035,GMB,0
EMSC-20161026_0000077,CTD,0
IR-2004-0043,TEH22,0
EMSC-20130108_0000044,EFSA,0
IT-2013-0019,BOI,0
IT-2012-0061,LRS,0
IT-2009-0140,RM03,0
EMSC-20130730_0000029,SMTH,0
GR-1986-0011,KAL2,0
GR-1995-0033,KRR1,0
IT-2009-0084,RM03,0
EMSC-20161030_0000029,NOR,0
IT-1980-0012,BGI,0
IT-2009-0102,FMG,0
EMSC-20160824_0000006,BZZ,0
IT-2012-0061,0ORS,0
EMSC-20161030_0000029,SNO,0
IT-2009-0121,RM05,0
EMSC-20161026_0000077,T1217,0
IT-2009-0095,CSO1,0
TK-1999-0063,1001,0
IT-1998-0028,ANNI,0
EMSC-20161026_0000095,FOPC,0
IT-2009-0174,LSS,0
IT-2009-0102,RM14,0
IT-1997-0128,CESM,0
IR-1997-0025,RAZ,0
IT-2009-0121,AQV,0
IT-2009-0102,MI01,0
EMSC-20160824_0000013,AMT,0
EMSC-20161026_0000095,MTL,0
GE-1991-0003,SIRI,0
GR-2016-0006,JAN,0
IT-1997-0137,NRC,0
IT-2009-0140,RM10,0
IT-2009-0009,CHT,0
TK-1999-0077,YPT,0
EMSC-20160824_0000006,PTI,0
EMSC-20161030_0000029,0REN,0
IR-2004-0043,NKI,0
EMSC-20161026_0000095,AQF,0
IT-2009-0009,SDG,0
EMSC-20140126_0000046,JAN,0
IT-2012-0011,FLP,0
EMSC-20161026_0000095,AQG,0
EMSC-20160824_0000006,AVL,0
IT-2012-0061,BSSO,0
EMSC-20161026_0000095,GBB,0
EMSC-20160824_0000013,LSS,0
IT-2012-0008,FGV,0
EMSC-20130108_0000044,NOAC,0
EMSC-20161026_0000077,CIMA,0
EMSC-20160824_0000006,VLL,0
EMSC-20160824_0000006,CIMA,0
IT-2012-0010,FDS,0
EMSC-20120304_0000006,PSRA,0
IT-2012-0010,RST,0
EMSC-20140822_0000013,JAN,0
IT-2013-0005,CAFI,0
IT-2012-0010,BRM,0
EMSC-20161030_0000029,T1215,0
EMSC-20161026_0000077,MNTP,0
IT-2009-0009,SNM,0
ME-1979-0003,DUB,0
EMSC-20120127_0000012,YKAV,0
EMSC-20120214_0000005,GOKC,0
EMSC-20160824_0000006,GBC,0
SI-1998-0010,ILBA,0
EMSC-20160824_0000006,AQU,0
EMSC-20161026_0000095,FIE,0
IT-2012-0008,PRAD,0
TK-1998-0063,4603,0
EMSC-20160824_0000013,CLN,0
EMSC-20141122_0000066,ODBI,0
EMSC-20161030_0000029,PTL,0
EMSC-20161030_0000029,FLT,0
TK-2003-0179,5902,0
TK-1999-0077,ARC,0
EMSC-20161030_0000029,SSC,0
IT-2009-0084,RM02,0
IT-2012-0061,SNA,0
EMSC-20160824_0000013,PIGN,0
IT-1997-0137,AQA,0
EMSC-20160824_0000013,NAP,0
IT-2013-0019,T0721,0
IT-1980-0012,BRN,0
EMSC-20160824_0000013,CMB,0
IT-2013-0019,BGI,0
TK-1999-0120,1604,0
IT-2012-0008,UMB,0
EMSC-20160824_0000013,CERA,0
TK-2007-0024,4607,0
EMSC-20161026_0000095,CIMA,0
IT-2013-0005,PAN,0
IR-1997-0030,FTA,0
IT-2009-0009,VRP,0
EMSC-20160824_0000006,GBB,0
EMSC-20130108_0000044,SMTH,0
EMSC-20160824_0000006,GRD,0
EMSC-20161026_0000095,AQU,0
EMSC-20161026_0000077,CIT,0
IT-1976-0002,CST,0
EMSC-20160824_0000006,RNI2,0
IR-1997-0029,BSV,0
EMSC-20120805_0000048,ERCV,0
EMSC-20161026_0000077,CMB,0
EMSC-20130409_0000010,GVD,0
EMSC-20140822_0000013,KVLA,0
IT-2012-0008,STS,0
IT-2013-0005,BGN,0
EMSC-20160824_0000006,TRV,0
IT-1980-0012,TRR,0
EMSC-20160824_0000006,MMUR,0
IT-2012-0008,MTRZ,0
TK-1999-0077,ZYT,0
EMSC-20161030_0000029,AQU,0
GR-1997-0019,KYP1,0
IT-2012-0010,GEPF,0
EMSC-20141108_0000098,AC01,0
IT-2009-0140,NOR,0
IT-2012-0010,FLP,0
EMSC-20161026_0000095,MNTP,0
TK-1999-0030,2301,0
IT-2009-0140,PCB,0
EMSC-20161026_0000095,MPAG,0
GR-1983-0001,AGR1,0
IT-1980-0012,BNV,0
IT-2013-0019,CIMA,0
IT-2012-0006,VLC,0
EMSC-20160824_0000006,CLN,0
IT-2012-0008,ATLO,0
EMSC-20160824_0000006,PIGN,0
EMSC-20161026_0000095,FMG,0
EMSC-20120127_0000012,MNVA,0
EMSC-20140524_0000026,PSRA,0
TK-2001-0097,4603,0
IR-1997-0029,MES,0
EMSC-20160824_0000013,MDAR,0
EMSC-20161026_0000095,PSB1,0
IR-2002-0035,JFT,0
IR-1999-0032,A6398,0
IT-2009-0009,BDT,0
IT-2012-0008,PVF,0
IT-1997-0137,NOCE,0
EMSC-20160824_0000006,FLT,0
IR-2004-0043,TEH03,0
GR-1997-0019,KRN1,0
IT-2009-0102,RM05,0
EMSC-20161030_0000029,CERA,0
IT-2012-0061,VGG,0
IT-2009-0121,RM08,0
EMSC-20160826_0000013,AQU,0
EMSC-20161030_0000029,CSO1,0
EMSC-20160824_0000172,PLS,0
GR-1997-0019,KYPA,0
EMSC-20140407_0000141,BRZ,0
TK-2005-0036,1208,0
EMSC-20161026_0000095,0CAN,0
EMSC-20161026_0000095,T1218,0
EMSC-20161030_0000029,SSM1,0
EMSC-20160824_0000013,CSO1,0
EMSC-20140430_0000008,TNSA,0
EMSC-20161030_0000135,NRN,0
GR-1995-0028,CHR1,0
IT-2003-0048,PST,0
EMSC-20121114_0000067,DEMR,0
EMSC-20161026_0000133,TRE1,0
EMSC-20160824_0000006,SPD,0
EMSC-20150216_0000033,BASM,0
EMSC-20161103_0000003,ATLO,0
IT-2009-0095,SCN,0
EMSC-20160824_0000006,FMG,0
IT-2009-0121,RM07,0
EMSC-20160824_0000013,MCT,0
IT-2011-0020,GAI,0
EMSC-20130125_0000039,BDI,0
EMSC-20161026_0000077,ASS,0
EMSC-20161103_0000003,MCT,0
EMSC-20160824_0000013,MSCT,0
EMSC-20161103_0000003,TRN1,0
EMSC-20161026_0000095,MGAB,0
IT-2009-0102,AQG,0
IT-2009-0084,NOR,0
EMSC-20161026_0000077,CADA,0
IR-2002-0035,RSM,0
EMSC-20161101_0000060,PCB,0
EMSC-20161026_0000077,AQF,0
EMSC-20160826_0000013,GSA,0
EMSC-20140305_0000048,AC04,0
IT-1997-0208,FORC,0
EMSC-20160824_0000013,AQV,0
IT-2009-0140,RM05,0
GR-1983-0001,ARG1,0
IT-2009-0102,AQU,0
IT-2012-0011,NEVI,0
IT-2013-0003,PSC,0
IT-2009-0102,LSS,0
IT-2013-0019,SGR,0
IT-2009-0009,ORC,0
IT-2009-0121,AQA,0
IT-1980-0012,BSC,0
GE-1991-0003,SONB,0
IT-1984-0004,ORT,0
EMSC-20161026_0000077,SDM,0
TK-2003-0109,1203,0
IR-2004-0043,SHY,0
IT-2009-0121,MI02,0
EMSC-20140524_0000026,PRK,0
EMSC-20160824_0000006,FSS,0
EMSC-20161030_0000029,FOPC,0
GR-1995-0017,VER1,0
TK-1992-0002,2403,0
IT-2013-0008,ZCCA,0
IT-2009-0121,AQM,0
IT-2012-0061,CLM,0
IT-2009-0084,AQK,0
IT-2013-0019,RIC,0
EMSC-20160824_0000013,PRG,0
EMSC-20140407_0000141,OGH6,0
EMSC-20160826_0000013,MMP1,0
TK-2006-0107,1102,0
ME-1979-0010,BUD,0
IT-2012-0006,ASOL,0
EMSC-20160824_0000006,PCB,0
IT-2013-0009,AUL,0
EMSC-20161026_0000077,T1211,0
IT-2009-0095,FMG,0
IT-2013-0005,NEVI,0
IT-2009-0140,AQU,0
IT-2013-0019,MCN,0
EMSC-20161030_0000029,MMP1,0
IT-2009-0174,ORC,0
IT-2012-0002,BGL,0
EMSC-20160824_0000006,AQF,0
IT-2009-0174,RM10,0
EMSC-20140212_0000023,AC04,0
IT-2009-0095,MI01,0
IT-2013-0010,COR1,0
IT-1997-0128,FORC,0
IR-2004-0043,TEH,0
IT-2013-0019,AVL,0
EMSC-20160824_0000006,FOSV,0
EMSC-20161026_0000095,PCB,0
EMSC-20161026_0000077,T1214,0
IT-2012-0061,LGN,0
TK-2004-0076,4802,0
GR-2016-0006,KASA,0
EMSC-20160824_0000013,ANT,0
IT-2009-0140,AQA,0
IT-1980-0012,CLT,0
EMSC-20161026_0000077,LSS,0
GR-1999-0001,ATH2,0
IT-2009-0174,BRS,0
EMSC-20160824_0000006,MNF,0
IT-2009-0174,RM03,0
IT-2009-0174,FMG,0
IT-2012-0009,PRAD,0
IT-2002-0047,GSA,0
IT-2009-0084,CLN,0
TK-2003-0003,2301,0
IR-2002-0035,KSA,0
EMSC-20141107_0000069,MGNA,0
GE-1991-0002,STPV,0
EMSC-20160824_0000006,MTRZ,0
IT-2009-0140,SPO,0
EMSC-20160824_0000006,GSA,0
IT-2009-0140,AQK,0
IT-1998-0050,SELW,0
IT-2009-0102,SPC,0
IT-2012-0061,CSL,0
IT-1997-0137,NCM,0
TK-2004-0020,2406,0
IR-2003-0041,KJA,0
EMSC-20160824_0000006,FEMA,0
IT-2013-0010,MCT,0
EMSC-20160824_0000013,CSC,0
EMSC-20161026_0000095,AQV,0
TK-2005-0032,2406,0
IT-2013-0005,RVR,0
IT-2012-0010,PIT,0
EMSC-20161026_0000077,MCS,0
EMSC-20120610_0000062,KSL,0
EMSC-20161026_0000095,SDM,0
ME-1979-0012,PET,0
EMSC-20161030_0000029,AQV,0
EMSC-20160824_0000006,ATN,0
EMSC-20161026_0000095,MCT,0
IR-1994-0020,A3292,0
EMSC-20161026_0000095,PCRO,0
EMSC-20161026_0000095,SNO,0
IT-2009-0102,RM04,0
EMSC-20161030_0000029,CIMA,0
IT-2012-0011,BRB,0
IR-1978-0002,TAB,0
GR-1997-0019,KAL1,0
EMSC-20161026_0000095,NRC,0
IR-2003-0041,GBF1,0
EMSC-20140203_0000008,VLMS,0
IR-1999-0032,KVR,0
EMSC-20140305_0000048,JAN,0
EMSC-20160824_0000006,MURB,0
IT-2012-0008,STF,0
IT-2012-0006,BOTT,0
IR-2004-0043,JRN,0
IT-2012-0008,BGN,0
IT-2012-0010,BRA,0
IT-2013-0010,PRG,0
EMSC-20161026_0000077,DUR,0
IT-2012-0008,MOG,0
EMSC-20151118_0000064,AGRP,0
IT-2012-0008,SNM,0
EMSC-20161026_0000077,CVM,0
EMSC-20160824_0000006,MTL,0
EMSC-20161030_0000029,SPO1,0
IT-2012-0010,ASOL,0
IT-2012-0008,PZS,0
IR-2003-0041,JSH,0
EMSC-20161030_0000029,0CAN,0
IT-2013-0019,PTF,0
IT-2009-0121,RM13,0
TK-1999-0120,5902,0
IT-2013-0019,PZZ,0
IT-2009-0009,SPC,0
IT-2013-0005,SFI,0
EMSC-20130807_0000063,TRIZ,0
IT-2012-0011,SNZ1,0
IT-2013-0019,CERA,0
IR-1997-0029,LGV,0
IT-1980-0012,GSN,0
EMSC-20161030_0000029,BZZ,0
EMSC-20161026_0000077,FIAM,0
TK-1999-0415,5401,0
IR-2004-0043,LAV,0
IT-2009-0084,MTR,0
IR-2004-0043,RSJ,0
EMSC-20161026_0000077,FEMA,0
IT-1976-0025,SMT,0
IT-2012-0008,CNF,0
IT-2013-0005,MRR,0
IT-2012-0008,CVT,0
TK-2004-0142,4802,0
TK-2007-0024,4401,0
IT-2012-0010,SNZ1,0
IT-2012-0011,ZEN8,0
EMSC-20130916_0000088,TRIZ,0
IT-2013-0019,MOCO,0
IT-2009-0095,RM04,0
IT-1977-0008,TLM1,0
EMSC-20160824_0000013,PZI1,0
IT-2009-0102,AQK,0
EMSC-20160824_0000013,PTI,0
SI-1998-0010,CEY,0
ME-1979-0002,ULA,0
IT-2009-0095,RM02,0
IT-2012-0008,CSP,0
GR-1997-0014,KAL1,0
EMSC-20161026_0000095,NOR,0
EMSC-20140808_0000022,GVD,0
EMSC-20140214_0000009,AC04,0
EMSC-20160826_0000013,DUR,0
EMSC-20120126_0000013,ZKR,0
TK-1998-0084,0107,0
EMSC-20161101_0000060,AM05,0
TK-2003-0003,1201,0
TK-1998-0066,3102,0
EMSC-20140212_0000023,AC01,0
IT-2008-0005,PZS,0
IT-1997-0137,CESM,0
EMSC-20160824_0000006,FIU1,0
EMSC-20120921_0000023,IMMV,0
EMSC-20160824_0000006,ATTE,0
IT-2002-0040,BNT,0
TK-1999-0366,5902,0
IR-1999-0032,DBL,0
IT-2013-0019,SAB,0
IT-2012-0011,MOG,0
EMSC-20151118_0000072,AGRP,0
EMSC-20161026_0000095,TRN1,0
IT-2009-0032,GSA,0
IT-2002-0024,TOR,0
IR-2004-0043,TEH24,0
IT-2009-0102,RM09,0
IT-1984-0002,GBB,0
IT-2013-0005,LNG,0
EMSC-20161026_0000077,FIU1,0
TK-1999-0415,C1062,0
EMSC-20160824_0000013,MNF,0
ES-1993-0002,SADR,0
EMSC-20161026_0000095,MSCT,0
IT-2012-0061,0MOR,0
TK-1997-0023,0502,0
IT-2009-0174,RM08,0
IT-2012-0010,MOG,0
EMSC-20160824_0000006,GNU,0
EMSC-20160824_0000006,SPM,0
EMSC-20160824_0000006,CSD,0
EMSC-20161026_0000095,BDT,0
IT-2009-0032,LSS,0
EMSC-20160824_0000006,MSCT,0
IT-2013-0019,TLS,0
EMSC-20161026_0000077,GLT,0
EMSC-20161026_0000077,SPO1,0
IT-2013-0019,ARR,0
IT-1977-0008,SMU,0
IT-2002-0045,SCV,0
EMSC-20161030_0000029,T1216,0
EMSC-20161026_0000077,SPD,0
IT-1980-0012,ALT,0
GR-1995-0047,AIGA,0
EMSC-20161026_0000077,T1244,0
IT-2012-0008,RNC,0
IT-2012-0009,ZCCA,0
IT-2012-0010,VRL,0
IR-2005-0044,TRZ,0
EMSC-20160824_0000006,PSC,0
GR-2016-0001,JAN,0
IT-2013-0005,BRB,0
IT-2009-0140,RM11,0
EMSC-20160824_0000013,BSS,0
EMSC-20161026_0000077,TRN1,0
TK-1999-0077,1604,0
IT-2013-0005,ZCCA,0
TK-2004-0089,4401,0
IR-2002-0035,DSJ,0
EMSC-20161026_0000095,T1244,0
IT-2013-0019,SPT1,0
IT-2012-0006,MTRZ,0
EMSC-20160824_0000006,VAL,0
EMSC-20161026_0000095,FIAM,0
EMSC-20161026_0000095,ASS,0
IT-2012-0008,BRA,0
IT-2012-0004,TGL,0
EMSC-20160824_0000006,COR1,0
IT-2012-0009,MDAR,0
EMSC-20161026_0000095,SPD,0
IR-2004-0043,DSJ,0
