1,1002963,1002882,4007351,3001312,3001307,3001494,4007211,4032479,6003695,4017056,4032627,4038266,4040123,7004707,4032484,7004710,6003796,6001689,7006133,6001688,3001311,3000363,4034432,1000052,1002979,4032633,4032634,1002869,7008053,4034540
2,3001292,4034781,3001031,7006718,3001593,4040125,4040303,4040297,6001676,3001647,7004862,6001826,6001851,6001193,4022449,6003748,4032463,7008138,4030539,4032473,4032471,4032659,7008146,4017053,6004610,7004750,7004749,6002715,6002710,4008218
3,4016856,7004851,7004849,7004843,7004779,7004632,6002303,6001857,4007510,4016798,7004985,7006009,4023585,6001692,7006092,7006051,7006041,7006034,6001153,6001148,3001797,7006418,7006413,6001373,4040110,7006511,7006427,4040493,4027411,4038398
4,4038522,7006665,3000362,3001009,4038521,4028566,4028563,1002861,7006734,4034590,4028789,4028604,4033787,4033737,1002976,1002959,4028074,1000040,7008235,1002858,1000120,1000071,1000050,1000043,1000034,1000027,7011976,1002249,7011979,7008220
5,7010055,7010401,7010807,7011010,7011017,4030537,4030538,4030598,4030907,4030924,4030991,4031079,4031143,4031322,4031389,4031690,4031711,4031743,4031779,4031802,4033519,4033523,4032464,4032480,4032489,4032490,4032493,4032524,4032529,4032631
6,4030498,4030502,4030504,4028844,4028881,4028906,4029084,4032646,4032648,4032654,4032666,4032677,4032687,4032952,4033375,4033488,4034513,4034515,4034527,4033535,4033628,4033702,4033719,4032632,4028601,4028605,4028739,4028537,4028538,4028561
7,4028572,4033883,4033912,4033930,4033936,4033943,4034396,4034405,4028150,4028151,4028250,4028266,4028327,4034544,4034640,4034675,4034725,4040055,4034732,4034758,4034791,4034792,4038246,4038259,4038299,4038394,4034538,4028119,4028124,4028057
8,4024737,4038515,4038517,4038519,4038520,4038638,4039279,4039342,4039434,6000029,4040100,4040121,4040280,4040357,4040358,4038406,4027491,4027534,4026042,4027345,4027350,4027390,4023066,4040603,4040718,4040803,4040876,5001776,6000028,6001412
9,6001673,6001136,6001145,6001147,4025506,4025856,4025901,4025906,4026038,4023096,4023180,4023423,4024696,4024718,4024734,4024735,6001268,6001397,4022921,4022988,4022996,4023047,4022434,6001690,6001694,6001696,6001706,6001712,4023091,4022444
10,4022581,4022726,4018053,6001727,6001804,6001858,6002218,6002262,6002300,6006428,7004615,7004646,7004681,7004682,6002312,6002700,6002711,6003451,6003875,4022440,4022443,4018948,4018962,4019353,4019403,4019715,4019871,4019879,4019919,4019934
11,6004599,6004628,6004635,6005374,4017139,4017142,4017177,4017190,4017881,4016815,7004700,7004703,7004708,4018193,4018892,4018943,4016845,4016873,4016901,4017022,4009740,7004717,7004725,7004744,7004753,7004691,4017079,4017085,7004891,7004892
12,7004897,7004767,7004813,7004814,7004815,7004856,4016828,4016842,4010402,4010647,4012393,4016730,4016776,7004874,7004876,7004885,7004939,7004949,7004963,7004979,7004983,7005011,7005151,7005196,7005363,7005369,7005374,4010003,4010137,4009199
13,4009535,4007348,7005857,7005896,7005915,4007410,4007426,4007493,4007511,4007552,7006048,7006079,7006094,4008093,4008143,7006324,7006140,7006158,7006165,7006194,7006223,7006232,7006233,7006014,4007399,4007403,4007221,4007262,4007293,4007307
14,7006252,7006272,7006274,7006290,7006299,7006304,4002204,4002595,4007207,7006373,7006397,7006401,3001948,3001951,7006449,7006451,7006466,7006469,7006492,7006519,7006340,3001963,3001968,7006557,7006575,7006579,7006596,7006608,7006624,7006633
15,3001488,3001587,3000419,3000432,3001022,3001040,7006671,7006672,7006704,7006540,3001298,3001302,2001400,2001630,7006730,7006737,7006880,7007969,3000401,1002967,1002968,1002970,1002978,7008005,7008047,2000806,7008054,7008059,7008082,7008136
16,7008143,7008150,7008170,1002899,1002919,1002925,1002946,1002955,1002958,1001140,7011801,7011097,7011308,7011309,7011321,7011355,1000033,7008178,1001758,1001784,1001926,1002244,4031831,4031834,4032016,4032217,4032344,4030492,7011561,7011698
