metadata,metadata,metadata
event_id,station_code,location_code
IT-2008-0004,PNM,0
IT-2013-0005,AUL,0
IT-2012-0011,BRA,0
EMSC-20161026_0000095,FSS,0
EMSC-20161026_0000077,TRN1,0
EMSC-20161030_0000029,SPM,0
EMSC-20121114_0000067,DEMR,0
IT-2012-0008,BRA,0
IT-2013-0005,BRH,0
IT-2012-0004,FVZ,0
EMSC-20160826_0000013,AQU,0
EMSC-20140525_0000068,PRK,0
IT-2009-0174,CAFR,0
EMSC-20160826_0000013,T1243,0
EMSC-20161103_0000003,LSS,0
EMSC-20161103_0000003,T1201,0
IT-2012-0061,LTR,0
TK-2001-0095,1001,0
EMSC-20160824_0000013,MMUR,0
IT-2012-0006,VOBA,0
IT-2009-0174,RM02,0
IT-2009-0102,PTF,0
TK-2003-0118,1201,0
TK-1999-0317,1001,0
IT-2012-0011,BGN,0
EMSC-20160824_0000013,MMP1,0
EMSC-20161101_0000060,RM33,0
EMSC-20160824_0000013,MSC,0
EMSC-20161101_0000060,SNO,0
TK-2005-0009,4802,0
EMSC-20161101_0000060,FCC,0
IT-2009-0174,RM04,0
ME-1979-0002,ULA,0
EMSC-20130917_0000076,ERCV,0
IT-2013-0010,TLN,0
IT-2012-0011,PIT,0
EMSC-20160824_0000013,AQV,0
IT-2013-0003,PSC,0
IT-2009-0095,RM04,0
EMSC-20161026_0000077,GUMA,0
IT-1997-0137,AQA,0
IT-2009-0009,ISR,0
IT-1997-0091,NRC,0
IT-2009-0095,RM02,0
IT-2013-0019,SPT1,0
IT-2009-0121,BRS,0
EMSC-20161030_0000029,T1216,0
EMSC-20160824_0000013,FIU1,0
EMSC-20150416_0000081,GVD,0
IT-2009-0084,RM03,0
IT-2013-0005,ZCCA,0
EMSC-20160824_0000006,SSC,0
EMSC-20161030_0000029,CVM,0
IT-2012-0011,LSP,0
EMSC-20140126_0000046,JAN,0
IT-1997-0006,AQI,0
EMSC-20161030_0000029,MRB1,0
EMSC-20160824_0000006,BGR,0
EMSC-20120614_0000020,ERCV,0
EMSC-20161026_0000077,CSD,0
IT-2012-0008,RVR,0
EMSC-20161030_0000029,SSC,0
EMSC-20160824_0000013,CLN,0
EMSC-20130108_0000044,SMTH,0
IT-2009-0009,BDT,0
EMSC-20160824_0000006,CSS,0
EMSC-20130516_0000002,DIDI,0
EMSC-20160824_0000006,TRV,0
IT-2012-0008,BDT,0
EMSC-20151202_0000101,ERCV,0
IT-2012-0009,ASOL,0
EMSC-20161026_0000095,VLL,0
EMSC-20160824_0000013,AQK,0
IT-2012-0006,CTL8,0
EMSC-20130730_0000029,TKR,0
EMSC-20160824_0000006,RNI2,0
IT-2009-0102,MMP,0
IT-2009-0009,STN,0
IT-2012-0008,FIE,0
IT-2013-0019,RIC,0
TK-2005-0030,2406,0
IT-2009-0009,CNM,0
EMSC-20160824_0000006,GNU,0
EMSC-20160824_0000006,BSSO,0
TK-1999-0120,1604,0
IT-2012-0008,BBN,0
IT-2013-0005,SSU,0
EMSC-20150416_0000081,IMMV,0
IT-1997-0137,AQM,0
IT-2012-0008,GUMA,0
IT-2009-0009,NAP,0
EMSC-20161030_0000029,PSB1,0
SI-1998-0010,ILBA,0
EMSC-20160824_0000006,CSN,0
EMSC-20161026_0000077,MSC,0
IT-1997-0137,AQV,0
TK-2004-0020,2406,0
GR-1986-0011,KAL1,0
EMSC-20160824_0000006,TRIV,0
IT-2009-0009,SEP,0
IT-2012-0011,CST,0
IT-2009-0174,RM11,0
TK-1999-0276,5902,0
IT-2013-0005,PRT,0
EMSC-20161026_0000077,MURB,0
IT-2013-0005,FIR,0
EMSC-20130523_0000048,MGNA,0
IT-2009-0262,AQU,0
IT-2012-0010,PIT,0
IT-2009-0032,MTR,0
TK-1999-0096,3401,0
IT-2009-0095,MMP,0
IT-2003-0048,PST,0
IT-2009-0102,RM10,0
EMSC-20151006_0000093,BASM,0
IT-2012-0009,ZOVE,0
IT-2012-0008,BAG8,0
EMSC-20120502_0000031,CESE,0
IT-2013-0019,ARL,0
IT-2009-0102,CMR,0
IT-2009-0102,RM11,0
EMSC-20161026_0000077,BZZ,0
IT-2009-0174,CHT,0
TK-2001-0097,4604,0
IT-2008-0004,PVF,0
IT-2009-0121,SCN,0
IT-2012-0002,GNV,0
IT-2012-0004,AUL,0
EMSC-20141122_0000066,AMRR,0
IT-2013-0019,VRP,0
EMSC-20160824_0000013,SPM,0
IR-2005-0044,SBB,0
IT-1997-0062,NCR2,0
IT-2012-0010,ASOL,0
IT-2012-0008,BDG,0
EMSC-20161026_0000077,MTR,0
IT-2012-0011,MOG,0
IR-2004-0043,A6256,0
IT-2013-0019,TLS,0
EMSC-20161026_0000077,T1216,0
GE-1991-0009,SPIK,0
IR-2004-0043,ALT,0
IT-2012-0011,LEC,0
EMSC-20151117_0000025,KBN,0
IT-2009-0102,MTR,0
EMSC-20161026_0000095,AQG,0
IT-2012-0002,AUL,0
IT-2012-0004,PVF,0
IT-2012-0009,CST,0
EMSC-20120127_0000012,IACM,0
TK-1999-0366,5902,0
IT-2012-0010,RVR,0
IT-2012-0011,CESC,0
IT-2012-0010,SSU,0
EMSC-20141122_0000066,BVCR,0
IR-2002-0035,GCV,0
IT-2009-0174,AQM,0
IT-2009-0140,MTR,0
IT-2009-0102,LSS,0
IT-2012-0008,GNV,0
TK-1994-0006,1004,0
IT-2009-0102,RM07,0
EMSC-20161026_0000077,T1201,0
EMSC-20161026_0000077,TOD,0
IT-2012-0004,VLM,0
IT-2009-0009,ASS,0
IT-2009-0032,AQK,0
EMSC-20161026_0000095,ATLO,0
TK-1999-0415,BAH,0
IT-2012-0011,SPI,0
IT-2012-0008,VRL,0
EMSC-20161026_0000095,MVB,0
TK-1997-0126,5902,0
EMSC-20161026_0000095,MPAG,0
IT-2012-0008,MRZ,0
IT-2013-0005,BVT,0
IT-2012-0010,VLM,0
TK-1999-0415,CNAK,0
EMSC-20161026_0000095,MSCT,0
IT-1997-0137,ASS,0
IT-2012-0011,CSP,0
IT-2012-0008,CSN,0
EMSC-20150416_0000081,ZKR,0
IT-2009-0121,RM03,0
IR-2002-0035,A3368,0
EMSC-20161026_0000095,CSN,0
IT-2012-0011,SSU,0
IT-2009-0032,SPO,0
EMSC-20151129_0000002,KHMN,0
IT-2012-0009,SSU,0
IT-2009-0140,FMG,0
IT-2012-0004,CTL8,0
IT-2008-0004,CNF,0
GR-2016-0006,KASA,0
EMSC-20160824_0000013,GBB,0
IT-2012-0008,LSP,0
EMSC-20161030_0000029,ORC,0
EMSC-20140601_0000050,IACM,0
IT-2009-0009,TLS,0
IT-1998-0050,SELW,0
EMSC-20160824_0000013,MDAR,0
IT-2009-0084,FMG,0
EMSC-20160824_0000006,GBC,0
IT-2012-0011,MRR,0
EMSC-20160824_0000013,ANT,0
EMSC-20160824_0000006,GRN,0
EMSC-20161026_0000077,SDM,0
IT-2008-0004,MILN,0
IT-2009-0140,BZZ,0
EMSC-20161026_0000077,FIAM,0
EMSC-20161030_0000029,CLN,0
IT-2012-0011,RNC,0
IR-2004-0043,DYN,0
EMSC-20161026_0000077,SNI,0
IT-1997-0128,NCR2,0
IT-2012-0010,CTL8,0
IT-2012-0061,MRV,0
TK-1999-0389,1604,0
EMSC-20161026_0000095,APEC,0
IT-2009-0102,RM09,0
IT-2009-0140,RM09,0
EMSC-20161026_0000077,CIT,0
IT-2012-0011,GNV,0
IT-2009-0140,RM14,0
EMSC-20160824_0000013,CSO1,0
IT-2013-0005,PZS,0
TK-1999-0063,1001,0
IT-2012-0008,BRH,0
IT-2012-0008,CRM1,0
IR-2002-0035,A3330,0
TK-1997-0003,4603,0
IT-2009-0140,AQV,0
SI-1998-0010,LJU,0
IT-2009-0095,RM08,0
EMSC-20160824_0000006,NRN,0
IT-2013-0003,VNF,0
IT-2009-0032,NOR,0
EMSC-20151117_0000025,TRIZ,0
EMSC-20141108_0000098,AC01,0
EMSC-20161026_0000077,T1215,0
EMSC-20161030_0000029,AQU,0
EMSC-20161026_0000077,SPD,0
EMSC-20120326_0000032,ERCV,0
IT-2013-0019,BOI,0
EMSC-20160824_0000013,PCB,0
EMSC-20151117_0000025,AGRP,0
IT-2012-0011,BDG,0
IT-1984-0004,ATN,0
TK-1998-0084,0108,0
TK-2002-0008,5401,0
EMSC-20161026_0000077,GSA,0
EMSC-20161026_0000077,NCR,0
EMSC-20150416_0000081,KARP,0
IT-2012-0008,MCT,0
EMSC-20160824_0000006,PGG,0
SI-1998-0010,SCAN,0
EMSC-20130108_0000044,KIYI,0
TK-1999-0030,2301,0
EMSC-20160824_0000006,CERA,0
EMSC-20161030_0000029,VULT,0
EMSC-20160824_0000013,NCR,0
EMSC-20150609_0000002,NOAC,0
EMSC-20160824_0000006,MTRZ,0
EMSC-20160824_0000006,PSC,0
EMSC-20161026_0000095,UMB,0
EMSC-20161030_0000029,CERA,0
EMSC-20161030_0000029,MCS,0
IT-2012-0011,ZCCA,0
EMSC-20161026_0000095,SSO,0
EMSC-20160824_0000006,CSD,0
EMSC-20160824_0000006,SNAL,0
IT-2012-0061,SNA,0
IT-1997-0137,NCR2,0
EMSC-20160824_0000013,AQU,0
IT-2009-0009,SANL,0
IT-2012-0061,LGN,0
EMSC-20161026_0000095,SNM,0
TK-1999-0294,5902,0
EMSC-20160824_0000006,ATTE,0
EMSC-20161030_0000029,ATTE,0
IT-2009-0121,RM10,0
IT-2012-0008,DST2,0
IT-2012-0008,SFI,0
EMSC-20160824_0000013,FEMA,0
IT-2012-0008,MOV,0
IT-2009-0174,GSA,0
EMSC-20140524_0000026,LIA,0
IT-1998-0050,CESM,0
IT-1997-0091,CLC,0
EMSC-20160824_0000013,TERO,0
EMSC-20161026_0000077,CMI,0
EMSC-20160824_0000006,GSA,0
IT-2009-0174,RM22,0
IR-2004-0043,A6294,0
EMSC-20160824_0000013,GNU,0
IT-2013-0019,CMB,0
IT-2009-0009,PDM,0
IT-2009-0095,AQG,0
IT-2012-0011,NEVI,0
EMSC-20161026_0000095,DUR,0
EMSC-20161026_0000095,BGR,0
IT-2009-0095,AQV,0
EMSC-20150415_0000028,AKDN,0
TK-1999-0415,1604,0
IT-2009-0140,AQP,0
EMSC-20160824_0000013,SPO1,0
EMSC-20160824_0000013,CSC,0
IT-2012-0011,MILN,0
EMSC-20160824_0000013,GSA,0
EMSC-20161030_0000029,STF,0
EMSC-20161026_0000095,PSC,0
EMSC-20161030_0000029,SSO,0
EMSC-20161030_0000029,SNI,0
EMSC-20161026_0000077,FOPC,0
EMSC-20161026_0000095,FOPC,0
EMSC-20160824_0000006,MCR,0
EMSC-20161026_0000095,ANB,0
IT-2012-0011,PZS,0
IT-2012-0011,ZOVE,0
EMSC-20161026_0000095,BSSO,0
IT-2009-0095,CSO1,0
IT-2009-0102,SPO,0
EMSC-20160824_0000006,ATPC,0
IT-2012-0011,VLM,0
IT-2012-0008,TVR,0
SI-1998-0010,ADOM,0
GR-1995-0022,CHR1,0
IT-2009-0121,CLN,0
EMSC-20160824_0000013,ATLO,0
IR-2005-0044,ANR,0
IT-2013-0019,SGR,0
EMSC-20161030_0000029,MTRZ,0
EMSC-20130108_0000044,SHAP,0
IT-2012-0010,SNZ1,0
EMSC-20161026_0000077,TERO,0
EMSC-20140824_0000074,SEYD,0
IT-2012-0008,BGN,0
IT-2009-0174,RM06,0
EMSC-20160824_0000006,TSC,0
EMSC-20161026_0000077,PZI1,0
EMSC-20161026_0000077,CNE,0
EMSC-20160824_0000006,CTD,0
EMSC-20161026_0000095,NRN,0
EMSC-20161026_0000095,SNI,0
EMSC-20160824_0000006,IMOL,0
IT-2013-0005,PVF,0
EMSC-20161030_0000029,BRS,0
EMSC-20130615_0000050,IMMV,0
EMSC-20161026_0000077,TER,0
EMSC-20161030_0000029,MDAR,0
EMSC-20160923_0000135,TESR,0
EMSC-20161030_0000029,SSM1,0
IT-2012-0008,ASOL,0
IR-2005-0044,SRC,0
EMSC-20161030_0000029,T1220,0
IT-2013-0005,ZOVE,0
EMSC-20160824_0000013,GBC,0
IT-2009-0174,PCB,0
IT-2012-0011,CADA,0
IT-2013-0019,MRB1,0
IT-2004-0109,CNV,0
IT-2012-0010,MRZ,0
EMSC-20120625_0000101,DEMR,0
IT-2009-0174,AQA,0
IT-2013-0019,ISR,0
IT-2009-0009,VIE,0
IT-2012-0061,SMA,0
EMSC-20141122_0000066,PLOR,0
IT-2012-0012,T0828,0
IT-2013-0005,SLD,0
EMSC-20101003_0000034,KARP,0
IT-2009-0084,ANT,0
IT-2012-0008,LEC,0
EMSC-20140214_0000009,AC05,0
EMSC-20130516_0000002,DENT,0
IT-2012-0008,GESC,0
EMSC-20161026_0000077,ATPC,0
EMSC-20160824_0000006,SSFR,0
EMSC-20161026_0000077,T1218,0
IT-2012-0008,VLC,0
EMSC-20161030_0000029,NCR,0
EMSC-20120607_0000082,GOKC,0
IT-1998-0054,NOCE,0
IT-2012-0008,FIR,0
EMSC-20160824_0000013,CIMA,0
EMSC-20140904_0000078,BASM,0
IT-2012-0011,TRE1,0
EMSC-20161026_0000095,MCS,0
EMSC-20110519_0000052,YKAV,0
EMSC-20110401_0000033,KSL,0
EMSC-20161030_0000029,TRN1,0
EMSC-20161026_0000095,MTRZ,0
EMSC-20161026_0000095,ATTE,0
EMSC-20151117_0000025,JAN,0
IT-2012-0008,TRE1,0
IR-2004-0043,SAE,0
EMSC-20161026_0000077,0MBT,0
EMSC-20161030_0000029,MCR,0
EMSC-20161030_0000029,0REN,0
IT-2012-0008,RNC,0
EMSC-20160824_0000006,SABO,0
EMSC-20130108_0000044,LIA,0
IT-2012-0008,CST,0
IR-2004-0043,GCV,0
EMSC-20161026_0000095,SPM,0
IT-2013-0005,BOB,0
EMSC-20161026_0000077,MCS,0
TK-2005-0122,1201,0
EMSC-20160824_0000006,RDG,0
IT-2012-0008,AUP,0
EMSC-20140126_0000046,ITM,0
IT-2012-0011,GESC,0
IT-2009-0174,MI02,0
IT-2012-0009,MDT,0
TK-2006-0098,1101,0
EMSC-20130125_0000039,BDI,0
IT-1997-0004,AQK,0
IT-2002-0047,CHT,0
EMSC-20161026_0000077,CSS,0
EMSC-20160824_0000006,FLT,0
IT-2012-0010,IMOL,0
IT-2009-0032,LSS,0
IT-2012-0004,RVR,0
EMSC-20161026_0000077,ATVO,0
IT-2012-0004,SAS,0
IT-2013-0010,MNTP,0
SI-1998-0010,PRAD,0
IT-2012-0011,FRE8,0
TK-2003-0030,4802,0
IT-2009-0032,GSA,0
GE-1991-0003,SIRI,0
IT-2009-0009,MNN,0
EMSC-20161026_0000095,ASP,0
IR-2002-0037,DNZ,0
IR-2002-0039,BUS,0
IT-2012-0008,PRM,0
EMSC-20160824_0000006,CLN,0
