1,4034730,7006256,7011018,7011562,4034487,7004715,4007427,7007992,2001700,4034660,4034772,6001725,3000405,7006467,6000037,7007989,6001698,7007998,7006016,1000740,6000394,6001240,3001482,7006634,4020250,3000260,4027447,7006642,7006733,4017187
2,7006661,4034773,4027369,1002971,4040268,4034798,6000336,4028128,1002491,7006015,7005950,4033663,7004777,4039287,6000338,1000109,7008028,4007505,6001855,6002695,4034729,4034597,4034548,2000068,4034754,3000431,3000415,4034799,4017178,4032552
3,4027478,7006667,7006468,4025888,1000829,3000389,7008004,4022478,4021812,4027445,7005959,1000705,4007352,4034757,4033868,4034633,4034710,3001438,2000775,4034539,7006632,1002964,4028326,4028244,4028370,6004526,6004525,7004694,6001531,4040392
4,4034793,2001561,6001862,7011797,3000381,4008443,7008083,5004026,7005967,6001536,4034749,7004728,7004734,7004778,7004810,4034708,7004947,7001739,3001999,7006222,4022757,4022854,4022837,7005003,7004989,4028157,7006638,7005971,1002440,4017821
5,1002578,7006554,7006651,7006722,4007295,4016797,1001780,4038463,4034726,3001020,6000024,6001291,6000532,3000366,4008193,6001678,6002530,6002531,6003824,6004629,4030494,7001967,7011318,4009576,4028845,2000817,7004706,7004716,7004732,7004745
6,7004751,4003157,2000759,7011020,4027531,4026710,4025831,7005824,7008148,4007415,7010671,4015616,7006012,7006059,4007204,7006130,7006399,7006283,1002489,7006598,4017823,1002196,4016859,4008189,4034735,7012028,7011568,1000368,4010623,7011023
7,7006668,7006267,7011556,4016749,4027405,1001770,3001297,7006490,1001076,7011577,4023563,4019295,4022593,4027442,7005321,7008019,7008022,7008044,4022513,7008063,7008064,4008151,4008182,7005957,7006243,7006381,4016800,4027342,7007984,1002140
8,7006126,4019163,7006505,4027373,4007257,7006553,4007289,7006305,4027466,7005390,1002912,4009691,7006739,4017829,4017830,4017991,4026654,4018105,4023418,7006694,7005946,4025987,4026031,7006050,4022458,7006053,7005096,7006495,7006311,7006093
9,7006096,7011001,4018941,7010971,7004731,7010981,2000063,7004867,7004724,4027600,2000814,2001420,2001423,7004705,4001864,4028044,4028065,2000812,7011242,7011341,7001274,4028369,4009725,4010411,7011240,7001047,3000257,6001828,6003910,4030864
10,4030905,4031190,6001524,6001534,6001539,2001687,7011521,7011531,7011535,7011237,4008216,6001515,6001519,3000370,4009642,4033701,4033726,4033850,4034488,6001407,6000531,6000542,5001763,3001651,6000042,6000335,4039240,4039350,7012039,4040644
11,4040812,1000336,1000335,7012027,4007506,4007545,1001302,7011552,7011553,7006325,7006345,1002825,1002836,1002851,1002852,4016789,7010276,4022725,4022748,4022755,7006237,7006122,7006123,7006139,7005969,7005970,7005982,7006010,7006170,7006179
12,7006190,7006058,7010406,7010481,7008217,4023511,4022768,7005962,4022941,4023296,4023317,4022534,1002965,7008147,7008015,7010968,7010975,7004967,4027283,4027340,4024860,4025332,7005899,4026487,7005033,7004912,4027461,4027465,4026712,7005103
13,7005287,7005341,7011019,7011027,7011093,7011094,7011098,4027379,4025919,4025924,7005004,7005008,7011566,2000762,7004858,7004881,4007354,4009685,7008247,7010261,4009644,7011788,7004726,7011792,7004768,7004773,7004774,7004775,4003186,7011796
14,2001226,1001321,1001742,2001443,4028269,4004212,4027552,7004699,7004701,1001769,1000381,7004718,1000122,4007471,7004629,4016154,7004686,4016507,4001366,4016515,4002005,4010617,4008191,7011595,4028129,7011650,4017064,7011254,7011319,4017105
15,7011346,7011013,4017165,4007369,7007976,1002186,1002240,7001959,7002032,4028647,4028822,4007243,4010524,7010697,7011241,4029003,7001746,6005166,4016982,4029064,4029100,4029172,4028568,4017015,4017028,7006726,7006727,6004529,6003439,6003514
16,4018117,4031072,4031074,7006691,4031256,6001529,7006711,6001675,6001682,6002529,6002699,6001811,2001560,1002551,1002556,7011525,1002569,7011550,4018325,4018479,4017173,4032013,7006628,7006652,7006594,3000372,3000380,4009602,4009639,4009641
17,7006426,4008194,7011802,7011505,4032562,4033564,4033612,4031972,7006435,4033835,4019360,4033863,4017168,1002484,6001406,1002487,1002520,1002548,7006380,3000360,6001144,5003394,7006394,7006402,4034565,3001296,3001573,6000065,4021883,6000348
18,4040388,4040389,4039167,7006530,7006589,4040050,7010378,4036704,4035518,3001514,4040113,4040175,7010398,3000427,4040882,4040514,7008078,4040077,4034750,4008221,4008429,4009161,7012040,7008084,7011352,7008120,7008126,7006213,4008113,4008140
19,4022431,4008150,4019760,7012031,1000035,1000289,1001772,1001751,1001744,1001743,1001740,1001323,7011557,4008171,4008180,4008186,4008199,4008209,7011974,7011470,7011503,7011533,7011546,7011551,1001267,1001275,7011225,4008285,4008442,4040377
20,4040378,4039179,4039234,4039279,4039336,4039342,4040034,4040055,4036745,4036786,4034796,4034801,4035235,4035242,4035250,4036373,4036414,4036461,4036473,3001521,4040100,4040135,4040173,4040305,4040879,5000407,4040452,4040493,4040496,4040497
21,4040498,4040655,4040760,4040777,4040808,4040810,4034753,4034765,4034560,4034590,4034605,4034606,4034625,4034725,4034399,4034405,3000401,3000433,3000436,3001008,3001312,3001314,3001443,3001445,3001492,5001510,5001609,5001776,5003326,4040836
22,4040876,4034338,4034396,4033694,5004017,5004029,6000019,6000030,6000064,6000075,6000083,5001479,4034482,4034489,4034497,4034526,6000359,6000388,6000408,6000535,6000558,6001136,6001153,4034314,3001575,3001593,3001656,3001797,4031970,4033727
23,4033737,4033810,4033813,4033865,4032475,6001243,6001397,6001403,6001504,6001508,4032414,4032428,4032433,4031406,4031690,3000363,6001512,4032484,4032530,4032633,4032684,4032998,4033669,6001804,6001805,6001530,6001565,6001673,3000362,4031976
24,4032111,4032119,4032194,4032361,2001638,2001694,6001857,6001688,6001689,6001694,6001727,6001731,6001790,6002708,4031774,4031788,4031808,4031833,4031899,4030529,6001865,4030728,4031063,4031101,4031185,4031238,4031255,4029005,6002165,6002306
25,6002309,6002421,6004361,6004405,6004540,6002715,6002906,6003447,6003448,6003465,6003672,6003695,6003748,6003837,6001861,4029084,4029162,4029205,4029220,4030518,4028630,6003912,6004045,6004288,6004290,6004310,6004317,6004353,7001195,7001198
26,7001208,6004599,6004648,6004816,6005389,6006369,7000095,7000096,7000098,6003894,6003904,4029081,7001546,7001741,7001748,7001771,7000177,7000208,7000263,7001023,7001028,7001155,7001174,7001179,7001187,7001194,4028646,4028795,4028820,4028847
27,4028980,7001268,7001491,7001496,7001510,7001518,7001535,4002065,4002576,4002589,4002592,4028265,7001960,7001964,7001978,7001981,7001988,7001999,4028511,7002380,7002743,7003355,7003468,7004057,7004233,7004637,7004682,7001782,7001784,4001870
28,4028155,4003087,2000809,2000810,2000811,2001400,2001442,2001549,2001550,7002042,4028266,4028339,4028373,4028411,4006882,4027548,4027554,4027477,7004708,7004691,2000780,4028069,4028116,4028124,4028131,4028153,4027511,4027521,4027529,4027530
29,4002640,4027390,7004744,7004776,2001556,4006380,7004949,7004779,7004811,7004813,7004814,7004868,7004874,7004902,4027502,4027505,4027411,4027446,4027450,4027453,4027459,4027472,7004919,2000031,2000070,2000280,2000773,7004941,4026918,4026919
30,4027341,4027345,4027356,4027372,7004980,7004984,7004986,7004994,7005000,7005010,7005011,7005022,7005027,4025990,4025997,4026349,4026399,4026484,4026658,4023489,7005111,7005189,7005194,7005291,7005361,4026721,4026895,4025096,4025875,4025906
31,7005388,7005761,7005762,7005809,7005859,7005084,7005085,4025935,4023322,4023346,7005936,1002953,1002963,1002966,2000027,7005370,4023510,4023517,4024752,4022686,4022705,4022763,4007034,4007091,7006009,4022902,4023016,4023046,4023074,7006174
32,7006178,7006194,7006056,7006064,7006073,7006076,7006081,7006088,7006120,7005953,4022599,4007106,4007126,4007192,4007196,4007198,4007211,4022525,4021968,4022425,7006162,7006169,4022486,4022488,4022489,4022520,4006962,4019946,7006223,7006236
33,7006247,7006248,7006251,1002808,1002824,1002842,1002861,1002882,1002899,1002910,7006263,4022441,4022463,4022474,4022479,4020183,4020188,4021544,4021682,4021746,4021843,4021935,4019167,7006287,7006294,7006306,7006344,7006346,7006351,4019322
34,4019363,4019907,4018131,4018265,7006369,7006382,7006385,7006393,7006405,4019989,7006595,7006596,7006424,7006427,7006439,7006465,7006466,7006470,7006483,7006359,4019175,4019196,4019300,4018326,4018327,4018355,4018483,4018859,4018994,4018997
35,4017184,7006511,7006529,7006581,7006681,4017806,4017866,4017882,4018021,4018053,4018077,4017166,1002498,1002499,1002508,1002564,1002584,4018306,4007259,4007262,4007315,4007344,4007348,4017029,7006624,7006630,7006665,7006671,7006672,7006674
36,7006677,4017053,4017097,4017104,4017107,4017133,4017140,7006689,7006608,7006612,4016958,4016996,4016636,4016648,7006720,7006730,7006737,7006778,7007016,7007042,7006687,7006688,1002121,1002195,1002267,1002314,1002349,1002392,7007071,7006718
37,4016856,4016873,4016877,4016755,4016798,4007371,7007162,7007887,7007969,7007970,7007979,7007981,7007983,7008009,7008011,4016619,4010606,7008021,7008047,7008053,7008059,7008070,7008071,7007094,4016655,4016659,4016737,4016739,7010373,7010375
38,7010382,7010384,7008085,7008087,7008159,4007393,4007432,4007433,4007461,4010624,4011115,4012371,4012393,4012404,4012459,4015580,4016060,4009686,7008243,7008483,7010224,7010333,7010966,7010984,7010401,7010412,7010422,7010425,7010438,7010512
39,7010620,7010630,7010647,4009729,4009992,4010008,4010118,4010141,4010410,4010564,4010572,4009540,4009567,7010690,7010694,7010711,7010807,7010808,7010932,4009624,4009636,4009643,4009654,4009655,4008211,4008215,7011014,7011017,7011031,7011083
40,7011087,7010678,4009694,4009722,4008486,4008493,4008641,4009494,4008143,4008147,7011276,7011309,7011320,7011321,7011323,7011010,4009575,7011793,7011560,7011561,7012038,7011354,7011979,7011987,4007501,4007511,4007527,4007550,4008110,1001289
41,4008156,4008165,4037820,4037830,4038016,4038110,4038162,4038244,4038288,4038343,4038347,4038478,1000958,1000984,7011603,7011772,7011782
