metadata,metadata,metadata
IT-2012-0061,BNF,0
EMSC-20160824_0000013,0CAN,0
EMSC-20160824_0000006,TRE1,0
IT-2009-0095,CLN,0
EMSC-20151118_0000072,KASA,0
EMSC-20160824_0000013,AMT,0
IT-2009-0174,AQV,0
TK-2005-0054,1201,0
EMSC-20161030_0000029,SPD,0
EMSC-20161030_0000029,CSO1,0
IT-2012-0008,MOG,0
EMSC-20150418_0000074,KTHA,0
IT-1997-0137,CESM,0
EMSC-20160824_0000006,MCT,0
EMSC-20161030_0000029,FOPC,0
TK-1999-0294,1604,0
IT-2009-0009,CMB,0
EMSC-20160824_0000006,PCB,0
IT-2013-0005,CNF,0
EMSC-20160824_0000013,GNU,0
IT-2012-0061,0MOR,0
TK-2004-0089,4401,0
IT-2013-0019,ASR,0
IT-2013-0010,CIMA,0
EMSC-20161030_0000029,UMB,0
EMSC-20161026_0000095,SNO,0
EMSC-20140126_0000046,MGNA,0
EMSC-20161026_0000077,CAFI,0
IT-2012-0008,BGN,0
EMSC-20130125_0000039,CRMI,0
EMSC-20161026_0000095,PAN,0
IT-2012-0011,PRM,0
IT-2013-0005,LVR,0
IT-2012-0061,SALB,0
EMSC-20160824_0000013,ANT,0
IT-2009-0140,MI05,0
IT-2012-0004,LSP,0
EMSC-20161030_0000029,FLT,0
SI-1998-0010,CEY,0
GR-1986-0011,KALA,0
EMSC-20160824_0000006,AQG,0
IT-2012-0061,CVL,0
EMSC-20160824_0000006,MDAR,0
IT-2009-0140,RM05,0
IT-2009-0140,RM02,0
EMSC-20160824_0000006,BZZ,0
EMSC-20160824_0000013,PZI1,0
EMSC-20161026_0000095,MPAG,0
IT-2013-0019,BOI,0
EMSC-20161026_0000077,CTD,0
IT-2009-0140,AQA,0
EMSC-20161026_0000077,T1217,0
IT-2012-0061,SMR,0
IT-2009-0121,RM03,0
IT-2009-0140,RM09,0
IR-1994-0020,ZRT,0
IT-2012-0006,CSP,0
EMSC-20161026_0000077,NOR,0
IT-2012-0061,COP,0
IT-2009-0140,RM10,0
IT-2013-0009,BGN,0
EMSC-20161030_0000029,AM05,0
IT-2013-0010,ATPC,0
IT-2012-0010,MRZ,0
EMSC-20161026_0000077,FIAM,0
EMSC-20130108_0000044,LIA,0
EMSC-20160826_0000013,MDAR,0
IT-2009-0095,ORC,0
IT-2009-0174,ANT,0
EMSC-20161030_0000029,AQV,0
EMSC-20161026_0000077,MDAR,0
IT-2013-0005,BOB,0
IT-2012-0032,MIR06,0
IT-2012-0008,FGV,0
IT-2012-0061,VNN,0
EMSC-20151117_0000025,JAN,0
EMSC-20160824_0000013,MGAB,0
IT-2009-0140,RM08,0
IT-2009-0121,CLN,0
TK-1999-0317,1001,0
TK-2003-0191,1203,0
EMSC-20160824_0000006,NCR,0
IT-2013-0010,PCRO,0
IT-2012-0061,SERS,0
IT-2009-0140,ORC,0
TK-1999-0294,5401,0
EMSC-20161030_0000029,MNF,0
EMSC-20160824_0000006,MGAB,0
IT-2013-0019,AVL,0
EMSC-20161026_0000095,VAL,0
EMSC-20161030_0000029,T1213,0
EMSC-20040223_0000011,STSM,0
EMSC-20161030_0000029,MMO,0
IT-1997-0137,AQM,0
EMSC-20160824_0000006,LSS,0
EMSC-20161026_0000077,FOPC,0
IT-1997-0128,CESM,0
IT-2009-0121,SCN,0
EMSC-20130807_0000038,NOAC,0
EMSC-20161026_0000077,PCRO,0
IT-2009-0140,MTR,0
EMSC-20161026_0000095,MMO,0
EMSC-20161026_0000077,UMB,0
IT-2009-0174,RM03,0
EMSC-20161030_0000029,MDAR,0
IT-2009-0121,FMG,0
IT-2013-0010,SLO,0
IT-2009-0140,SPO,0
IT-2009-0140,ANT,0
TK-2005-0030,2406,0
TK-2006-0107,1603,0
IT-2009-0121,BRS,0
EMSC-20140822_0000013,PLG,0
EMSC-20160824_0000013,TRE1,0
TK-1999-0063,1001,0
IT-2009-0121,ANT,0
IT-2012-0061,LRG,0
SI-1998-0010,MOG,0
EMSC-20160824_0000013,GSA,0
EMSC-20130108_0000044,GOKC,0
IT-2012-0061,0ORS,0
IT-2013-0010,MCT,0
EMSC-20160824_0000006,BRS,0
IT-2013-0005,NEVI,0
IT-2009-0009,CSO1,0
IT-2012-0061,0LAI,0
IT-2009-0121,MI01,0
IT-1980-0012,BSC,0
IT-2009-0095,MI01,0
IT-2009-0095,RM02,0
IR-2005-0044,DVR,0
EMSC-20161026_0000095,ZCCA,0
EMSC-20161028_0000138,PAOL,0
EMSC-20161030_0000029,ASP,0
IT-2009-0102,AQV,0
EMSC-20161030_0000029,GNU,0
IT-2012-0008,MTRZ,0
EMSC-20161026_0000095,PRG,0
IR-1997-0030,MSV,0
IT-2012-0008,OSSC,0
EMSC-20161030_0000029,CIMA,0
IT-2009-0009,BBN,0
IT-2012-0008,CAFI,0
TK-2002-0008,5401,0
TK-1999-0077,MCD,0
IT-2012-0011,MRZ,0
IT-2012-0008,BDI,0
EMSC-20160824_0000006,SSO,0
EMSC-20161030_0000029,NCR,0
IT-2012-0011,MCR,0
IT-2009-0009,VRP,0
EMSC-20161030_0000029,CAFE,0
IT-2012-0008,SSG,0
EMSC-20161026_0000095,CIMA,0
EMSC-20161030_0000029,CRMI,0
EMSC-20160824_0000006,ZCCA,0
IT-1980-0012,BNV,0
TK-1999-0077,YPT,0
IR-2005-0044,SRC,0
IT-2012-0008,BRB,0
EMSC-20160824_0000006,AQA,0
IT-2012-0008,ATLO,0
EMSC-20161026_0000095,BDI,0
IT-2012-0008,TVR,0
EMSC-20161028_0000138,MOCO,0
IT-2012-0008,MPAG,0
EMSC-20160824_0000006,STF,0
EMSC-20161030_0000029,SNAL,0
EMSC-20161026_0000095,FIE,0
IT-2012-0008,BRIS,0
EMSC-20160824_0000006,GNU,0
EMSC-20140126_0000046,JAN,0
TK-2007-0024,1201,0
EMSC-20161026_0000095,T1243,0
IT-2012-0008,SSU,0
EMSC-20161030_0000029,CRO,0
IT-2012-0008,PIO1,0
IT-2009-0009,SNM,0
EMSC-20151117_0000025,TRIZ,0
EMSC-20161030_0000029,MOCO,0
EMSC-20160824_0000006,RNI2,0
EMSC-20160824_0000006,PAN,0
EMSC-20161030_0000029,SGTA,0
EMSC-20151117_0000025,KBN,0
EMSC-20140203_0000008,TNSA,0
EMSC-20140203_0000008,SDA,0
EMSC-20160824_0000006,FAEN,0
EMSC-20161030_0000029,VNF1,0
TK-2007-0132,2607,0
IR-2003-0041,RYN,0
EMSC-20161030_0000029,SBC,0
IT-2012-0008,TGG,0
IT-2012-0008,RNI2,0
EMSC-20161030_0000029,ACT,0
TK-1999-0415,6401,0
TK-1999-0415,8101,0
TK-1999-0415,4302,0
EMSC-20160824_0000006,TRIV,0
EMSC-20160824_0000006,SACS,0
EMSC-20140203_0000008,MNVA,0
TK-2002-0008,6401,0
TK-2002-0008,1006,0
IT-2012-0008,FIE,0
TK-2005-0032,2501,0
EMSC-20161030_0000029,BIOG,0
IR-1997-0030,A6365,0
EMSC-20160824_0000006,FIE,0
EMSC-20160824_0000006,IMOL,0
EMSC-20161030_0000029,SIRI,0
EMSC-20120610_0000062,KSL,0
IT-2009-0009,BNE,0
IT-2012-0011,TREG,0
EMSC-20120610_0000062,ESKT,0
IT-2012-0008,SNM,0
EMSC-20161030_0000029,TERO,0
EMSC-20160824_0000006,DUR,0
TK-2003-0109,1204,0
EMSC-20151117_0000061,KASA,0
EMSC-20161026_0000077,PRE,0
IT-2009-0262,RM01,0
EMSC-20151117_0000061,AGRP,0
IT-2012-0008,RVR,0
EMSC-20130108_0000044,EFSA,0
EMSC-20161103_0000003,SNO,0
EMSC-20161026_0000077,GNU,0
EMSC-20140126_0000085,MGNA,0
IT-2009-0174,CING,0
IR-2004-0043,A6250,0
IT-2012-0011,BDI,0
IT-2012-0061,ORS,0
EMSC-20161026_0000077,GLT,0
EMSC-20160824_0000006,TSC,0
IT-2012-0010,MLC,0
EMSC-20160824_0000013,MMP1,0
EMSC-20150609_0000002,DION,0
IT-2009-0084,RM04,0
EMSC-20140203_0000008,MGNA,0
EMSC-20161030_0000029,T1217,0
IT-2013-0010,MDAR,0
EMSC-20161026_0000077,MCT,0
IT-2008-0004,PNM,0
IT-2012-0010,PIT,0
IT-2012-0061,PRA,0
EMSC-20161026_0000095,CSC,0
IT-2013-0005,SMP,0
EMSC-20130125_0000039,VLC,0
IT-2009-0174,CHT,0
IT-2009-0174,MI05,0
EMSC-20151006_0000093,DEMR,0
IT-2012-0061,LRS,0
EMSC-20160824_0000013,FIAM,0
IT-2009-0009,CHT,0
EMSC-20160824_0000006,SNI,0
EMSC-20161026_0000077,MCV,0
EMSC-20160824_0000006,FMG,0
TK-2004-0089,2301,0
IT-2002-0047,SCV,0
EMSC-20161026_0000095,MCT,0
EMSC-20161026_0000077,ATLO,0
IT-2013-0005,VRL,0
EMSC-20161030_0000029,PZI1,0
EMSC-20161026_0000095,UMB,0
IT-2013-0010,MCS,0
IT-2013-0019,SCV,0
IT-2012-0010,MIR06,0
IT-2012-0012,SSU,0
EMSC-20160824_0000006,AQF,0
IT-2012-0002,BDG,0
IT-2009-0121,MI05,0
IR-2004-0043,ABY,0
EMSC-20160824_0000013,SSO,0
IT-2012-0009,VOBA,0
IT-2012-0008,BOTT,0
IT-2013-0005,MRR,0
EMSC-20160824_0000006,SPM,0
IT-2013-0005,BRB,0
IT-2013-0005,VLM,0
EMSC-20151118_0000064,AGRP,0
EMSC-20160824_0000006,PNC,0
IT-2013-0019,TLS,0
EMSC-20160824_0000013,MSC,0
IT-2012-0061,ACER,0
EMSC-20161026_0000095,SSO,0
IT-2013-0010,TLN,0
IT-2012-0008,AUL,0
EMSC-20150609_0000002,NOAC,0
IT-2013-0010,SNTG,0
EMSC-20161030_0000029,SSO,0
IR-2004-0043,SHY,0
IT-2012-0008,CTL8,0
IT-2013-0019,PDM,0
IT-2012-0008,VLC,0
IT-1976-0002,TLM1,0
EMSC-20160824_0000013,CSO1,0
EMSC-20161030_0000029,AQA,0
IT-2009-0140,GSA,0
IT-2012-0011,VLM,0
TK-1999-0415,BAH,0
IT-2012-0010,SCEL,0
IT-2012-0010,SSFR,0
IT-2013-0005,LSP,0
EMSC-20161026_0000095,T1211,0
EMSC-20161030_0000029,CDM,0
EMSC-20161030_0000029,T1215,0
EMSC-20161026_0000077,MNF,0
IT-2012-0008,ARO,0
IT-2012-0010,BRA,0
IT-2008-0004,AUL,0
IT-2012-0008,MDG,0
IT-2009-0121,MMP,0
EMSC-20161026_0000095,AM05,0
EMSC-20161030_0000029,BSS,0
IR-2004-0043,BRQ,0
EMSC-20161030_0000029,NOR,0
IT-2009-0102,RM04,0
EMSC-20161030_0000029,AQK,0
EMSC-20161026_0000095,0MBT,0
IT-2012-0011,NEVI,0
IT-2012-0008,LNG,0
IT-2012-0011,MTRZ,0
EMSC-20161030_0000029,FMG,0
IR-2004-0043,GCV,0
EMSC-20110519_0000054,GVD,0
IT-2002-0047,CMM,0
EMSC-20161030_0000029,AQG,0
IT-1997-0137,AQP,0
IT-2012-0010,VRL,0
EMSC-20130108_0000044,PLG,0
EMSC-20160824_0000006,CLN,0
TK-1999-0389,3401,0
IT-2013-0005,SLD,0
EMSC-20160824_0000006,GSA,0
EMSC-20161026_0000077,GRN,0
EMSC-20160824_0000006,AQK,0
IT-2009-0121,RM10,0
EMSC-20161026_0000095,ATLO,0
EMSC-20161026_0000095,PTL,0
TK-2005-0032,2406,0
IT-2012-0010,MILN,0
EMSC-20130807_0000038,YDRA,0
EMSC-20160824_0000006,TRN1,0
EMSC-20160824_0000013,TRIV,0
IT-2012-0008,LSP,0
IT-2009-0102,AQP,0
IT-2012-0011,MILN,0
IT-2012-0010,APR,0
IT-2009-0121,RM11,0
IT-2012-0008,MRZ,0
IT-2008-0004,LSP,0
EMSC-20161026_0000095,MURB,0
IT-2012-0011,FIR,0
EMSC-20130108_0000044,PRK,0
IT-2012-0008,PIT,0
EMSC-20161026_0000095,OSSC,0
IT-2013-0005,BDI,0
EMSC-20160824_0000013,AQK,0
IR-1994-0020,A3296,0
IT-2012-0061,SLC1,0
TK-1999-0077,BTS,0
EMSC-20161026_0000077,PRG,0
EMSC-20160824_0000013,NRC,0
TK-1999-0077,CNAK,0
EMSC-20160824_0000013,MSCT,0
EMSC-20160824_0000006,TLN,0
IT-2012-0010,BRM,0
IT-2009-0121,RM07,0
EMSC-20150417_0000011,KARP,0
EMSC-20160824_0000013,CSD,0
IT-2012-0008,ATPC,0
EMSC-20161030_0000029,MCV,0
EMSC-20161026_0000095,MVB,0
IT-2012-0008,PZS,0
EMSC-20160824_0000013,FMG,0
TK-1999-0077,3401,0
EMSC-20160824_0000013,MNF,0
IT-2012-0011,CAFI,0
EMSC-20160824_0000006,GRN,0
IR-1999-0032,A6391,0
EMSC-20160824_0000006,ATCC,0
IT-2012-0010,SSU,0
IT-2009-0121,MTR,0
IT-2012-0011,BGR,0
TK-2003-0182,5902,0
IT-2009-0102,AQG,0
EMSC-20160824_0000013,CSS,0
IT-2012-0061,TGN,0
IT-2009-0140,RM14,0
IT-2009-0102,RM02,0
EMSC-20161030_0000029,PTL,0
IT-2009-0140,RM11,0
EMSC-20161026_0000077,CSC,0
EMSC-20161030_0000029,PSC,0
EMSC-20160824_0000006,MVB,0
TK-2001-0097,4604,0
IT-2009-0121,AQG,0
GR-2016-0006,KASA,0
IT-1997-0062,NCR2,0
IT-2012-0011,SMP,0
IT-2009-0140,AQG,0
EMSC-20161026_0000095,CSN,0
EMSC-20130108_0000044,SMTH,0
IT-2013-0005,FIR,0
EMSC-20160824_0000006,POFI,0
IT-2009-0121,RM09,0
EMSC-20160824_0000013,CTD,0
IT-2009-0009,GSA,0
IT-2013-0005,BVT,0
EMSC-20161030_0000029,TOD,0
EMSC-20160824_0000006,TER,0
EMSC-20161026_0000077,SNO,0
IT-1980-0012,BGI,0
EMSC-20161026_0000077,CIT,0
EMSC-20160824_0000006,MSC,0
EMSC-20161026_0000077,AMT,0
EMSC-20161026_0000077,MTL,0
IT-2012-0008,STS,0
EMSC-20161026_0000095,GBC,0
IT-2012-0008,BSZ,0
EMSC-20161026_0000077,ATTE,0
IT-2009-0121,AQK,0
IT-2009-0102,MMP,0
IT-2012-0011,BBN,0
TK-1999-0077,4106,0
IT-1980-0012,TDG,0
IT-2012-0011,PZS,0
IT-2012-0008,DCM,0
IT-2009-0121,RM08,0
IT-2012-0008,SMP,0
IT-2012-0010,TRE1,0
IT-2012-0011,GRIMS,0
EMSC-20161026_0000077,T1214,0
IT-2009-0009,GNL,0
IT-2013-0005,BRM,0
EMSC-20161030_0000029,BRIS,0
EMSC-20161026_0000077,SPM,0
EMSC-20161026_0000095,AQK,0
IT-2009-0121,MI02,0
IT-2013-0005,FRE8,0
EMSC-20140126_0000085,NOAC,0
EMSC-20161030_0000029,TSC,0
EMSC-20161026_0000077,MGAB,0
IT-2012-0011,GEPF,0
TK-2007-0024,4607,0
EMSC-20140126_0000046,LSK,0
EMSC-20161026_0000077,STF,0
IT-2009-0009,FMG,0
EMSC-20161026_0000077,CLO,0
IT-2012-0010,TGG,0
EMSC-20160824_0000006,BSSO,0
EMSC-20140203_0000008,ITM,0
EMSC-20161026_0000077,MURB,0
EMSC-20160824_0000006,AQU,0
IT-2009-0102,AQF,0
TK-2005-0090,4802,0
IT-2012-0011,SNM,0
EMSC-20161026_0000077,CLN,0
IT-1997-0137,CLC,0
EMSC-20161030_0000029,PTI,0
EMSC-20161030_0000029,CLN,0
IT-2012-0011,MGAB,0
EMSC-20160824_0000006,CRMI,0
EMSC-20161030_0000029,VITU,0
EMSC-20161026_0000095,CMB,0
EMSC-20160824_0000006,BSS,0
EMSC-20161030_0000029,GSA,0
IR-1997-0030,SRY,0
TK-1999-0415,BAG,0
EMSC-20161026_0000095,CTD,0
EMSC-20151117_0000025,ROD3,0
EMSC-20161030_0000029,GATE,0
EMSC-20161030_0000029,CMB,0
EMSC-20160824_0000006,PSC,0
EMSC-20161030_0000029,SNM,0
IT-2012-0011,TGG,0
EMSC-20160824_0000006,CMB,0
EMSC-20161026_0000095,CRMI,0
EMSC-20161026_0000095,PSC,0
EMSC-20161030_0000029,0REN,0
EMSC-20161030_0000029,PIGN,0
EMSC-20161026_0000095,TSC,0
IT-2012-0008,IMOL,0
EMSC-20161026_0000095,MMP1,0
EMSC-20161026_0000095,TERO,0
TK-2003-0003,1201,0
EMSC-20161026_0000095,T1217,0
IR-1994-0020,A3297,0
TK-1999-0415,FAT,0
EMSC-20160824_0000006,ANT,0
IT-2012-0008,CPGN,0
EMSC-20160824_0000006,TERO,0
EMSC-20160824_0000013,SPM,0
IT-2009-0174,AQG,0
EMSC-20161026_0000077,T1216,0
IT-2012-0061,SAR,0
IT-2013-0019,MCN,0
IT-2012-0061,SLCN,0
EMSC-20161026_0000077,FMG,0
EMSC-20160824_0000006,FIU1,0
IT-2012-0006,VLM,0
IT-2013-0005,BGN,0
EMSC-20160824_0000013,AQF,0
IT-2009-0140,FMG,0
EMSC-20161026_0000077,RQT,0
IT-2012-0011,CSP,0
EMSC-20161026_0000077,AM05,0
EMSC-20120304_0000006,LIA,0
IT-2013-0005,CAFI,0
IT-2012-0008,CSP,0
EMSC-20161026_0000095,SPD,0
EMSC-20110927_0000034,ANKY,0
EMSC-20161026_0000077,CSS,0
EMSC-20160824_0000013,MMUR,0
EMSC-20161030_0000029,AQF,0
EMSC-20161026_0000095,RM33,0
IT-2013-0005,PZS,0
IR-2004-0043,MLK,0
IT-2013-0005,PRT,0
IT-2012-0006,RNC,0
TK-2004-0076,4802,0
EMSC-20160824_0000006,ATTE,0
IT-2009-0140,MMP,0
EMSC-20161030_0000029,TLN,0
EMSC-20161026_0000095,T1201,0
EMSC-20040223_0000011,STBR,0
IT-2009-0009,GUMA,0
EMSC-20160824_0000006,PIGN,0
IT-2012-0008,RIM,0
IT-2012-0011,MLC,0
EMSC-20161026_0000077,TSC,0
EMSC-20161026_0000077,SNI,0
EMSC-20140524_0000026,PRK,0
IT-2012-0008,BGR,0
EMSC-20161030_0000029,BDT,0
IT-2012-0011,BOTT,0
TK-1998-0063,4603,0
EMSC-20160824_0000006,PTL,0
EMSC-20161030_0000029,POFI,0
EMSC-20161030_0000029,CSD,0
EMSC-20161026_0000077,0CAN,0
EMSC-20161026_0000077,FIU1,0
IT-2012-0011,SCUG,0
IT-2012-0011,RVR,0
IT-2012-0011,CNF,0
TK-2007-0132,2608,0
EMSC-20161026_0000095,GBB,0
IT-2012-0011,BGL,0
IR-2004-0043,A6256,0
EMSC-20161026_0000095,PTRJ,0
IT-2012-0008,MDAR,0
IT-2006-0272,ANZI,0
IR-2004-0043,GMD,0
EMSC-20161030_0000029,T1219,0
IT-2012-0011,VINO,0
IT-2012-0011,FDS,0
EMSC-20161026_0000095,MCR,0
EMSC-20161026_0000095,SFI,0
IT-2012-0011,OSSC,0
EMSC-20140203_0000008,LSK,0
IT-2012-0008,LEC,0
IR-2004-0043,LAV,0
IT-2013-0005,PVF,0
EMSC-20160824_0000006,PIEI,0
TK-1999-0415,CNAK,0
GR-2016-0006,JAN,0
IT-2009-0009,CNM,0
IT-2009-0009,SEP,0
EMSC-20151117_0000025,KASA,0
IT-2009-0102,RM13,0
EMSC-20161026_0000095,SDM,0
EMSC-20160824_0000006,CSN,0
EMSC-20161026_0000095,T1212,0
EMSC-20160824_0000006,ATVO,0
IR-2002-0035,GMB,0
TK-2005-0054,2501,0
TK-1999-0077,8101,0
IT-2012-0010,T0819,0
IT-2012-0011,T0823,0
IT-2012-0011,T0812,0
TK-1999-0077,1404,0
IT-2012-0011,MIRE,0
IT-2012-0011,MRN,0
EMSC-20151117_0000025,PIPA,0
IT-2009-0009,SUL,0
TK-1999-0415,C1058,0
