,SA(0.01),SA(0.02),SA(0.022),SA(0.025),SA(0.029),SA(0.03),SA(0.032),SA(0.035),SA(0.036),SA(0.04),SA(0.042),SA(0.044),SA(0.045),SA(0.046),SA(0.048),SA(0.05),SA(0.055),SA(0.06),SA(0.065),SA(0.067),SA(0.07),SA(0.075),SA(0.08),SA(0.085),SA(0.09),SA(0.095),SA(0.1),SA(0.11),SA(0.12),SA(0.13),SA(0.133),SA(0.14),SA(0.15),SA(0.16),SA(0.17),SA(0.18),SA(0.19),SA(0.2),SA(0.22),SA(0.24),SA(0.25),SA(0.26),SA(0.28),SA(0.29),SA(0.3),SA(0.32),SA(0.34),SA(0.35),SA(0.36),SA(0.38),SA(0.4),SA(0.42),SA(0.44),SA(0.45),SA(0.46),SA(0.48),SA(0.5),SA(0.55),SA(0.6),SA(0.65),SA(0.667),SA(0.7),SA(0.75),SA(0.8),SA(0.85),SA(0.9),SA(0.95),SA(1.0),SA(1.1),SA(1.2),SA(1.3),SA(1.4),SA(1.5),SA(1.6),SA(1.7),SA(1.8),SA(1.9),SA(2.0),SA(2.2),SA(2.4),SA(2.5),SA(2.6),SA(2.8),SA(3.0),SA(3.2),SA(3.4),SA(3.5),SA(3.6),SA(3.8),SA(4.0),SA(4.2),SA(4.4),SA(4.6),SA(4.8),SA(5.0),SA(5.5),SA(6.0),SA(6.5),SA(7.0),SA(7.5),SA(8.0),SA(8.5),SA(9.0),SA(9.5),SA(10.0),RSD575,RSD595,PGA,PGV
SA(3.8),0.273882254,0.269558825,0.266936776,0.262466375,0.253500826,0.250450244,0.243895841,0.234479607,0.231026187,0.218353195,0.212873415,0.205684393,0.201386503,0.197531773,0.190621755,0.185093193,0.170319923,0.16032995,0.154081165,0.152213176,0.148985966,0.144350926,0.142300276,0.137008376,0.131569493,0.128944324,0.127945144,0.128682184,0.1232186,0.131901595,0.1331805,0.137526534,0.145107868,0.150387896,0.155606531,0.16895779,0.182811559,0.193589433,0.215114613,0.236801537,0.253802654,0.266892201,0.284389437,0.292735357,0.303764415,0.32493973,0.340905475,0.345837036,0.352403168,0.366146124,0.37748793,0.390389761,0.40342376,0.408493781,0.413445566,0.42507751,0.432115906,0.446105517,0.465187083,0.476615752,0.481146715,0.491357178,0.50841312,0.532865576,0.55122037,0.57173741,0.592063041,0.603667675,0.619850284,0.645358171,0.668438373,0.685784148,0.701707898,0.725367661,0.746522602,0.761770204,0.777264072,0.791080984,0.821996833,0.852446685,0.867002364,0.880653144,0.907075068,0.929602751,0.951977074,0.972497086,0.982818414,0.990904054,1,0.988794171,0.973871097,0.955566133,0.934903342,0.91508309,0.89230207,0.851547571,0.816564646,0.77339164,0.737011056,0.709737312,0.692842973,0.671641379,0.657271664,0.643082333,0.634061378,0.032709718,0.069543314,0.274861626,0.681881787
SA(4.0),0.268365863,0.264106189,0.261658982,0.257680086,0.249705686,0.24674451,0.240097012,0.230561678,0.227027603,0.214689596,0.209005604,0.20179505,0.197330514,0.192964046,0.185985909,0.180484622,0.167057808,0.157036743,0.151311762,0.149050329,0.146101979,0.141231395,0.140442096,0.134318712,0.12811475,0.125441267,0.124695909,0.126529112,0.120888721,0.127612329,0.128716951,0.132057913,0.139407089,0.144424802,0.148967849,0.1604247,0.174762847,0.186648246,0.209821035,0.22962372,0.245585759,0.257399824,0.274887567,0.28394458,0.293429017,0.312258886,0.328347757,0.332853048,0.339371231,0.354260557,0.366508898,0.379045173,0.39255118,0.397813801,0.402221154,0.410914374,0.417164417,0.432178217,0.450042242,0.460762584,0.464921052,0.473619834,0.488919812,0.512212879,0.531463657,0.553997387,0.57350248,0.583657217,0.597988951,0.622407212,0.644023971,0.661854274,0.681663854,0.707052716,0.727952656,0.744440506,0.758984933,0.771854712,0.800864667,0.830201303,0.844630331,0.858395917,0.884983563,0.908131873,0.930702148,0.950780511,0.962268011,0.971895226,0.988794171,1,0.992557342,0.976848757,0.957112661,0.938189242,0.917230469,0.876766644,0.842000392,0.80102802,0.765622931,0.740036263,0.716248478,0.694593029,0.679562847,0.665000393,0.658260093,0.066607642,0.101544113,0.268876055,0.674227862
SA(4.2),0.265224251,0.261104814,0.258927858,0.255629987,0.248124118,0.24514751,0.238630116,0.229121684,0.225546041,0.21366509,0.208192428,0.201126277,0.196691494,0.192245846,0.18510427,0.179504089,0.166209053,0.156310573,0.150276381,0.148055507,0.145324176,0.140908901,0.140696868,0.134257083,0.128098235,0.125173087,0.124232097,0.126052918,0.120611025,0.127249691,0.128456638,0.13110514,0.137568095,0.142221855,0.146913805,0.157335837,0.172051697,0.184431532,0.206564816,0.225222994,0.241101728,0.252534389,0.268919763,0.278019361,0.287421653,0.305430001,0.320699732,0.324799855,0.331460756,0.346502367,0.35852895,0.3708831,0.383796185,0.388680646,0.392657863,0.400897699,0.407123849,0.422263592,0.439607447,0.450863866,0.455311972,0.464396937,0.479703992,0.502105519,0.520482307,0.54176369,0.55974339,0.569289766,0.583546556,0.607956618,0.628519245,0.646022801,0.666526589,0.692935065,0.713951902,0.730276888,0.744159472,0.756072525,0.78334009,0.811081599,0.825181291,0.839101547,0.865714847,0.888474544,0.911484642,0.931915172,0.943637152,0.953754327,0.973871097,0.992557342,1,0.992899457,0.977291087,0.960577409,0.941074013,0.901334217,0.867273119,0.828366092,0.793354213,0.767687004,0.741552638,0.720226525,0.705005396,0.690168164,0.683436971,0.074812242,0.105730497,0.265674992,0.673307844
SA(4.4),0.262042805,0.257865018,0.255950702,0.252816119,0.245467098,0.242443448,0.235756996,0.226480347,0.222847236,0.210778277,0.205238326,0.198381857,0.194069459,0.189552371,0.182386191,0.176779541,0.163811989,0.154233543,0.147694161,0.145650351,0.143079825,0.138958126,0.138825599,0.132568606,0.126409757,0.123283593,0.122306357,0.12384864,0.119165416,0.125841041,0.126991524,0.129215424,0.135626138,0.140516767,0.145863379,0.156479755,0.171145567,0.183848746,0.206508272,0.225381647,0.24134617,0.252246761,0.267668645,0.276362249,0.285544034,0.303338487,0.317567072,0.321152017,0.327732027,0.342457569,0.35481745,0.367752536,0.380759657,0.385450726,0.389144976,0.397028015,0.402770438,0.419224496,0.435215589,0.445376109,0.449396328,0.457770733,0.472338571,0.492873216,0.50995216,0.530467521,0.547360453,0.555895001,0.570617288,0.595055088,0.615388768,0.632882969,0.654305131,0.681775084,0.703394788,0.719134079,0.732278512,0.743771661,0.769924379,0.795592335,0.809418375,0.823235753,0.849818172,0.871863854,0.894343007,0.913999342,0.925150518,0.935033365,0.955566133,0.976848757,0.992899457,1,0.993430134,0.980898337,0.963623548,0.924203645,0.890014245,0.852575875,0.818430256,0.79292402,0.765710512,0.745523588,0.730381835,0.715852661,0.708606719,0.075136131,0.103053104,0.262465378,0.67740519
SA(4.6),0.258198186,0.254059368,0.252514512,0.24975048,0.242550146,0.239576375,0.233077263,0.224164189,0.22057615,0.208720405,0.203123328,0.196189575,0.19179726,0.187274117,0.179954803,0.174423917,0.161467635,0.152529916,0.146051588,0.143839072,0.141223026,0.137636304,0.137208489,0.131248472,0.125611514,0.122607615,0.122603472,0.124001209,0.119072434,0.12554668,0.126739118,0.128490166,0.133588525,0.137870817,0.143614205,0.155110535,0.16931223,0.182206599,0.205822134,0.224714964,0.240296061,0.250245588,0.264400317,0.272680469,0.281158786,0.298001998,0.311272515,0.314271485,0.320654034,0.334082236,0.345804943,0.358893688,0.372229613,0.376599646,0.379979361,0.387528637,0.392482791,0.408488914,0.422824455,0.432974007,0.437082445,0.445473155,0.459546367,0.478105339,0.494335867,0.514653497,0.530380191,0.538374532,0.552976936,0.578212907,0.597273328,0.613919368,0.635386732,0.663367292,0.685274276,0.700793987,0.713721036,0.725308029,0.751976119,0.777701285,0.791081488,0.8045726,0.830797447,0.85237326,0.874389753,0.893963071,0.905233413,0.915005691,0.934903342,0.957112661,0.977291087,0.993430134,1,0.994661927,0.981722953,0.944125354,0.909300921,0.872689276,0.839703717,0.815121504,0.785668038,0.767438156,0.753370102,0.739740569,0.731843598,0.076384493,0.102702572,0.25859401,0.67708966
SA(4.8),0.249714821,0.245737284,0.244372198,0.241828094,0.234893208,0.232022126,0.22593556,0.217412677,0.213861549,0.202224826,0.196719597,0.189925175,0.185539274,0.181123804,0.173870694,0.168305749,0.155939874,0.147596095,0.141711415,0.139340355,0.136535709,0.133334392,0.133001698,0.127585697,0.122278407,0.119519789,0.120213055,0.121443799,0.116145755,0.122277711,0.123713628,0.125802893,0.129978639,0.133649691,0.139541113,0.150911738,0.16508506,0.178147935,0.202149965,0.220942459,0.235797363,0.244916611,0.259498663,0.26776955,0.275986393,0.292025244,0.303723604,0.306072846,0.312102572,0.325041846,0.335868443,0.3481413,0.361200822,0.365208693,0.368442999,0.375039822,0.3792929,0.395249215,0.408160575,0.418564294,0.422926683,0.431773671,0.445420939,0.461952925,0.476335611,0.495986469,0.510490837,0.51770155,0.531973778,0.558072942,0.577253935,0.593652097,0.6150877,0.642925277,0.664829675,0.680808697,0.694395563,0.706098958,0.73358447,0.758887375,0.77199507,0.785715728,0.812301641,0.833819794,0.855009186,0.874455576,0.885811966,0.89573908,0.91508309,0.938189242,0.960577409,0.980898337,0.994661927,1,0.993876351,0.961904938,0.927046863,0.890437708,0.857953371,0.834152371,0.803410323,0.786480868,0.773317688,0.760568917,0.75144668,0.080474757,0.105225179,0.250093294,0.671295225
SA(5.0),0.24218235,0.238330913,0.23706677,0.234482198,0.227704108,0.224922407,0.219338042,0.210925735,0.207383206,0.196183507,0.190795402,0.184406314,0.180197762,0.175948417,0.168866082,0.163123762,0.151186555,0.143385289,0.137849925,0.13549551,0.133232708,0.13039564,0.130021889,0.125055062,0.120252385,0.117524955,0.118921718,0.119658879,0.115697746,0.121866154,0.123336463,0.124909806,0.127978836,0.131111812,0.136653802,0.148127066,0.161944908,0.174618784,0.199916271,0.217883276,0.232070691,0.240013458,0.254352666,0.263068924,0.271210641,0.286868055,0.298624513,0.300845548,0.306638232,0.319564453,0.328946602,0.339334565,0.351976702,0.355915641,0.359139034,0.365258994,0.369402554,0.384300281,0.394224866,0.404574312,0.40909443,0.418495777,0.432211401,0.447279419,0.459874022,0.479117518,0.492475353,0.498670384,0.512788579,0.537956699,0.556783549,0.572899015,0.59430952,0.622242267,0.643233194,0.659401768,0.672861112,0.683620245,0.712029575,0.737689968,0.75084971,0.764955642,0.791221699,0.811883679,0.831588662,0.851101051,0.862594399,0.872801462,0.89230207,0.917230469,0.941074013,0.963623548,0.981722953,0.993876351,1,0.979080896,0.946458201,0.91192619,0.879745274,0.857008254,0.822444228,0.806225594,0.792584404,0.779797319,0.768035684,0.077141335,0.108889317,0.242745677,0.668910287
SA(5.5),0.228813881,0.224906379,0.223971372,0.221942762,0.216004426,0.213436534,0.207918875,0.199420085,0.195935987,0.184165961,0.178117127,0.171649233,0.167518695,0.163338021,0.156484795,0.150823943,0.140226311,0.133481668,0.128821559,0.126400688,0.124063792,0.121531745,0.121762506,0.117056107,0.112555677,0.110044975,0.113038909,0.114835767,0.112037591,0.119789398,0.121706406,0.123178944,0.126378763,0.128916372,0.134917252,0.146043857,0.159784254,0.172423884,0.198828514,0.216049401,0.230052578,0.236894471,0.249790492,0.258143277,0.266312561,0.280844104,0.293235922,0.295768171,0.301134873,0.31168344,0.319663719,0.329047382,0.34055904,0.343997188,0.346501633,0.350278477,0.35369618,0.368598966,0.375898438,0.38786419,0.392728024,0.403348185,0.416191417,0.426914213,0.436420826,0.453070588,0.464110439,0.469083571,0.482366763,0.506833891,0.525727234,0.542961074,0.564913538,0.592757065,0.612633809,0.628724579,0.641631576,0.649844084,0.677186585,0.701245944,0.713368927,0.726539219,0.750977013,0.771112136,0.789838414,0.80987321,0.821495688,0.831952972,0.851547571,0.876766644,0.901334217,0.924203645,0.944125354,0.961904938,0.979080896,1,0.984407656,0.95489095,0.923203808,0.899639113,0.863106359,0.846462955,0.833497344,0.819774693,0.805330943,0.066892667,0.101025689,0.229481504,0.663921482
SA(6.0),0.218757967,0.214295005,0.213451736,0.211505664,0.205839613,0.203189834,0.197319923,0.188818739,0.185355951,0.173890466,0.16746468,0.160965311,0.157041308,0.152932452,0.145935416,0.140124506,0.129216425,0.122443648,0.118310452,0.116004582,0.11414902,0.11079229,0.111155367,0.106195971,0.102202609,0.100706238,0.104723759,0.106978198,0.10554983,0.114413433,0.116985936,0.119186643,0.123758119,0.127559193,0.133598329,0.144725361,0.159137152,0.172195933,0.200207894,0.216452694,0.229549225,0.236624122,0.249312591,0.257669476,0.265792315,0.279382429,0.29058897,0.293017094,0.297530546,0.306121054,0.313649516,0.323191617,0.334468251,0.337543956,0.3396099,0.343077001,0.345692095,0.361158831,0.367845823,0.381806072,0.387216766,0.398395883,0.409412941,0.417370459,0.426007943,0.442042409,0.452260798,0.456794394,0.470739673,0.491476566,0.507429703,0.524172453,0.54609305,0.574470128,0.593646141,0.608740509,0.621457385,0.628280204,0.653574968,0.675725617,0.687082951,0.699121645,0.720501747,0.739087324,0.758141879,0.777772522,0.788575162,0.798098407,0.816564646,0.842000392,0.867273119,0.890014245,0.909300921,0.927046863,0.946458201,0.984407656,1,0.984957411,0.959124464,0.936091967,0.899180796,0.882208902,0.870009934,0.856065939,0.840830358,0.056086631,0.089512739,0.219490399,0.6599398
SA(6.5),0.203478624,0.198528992,0.197790308,0.195810959,0.19019145,0.187693761,0.181564278,0.172620369,0.169248346,0.158062694,0.151671433,0.145792656,0.142637304,0.138780067,0.131917577,0.126160116,0.115169348,0.109908013,0.104918911,0.101924849,0.099333751,0.095351818,0.094837337,0.089048055,0.085345032,0.084381852,0.089143163,0.092953807,0.093354104,0.101339234,0.104633077,0.106901681,0.113911372,0.119710647,0.127557978,0.138213176,0.15191925,0.163301061,0.192804615,0.208801985,0.220945689,0.226750056,0.237232364,0.245822272,0.25374247,0.267586063,0.277862276,0.279873306,0.285062329,0.294355252,0.30045009,0.309767601,0.32172942,0.324036944,0.325158513,0.327897913,0.330643874,0.348647579,0.355285654,0.371147604,0.377038068,0.388523446,0.398114935,0.403628418,0.412090324,0.427285666,0.433882137,0.435281912,0.449398533,0.468058147,0.482238253,0.497598565,0.519515201,0.547379928,0.563832863,0.577082771,0.590306055,0.596466908,0.620325984,0.640805415,0.650521998,0.66110211,0.679064932,0.696155494,0.715007244,0.735106796,0.745880749,0.755048047,0.77339164,0.80102802,0.828366092,0.852575875,0.872689276,0.890437708,0.91192619,0.95489095,0.984957411,1,0.987974219,0.96849007,0.933079995,0.915368517,0.903574987,0.889735197,0.87147235,0.038595225,0.06983038,0.204261063,0.653130393
SA(7.0),0.208490395,0.203645964,0.2033536,0.201358746,0.195709434,0.193182992,0.186782653,0.177659017,0.174331766,0.163251923,0.156559444,0.15030196,0.146964918,0.142909145,0.136031361,0.130344915,0.119290234,0.113943065,0.10913074,0.106290485,0.103649956,0.099360589,0.099427092,0.093668876,0.090195594,0.089569946,0.094301075,0.099190598,0.101053666,0.108793745,0.112589844,0.115927473,0.123044833,0.130189022,0.137982425,0.147324622,0.161517161,0.17378278,0.202977616,0.218100735,0.230387598,0.2370531,0.249940058,0.258057242,0.264939702,0.276843415,0.285038452,0.287132508,0.292517654,0.301356369,0.306101514,0.313859842,0.323933644,0.325570341,0.3260686,0.327805136,0.329777217,0.347357027,0.352564482,0.368735616,0.375509257,0.386426823,0.394206442,0.396792521,0.40414907,0.41756019,0.421770395,0.420254954,0.433199335,0.451752068,0.466620092,0.481373661,0.501107696,0.527570396,0.541862314,0.553549279,0.566409114,0.57096412,0.591918791,0.611204748,0.621841579,0.631730115,0.64772826,0.662671103,0.679675615,0.699363978,0.709971773,0.718914097,0.737011056,0.765622931,0.793354213,0.818430256,0.839703717,0.857953371,0.879745274,0.923203808,0.959124464,0.987974219,1,0.991459744,0.963136977,0.946418203,0.93515805,0.921452271,0.901133626,0.013269508,0.034468706,0.209264331,0.649307822
SA(7.5),0.198750369,0.193646501,0.193511627,0.191544751,0.186214662,0.183742184,0.177631021,0.168789881,0.165703886,0.155140199,0.148302768,0.142257451,0.139027166,0.135105671,0.128009597,0.12197878,0.110899033,0.105612857,0.101185258,0.098196178,0.095172468,0.090435511,0.090985357,0.085392124,0.081984038,0.081595675,0.086693843,0.092644646,0.094560685,0.102793036,0.10667928,0.110285688,0.117194149,0.124318872,0.131708446,0.141165921,0.155900442,0.168503222,0.19837724,0.214095178,0.226499458,0.233847924,0.248779083,0.257186123,0.263724916,0.273459134,0.280348782,0.282156352,0.287103288,0.295021364,0.299199987,0.306265978,0.317444648,0.319693985,0.320599614,0.322479664,0.324128417,0.342264955,0.346092979,0.36078854,0.367614923,0.377896931,0.385471398,0.38745155,0.393191974,0.406616502,0.409851616,0.407580469,0.420439314,0.438133264,0.452202021,0.466867408,0.48589881,0.511066701,0.524194304,0.534818011,0.54731247,0.551407216,0.571731119,0.589309225,0.599102842,0.608458303,0.624069697,0.637810799,0.654774993,0.673296362,0.683481111,0.692278595,0.709737312,0.740036263,0.767687004,0.79292402,0.815121504,0.834152371,0.857008254,0.899639113,0.936091967,0.96849007,0.991459744,1,0.982162417,0.968544558,0.957926465,0.944317455,0.923707251,0.001843932,0.025069875,0.199673604,0.641940584
SA(8.0),0.215084933,0.211035187,0.210699859,0.208271762,0.20088914,0.197784257,0.191229226,0.182061072,0.178640873,0.166119637,0.158787416,0.152934761,0.149654247,0.14637036,0.140445699,0.134071795,0.119645279,0.111537412,0.105215457,0.101825392,0.099027443,0.09487335,0.095282992,0.090864775,0.089562599,0.091362172,0.097763095,0.106988789,0.110346645,0.123039006,0.12745903,0.130750737,0.139394387,0.148769455,0.158472987,0.168320166,0.184710556,0.194605811,0.219898615,0.231440171,0.245330597,0.254291412,0.271163597,0.281316813,0.288292743,0.29446695,0.300093011,0.302961379,0.307675253,0.312993843,0.318314495,0.326617728,0.336558965,0.338471404,0.340035759,0.342561932,0.343155243,0.363372624,0.372954824,0.390351707,0.397844774,0.407576658,0.414046917,0.414853488,0.417809147,0.428983425,0.427991973,0.421435459,0.431490793,0.447276192,0.463518344,0.480102106,0.495796898,0.519547014,0.53403245,0.541795207,0.556700778,0.566076192,0.583823284,0.595828226,0.604594058,0.61243019,0.626854696,0.63785413,0.65177478,0.665619955,0.67203764,0.678962102,0.692842973,0.716248478,0.741552638,0.765710512,0.785668038,0.803410323,0.822444228,0.863106359,0.899180796,0.933079995,0.963136977,0.982162417,1,0.992963977,0.980424504,0.967684873,0.953062622,0.001201784,0.016799184,0.216717359,0.665374419
SA(8.5),0.218068049,0.214012976,0.213592685,0.211045266,0.204424787,0.201600324,0.195371916,0.186472889,0.183128713,0.171574249,0.165029455,0.159156965,0.155805079,0.152315599,0.145867345,0.139989782,0.125923531,0.117542803,0.111193476,0.107516118,0.103900354,0.099404078,0.100382623,0.095418058,0.094765405,0.097896232,0.105408853,0.113969951,0.116016521,0.127565553,0.132320001,0.136491804,0.14452831,0.153303862,0.162709058,0.172676323,0.188094194,0.197862131,0.222925807,0.237977708,0.252033469,0.261146076,0.279111447,0.289463292,0.295843984,0.299529828,0.302194609,0.303519653,0.306412933,0.308753224,0.312035013,0.31986767,0.329269048,0.331007148,0.332610683,0.335009144,0.336334357,0.357963625,0.364592113,0.382240527,0.389327134,0.397104972,0.401773153,0.40138824,0.403775171,0.414156771,0.412641234,0.405820415,0.414786803,0.431904276,0.449630962,0.466037753,0.481502447,0.504885679,0.519170841,0.52652074,0.542122382,0.551874561,0.568090338,0.579327563,0.587437794,0.595418413,0.608988278,0.620369673,0.63388683,0.646330285,0.651826606,0.658329389,0.671641379,0.694593029,0.720226525,0.745523588,0.767438156,0.786480868,0.806225594,0.846462955,0.882208902,0.915368517,0.946418203,0.968544558,0.992963977,1,0.993397704,0.983909855,0.970767031,-0.027914339,-0.002110248,0.219930626,0.660517358
SA(9.0),0.206207321,0.202021309,0.201657386,0.199182838,0.19228847,0.189413636,0.183046376,0.17428912,0.171042805,0.15917809,0.152666823,0.146877282,0.143800272,0.14040691,0.133987321,0.128524097,0.115463879,0.106108153,0.099300696,0.095265457,0.091983143,0.088528368,0.088678649,0.083271757,0.082559542,0.086385303,0.094083279,0.103621025,0.107837758,0.119118347,0.123645652,0.127268163,0.135093917,0.145666749,0.155924137,0.165123003,0.180522588,0.190237757,0.213951973,0.229233611,0.244687878,0.254495041,0.273015951,0.283825051,0.290287892,0.293427793,0.295671842,0.297194009,0.3003732,0.302048623,0.306493278,0.315138099,0.323814323,0.324832115,0.325229397,0.326560178,0.327811557,0.349630659,0.356053236,0.374518985,0.382053841,0.389681752,0.395607361,0.396295391,0.398905258,0.40936107,0.407910852,0.401355776,0.410856857,0.429117911,0.448396058,0.464545832,0.480296961,0.50195825,0.514174691,0.520974899,0.536660387,0.545699237,0.56000332,0.568983012,0.575908316,0.582723635,0.595885151,0.60844262,0.622199171,0.633636045,0.638523969,0.645038765,0.657271664,0.679562847,0.705005396,0.730381835,0.753370102,0.773317688,0.792584404,0.833497344,0.870009934,0.903574987,0.93515805,0.957926465,0.980424504,0.993397704,1,0.99605424,0.98432828,-0.038710029,-0.013343401,0.207979777,0.655188523
SA(9.5),0.195884209,0.191720543,0.191373868,0.188798082,0.181979728,0.17910469,0.172665711,0.163699615,0.160352373,0.148323103,0.141896151,0.13608663,0.133139434,0.129804933,0.123847661,0.11877993,0.106623842,0.097165616,0.090200737,0.086052754,0.082674286,0.079586692,0.079899148,0.074894941,0.074432764,0.078132243,0.086203471,0.095826136,0.100045694,0.11150953,0.116248388,0.120156091,0.127632163,0.138913546,0.149720316,0.158383093,0.173633312,0.183288805,0.207132657,0.222970133,0.238811593,0.248800458,0.267262214,0.27804203,0.284455209,0.287749337,0.289429969,0.290576132,0.293450435,0.295207224,0.299771737,0.308632054,0.317503929,0.318562122,0.318966384,0.320206464,0.321663647,0.344294129,0.351179865,0.37019957,0.377400814,0.384257343,0.388805595,0.389265049,0.391359592,0.402065607,0.400696529,0.393942647,0.403593434,0.422015288,0.441401881,0.457302767,0.472900881,0.494534308,0.506681179,0.513247736,0.528754687,0.537406095,0.550437193,0.55779053,0.564301646,0.570834912,0.583704777,0.596482533,0.609659206,0.620472909,0.625122645,0.631534222,0.643082333,0.665000393,0.690168164,0.715852661,0.739740569,0.760568917,0.779797319,0.819774693,0.856065939,0.889735197,0.921452271,0.944317455,0.967684873,0.983909855,0.99605424,1,0.992990594,-0.046790791,-0.023321001,0.197630885,0.645955535
SA(10.0),0.209479302,0.206617251,0.206211953,0.204327557,0.196618107,0.193572278,0.186891247,0.175614158,0.171671029,0.156787143,0.148920208,0.141769782,0.138517594,0.134618283,0.128973697,0.123601389,0.110529752,0.102468666,0.094430656,0.089762408,0.086016317,0.084916173,0.0854007,0.080338109,0.080290459,0.082795206,0.09044157,0.101128871,0.105615281,0.117440179,0.122985769,0.128179321,0.136441247,0.146703,0.159540932,0.170756459,0.189673048,0.19962572,0.221767089,0.236820077,0.249802866,0.258909246,0.278290357,0.2880414,0.292554874,0.294096435,0.298204377,0.300344703,0.302312723,0.303373922,0.308137039,0.316456437,0.325523697,0.326813187,0.326895054,0.327970732,0.328682123,0.35425819,0.364258849,0.386166321,0.392816516,0.397934824,0.399689532,0.39859613,0.398680425,0.407457741,0.407185378,0.401419096,0.411613664,0.428838076,0.448983692,0.46453066,0.479841776,0.500186376,0.508844624,0.512339709,0.524722791,0.530056137,0.541683226,0.548674915,0.555747726,0.562828902,0.576183426,0.590327227,0.601681565,0.610480079,0.615751095,0.62222577,0.634061378,0.658260093,0.683436971,0.708606719,0.731843598,0.75144668,0.768035684,0.805330943,0.840830358,0.87147235,0.901133626,0.923707251,0.953062622,0.970767031,0.98432828,0.992990594,1,-0.088929334,-0.060579023,0.211110741,0.653645849
RSD575,-0.430701068,-0.429884671,-0.427307497,-0.423910643,-0.417737615,-0.41536667,-0.410808845,-0.404547326,-0.402577692,-0.395809957,-0.392891037,-0.388361278,-0.385778945,-0.383617741,-0.378803137,-0.375782416,-0.372679095,-0.364303415,-0.355547349,-0.352308748,-0.34779111,-0.339590488,-0.333775723,-0.331934001,-0.331294137,-0.33155694,-0.334221066,-0.342542993,-0.348697686,-0.360982365,-0.364778571,-0.376624227,-0.384550797,-0.396771213,-0.40176541,-0.405629261,-0.40321511,-0.408693987,-0.409246361,-0.415022161,-0.415989339,-0.422453993,-0.433916137,-0.434665722,-0.43527913,-0.428234649,-0.423394632,-0.424266398,-0.419076441,-0.406261177,-0.40220401,-0.396663889,-0.388461348,-0.385619033,-0.384311899,-0.378142643,-0.372110709,-0.354498202,-0.328719195,-0.30841563,-0.303787543,-0.294838202,-0.279317828,-0.267716633,-0.254553846,-0.242421056,-0.228212807,-0.212520593,-0.177680007,-0.163023565,-0.156215335,-0.158465358,-0.143626406,-0.137317269,-0.120613506,-0.102097647,-0.090296906,-0.071750472,-0.055751228,-0.037221554,-0.031921994,-0.027675982,-0.021152766,-0.01731951,-0.010554012,-0.001435098,0.007572301,0.013837903,0.032709718,0.066607642,0.074812242,0.075136131,0.076384493,0.080474757,0.077141335,0.066892667,0.056086631,0.038595225,0.013269508,0.001843932,0.001201784,-0.027914339,-0.038710029,-0.046790791,-0.088929334,1,0.819192938,-0.432116555,-0.288402505
RSD595,-0.396098941,-0.39749287,-0.396934491,-0.395169727,-0.393366378,-0.391700414,-0.388055647,-0.384190622,-0.382752503,-0.376341377,-0.374006171,-0.369822701,-0.367866312,-0.366087661,-0.362054362,-0.361214328,-0.357091017,-0.349327174,-0.340925537,-0.33872426,-0.33322389,-0.325098989,-0.31599486,-0.312023918,-0.308628251,-0.306893734,-0.305353551,-0.303788023,-0.30965985,-0.323218956,-0.327477706,-0.337742549,-0.346287586,-0.356399624,-0.358323706,-0.359324552,-0.360487421,-0.368743548,-0.373580996,-0.371190278,-0.370637417,-0.37575071,-0.383061289,-0.38190678,-0.381356998,-0.374837928,-0.369063253,-0.368953164,-0.364913885,-0.359388944,-0.359241007,-0.354980336,-0.350099753,-0.347695296,-0.344972592,-0.335246217,-0.330170872,-0.317147924,-0.296057408,-0.281538107,-0.277632257,-0.267977823,-0.248686923,-0.230657437,-0.210621925,-0.198270954,-0.185829957,-0.171744534,-0.139184406,-0.127824021,-0.121077409,-0.11788415,-0.10196223,-0.088215712,-0.072321695,-0.057197021,-0.051263458,-0.036729835,-0.021503854,-0.002645403,-0.000632327,0.005195246,0.014823016,0.019047322,0.025383969,0.035415815,0.045001225,0.052251792,0.069543314,0.101544113,0.105730497,0.103053104,0.102702572,0.105225179,0.108889317,0.101025689,0.089512739,0.06983038,0.034468706,0.025069875,0.016799184,-0.002110248,-0.013343401,-0.023321001,-0.060579023,0.819192938,1,-0.396801463,-0.252228116
